Gene = DCP2
index = 1119
Annotated 5SS: [ 953 3177 3461 4353]
Annotated 3SS: [2433 3241 3614 4408]
SMsplice 5SS: [ 953 2256 3177 3461 4353]
SMsplice 3SS: [2016 2336 3241 3614 4411]
top_k =  500
Partition function (log Z): -3.1076802501227907

Sorted 5' Splice Sites (High to Low Probability):
Position 3177: 0.9968779663548636
Position 4353: 0.9884581995685201
Position 953: 0.8940704738622037
Position 2256: 0.49084331210115
Position 2609: 0.32490911666911687
Position 3465: 0.30061370126207787
Position 1976: 0.2296773813772804
Position 2261: 0.21259156531490037
Position 1628: 0.0830538362672604
Position 5881: 0.07316887591127595
Position 1809: 0.07156778974634809
Position 6657: 0.07145497989137964
Position 1488: 0.028284068913693
Position 990: 0.02821422368738214
Position 5525: 0.028163780401292738
Position 5112: 0.026166438853685463
Position 6318: 0.025181869940227836
Position 1385: 0.02219159957522117
Position 979: 0.018485708114259154
Position 5138: 0.018248685162219436
Position 3500: 0.01504943757346057
Position 2251: 0.014616196563655325
Position 1943: 0.013645603941323142
Position 3544: 0.013208859862937707
Position 2616: 0.012647672250842592
Position 1919: 0.009969773614662707
Position 785: 0.008689075819125248
Position 210: 0.007469933917352609
Position 174: 0.0069673527003274284
Position 1859: 0.00600977214290207
Position 1641: 0.005452879725148341
Position 475: 0.004604885633494117
Position 3522: 0.00458920258332935
Position 220: 0.004458692980653928
Position 7609: 0.0032261648863670268
Position 5908: 0.0030574882768495733
Position 443: 0.0030204346743929037
Position 3343: 0.0027490837726190727
Position 3447: 0.002551406393052676
Position 138: 0.002541351272149775
Position 578: 0.0021299032302417803
Position 3567: 0.0020992485609683254
Position 2866: 0.002039237206951506
Position 3525: 0.0017980065695357731
Position 961: 0.0017119933383280789
Position 1604: 0.0015087169073433838
Position 3704: 0.0014863844657984223
Position 734: 0.0012195970418550908
Position 1909: 0.0012089937189667017
Position 1745: 0.0011672142987394466
Position 469: 0.001124195846867619
Position 103: 0.0010777501452514905
Position 1397: 0.0010536300416389445
Position 3833: 0.0009411629593282101
Position 2162: 0.0009113862957384061
Position 3317: 0.0008769167242315281
Position 5262: 0.0007779832705951496
Position 2003: 0.0007690133268819732
Position 3893: 0.0007157913215939454
Position 3527: 0.0006976593326446895
Position 5476: 0.0006128104023002815
Position 4967: 0.0005385710848968714
Position 3371: 0.0005251865844588895
Position 6422: 0.0004412704246434243
Position 1051: 0.0004224760662367323
Position 257: 0.0003783003489213057
Position 1028: 0.00033673622119706546
Position 575: 0.00025033402540704697
Position 4385: 0.00024200197670868698
Position 1676: 0.00022936078917925207
Position 1254: 0.0002058068824911756
Position 3801: 0.00017880675763882017
Position 1479: 0.00014815352464208375
Position 3141: 0.00012055252400372369
Position 1545: 0.0001086394135755324
Position 1751: 9.528283632590152e-05
Position 3376: 9.010556653252073e-05
Position 1626: 8.832336089044414e-05
Position 80: 6.17711548468847e-05
