Gene = IFT57
index = 1221
Annotated 5SS: [ 411 1228]
Annotated 3SS: [ 464 1579]
SMsplice 5SS: [ 411 1228]
SMsplice 3SS: [ 464 1579]
top_k =  500
Partition function (log Z): -1.1416500163742123

Sorted 5' Splice Sites (High to Low Probability):
Position 411: 0.9970973089883125
Position 1228: 0.9342689424775115
Position 8: 0.040292379559547814
Position 1533: 0.02326814436787053
Position 1523: 0.017374162959547013
Position 1242: 0.01630966306657503
Position 191: 0.012863490614131359
Position 1232: 0.008868135302054653
Position 570: 0.004466134950088394
Position 1687: 0.0034988743372925007
Position 740: 0.0020067062401392262
Position 872: 0.0019100702503714025
Position 1390: 0.0015844258759048515
Position 1460: 0.0015320337775970258
Position 1271: 0.001149763777670692
Position 688: 0.001015729235612313
Position 1293: 0.0009067415253851449
Position 1684: 0.0005101858608514232
Position 1269: 0.00046752378629491515
Position 356: 0.0004600090834266755
Position 1477: 0.00029008990791881765
Position 1780: 0.0002868079103291513
Position 1257: 0.0002523016336954538
Position 415: 0.0002308992632627526
Position 109: 0.00021806792748461963
Position 1660: 0.0001474901998777454
Position 1217: 0.00013692971009563118
Position 697: 0.00012944522539174146
Position 258: 8.378060818598091e-05
Position 1648: 8.164677433713209e-05
Position 748: 7.972705745250788e-05
Position 707: 4.6263666384674784e-05
Position 608: 3.985566874634457e-05
Position 870: 3.7974985601769984e-05
Position 561: 3.3499838172034206e-05
Position 27: 3.1863712047520457e-05
Position 1067: 2.7714274385735577e-05
Position 1580: 2.7146650137731713e-05
Position 524: 1.940439876460467e-05
Position 1695: 1.718372305927589e-05
Position 852: 1.464555179090369e-05
Position 247: 1.399076054525473e-05
Position 79: 1.265464688944817e-05
Position 876: 1.0246644160571675e-05
Position 992: 9.171253716387767e-06
Position 10: 6.259820741626436e-06
Position 47: 4.3136540701431735e-06
Position 431: 3.6958866795050765e-06
Position 12: 3.2721691639797446e-06
Position 537: 3.100887522145333e-06
Position 1793: 3.072547006426574e-06
Position 375: 1.8280014855648076e-06
Position 774: 1.7238776409038213e-06
Position 428: 1.3236246036440223e-06
Position 311: 5.141167130271847e-07
Position 1161: 9.623857815286507e-08
Position 293: 5.02279634866879e-09
Position 242: 1.7311388643852225e-09
Position 528: 1.7730362918962368e-10
Position 461: 1.0784975053543332e-10
Position 502: 2.88496100516379e-11
Position 474: 1.431169810874681e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 464: 0.9824922793905039
Position 1579: 0.7695817293548958
Position 1463: 0.11735894322394255
Position 1377: 0.04553603403405686
Position 1439: 0.03677081253267866
Position 58: 0.026547549193127476
Position 263: 0.016286107579185766
Position 1484: 0.013614675927032367
Position 485: 0.010890968548511803
Position 1327: 0.008502154399836795
Position 1112: 0.0072979425496037
Position 1813: 0.007171255039273928
Position 1381: 0.005264418455204156
Position 119: 0.004278018440180895
Position 1358: 0.003929919724222878
Position 88: 0.0032776245023731837
Position 1293: 0.0028076138329091367
Position 79: 0.0023507253269301987
Position 804: 0.0017401756256332594
Position 1067: 0.0009364937174122054
Position 1523: 0.0007635739330741055
Position 1873: 0.0007514111800488534
Position 494: 0.0005928987918110087
Position 1013: 0.0004808418746573804
Position 1124: 0.00041236351229434313
Position 474: 0.00036410143689989704
Position 1118: 0.00034409528726416904
Position 1590: 0.0003369062910254486
Position 149: 0.00022591612358846766
Position 1513: 0.00013721012837789224
Position 1620: 0.00013291727269258076
Position 758: 0.0001206367302803001
Position 1494: 0.00012023520361157319
Position 827: 0.00010821004670864803
Position 323: 9.096005561675092e-05
Position 221: 5.897740155578488e-05
Position 1817: 5.2382169302657384e-05
Position 988: 4.943103072344063e-05
Position 146: 4.3948546909795656e-05
Position 885: 3.8317040300921284e-05
Position 1064: 3.1687438314011995e-05
Position 1758: 3.168226769203558e-05
Position 335: 3.135199200858061e-05
Position 1073: 2.489655410853303e-05
Position 123: 2.362619384267016e-05
Position 191: 2.285560732677518e-05
Position 731: 2.002986094283088e-05
Position 882: 1.3355269813461419e-05
Position 1768: 1.3175188831930461e-05
Position 134: 1.1924674765854678e-05
Position 552: 9.241408296959085e-06
Position 1052: 9.177481681743474e-06
Position 1598: 6.9996388635380335e-06
Position 1360: 6.45500693767615e-06
Position 639: 5.674877002863037e-06
Position 584: 5.368042430375063e-06
Position 1647: 4.957046612834255e-06
Position 1677: 4.213103998578553e-06
Position 599: 3.887415106591392e-06
Position 1021: 3.867035509416662e-06
Position 1701: 3.2720539661650758e-06
Position 1127: 2.8740243571932134e-06
Position 279: 2.2505403399741224e-06
Position 629: 1.6103057758371876e-06
Position 356: 1.1583532496706709e-06
Position 713: 3.7569660721397856e-07
Position 344: 3.3307520461147164e-07
Position 353: 3.318153031428668e-07
Position 771: 3.200780847603491e-07
Position 870: 3.0875168763038795e-07
Position 1178: 1.9053161038715273e-07
Position 537: 1.442382547949316e-07
Position 561: 4.042629039417233e-08
Position 913: 1.7999207636594538e-08
Position 507: 3.1156979637134867e-09
Position 407: 2.541913842594379e-09
Position 570: 4.2134492713531876e-10
Position 605: 3.91671384839846e-10
Position 421: 1.8508651802917105e-12
Position 281: 4.831983687223304e-22
