Gene = Rnf146
index = 1429
Annotated 5SS: [ 465  923 1752]
Annotated 3SS: [ 791 1597 2497]
SMsplice 5SS: [ 465  923 1752]
SMsplice 3SS: [ 791 1597 1831]
top_k =  500
Partition function (log Z): -0.26229611418774734

Sorted 5' Splice Sites (High to Low Probability):
Position 465: 0.9970479525120297
Position 1752: 0.9937941218198657
Position 923: 0.9642775316758891
Position 3046: 0.2663641670378279
Position 2189: 0.24763589786795637
Position 3883: 0.17822965976391736
Position 3471: 0.0635723111099731
Position 1372: 0.037850832393321786
Position 1426: 0.031218145706974537
Position 4084: 0.02775141422534184
Position 1430: 0.023892762120323405
Position 2410: 0.022334143359719102
Position 1413: 0.016894802708390163
Position 3688: 0.016733129798337864
Position 2397: 0.015292948222190404
Position 206: 0.013070161665888482
Position 927: 0.008575347943925954
Position 2933: 0.006305777370706295
Position 2193: 0.005294756129113419
Position 3929: 0.0052209543141228465
Position 1280: 0.0038382420900648483
Position 913: 0.003772669278778856
Position 3808: 0.0036998910130825783
Position 66: 0.003293485605672457
Position 2498: 0.0032709685884305915
Position 4398: 0.003039967683035707
Position 1317: 0.0029940686035446686
Position 2429: 0.002796996962707328
Position 1970: 0.0027160654842429965
Position 722: 0.0023825228518035073
Position 1732: 0.001912675484914889
Position 1974: 0.0017877028971604364
Position 706: 0.0017383320862454012
Position 1483: 0.0007440267367853064
Position 1419: 0.0007423032793810983
Position 2081: 0.000686648977891565
Position 442: 0.000607129694115261
Position 18: 0.0005984660413235988
Position 1976: 0.0003769368586319255
Position 1284: 0.000342301922642544
Position 1278: 0.0002747521122616446
Position 1073: 0.0002676583259616267
Position 1408: 0.00022340971954455378
Position 453: 0.00021737125419960557
Position 576: 0.00021269063146810429
Position 2048: 0.0002113354612717051
Position 1262: 0.00021060592424694503
Position 70: 0.00020162398743656172
Position 1352: 0.00017459249021810496
Position 3274: 0.00016710944098485977
Position 1399: 0.00014970995302306087
Position 1270: 0.00012952662741940634
Position 374: 0.00010965364895590745
Position 562: 9.213896472473096e-05
Position 1946: 8.42338672032901e-05
Position 1501: 7.910067198132231e-05
Position 1756: 7.578705413546121e-05
Position 3624: 7.069292725814384e-05
Position 2508: 6.863470363404637e-05
Position 1515: 6.367302950464108e-05
Position 1839: 6.307691668467395e-05
Position 1845: 5.9837600836366964e-05
Position 1366: 5.130696348265287e-05
Position 2305: 4.862477637781312e-05
Position 1312: 4.5910503493162235e-05
Position 494: 4.04712117189616e-05
Position 3216: 3.890916111409254e-05
Position 1166: 3.859560159018391e-05
Position 1438: 3.769097410833066e-05
Position 917: 3.6424002507871646e-05
Position 1174: 3.48135088230462e-05
Position 74: 3.2940525097900274e-05
Position 59: 2.7801702470372104e-05
Position 32: 2.2350613363031912e-05
Position 94: 2.2323205740118602e-05
Position 474: 1.8342357230820284e-05
Position 2017: 1.5496923017309024e-05
Position 1341: 1.3469730455270054e-05
Position 1729: 1.0190334498297437e-05
Position 1676: 7.873853999610277e-06
Position 970: 7.796264124059439e-06
Position 239: 6.034891723736047e-06
Position 455: 5.3462219932863744e-06
Position 1773: 4.763858479287235e-06
Position 261: 4.093357299150854e-06
Position 290: 2.5570153032806033e-06
Position 248: 2.09223367541994e-06
Position 1201: 1.8065160137000528e-06
Position 1048: 1.0197821731157392e-06
Position 1040: 9.655473076543006e-07
Position 357: 8.915825083337847e-07
Position 275: 1.8950017024016196e-07
Position 2722: 1.1466855227366868e-07
Position 959: 1.0967849042492947e-07
Position 123: 9.667972942311896e-08
Position 151: 6.055547995827075e-08
Position 855: 1.4570501726661806e-10
Position 1085: 1.1634425755879097e-11
Position 882: 2.149643555278102e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 791: 0.9395496679078128
Position 1597: 0.8795852734531872
Position 2242: 0.30857456966725594
Position 1831: 0.30261035412136245
Position 3105: 0.24464157878909273
Position 3975: 0.21560791466135484
Position 2052: 0.16110156387691474
Position 2497: 0.11148342923035554
Position 2214: 0.09192409435342073
Position 5075: 0.05831700109278496
Position 5359: 0.05635865890651896
Position 1081: 0.05526397310500004
Position 1021: 0.04373924069195985
Position 827: 0.038951494632186744
Position 1547: 0.03871419578482224
Position 2011: 0.03186945027776332
Position 3594: 0.02968521427689107
Position 1036: 0.024788168802891287
Position 4160: 0.023223413827838692
Position 3617: 0.02246479079081991
Position 4270: 0.016885527659285717
Position 3410: 0.015015158268463441
Position 3327: 0.014424468885469
Position 3747: 0.013064712396144863
Position 4834: 0.01239312426868186
Position 1397: 0.010661123646216375
Position 254: 0.010137951063976972
Position 4309: 0.008958737428674734
Position 4717: 0.00873114932475146
Position 3614: 0.008357543344819904
Position 1255: 0.008128694606971992
Position 3324: 0.007926979122740173
Position 4144: 0.00775236351243095
Position 1867: 0.0075247327200793765
Position 542: 0.00722668654043647
Position 1102: 0.007099844210095351
Position 2581: 0.006860640987439933
Position 4664: 0.006706058140900645
Position 5413: 0.006423723496807974
Position 3994: 0.006349019392638253
Position 3527: 0.006248380018302164
Position 1230: 0.00618386532806381
Position 1672: 0.006034794250075932
Position 1519: 0.005996885721935579
Position 797: 0.005976473933777605
Position 5370: 0.005823817920479672
Position 5221: 0.005315747621002212
Position 5048: 0.005278711938433325
Position 5252: 0.004671267537747265
Position 3087: 0.004666039817068665
Position 4001: 0.004303928257598216
Position 3137: 0.0040384900046790545
Position 3929: 0.0039157152691075905
Position 3530: 0.0039052317539391805
Position 1207: 0.0038274820560994776
Position 1506: 0.0037172541318798327
Position 275: 0.0030681129143693996
Position 160: 0.003062649096397976
Position 1201: 0.0027910578929395357
Position 2968: 0.0024195134454742737
Position 2178: 0.0019301368965476042
Position 649: 0.0016268842712564987
Position 4588: 0.001463650527921264
Position 2223: 0.0014320408475516936
Position 2815: 0.0014008972148881354
Position 3009: 0.0013988206385208517
Position 514: 0.0013290401838480866
Position 1418: 0.0012506588170010464
Position 4356: 0.001223439113341698
Position 2247: 0.001165130606708402
Position 2875: 0.0009938174761767004
Position 520: 0.0009271199854979257
Position 2553: 0.0008689894966189005
Position 1312: 0.0008153164062780848
Position 668: 0.0008025785466117337
Position 2927: 0.000760974391173886
Position 1612: 0.0007310961272579276
Position 812: 0.0006725479649033066
Position 1143: 0.0005844728913656126
Position 2999: 0.0005157828909112126
Position 3301: 0.0004888102338300245
Position 2688: 0.0004019650639928032
Position 2550: 0.00038365480318620237
Position 2437: 0.00036470189621392235
Position 2854: 0.00034718472970099093
Position 2924: 0.00028629844497028587
Position 3045: 0.0002211626205894437
Position 595: 0.00021883753727989917
Position 970: 0.00020712281145961553
Position 66: 0.00020372458465900016
Position 170: 0.0001745246538278584
Position 1352: 0.0001295721737450889
Position 2525: 0.00012753289355937967
Position 618: 0.00011586122347621176
