Gene = ppk7
index = 1846
Annotated 5SS: [ 978 1176 1287 1591]
Annotated 3SS: [1042 1232 1347 1693]
SMsplice 5SS: [ 978 1591]
SMsplice 3SS: [1406 1693]
top_k =  500
Partition function (log Z): -5.3395917603349075

Sorted 5' Splice Sites (High to Low Probability):
Position 978: 0.6767947238790031
Position 1591: 0.6533717841946108
Position 1176: 0.6445312269554601
Position 1287: 0.6423551081725093
Position 201: 0.1820459127954971
Position 1624: 0.06710170383681557
Position 1595: 0.05129422048999109
Position 965: 0.019413658308781293
Position 224: 0.015924272409175013
Position 435: 0.007244842306459275
Position 463: 0.007238989197524418
Position 1291: 0.004597454742873857
Position 1490: 0.0026840024185893424
Position 1548: 0.002083926768271361
Position 1133: 0.0020694978696414747
Position 756: 0.0012411083805727635
Position 1104: 0.0009736059687175284
Position 276: 0.0005366868630353968
Position 1331: 0.00046129328898063233
Position 1578: 0.0003948873220988563
Position 1645: 0.0003777408323823182
Position 279: 0.0003730840261993899
Position 1385: 0.0003054711834398088
Position 945: 0.00026679113021476416
Position 1184: 0.0001698134088683107
Position 228: 0.00015939497036299898
Position 721: 0.00013351537587583923
Position 222: 0.00012183377656799381
Position 993: 0.00010193452817914082
Position 534: 0.00010171113929299287
Position 982: 9.625947677651307e-05
Position 377: 9.50151242726459e-05
Position 1233: 9.390204220752785e-05
Position 300: 8.371652940358726e-05
Position 473: 7.25549147340273e-05
Position 728: 6.0158871117788895e-05
Position 1126: 5.735974158762382e-05
Position 1812: 5.382516212350092e-05
Position 1108: 3.700003902568783e-05
Position 293: 3.4966990325691736e-05
Position 1389: 3.373819518854139e-05
Position 969: 3.0524566208119244e-05
Position 985: 2.8470779278969493e-05
Position 205: 2.8370371908260943e-05
Position 77: 2.4457755907767356e-05
Position 736: 2.1530366876065232e-05
Position 1165: 1.716619299413244e-05
Position 321: 1.5269749744302055e-05
Position 834: 1.0837980687214766e-05
Position 1069: 1.0800109125359226e-05
Position 1843: 8.127714642780048e-06
Position 154: 4.626054704982376e-06
Position 191: 3.914168189535112e-06
Position 849: 3.7905286739130444e-06
Position 1085: 3.6898681881427016e-06
Position 166: 3.65922780718091e-06
Position 537: 3.3265642411815427e-06
Position 183: 3.049299254814709e-06
Position 1196: 2.634612307510717e-06
Position 9: 1.2477013900078752e-06
Position 647: 9.490083153775487e-07
Position 710: 4.2415980692189255e-07
Position 519: 1.4351954238813454e-07
Position 61: 3.790903929568466e-08
Position 1219: 6.555805121818581e-09
Position 1297: 4.6011087716627347e-10
Position 584: 1.6669497160587806e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1232: 0.66757860419431
Position 1406: 0.5796701194019539
Position 1693: 0.4553733845040652
Position 1042: 0.3923081057606175
Position 1347: 0.28896883538542656
Position 1679: 0.16487119944917514
Position 1742: 0.1457072658569335
Position 272: 0.0974241860278706
Position 529: 0.08381095840222233
Position 1114: 0.02816815256733546
Position 1108: 0.019613085118080246
Position 1258: 0.011612578775597213
Position 473: 0.009939250342363532
Position 1697: 0.009649356040360324
Position 1008: 0.008181214391796907
Position 1652: 0.005559056044893889
Position 533: 0.003206918831141424
Position 1069: 0.0025819580626697254
Position 1456: 0.0022516702707171847
Position 1056: 0.0019171495508067363
Position 773: 0.0018756538097197883
Position 1660: 0.0013195938012121444
Position 1079: 0.000964638704790747
Position 1382: 0.000540005552474706
Position 1889: 0.0004321650020233706
Position 1923: 0.00028473319169029294
Position 497: 0.00021681835493397725
Position 799: 0.00019826495938267546
Position 634: 0.00017695493450743847
Position 1126: 0.00016696179389518928
Position 400: 0.00016341983987956272
Position 1561: 0.00011167647160827009
Position 1989: 9.060627698788775e-05
Position 818: 8.371900620381295e-05
Position 1123: 7.244298583504735e-05
Position 1060: 4.114028436051737e-05
Position 416: 3.630776526621068e-05
Position 1811: 3.544671857161894e-05
Position 1379: 3.124419141479172e-05
Position 782: 2.8987783677699722e-05
Position 377: 2.603266390523201e-05
Position 671: 2.596569751141939e-05
Position 1294: 2.43506153076303e-05
Position 1538: 1.2342130790705445e-05
Position 1331: 1.1671178960420455e-05
Position 413: 1.0701416970616922e-05
Position 286: 9.209329905845341e-06
Position 1048: 7.922806549837949e-06
Position 419: 5.094719915884222e-06
Position 965: 4.595311425110844e-06
Position 959: 3.427375890629416e-06
Position 626: 2.112047971416403e-06
Position 842: 1.9903111838010863e-06
Position 890: 1.8122661582236614e-06
Position 566: 1.5714434515089909e-06
Position 902: 1.4618235650346578e-06
Position 382: 4.5225666376256393e-07
Position 145: 3.7884428764298563e-07
Position 638: 2.718212985840066e-07
Position 371: 1.4835098780768994e-07
Position 695: 1.3451782254178557e-07
Position 803: 1.0009530537063855e-07
Position 77: 7.541611439909301e-08
Position 98: 7.247206058302271e-08
Position 506: 2.301276188732517e-08
Position 205: 2.1619112910377708e-10
Position 154: 1.628631027110348e-10
Position 61: 9.440726646091889e-11
Position 428: 3.61173488420081e-11
Position 161: 1.7585682948604587e-11
Position 166: 7.4713749646866e-12
Position 55: 2.0046052108666436e-16
Position 176: 9.099256224875553e-18
