Gene = RpL23A
index = 1438
Annotated 5SS: [  59  846 1557 1653 1873 2101]
Annotated 3SS: [ 432  918 1612 1824 2057 2286]
SMsplice 5SS: [ 374  846 1557]
SMsplice 3SS: [ 432  918 1824]
top_k =  500
Partition function (log Z): -4.02379683540329

Sorted 5' Splice Sites (High to Low Probability):
Position 846: 0.968579519734471
Position 1557: 0.5690367709515152
Position 1653: 0.48894432529857623
Position 374: 0.4663071636810436
Position 1324: 0.3053602678365685
Position 1873: 0.2972007952110053
Position 1467: 0.15223420496038714
Position 59: 0.07655819150218979
Position 222: 0.023183509916926488
Position 246: 0.019242813672055107
Position 1162: 0.018905864129181164
Position 1930: 0.013660233665706059
Position 280: 0.012292115801223314
Position 1207: 0.0065876847643891855
Position 834: 0.00592201144620418
Position 165: 0.005621903384277237
Position 1405: 0.005447816365812995
Position 1905: 0.005032704566210909
Position 1386: 0.004310186205507789
Position 2101: 0.0039994309978134334
Position 1329: 0.0034492990037418843
Position 248: 0.0032735443481255707
Position 1672: 0.002922436771488334
Position 1465: 0.0028148102265612832
Position 153: 0.00246774992991567
Position 1071: 0.002455029281766531
Position 267: 0.002165616709092937
Position 1711: 0.001758536411341753
Position 1014: 0.0015150327060711962
Position 1480: 0.001246269619104233
Position 1538: 0.0011421550412772598
Position 1683: 0.0008381994478529747
Position 1363: 0.000684176391379756
Position 1249: 0.0006685205104486114
Position 378: 0.0005778884603913358
Position 848: 0.0004950284228489168
Position 217: 0.000426405092627433
Position 681: 0.0004135225987888578
Position 1662: 0.0003697768444932693
Position 294: 0.0003697422901214826
Position 1893: 0.000353189893386473
Position 1471: 0.00029515169146765235
Position 630: 0.0002925958608672504
Position 704: 0.0002679892902096989
Position 333: 0.0002508381511880535
Position 1198: 0.00023419642023821095
Position 323: 0.00022061105932103962
Position 203: 0.000209168459916
Position 186: 0.00019770367048490813
Position 95: 0.000164740465142868
Position 1439: 0.00015550806696481488
Position 232: 0.00014484587544035725
Position 1347: 0.00012592846866621202
Position 1877: 0.00012309212365201722
Position 1174: 0.00011606494167683798
Position 1056: 9.37910628517633e-05
Position 22: 9.357551422690144e-05
Position 1430: 9.347067570280036e-05
Position 1030: 8.206427920860499e-05
Position 1126: 7.808660231631599e-05
Position 762: 7.458412216734668e-05
Position 226: 5.273176043287537e-05
Position 184: 4.8571830669973344e-05
Position 252: 4.180498386585425e-05
Position 604: 3.9943601253399296e-05
Position 1422: 2.5612808116834295e-05
Position 206: 1.827110245493642e-05
Position 240: 1.0210452154568883e-05
Position 1331: 7.674500218117236e-06
Position 810: 2.2139159385215157e-06
Position 250: 2.210987715865442e-06
Position 771: 2.0526949306998295e-06
Position 224: 9.257784913543992e-07
Position 1007: 8.189308145007051e-07
Position 977: 6.289861766718299e-07
Position 708: 5.500242298241473e-07
Position 1953: 4.4492464689614774e-07
Position 967: 2.483211592447639e-07
Position 394: 6.03940850168447e-08
Position 1213: 1.434593346463767e-09
Position 425: 1.032930645276449e-10
Position 894: 2.0953546864425532e-11
Position 901: 2.1500103678332117e-12
Position 406: 1.652566933234241e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 918: 0.9773663190690911
Position 432: 0.6012436273754715
Position 1824: 0.4190872733206412
Position 1612: 0.3444302273793538
Position 2057: 0.34259361548390144
Position 1523: 0.307533208894511
Position 1761: 0.19939854785697786
Position 1386: 0.10892131131013515
Position 1695: 0.04851672378062605
Position 1933: 0.02976132433825134
Position 1510: 0.021310351914478866
Position 1714: 0.016822992752448623
Position 1956: 0.011146682233169936
Position 2350: 0.008824111454659458
Position 2021: 0.008727770300887706
Position 1798: 0.004280969391154618
Position 1366: 0.00390518229805294
Position 1537: 0.003407815890594926
Position 2286: 0.0030858803206810807
Position 206: 0.0025589209304253246
Position 2117: 0.0024126093336809605
Position 2156: 0.0016053028513677756
Position 2100: 0.0012922119632551713
Position 195: 0.001248471546028505
Position 1711: 0.0012235157500550715
Position 2326: 0.0011796554795788171
Position 175: 0.001169575126190628
Position 1774: 0.0011253218253482673
Position 1465: 0.0010634317462780252
Position 1396: 0.0009240107263574386
Position 358: 0.000820964872814999
