Gene = Rh50
index = 1421
Annotated 5SS: [ 495 2473 3252 3589 7280 8147 8322 8494]
Annotated 3SS: [2303 3085 3326 7088 7951 8227 8390 8732]
SMsplice 5SS: [ 495 2473 3252 3589 7280 8147 8322]
SMsplice 3SS: [2303 3085 3326 7088 7951 8227 8390]
top_k =  500
Partition function (log Z): 16.319125281795017

Sorted 5' Splice Sites (High to Low Probability):
Position 3252: 0.9921304803777699
Position 8322: 0.9809809940386324
Position 3589: 0.9805284693502183
Position 2473: 0.95818157694862
Position 495: 0.8975635609073558
Position 7280: 0.8224106121322128
Position 8147: 0.6346002197992793
Position 3859: 0.369160039517523
Position 8178: 0.34513399023460467
Position 4383: 0.0908418425325495
Position 583: 0.06974480432631551
Position 2111: 0.06700607986934723
Position 1622: 0.06254367099392387
Position 8494: 0.05764224131027119
Position 7594: 0.04132269856676762
Position 1344: 0.02461097328301254
Position 8501: 0.020159276358340476
Position 207: 0.019564380689060575
Position 1851: 0.01855673110270746
Position 4352: 0.017913418637771298
Position 8772: 0.01409001365281577
Position 1022: 0.010342140927008315
Position 2091: 0.010273741917453992
Position 2716: 0.009857230533450887
Position 8307: 0.009415220464199228
Position 8310: 0.008787709946778688
Position 8111: 0.008469820728258146
Position 2101: 0.006876487002455063
Position 8510: 0.006471796112040108
Position 1581: 0.005444584391122463
Position 1673: 0.004742320192137654
Position 3256: 0.004694059561309453
Position 4151: 0.0044110418938795165
Position 2995: 0.004316101220769585
Position 1936: 0.0035625107724197684
Position 6553: 0.0034864664819186106
Position 2728: 0.0034157026704842437
Position 2748: 0.0030777361071074624
Position 8542: 0.0027904410536246024
Position 8151: 0.0023816590915344106
Position 8525: 0.002266897956230975
Position 2759: 0.002255639451160476
Position 83: 0.0022113010874506055
Position 3491: 0.00210577578899136
Position 6784: 0.001751226730686034
Position 1301: 0.0014809998078207003
Position 2199: 0.0013920482070745963
Position 1049: 0.0011810041936650799
Position 8499: 0.0011167519540403253
Position 37: 0.0010671436189753373
Position 662: 0.0009951462392211734
Position 43: 0.0008759278540306009
Position 8344: 0.0007868221557856746
Position 9281: 0.0007785707960391666
Position 3250: 0.0007436604284089237
Position 1587: 0.0006693423419814432
Position 3261: 0.0005283535967195047
Position 2142: 0.00048061373589416875
Position 3204: 0.00045815382400289634
Position 2321: 0.0004348470580590803
Position 1613: 0.0003648259045007276
Position 410: 0.00035521513981629936
Position 2934: 0.000315161321048293
Position 75: 0.00028020349380169867
Position 8658: 0.000273351735408639
Position 3863: 0.0002689079737949424
Position 499: 0.000175763035386983
Position 8504: 0.00017243469746764032
Position 984: 0.00017187070212197796
Position 3993: 0.00015603138937000764
Position 1068: 0.00015075991300759564
Position 85: 0.00014883290064947213
Position 8549: 0.00012441020075053483
Position 3227: 0.00012104332238027811
Position 3245: 0.00011594340701895788
Position 225: 9.213135805876389e-05
Position 8609: 8.697129775647135e-05
Position 4145: 6.73614895887527e-05
Position 598: 6.530986590376457e-05
Position 1074: 6.001006444607516e-05
Position 8869: 5.9785353021667465e-05
Position 230: 5.6553658217924906e-05
Position 8465: 4.997053642968397e-05
Position 783: 4.8902396518485113e-05
Position 4132: 4.823342179041765e-05
Position 3259: 4.2041550841783685e-05
Position 3769: 3.973454585630457e-05
Position 997: 3.959589360636001e-05
Position 846: 3.843854979471398e-05
Position 3741: 3.786480455447528e-05
Position 1168: 3.313090968761734e-05
Position 6: 2.818188152639949e-05
Position 97: 2.72767912932199e-05
Position 4221: 2.53179571678636e-05
Position 3191: 2.1579991355229188e-05
Position 3497: 2.0589821790532934e-05
Position 4094: 1.9589310380412268e-05
Position 3910: 1.897776090087097e-05
Position 4212: 1.8892590559006395e-05
Position 1485: 1.7799719449257165e-05
Position 3897: 1.5080471787149615e-05
Position 3997: 1.503205316011778e-05
Position 3905: 1.4001689119741922e-05
Position 3243: 1.154438556635686e-05
Position 1447: 1.1516397848839833e-05
Position 406: 7.831712408320324e-06
Position 479: 6.390538042790333e-06
Position 3869: 6.0216952691719926e-06
Position 1203: 6.01985618464033e-06
Position 760: 5.987682736503181e-06
Position 646: 5.499529732890543e-06
Position 1435: 4.918337968621961e-06
Position 3598: 4.122375550174677e-06
Position 3781: 3.2914711418423454e-06
Position 175: 2.6457369593049376e-06
Position 3455: 2.5562104323074267e-06
Position 3623: 2.254384224977858e-06
Position 169: 2.1826817758800913e-06
Position 374: 2.020918597507808e-06
Position 392: 1.9103362264124026e-06
Position 3195: 1.8996822537677436e-06
Position 995: 1.5518740727617915e-06
Position 3495: 1.3029887320974667e-06
Position 185: 1.284091335251767e-06
Position 3593: 1.0545428512900507e-06
Position 17: 9.81045642740159e-07
Position 842: 7.801886937741259e-07
Position 3754: 7.208339881728839e-07
Position 359: 4.886407978423165e-07
Position 286: 3.777000154205516e-07
Position 608: 3.3370677401657203e-07
Position 691: 2.1681590148907954e-07
Position 275: 1.305161589904364e-07
Position 270: 1.1099503769195116e-07
Position 347: 1.018008273077297e-07
Position 3563: 1.0173389714604963e-07
Position 2368: 8.982025125435827e-08
Position 8269: 6.094490785459677e-08
Position 513: 5.4827308909684504e-08
Position 8358: 4.817839881668675e-08
Position 362: 4.401786117236495e-08
Position 8633: 3.723059434490271e-08
Position 349: 3.6803579535602396e-08
Position 8898: 3.425794162713413e-08
Position 821: 3.0452661330405916e-08
Position 8606: 2.7347780142132708e-08
Position 673: 2.5945002743610753e-08
Position 265: 1.106441079499793e-08
Position 163: 3.2636383727115656e-09
Position 8370: 1.8700507258517996e-09
Position 308: 4.5567973085798095e-10
Position 414: 6.097539314987065e-11
Position 3941: 4.4133752168071276e-11
Position 688: 3.9904179348127525e-11
Position 3840: 3.136550484617772e-11
Position 3569: 6.387769169207234e-12
Position 8361: 9.117810562453232e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 3326: 0.9999581826558661
Position 8227: 0.9979760391500013
Position 8390: 0.9973732119767131
Position 7951: 0.9727175660855252
