Gene = Arpc4
index = 27
Annotated 5SS: [624]
Annotated 3SS: [691]
SMsplice 5SS: [624]
SMsplice 3SS: [691]
top_k =  500
Partition function (log Z): -5.507123498252039

Sorted 5' Splice Sites (High to Low Probability):
Position 624: 0.9992117326590533
Position 18: 0.002398581152300706
Position 324: 0.0013640349645737087
Position 330: 0.0011043757579380056
Position 297: 0.0006935404670076367
Position 392: 0.0005245844800825994
Position 617: 0.0004647726432842278
Position 416: 0.00041567556590654635
Position 57: 0.0003688388916755816
Position 52: 0.00012963490771124335
Position 38: 0.00012793315976061372
Position 228: 0.00011904233015406949
Position 201: 0.00011311225304641101
Position 64: 3.890131998429016e-05
Position 150: 2.006309016190762e-05
Position 692: 1.4650207346511038e-05
Position 383: 1.3233267442296443e-05
Position 628: 9.232543888143196e-06
Position 494: 8.785389992835148e-06
Position 255: 7.630021151550822e-06
Position 420: 6.456714926670131e-06
Position 630: 5.514851298384338e-06
Position 204: 4.198946814213658e-06
Position 342: 4.106535538998962e-06
Position 705: 3.5868830408896313e-06
Position 605: 2.3147604507870822e-06
Position 374: 1.9858182511254836e-06
Position 176: 1.331201840739785e-06
Position 413: 1.3225223417204272e-06
Position 573: 9.415193790151162e-07
Position 3: 8.24073803435322e-07
Position 510: 4.803434718776989e-07
Position 270: 4.363148185313246e-07
Position 267: 3.4352977826490367e-07
Position 238: 1.850862934292575e-07
Position 273: 7.129686801077878e-08
Position 275: 4.2452377156204515e-08
Position 311: 2.674046509112379e-08
Position 519: 2.998551783731494e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 691: 0.9987924159317763
Position 85: 0.002287666487609462
Position 526: 0.002129680550346817
Position 391: 0.0014280540007341265
Position 697: 0.0007812957520534202
Position 491: 0.0005683243944318479
Position 111: 0.00040518936419002387
Position 750: 0.0002332211595722756
Position 123: 0.00011230117924815058
Position 89: 8.000968115305837e-05
Position 69: 7.06328247236795e-05
Position 383: 6.81180141779027e-05
Position 488: 5.857049055225103e-05
Position 200: 4.946025841611836e-05
Position 350: 4.684476063098584e-05
Position 730: 2.2778527336056628e-05
Position 437: 1.0337655664856727e-05
Position 460: 6.095218266302461e-06
Position 583: 5.43984557722353e-06
Position 347: 4.35512269546281e-06
Position 185: 2.9176930716681747e-06
Position 757: 2.901203892234048e-06
Position 92: 2.331081068121896e-06
Position 134: 2.135453615023105e-06
Position 536: 2.11143574756302e-06
Position 643: 2.0116116267862392e-06
Position 64: 1.7972107529892182e-06
Position 623: 1.2804798479403577e-06
Position 551: 9.182266823872487e-07
Position 413: 8.769157268741411e-07
Position 705: 7.482315282681265e-07
Position 244: 5.670245962714717e-07
Position 251: 3.966173112775656e-07
Position 248: 1.3550639609205636e-07
Position 221: 1.3184365109668548e-07
Position 548: 1.2748946974630296e-07
Position 296: 9.43661163872134e-08
Position 556: 8.21431986940546e-08
Position 446: 6.37108814619681e-08
Position 293: 5.524977025448558e-08
Position 287: 4.347973894734745e-08
Position 52: 9.459516699998453e-09
Position 57: 5.710221522026751e-12
Position 227: 3.1958444494249027e-12
Position 209: 5.005314223496699e-13
Position 233: 2.4148499972827384e-15
