Gene = ens
index = 1696
Annotated 5SS: [  97  782 1002 2595 2801 3430 4162 4900 6243 7562 7789 8670 8973 9415
 9632]
Annotated 3SS: [ 727  893 2337 2660 3313 3906 4758 5576 7387 7618 7847 8741 9049 9470
 9697]
SMsplice 5SS: [ 782 2595 2801 3430 4156 4900 7562 7789 8670 8973 9415 9632]
SMsplice 3SS: [2337 2660 3313 3906 4758 7387 7618 7847 8741 9049 9470 9697]
top_k =  500
Partition function (log Z): 43.022085558566005

Sorted 5' Splice Sites (High to Low Probability):
Position 7562: 0.9998262723335651
Position 8973: 0.9994834870544084
Position 8670: 0.99946277650211
Position 7789: 0.9989973134883392
Position 4900: 0.9950946583191538
Position 9415: 0.9944735054463011
Position 2801: 0.993851790961032
Position 3430: 0.9874649216616824
Position 782: 0.9765876085943257
Position 2595: 0.9717958985746844
Position 9632: 0.9249738610567891
Position 6761: 0.5148638478256221
Position 6965: 0.4521313170362855
Position 4156: 0.39223898730643036
Position 5937: 0.3695750951234437
Position 1002: 0.3260314477218708
Position 6919: 0.2898875955546553
Position 4455: 0.2837805504288471
Position 7255: 0.25425249668749184
Position 4162: 0.2394276137836229
Position 6243: 0.2310901205817552
Position 7283: 0.2271293300241023
Position 962: 0.14891858442100048
Position 5350: 0.13681772826997673
Position 660: 0.11186234245835616
Position 8079: 0.08759228215991866
Position 10515: 0.06313452065722835
Position 36: 0.06150686541311036
Position 9848: 0.05992119646649022
Position 666: 0.058170554373050215
Position 6660: 0.04935343630878276
Position 7218: 0.04928968223148901
Position 97: 0.042378104645895115
Position 7103: 0.03820446960753809
Position 2211: 0.03634187464581172
Position 1274: 0.0363315780980834
Position 4474: 0.03470238863418886
Position 7168: 0.03079872979753103
Position 541: 0.029650568094976255
Position 6681: 0.029196194341875075
Position 6915: 0.027826440391726624
Position 6586: 0.027544981423032328
Position 2599: 0.027041171481639474
Position 2158: 0.026675739059342143
Position 2124: 0.01993840166802599
Position 9868: 0.01835651897084316
Position 3691: 0.016617825829435297
Position 7921: 0.01605690436617188
Position 5145: 0.015895050668925704
Position 1343: 0.014901449799309296
Position 6757: 0.014811100435549054
Position 7341: 0.01459642666011848
Position 4510: 0.014281627141484406
Position 1598: 0.013563851532370757
Position 5326: 0.012511340362693977
Position 6703: 0.012169008423270764
Position 4568: 0.01191876291952588
Position 553: 0.011605758914837781
Position 551: 0.00988882091757595
Position 4284: 0.00982451628260369
Position 1614: 0.009507535859825628
Position 6229: 0.009484057718646596
Position 10908: 0.009480577852418801
Position 549: 0.008320484919830645
Position 4441: 0.00801255451373689
Position 5355: 0.005990289692830598
Position 833: 0.005513668898790807
Position 7265: 0.005376083525444312
Position 545: 0.005057839336602149
Position 3679: 0.00498419528389532
Position 2294: 0.004970854917224699
Position 537: 0.004951006809673573
Position 5391: 0.004755456971349897
Position 5224: 0.003993028661395524
Position 7196: 0.003908198774162746
Position 9833: 0.0036454383983977327
Position 2256: 0.0034776666367952523
Position 9226: 0.0033462579224401677
Position 547: 0.003162011030641899
Position 1087: 0.0030972589583440568
Position 9317: 0.002769153157917544
Position 3707: 0.0027430741818494455
Position 41: 0.0023662845196088913
Position 6952: 0.0023426919040705355
Position 9773: 0.0020143287970701526
Position 10679: 0.0020102674260251176
Position 4168: 0.0017772661728176042
Position 6932: 0.0017668726599129872
Position 1690: 0.0016481938116142275
Position 1155: 0.0015748422024355795
Position 10101: 0.0015654551279477263
Position 3580: 0.0013300552321700771
Position 10554: 0.0013264461265349297
Position 9216: 0.0012882442821192425
Position 378: 0.0012836732230787754
Position 6903: 0.0012594909497227781
Position 2791: 0.0012424456017623132
Position 1426: 0.0012271202705645562
Position 5965: 0.0012193315047471153
Position 2818: 0.0012075434895162582
Position 3852: 0.0011920254201221775
Position 348: 0.001144232971675161
Position 1854: 0.0011404725725832304
Position 1492: 0.0011194122870385806
Position 3109: 0.001118416972819182
Position 4316: 0.001013479821364826
Position 350: 0.0009795384563422336
Position 1166: 0.0009647094579214303
Position 1124: 0.0009639731960736309
Position 3798: 0.0009320912939437261
Position 3685: 0.0009291640371932245
Position 4482: 0.0009039716445733648
Position 4661: 0.0008873908713654496
Position 2769: 0.0008656701423789173
Position 1239: 0.00086174757669989
Position 3589: 0.0007652721188840599
Position 9429: 0.0007389690044621456
Position 124: 0.00071033773989577
Position 8065: 0.0006841630677599491
Position 266: 0.0005449197069916192
Position 3173: 0.0005216573978671197
Position 3254: 0.0004996597018361498
Position 952: 0.00048695953379656866
Position 8373: 0.0004714792102274663
Position 7970: 0.0004241553339143518
Position 527: 0.0004226331671935064
Position 4491: 0.00041247303774975374
Position 1845: 0.0003933771616060279
Position 5381: 0.0003645019278324212
