Gene = bip1
index = 1629
Annotated 5SS: [ 253  834 2838]
Annotated 3SS: [ 666 2539 3273]
SMsplice 5SS: [ 253  834 2838]
SMsplice 3SS: [ 666 2539 3273]
top_k =  500
Partition function (log Z): 1.3330060822317926

Sorted 5' Splice Sites (High to Low Probability):
Position 253: 0.9842266916052056
Position 2838: 0.9839182187888733
Position 834: 0.9740797132474766
Position 1086: 0.1982993233599546
Position 2493: 0.12880473957733302
Position 2405: 0.10055169920824696
Position 550: 0.06028678492567557
Position 3548: 0.04791117106947072
Position 3477: 0.04150982326937106
Position 1798: 0.03805071962848556
Position 1254: 0.032211366865581036
Position 1867: 0.025195480168434328
Position 3200: 0.023778313596307495
Position 1584: 0.01868741995682156
Position 3512: 0.014512919463314976
Position 3213: 0.01198543659915391
Position 1258: 0.010096198517315035
Position 3034: 0.0064741798273911895
Position 3718: 0.006461469386552111
Position 301: 0.006368283399919404
Position 1785: 0.006083618258631568
Position 2148: 0.0058353873307162765
Position 57: 0.005597854106393633
Position 46: 0.004974065943060424
Position 1535: 0.004369947737228295
Position 1886: 0.004312898665089191
Position 502: 0.0033895464895820717
Position 2887: 0.0029368989363212352
Position 1319: 0.0028880088858572292
Position 3736: 0.002752622899016107
Position 1599: 0.0024465706814940126
Position 362: 0.0024356322484547412
Position 1682: 0.0020036028450852827
Position 1735: 0.0018898255173663697
Position 787: 0.0018315673574218806
Position 1419: 0.0017973719210473385
Position 1495: 0.001778048403625398
Position 2883: 0.0017671046926610546
Position 1145: 0.0016319056575008284
Position 1618: 0.001568651673836783
Position 3555: 0.0013111648384572909
Position 492: 0.001068777569327644
Position 3739: 0.0009912451457896934
Position 2438: 0.0008953992313661003
Position 865: 0.0007622043515379368
Position 2329: 0.000713096361953675
Position 483: 0.0005784168476003349
Position 1750: 0.0005654247371797968
Position 1242: 0.0005353722676415313
Position 1697: 0.0005330963533868761
Position 30: 0.0005188882539044896
Position 2158: 0.0005063921270045187
Position 1365: 0.00047157004159517504
Position 2497: 0.0004205434125699012
Position 554: 0.0004124897213008373
Position 4288: 0.00040019472545484044
Position 1038: 0.0003767703921483999
Position 3876: 0.0003738920333198925
Position 2988: 0.00036016067959114014
Position 266: 0.00035417696783700254
Position 3093: 0.00035353163317992605
Position 1273: 0.0003418834656507886
Position 4247: 0.0002493358407482103
Position 4303: 0.00023073615470558877
Position 838: 0.00021879529858041967
Position 2866: 0.00020285708637019615
Position 224: 0.00017123839780225114
Position 2770: 0.00014856934684774462
Position 3099: 0.00013943986272059631
Position 274: 0.00011878729329096428
Position 447: 9.86042771667538e-05
Position 4297: 9.80553267779288e-05
Position 321: 9.613169453150774e-05
Position 435: 8.117951579654007e-05
Position 1119: 6.254634366773345e-05
Position 116: 6.107107288919576e-05
Position 955: 3.911166245954925e-05
Position 1157: 3.338784807919717e-05
Position 632: 3.018431537715726e-05
Position 949: 2.65510514576471e-05
Position 202: 2.553976104635744e-05
Position 22: 2.5526559197708693e-05
Position 569: 2.188125913717596e-05
Position 969: 2.1682170024282187e-05
Position 17: 1.4953561316891323e-05
Position 244: 1.2728822434724091e-05
Position 3074: 8.22161552577619e-06
Position 2735: 6.7796889317557375e-06
Position 422: 6.314921633634884e-06
Position 257: 5.511531061153252e-06
Position 160: 5.266298464469856e-06
Position 2832: 5.197543164588997e-06
Position 151: 5.154721083480058e-06
Position 316: 4.6802081588756955e-06
Position 348: 3.96527509911296e-06
Position 1125: 3.7662450355445706e-06
Position 3367: 3.517223315351049e-06
Position 246: 2.8567770190301803e-06
Position 165: 2.607449162027925e-06
Position 3: 2.3530598810044596e-06
Position 355: 2.241644324249102e-06
Position 197: 1.7796397646198641e-06
Position 1338: 1.3885100503375352e-06
Position 395: 1.1802237074121034e-06
Position 1079: 9.981228310254916e-07
Position 776: 7.964982421783295e-07
Position 1415: 7.541197859663729e-07
Position 806: 7.256911953338802e-07
Position 3481: 5.766207875186115e-07
Position 742: 5.506061664075295e-07
Position 1053: 5.264824475834094e-07
Position 1659: 4.6916759935389554e-07
Position 188: 4.223423554803701e-07
Position 869: 3.901550428977467e-07
Position 416: 2.683026208450185e-07
Position 767: 2.599872209157561e-07
Position 3559: 1.6631434441169914e-07
Position 3562: 1.6177564869966504e-07
Position 280: 3.1695895128572174e-08
Position 809: 2.9578176036962028e-08
Position 1478: 2.371607436170912e-09
Position 817: 1.1046412518032284e-11
Position 329: 1.2022902934949536e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3273: 0.9778343291441596
Position 2539: 0.8430705711632952
Position 666: 0.8375849284004377
Position 906: 0.6060124316109717
Position 702: 0.11577064691381998
Position 361: 0.06376234114416583
Position 2987: 0.04557633068029455
Position 3981: 0.03515449973981315
Position 3840: 0.035120561435955794
Position 1173: 0.02976556156367387
Position 3681: 0.025576375167906527
Position 2043: 0.020358844195468684
Position 1782: 0.018377483423877405
Position 348: 0.014667906780638734
Position 1021: 0.010612921417606173
Position 123: 0.010358237512419368
Position 1005: 0.010135634734176386
Position 1157: 0.009727555357898722
Position 1303: 0.007726043731458528
Position 3801: 0.007033940496906981
Position 3780: 0.006094860500382076
Position 2911: 0.0059543919497810184
Position 761: 0.004126159487874108
Position 2469: 0.003254745173666538
Position 1406: 0.002932353929057608
Position 3639: 0.0028036145640017336
Position 1867: 0.002289827281704025
Position 1954: 0.002275337538111763
Position 722: 0.002220793942438102
Position 3858: 0.0020951054074559577
Position 3150: 0.0020576667536889672
Position 4023: 0.002030140952389831
Position 3573: 0.0020253672323479613
Position 2209: 0.0018956189230994731
Position 2748: 0.0017935660660026132
Position 2609: 0.0016563928461691886
Position 2635: 0.0014203333001417697
Position 384: 0.0013029361904525756
Position 2466: 0.0012850155523262624
Position 582: 0.0012286007112841098
Position 3330: 0.001160818839019339
Position 3347: 0.0010865654897995248
Position 408: 0.0010471450901705609
Position 4359: 0.0009989680641449472
Position 3412: 0.0008470510343637025
Position 3752: 0.0008039852531518413
Position 1216: 0.0007660198163734297
Position 3537: 0.0007407610315625301
Position 452: 0.0006525246679506374
Position 1895: 0.0006470407627254016
Position 2572: 0.0006278124792389652
Position 3618: 0.0005962440323229952
Position 4370: 0.0005777976434804415
Position 1983: 0.00043442378044027894
Position 3624: 0.0004180134981476084
Position 366: 0.00039317631950360415
Position 609: 0.00038029725723758077
Position 3121: 0.00037568794279912293
Position 1750: 0.0003409634062709553
Position 2934: 0.00030678881537631514
Position 186: 0.0002496527041814743
Position 1415: 0.00024762294023974367
Position 300: 0.00020087848593052695
Position 1838: 0.00018436997231109693
Position 3284: 0.0001447902234354256
Position 1700: 0.0001414988195931085
Position 3194: 0.00012770776490307842
Position 175: 0.00012043402633750908
Position 1456: 0.00011745773099573098
Position 1729: 0.00011204935647021009
Position 160: 0.00010962546954784071
Position 969: 8.595754219550756e-05
Position 3127: 8.533764937378746e-05
Position 4208: 6.51373668794021e-05
Position 1439: 5.909712271305106e-05
Position 2058: 5.8966003255396865e-05
Position 3362: 5.347202323841143e-05
Position 606: 5.195574247776986e-05
Position 868: 5.181122670433847e-05
Position 389: 5.045257928699619e-05
Position 1557: 5.0010374862465705e-05
Position 89: 4.184298940205054e-05
Position 1079: 3.878756640421769e-05
Position 783: 3.679218284803888e-05
Position 475: 3.129137740128875e-05
Position 1211: 2.171128728898664e-05
Position 501: 1.993499283280741e-05
Position 395: 1.869125256249165e-05
Position 92: 1.7335370200765763e-05
Position 519: 1.4882036537017668e-05
Position 817: 1.4742471693991162e-05
Position 632: 9.000367008488406e-06
Position 295: 8.887822901740091e-06
Position 742: 8.636646704479009e-06
Position 457: 6.513829528524615e-06
Position 945: 5.8522028642698485e-06
Position 215: 5.397189329657697e-06
Position 290: 5.156753478846041e-06
Position 883: 3.5263636094749774e-06
Position 523: 2.742762250229967e-06
Position 74: 6.741967196381291e-07
Position 96: 5.318869835009254e-07
Position 1085: 3.434884523723179e-07
Position 543: 2.2967577454453305e-07
Position 792: 1.8632997183977057e-07
Position 3418: 1.3244131307871076e-07
Position 584: 1.2172476362802392e-07
Position 917: 8.82640885883854e-08
Position 461: 8.621293970263415e-08
Position 228: 5.596799497316534e-08
Position 66: 5.378768143680055e-08
Position 252: 6.649504941426189e-09
Position 235: 6.689905703160202e-10
Position 188: 3.541099796277477e-10
Position 52: 1.7673446036832428e-10
Position 257: 1.4173746960208918e-10
Position 230: 1.1134318139074633e-10
Position 238: 8.112268518725235e-13
