Gene = Sec3
index = 1478
Annotated 5SS: [ 772 1058 1566 2120 2684]
Annotated 3SS: [ 829 1115 1637 2175 2761]
SMsplice 5SS: [ 772 1058 1566 1818 2120 2684]
SMsplice 3SS: [ 829 1115 1637 1880 2175 2761]
top_k =  500
Partition function (log Z): 7.53946514344835

Sorted 5' Splice Sites (High to Low Probability):
Position 1566: 0.9863222514705915
Position 772: 0.9765257178525483
Position 1058: 0.9343516774237163
Position 2120: 0.9129095612483488
Position 2684: 0.9009790649320406
Position 1818: 0.5503353182427725
Position 435: 0.08772666672091531
Position 2449: 0.0626913607534582
Position 1323: 0.04366769897932233
Position 2365: 0.03588127133460963
Position 2276: 0.028981627989785094
Position 1052: 0.024264368659904948
Position 2641: 0.01782080813627421
Position 363: 0.012980863884101903
Position 2034: 0.012752075138342317
Position 776: 0.00968841712507942
Position 2918: 0.006803174896719166
Position 2446: 0.006544924705661647
Position 2525: 0.006418445671975493
Position 749: 0.006093385147439999
Position 1587: 0.00594005442362317
Position 1987: 0.005789321727896367
Position 2124: 0.004817059168666273
Position 1545: 0.004655553209003182
Position 1808: 0.0043728853778358945
Position 2144: 0.003702863079643503
Position 2346: 0.003400412030658374
Position 2694: 0.002911887161582132
Position 2462: 0.0028483413907453895
Position 1383: 0.002192544679487033
Position 2185: 0.002055548618871175
Position 2885: 0.0014892670820708682
Position 1773: 0.0014319415538483068
Position 2960: 0.0013566521678297285
Position 3131: 0.0013102291311964428
Position 1760: 0.0011850139707160472
Position 1062: 0.0010938227807941868
Position 2136: 0.001093338088541589
Position 2554: 0.0009761611681360884
Position 2151: 0.0006786619567527245
Position 2579: 0.0006386858917291479
Position 2082: 0.0005965099686848817
Position 1327: 0.0005925913152371993
Position 205: 0.0005422837735326062
Position 2858: 0.0005262292438030835
Position 2038: 0.0004786013934526351
Position 866: 0.0004020499137242152
Position 211: 0.0003929489045456058
Position 9: 0.0003734786231029971
Position 2107: 0.00036598128437125314
Position 271: 0.0003201880804974704
Position 426: 0.0003036269673005717
Position 1073: 0.00028499997147888527
Position 1709: 0.00025978813353750945
Position 3173: 0.0002281605699408209
Position 1771: 0.00016281066768682035
