Gene = spz4
index = 1890
Annotated 5SS: [ 459 5670]
Annotated 3SS: [4380 5728]
SMsplice 5SS: [ 459 5670]
SMsplice 3SS: [4380 5728]
top_k =  500
Partition function (log Z): -3.0898431799923642

Sorted 5' Splice Sites (High to Low Probability):
Position 5670: 0.9948948262492389
Position 459: 0.8607228090661571
Position 3648: 0.2359189976262239
Position 247: 0.22992730288487231
Position 245: 0.22495303203156158
Position 251: 0.17657043604205172
Position 4912: 0.11286963883423823
Position 556: 0.1086765560455595
Position 792: 0.0880277479466807
Position 3620: 0.08761904257000334
Position 4642: 0.08101523252294397
Position 14: 0.0468081173816478
Position 2697: 0.04318104579391424
Position 6217: 0.02569541487129354
Position 6366: 0.02330505676986992
Position 6516: 0.021354994426146773
Position 3665: 0.015123075967728834
Position 574: 0.012787281920235082
Position 5828: 0.01146022598234504
Position 6220: 0.008638318317937765
Position 3870: 0.008634944824827141
Position 2780: 0.007887796428483314
Position 4499: 0.007824140641272017
Position 4784: 0.0076925844537005525
Position 6212: 0.007113400060751824
Position 2091: 0.006835344146983343
Position 2959: 0.006329667221132267
Position 4868: 0.005972292390649215
Position 6227: 0.005791102131981037
Position 6154: 0.005471748026558324
Position 2659: 0.005340361379745596
Position 5144: 0.005221649713871975
Position 3380: 0.005220212568846487
Position 3637: 0.004934897415690709
Position 401: 0.0043641916665222635
Position 249: 0.004006290634095124
Position 4976: 0.0038762657942806454
Position 4588: 0.003567140643399209
Position 2791: 0.0033256018562095647
Position 2907: 0.003228337118288915
Position 4632: 0.0029459141892721453
Position 411: 0.0029318247525501814
Position 816: 0.0028058250794709503
Position 2088: 0.002656300480722551
Position 201: 0.002479968287595732
Position 3564: 0.0022404033564190936
Position 1062: 0.0020053203517866264
Position 3439: 0.0016642309147306144
Position 35: 0.0015910602032370594
Position 2061: 0.0015768525119919496
Position 6508: 0.0015242664042470857
Position 6143: 0.0014869046954776725
Position 3590: 0.001424899999244988
Position 4755: 0.0012307025312037745
Position 2700: 0.0012077612232204039
Position 3661: 0.0011665218090395378
Position 2671: 0.0010864400666827539
Position 5674: 0.0010004286547685565
Position 6140: 0.0009524622315723566
Position 2677: 0.0008708486562065714
Position 172: 0.0008033522015448388
Position 6047: 0.0007848379513040053
Position 86: 0.0006824397268263316
Position 764: 0.0006757474418667978
Position 4021: 0.0006376723584240681
Position 3017: 0.0005179784674324108
Position 257: 0.0004703885325291437
Position 2726: 0.00043431761478223807
Position 6660: 0.00043390422649313543
Position 6161: 0.0003113888105461185
Position 1187: 0.0002866230661470235
Position 3693: 0.00024363792665171359
Position 5921: 0.00019782346568697799
Position 2728: 0.0001812831163314178
Position 6298: 0.00014336313242867298
Position 2789: 0.00012972593760212647
Position 1673: 6.711155409330863e-05
Position 1666: 5.497402166831829e-05
Position 265: 4.791914846357779e-05
Position 2503: 4.38570385811673e-05
Position 102: 3.493167712969882e-05
Position 263: 2.91570760703098e-05
Position 1651: 2.7855037486194707e-05
Position 463: 2.5214163978190306e-05
Position 5793: 2.2432150747235486e-05
Position 276: 1.597872113428694e-05
Position 6105: 1.2351995366655554e-05
Position 6202: 1.0385712945531438e-05
Position 18: 8.88851711863393e-06
Position 27: 8.067311422614754e-06
Position 52: 7.698516783377555e-06
Position 29: 6.719620333232785e-06
Position 1512: 6.277772483905877e-06
Position 607: 5.851606325514106e-06
Position 1864: 4.879896712518283e-06
Position 5606: 3.4401593005955746e-06
Position 1875: 3.1666053108612198e-06
Position 1881: 3.1459057860871456e-06
Position 609: 2.8135855177002615e-06
Position 5893: 2.209566065512345e-06
Position 5641: 1.7387757776928633e-06
Position 1671: 1.6555299328216952e-06
Position 386: 1.366781579377619e-06
Position 4616: 9.996157343832039e-07
Position 5903: 9.143442047637292e-07
Position 588: 7.487361305575687e-07
Position 395: 6.49816599257214e-07
Position 502: 2.9561600409973094e-07
Position 4538: 2.0051508290978522e-07
Position 5: 1.7675481117325712e-07
Position 4687: 6.095317974782214e-08
Position 4496: 5.1707403287928125e-08
Position 482: 4.9603309796530666e-08
Position 4790: 4.5046928264741514e-08
Position 334: 7.99733114998627e-09
Position 384: 1.3844025827625212e-09
Position 485: 4.06501607760639e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5728: 0.9931399680290085
Position 4380: 0.9843883395620425
Position 302: 0.6677679433774433
Position 2524: 0.2462149462937257
Position 3057: 0.15495487376354103
Position 5285: 0.13182543767646152
Position 526: 0.0959219548707195
Position 6280: 0.040194711128696964
Position 6422: 0.03682053492930717
Position 5200: 0.021282149833084563
Position 5175: 0.0199509064446328
Position 4976: 0.01803200136352222
Position 5230: 0.017397590403860342
Position 5038: 0.014617219920827844
Position 6798: 0.01388460774188261
Position 5140: 0.012708872165652658
Position 2848: 0.009384014088615313
Position 3305: 0.007845481428361823
Position 6825: 0.004899928072350473
Position 86: 0.004801471144345835
Position 2892: 0.004509603170982804
Position 3794: 0.00371091647171297
Position 1726: 0.003655810957314831
Position 6879: 0.0035425134997391005
