Gene = mwh
index = 1810
Annotated 5SS: [  530  5647  6000 29006 29250 29421 29663 30056]
Annotated 3SS: [ 5241  5741 28743 29073 29306 29473 29722 30115]
SMsplice 5SS: [  530  5647  6000 29006 29250 29421 29663 30056]
SMsplice 3SS: [ 5255  5741 28743 29073 29306 29473 29722 30115]
top_k =  500
Partition function (log Z): 13.240891397931097

Sorted 5' Splice Sites (High to Low Probability):
Position 6000: 1.0000000000000087
Position 29006: 0.9996834633695597
Position 29421: 0.9994086660232127
Position 5647: 0.9970572622061072
Position 29663: 0.993854592186042
Position 30056: 0.9859185213726105
Position 29250: 0.9622432707457645
Position 530: 0.9283357801963777
Position 30735: 0.09814121872200834
Position 29264: 0.03301379366143961
Position 170: 0.03279324087795212
Position 122: 0.0271471267547204
Position 30445: 0.017565464246033915
Position 522: 0.01041335093150177
Position 30264: 0.005724947973438186
Position 30051: 0.0045388318051915386
Position 31847: 0.0041859885387279675
Position 29905: 0.0024946350359385076
Position 30242: 0.0024040146106430508
Position 29244: 0.0017637511461238743
Position 251: 0.001736223753144886
Position 30348: 0.0016415349471115988
Position 30739: 0.0016123661800972488
Position 30333: 0.0015761183149027806
Position 30041: 0.0015583219940119837
Position 30049: 0.0012755358468078829
Position 5343: 0.0010184574466518437
Position 31233: 0.0009386602116425185
Position 30534: 0.0007795368212067199
Position 2337: 0.0007266026822970125
Position 29787: 0.0006092345822106747
Position 30669: 0.0003428877564552008
Position 2232: 0.0003340389591363483
Position 30022: 0.0003059165854972915
Position 31809: 0.00029084063512439947
Position 31836: 0.00027932948726152137
Position 30777: 0.00023445534791216872
Position 29974: 0.00023126264394893615
Position 30144: 0.00019475201146812137
Position 31287: 0.00015830553853069546
Position 31128: 0.00013934022627300988
Position 30831: 0.00013710284287733477
Position 30607: 0.00011315288972809149
Position 2266: 0.00011222094226317724
Position 2166: 9.935827763009751e-05
Position 29791: 9.328436036743065e-05
Position 29388: 8.05223146156056e-05
Position 132: 7.817445306301582e-05
Position 29902: 7.78458443428391e-05
Position 30025: 7.453185883023141e-05
Position 31483: 7.03975487319403e-05
Position 31744: 4.6630428230455984e-05
Position 31227: 4.282071528534936e-05
Position 31118: 4.0760265667622005e-05
Position 29654: 3.517602962376013e-05
Position 30479: 3.4759258587213495e-05
Position 31277: 2.885919146611885e-05
Position 29899: 2.8345939843481805e-05
Position 29821: 2.4789699242092714e-05
Position 30000: 2.3546241737750647e-05
Position 29407: 2.042349641410224e-05
Position 29186: 1.8767159743926686e-05
Position 363: 1.6811164865901407e-05
Position 526: 1.5827675055062003e-05
Position 324: 1.3529365635851606e-05
Position 416: 1.2746975102987546e-05
Position 2023: 1.2431116810212817e-05
Position 29937: 1.102352668029967e-05
Position 534: 1.090885308491941e-05
Position 29635: 1.0847166737322227e-05
Position 29409: 1.0709400411504884e-05
Position 112: 9.809498160522074e-06
Position 1693: 9.151972596012326e-06
Position 29667: 8.977601080910305e-06
Position 1045: 7.240568340595112e-06
Position 358: 5.839958595796083e-06
Position 29855: 5.6176761980294995e-06
Position 538: 5.368829042051926e-06
Position 2006: 4.960513144471474e-06
Position 29697: 4.685711448140984e-06
Position 29354: 4.3885536724910244e-06
Position 196: 4.196451312005326e-06
Position 365: 4.1874576791607605e-06
Position 369: 3.010673864524607e-06
Position 29593: 2.9973167597995678e-06
Position 127: 2.9205957869225847e-06
Position 30485: 2.7161347891330503e-06
Position 161: 2.6192882706687034e-06
Position 31596: 2.3152691299804273e-06
Position 30595: 2.234701512262799e-06
Position 565: 1.6213676447445113e-06
Position 30366: 1.5893122534651715e-06
Position 218: 1.0293238164396688e-06
Position 1978: 9.529237090741422e-07
Position 29992: 8.260585771066388e-07
Position 883: 7.509064381790267e-07
Position 282: 7.119164630821294e-07
Position 394: 7.001458022829936e-07
Position 30565: 5.595815661677296e-07
Position 30930: 4.97051227721279e-07
Position 30217: 4.814207349540568e-07
Position 29486: 3.7934549538579787e-07
Position 30430: 3.664227990815051e-07
Position 29358: 2.1445652451130796e-07
Position 30882: 2.134997154567814e-07
Position 29490: 1.8074167772743593e-07
Position 373: 1.7128280581820063e-07
Position 95: 1.6940577512711503e-07
Position 29728: 1.4869968726052248e-07
Position 29683: 1.2610219029002323e-07
Position 30294: 1.2579991836151945e-07
Position 30079: 1.226122224238346e-07
Position 1485: 1.1275156566678778e-07
Position 396: 1.0884948994247274e-07
Position 29379: 1.0721035134166667e-07
Position 41: 9.586469385839565e-08
Position 29982: 9.151944286103083e-08
Position 31534: 8.692364546446029e-08
Position 30401: 6.684962970431462e-08
Position 29951: 5.312614685173395e-08
Position 31094: 5.2813998807639845e-08
Position 29770: 4.610054448555656e-08
Position 29743: 4.377648023269403e-08
Position 29740: 3.914933098425181e-08
Position 1321: 3.592958242120007e-08
Position 319: 3.435668284145259e-08
Position 29529: 3.229360440210205e-08
Position 30128: 2.5181729598261104e-08
Position 9: 2.4524139298871496e-08
Position 174: 2.3964579753293927e-08
Position 381: 2.138268189194842e-08
Position 375: 1.9367081102165157e-08
Position 172: 1.7298871944516087e-08
Position 30840: 1.664790416161528e-08
Position 30164: 4.9626492540527435e-09
Position 30160: 3.6240023910737946e-09
Position 29130: 2.7649592955275925e-09
Position 29478: 8.371294361808386e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 28743: 0.9997344129349072
Position 29073: 0.9994700931136682
Position 29722: 0.9923101629459089
Position 30115: 0.9922881368662887
Position 29473: 0.9887947094924967
Position 29306: 0.9567932353564651
Position 5741: 0.6182259137900962
Position 5744: 0.33023804782085764
Position 5255: 0.25150430103038585
Position 5304: 0.18709589469581767
Position 5241: 0.14322737100957753
Position 5464: 0.13103122612889195
Position 5451: 0.10102092706436681
Position 31355: 0.0683751139377591
Position 4739: 0.06696457538703607
Position 5199: 0.050982866540380416
Position 29329: 0.03984797341816528
Position 5871: 0.019731856301923936
Position 5776: 0.01638927865274203
Position 4555: 0.016073068025360637
Position 4363: 0.014084174225362891
Position 5802: 0.0139639404779358
Position 5278: 0.013644150060618337
Position 30512: 0.011282947796782381
Position 31172: 0.01065116424440853
Position 29483: 0.010425251709658826
Position 30848: 0.006584408164251132
Position 31531: 0.005186670358513322
Position 4930: 0.005061994552201198
Position 31905: 0.004858457716011006
Position 30945: 0.004080289881593357
Position 30908: 0.003988418245208661
Position 31232: 0.003904656118890757
Position 30948: 0.0031955929162888782
Position 30791: 0.0025682797440511537
Position 29968: 0.0024232255144433154
Position 3938: 0.002198690745669331
Position 4892: 0.0021519266732647553
Position 4549: 0.002038126918631314
Position 30533: 0.002012828143097455
Position 4743: 0.0016887676051133204
Position 31269: 0.0016833233989085945
Position 4141: 0.001667288228013354
Position 2105: 0.0016367696926382254
Position 30302: 0.0014538133688807315
Position 4445: 0.001452567100212988
Position 31698: 0.001391886869699881
Position 29855: 0.0011668882698275989
Position 3918: 0.001160912698620992
Position 4573: 0.0009702793191940626
Position 31580: 0.0009251287293609904
Position 4372: 0.0009242841652340422
Position 31322: 0.0008801580245682842
Position 29766: 0.000624368730916915
Position 30188: 0.0005559321424326768
Position 30650: 0.0005550061786022081
Position 30364: 0.00048292826989585673
Position 3616: 0.00047230781081156024
Position 31732: 0.00045239745238224906
Position 4038: 0.00045073838075179794
Position 5756: 0.0004428309262083216
Position 29082: 0.00041201807489047256
Position 30818: 0.00039830798132011396
Position 3551: 0.00037830895340795485
Position 5936: 0.0003748382768331123
Position 415: 0.0003380358432277774
Position 5885: 0.0003173774121492293
Position 5891: 0.0003159163412625686
Position 3651: 0.00031432531029424024
Position 29486: 0.00030502368270785934
Position 3161: 0.0003028512614095108
Position 31876: 0.00029295320530218225
Position 29331: 0.0002777911563060942
Position 31650: 0.00025898856267178897
Position 4069: 0.0002584251950834525
Position 327: 0.00023618189499412966
Position 3635: 0.00021661300083118605
Position 30464: 0.00021494936293359816
Position 31541: 0.00021272784144457492
Position 31319: 0.0002098480337452595
Position 29974: 0.00020146432182657897
Position 30856: 0.00019457246939783726
Position 30158: 0.0001922803600268026
Position 31640: 0.0001865838886744547
Position 29825: 0.00017345716841258733
Position 31023: 0.00017061882287810806
Position 31798: 0.000143168214182495
Position 30173: 0.00013672331122957642
Position 31017: 0.00013506072330347015
Position 30516: 0.00012911986368420233
Position 30985: 0.00012658714509966335
Position 3414: 0.00012142725441854995
Position 30560: 0.00011028998693380989
Position 31335: 0.00010857344513218208
Position 29882: 8.351398786388936e-05
Position 30999: 6.318576348263467e-05
Position 2072: 6.158748253883184e-05
Position 2052: 6.0232133338837735e-05
Position 30319: 5.280733571513457e-05
Position 31547: 4.32173644928589e-05
Position 31788: 4.241796205018001e-05
Position 31331: 4.055366093907045e-05
Position 31360: 4.0420806360084305e-05
Position 461: 4.002810325810588e-05
Position 1537: 3.604732946910931e-05
Position 29555: 3.290025222120753e-05
Position 1106: 2.9802118186632973e-05
Position 31277: 2.4034619198423875e-05
Position 30016: 2.3923873102056143e-05
Position 30371: 2.1835984037339816e-05
Position 31071: 2.160425786260062e-05
Position 29444: 2.088051707036914e-05
Position 1715: 1.9123181073374105e-05
Position 30340: 1.890761793703533e-05
Position 29358: 1.5666706818924505e-05
Position 29388: 1.552482539655978e-05
Position 1672: 1.335028707515213e-05
Position 30500: 1.2161950439448158e-05
Position 292: 1.1220816459713759e-05
Position 30257: 1.0004865168807787e-05
Position 474: 9.694548045256635e-06
Position 1829: 8.205302545948579e-06
Position 471: 7.69046872896879e-06
Position 30557: 7.486788950030601e-06
Position 30578: 7.4380272211499275e-06
Position 1196: 7.033473300354772e-06
Position 882: 6.7832486703115144e-06
Position 29339: 5.56965315463342e-06
Position 30041: 4.333775966152412e-06
Position 29583: 3.681728204833965e-06
Position 435: 3.1443267967214776e-06
Position 29529: 3.127946622135763e-06
Position 2213: 2.348976396437001e-06
Position 30624: 2.1343461577980394e-06
Position 30565: 2.0845564417732337e-06
Position 826: 1.952968570750213e-06
Position 30548: 1.931751531784966e-06
Position 267: 1.9020846022794982e-06
Position 1499: 1.9002817222052175e-06
Position 807: 1.8396400109746897e-06
Position 29515: 1.6226150270007396e-06
Position 423: 1.6005119443612059e-06
Position 29925: 1.5549226321020214e-06
Position 394: 1.3354904849533963e-06
Position 632: 1.3171032930327703e-06
Position 30668: 1.272499526196359e-06
Position 1089: 1.2579542927245374e-06
Position 269: 1.225397380927402e-06
Position 30359: 1.0106623459189134e-06
Position 30386: 9.232060666583617e-07
Position 29611: 8.983786799671867e-07
Position 30383: 8.754005923711461e-07
Position 30656: 8.384054879807715e-07
Position 29623: 8.008849117513981e-07
Position 29934: 7.10426279393979e-07
Position 29560: 5.819264852347381e-07
Position 30137: 5.41215238342481e-07
Position 29899: 5.39649167957393e-07
Position 29683: 3.286225398117812e-07
Position 29982: 3.0795382529389715e-07
Position 30198: 1.970242868162177e-07
Position 29893: 1.9567492433674393e-07
Position 30084: 1.5750089074554765e-07
Position 30389: 1.4832750284073682e-07
Position 29420: 1.4030764005257288e-07
Position 30329: 1.077301771335873e-07
Position 30148: 5.828809546855379e-08
Position 30155: 5.765036830856047e-08
Position 30410: 4.183887150118893e-08
Position 29630: 1.9684613191139463e-08
Position 29593: 1.4301884934039653e-08
Position 29697: 1.3138654976479445e-08
Position 30473: 1.1679846590098221e-08
Position 30686: 3.059265502764234e-09
Position 30079: 1.7645923709185685e-10
Position 30179: 7.675808045002509e-12
