Gene = Ilp8
index = 1229
Annotated 5SS: [ 195 1372]
Annotated 3SS: [1172 1795]
SMsplice 5SS: [ 195 1372]
SMsplice 3SS: [1172 1795]
top_k =  500
Partition function (log Z): -0.35091305215261226

Sorted 5' Splice Sites (High to Low Probability):
Position 195: 0.9934790962088269
Position 1372: 0.9895108099260248
Position 670: 0.2695328537194294
Position 1109: 0.05960534844560761
Position 1036: 0.0431917031759349
Position 894: 0.022263113988930838
Position 507: 0.012048062967486006
Position 964: 0.006175146888566519
Position 405: 0.0035975980524169475
Position 511: 0.0020868863127937445
Position 1114: 0.001661222848622419
Position 2122: 0.0016418347654424466
Position 17: 0.0014948725749032847
Position 961: 0.0011896484573582756
Position 1047: 0.0011448964241056053
Position 55: 0.0010935447108081585
Position 2090: 0.0010837450299236388
Position 1610: 0.0010631985426684902
Position 376: 0.0009400687394023313
Position 2136: 0.000871587776845511
Position 1050: 0.0008368277595919889
Position 2076: 0.0007663364322409065
Position 286: 0.0007620635555013576
Position 1376: 0.0005877044518785138
Position 1618: 0.00046630512715453443
Position 1676: 0.00045012565188542954
Position 1077: 0.0003786966475055487
Position 1864: 0.0003761327524632166
Position 1331: 0.000341441909574075
Position 120: 0.000280128328605468
Position 2149: 0.0002541052832956195
Position 1027: 0.00024263589120713969
Position 2116: 0.00020927883590535838
Position 1977: 0.00020922685342129817
Position 758: 0.0001804975344997574
Position 778: 0.00015525778718307188
Position 39: 0.00015344865044720409
Position 398: 0.00012010575151587666
Position 211: 9.210423645293928e-05
Position 1751: 7.764955582127127e-05
Position 94: 7.339075256589598e-05
Position 100: 6.418455097336399e-05
Position 2169: 5.7157240512721625e-05
Position 772: 5.530157083631366e-05
Position 1312: 3.823254188697773e-05
Position 199: 3.413422632730396e-05
Position 2080: 1.3729512379762605e-05
Position 282: 1.3442372019801217e-05
Position 2013: 7.561912145732924e-06
Position 451: 5.075478498472066e-06
Position 205: 3.9126959548408235e-06
Position 161: 2.9204787323238658e-06
Position 6: 2.155722891084101e-06
Position 424: 2.1119241848314942e-06
Position 71: 1.7222073699980504e-06
Position 22: 1.195365464826396e-06
Position 187: 1.0684924243894514e-06
Position 263: 7.217647496829103e-07
Position 531: 5.269066404833772e-07
Position 129: 2.3869033278154355e-07
Position 327: 2.1902616043431468e-07
Position 640: 1.0939541299281606e-07
Position 261: 9.133216788295028e-08
Position 290: 8.796700559068068e-08
Position 105: 5.52578168518363e-08
Position 1340: 4.426140655095186e-08
Position 103: 3.3075661081106335e-08
Position 1410: 1.3409534499428141e-08
Position 1283: 1.233658498916936e-08
Position 228: 5.590769914098876e-09
Position 1850: 4.44119704765999e-09
Position 898: 4.317113783320827e-09
Position 1268: 9.722017165224726e-10
Position 1432: 9.578099133982207e-10
Position 873: 1.8518991200219456e-13
Position 657: 2.9936578186846004e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1795: 0.9711396019179881
Position 1172: 0.8767033424324258
Position 527: 0.11624119719416635
Position 398: 0.09597820806371617
Position 266: 0.07553210662574246
Position 745: 0.07214122100280931
Position 248: 0.05627684675260974
Position 327: 0.052072628345864375
Position 274: 0.021663275020882996
Position 334: 0.011499685113551397
Position 488: 0.010527613571562252
Position 873: 0.007233947153595996
Position 1676: 0.00483510705999871
Position 1460: 0.00475352150188128
Position 1228: 0.0047100385719904166
Position 2193: 0.003549685744791096
Position 1750: 0.0031172808615166168
Position 2228: 0.0024251911778001
Position 282: 0.0023026307338872066
Position 839: 0.0021721250578887363
Position 751: 0.0020315318571131257
Position 1683: 0.0020133547139912556
Position 404: 0.0018975018778704415
Position 1579: 0.0018481615359746068
Position 111: 0.0016061843494063698
Position 1744: 0.0011811777271050576
Position 1573: 0.0010319192060653565
Position 1301: 0.000949710762549287
Position 429: 0.0009413922924445867
Position 1715: 0.0009257754253653827
Position 290: 0.0009245402844396457
Position 460: 0.000893557692347223
Position 1597: 0.0008893152089241301
Position 298: 0.00082809698190022
Position 590: 0.0007868416200977574
Position 1920: 0.0006692803613483439
Position 2167: 0.0006657868378439768
Position 1712: 0.00053360088409174
Position 1829: 0.0005233875339505681
Position 2116: 0.0005076781016811005
Position 1892: 0.00044789375933829124
Position 2213: 0.00042556504973456107
Position 1020: 0.00042554186683582023
Position 103: 0.0003775650639596785
Position 507: 0.0003540722722611434
Position 1863: 0.00032745415275162946
Position 2149: 0.000295433341518227
Position 2013: 0.00026255250411683236
Position 535: 0.0001813132766008687
Position 1815: 0.00014956675165704472
Position 788: 0.00014816874713421328
Position 1240: 0.00014568617781508575
Position 86: 0.00010828130346032374
Position 973: 0.00010302993144016169
Position 1729: 9.01480694465833e-05
Position 1095: 7.037219025204076e-05
Position 650: 6.883990013819939e-05
Position 1017: 5.949950768392914e-05
Position 921: 5.852480214338458e-05
Position 2122: 4.170364738388179e-05
Position 67: 4.1577393965443796e-05
Position 170: 4.0288556948353563e-05
Position 1421: 3.7083077905510904e-05
Position 306: 3.2637782232702e-05
Position 1838: 2.724997191331818e-05
Position 1835: 2.631709876715687e-05
Position 115: 2.0044757648265706e-05
Position 640: 1.8230783659390293e-05
Position 669: 1.6769606292653914e-05
Position 2201: 1.5154536298308552e-05
Position 1081: 1.1360370211052001e-05
Position 71: 1.0834659992336155e-05
Position 983: 8.94963546476912e-06
Position 2076: 8.925337322768273e-06
Position 2126: 7.530986674280803e-06
Position 59: 5.706905221278545e-06
Position 592: 4.004089669061491e-07
Position 51: 2.0883871337679054e-07
Position 55: 1.3699901636041937e-07
Position 119: 6.025439015524701e-08
Position 194: 4.684358075888044e-08
Position 156: 2.9477518740391384e-09
Position 187: 7.240363005988407e-11
Position 199: 3.038602584754809e-15
Position 205: 6.641441371390893e-16
