Gene = Obp22a
index = 1342
Annotated 5SS: [68]
Annotated 3SS: [120]
SMsplice 5SS: [68]
SMsplice 3SS: [120]
top_k =  500
Partition function (log Z): -4.9127847090426595

Sorted 5' Splice Sites (High to Low Probability):
Position 68: 0.9981885780709367
Position 391: 0.07862973587659701
Position 280: 0.010411425901960052
Position 295: 0.002445610334954007
Position 292: 0.0014216482923078686
Position 139: 0.0010455877430347873
Position 339: 0.0007509085200751872
Position 416: 0.0003423141795271186
Position 234: 0.00018643911346521503
Position 373: 0.00010224337337508464
Position 229: 8.057858929928037e-05
Position 495: 6.576519088895749e-05
Position 341: 5.049176356995003e-05
Position 29: 4.87013402524036e-05
Position 206: 4.289593991824208e-05
Position 72: 4.1938374687538134e-05
Position 616: 3.855408481974246e-05
Position 50: 1.8779189519775278e-05
Position 530: 4.031157123245755e-06
Position 107: 3.1756775655703723e-06
Position 147: 1.5445003063029776e-06
Position 166: 1.4846927389869089e-06
Position 644: 1.421628046500346e-06
Position 16: 1.2221287951673602e-06
Position 130: 9.749322169551478e-07
Position 553: 9.100939531625563e-07
Position 536: 7.418664225448733e-07
Position 696: 6.606247245839516e-08
Position 14: 2.7749012264156558e-08
Position 96: 2.1300445614856708e-08
Position 149: 1.2081732761035284e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 120: 0.9898740616285258
Position 528: 0.06807777579718004
Position 461: 0.016707537640559284
Position 474: 0.01427895104934504
Position 173: 0.001099030782989373
Position 276: 0.0007726472539968726
Position 213: 0.0006937302488586994
Position 147: 0.0003754663042860861
Position 696: 0.0003076847433174712
Position 536: 0.00021016258531233984
Position 591: 0.00018399157804841105
Position 616: 0.00017605641640135403
Position 159: 0.00016895289835891378
Position 481: 0.0001224407220081398
Position 216: 0.00012198827546764095
Position 621: 0.00011537388447157745
Position 327: 0.00011458631531941808
Position 130: 8.834660887787719e-05
Position 541: 7.066152986174792e-05
Position 426: 6.244281465607256e-05
Position 634: 5.1818595142729265e-05
Position 378: 4.673151554430532e-05
Position 346: 4.3338314672201054e-05
Position 300: 4.1363503273513315e-05
Position 143: 2.4156302859471995e-05
Position 177: 2.0320619533206473e-05
Position 280: 1.6615191476644886e-05
Position 403: 1.087868481537689e-05
Position 156: 9.900677708592653e-06
Position 644: 9.385120457705823e-06
Position 764: 9.046501408246484e-06
Position 127: 6.380924043144273e-06
Position 339: 5.93911784151268e-06
Position 258: 4.419089346383862e-06
Position 718: 1.6803987302256378e-06
Position 712: 1.4767411591506777e-06
Position 180: 1.466783299741017e-06
Position 285: 9.884488322602655e-07
Position 200: 3.2074373755609164e-08
Position 292: 1.1650516679387977e-09
Position 89: 8.996431762129569e-10
Position 96: 2.3318094654076566e-12
Position 84: 3.501961460797311e-13
Position 64: 2.404427207475834e-13
Position 72: 3.5339391904118564e-14
Position 68: 7.825043127461854e-15
