Gene = mael
index = 1784
Annotated 5SS: [3483 3727 4340]
Annotated 3SS: [3527 3782 4401]
SMsplice 5SS: [ 273  703 3483 3727 4340]
SMsplice 3SS: [ 322 2989 3536 3782 4401]
top_k =  500
Partition function (log Z): 8.411494348315726

Sorted 5' Splice Sites (High to Low Probability):
Position 3483: 0.9987303024406824
Position 4340: 0.9874439846074955
Position 3727: 0.9857323213645385
Position 273: 0.7385285812425624
Position 703: 0.5216684699270429
Position 2902: 0.28301926735648836
Position 390: 0.2032720258291605
Position 3215: 0.19835114498972808
Position 929: 0.19142591376053464
Position 3210: 0.1747736871425564
Position 555: 0.1207535466839916
Position 905: 0.11801682485596166
Position 200: 0.11758901417482727
Position 3198: 0.11241605910873921
Position 948: 0.0959431183167907
Position 251: 0.0744162543772531
Position 2474: 0.037474677200041245
Position 1112: 0.03125049112460625
Position 215: 0.028250943637327244
Position 1236: 0.026304707775416835
Position 710: 0.025327540686740563
Position 3222: 0.021948540161746476
Position 965: 0.020183682355646868
Position 3153: 0.011185323679544815
Position 3954: 0.008521331844819307
Position 3058: 0.006845040025474163
Position 2685: 0.006019306241840468
Position 862: 0.003950686959466231
Position 3073: 0.003948337680702574
Position 3157: 0.00339542550350565
Position 1770: 0.0029812072019009157
Position 2466: 0.0020992913013689195
Position 584: 0.001935527648762764
Position 1957: 0.001888756543025416
Position 2001: 0.0017891482193826377
Position 2539: 0.001484125120879331
Position 2737: 0.0011697783410282501
Position 725: 0.0010892365599529464
Position 714: 0.0010596692024757457
Position 2095: 0.001036799600394396
Position 403: 0.001029944283036079
Position 4447: 0.0009398221761359485
Position 1962: 0.0009300686257676396
Position 108: 0.0008387787703849447
Position 277: 0.0007828721848982892
Position 1104: 0.0006930282756978289
Position 219: 0.0006688353158938742
Position 4563: 0.0006632663338731852
Position 819: 0.0006513247406943589
Position 1036: 0.0005549305032287087
Position 4127: 0.0004964109978114919
Position 18: 0.0004783316244513949
Position 3933: 0.0004310384171007212
Position 1970: 0.00038118301799329273
Position 2213: 0.00037447100052347533
Position 560: 0.00036584457245084794
Position 4461: 0.00036286329291790147
Position 689: 0.000284989943545631
Position 3799: 0.00025814574432403626
Position 4442: 0.00021097590396121203
Position 4193: 0.00020831879305096253
Position 4482: 0.00015909928626796623
Position 4153: 0.00015679966720681012
Position 1110: 0.00015615123962081436
Position 453: 0.00015589457931258774
Position 503: 0.00014054345893261755
Position 4882: 9.762097460860349e-05
Position 734: 8.939262306564556e-05
Position 900: 8.103140980349237e-05
Position 4778: 5.574668593076482e-05
Position 1297: 5.02620209515944e-05
Position 3865: 4.7012604472233874e-05
Position 545: 4.459295142765203e-05
Position 400: 4.331432323950565e-05
Position 4861: 3.744449237215155e-05
Position 3382: 3.3347117382519175e-05
Position 3886: 3.091307338634671e-05
Position 140: 3.061356690981021e-05
Position 3515: 3.0188536925030685e-05
Position 800: 2.843743683751293e-05
Position 728: 2.3466487633676272e-05
Position 1654: 1.814442633842676e-05
Position 31: 9.689511176597365e-06
Position 28: 8.495923469012427e-06
Position 3636: 8.343709854714905e-06
Position 185: 6.8433934360287185e-06
Position 122: 6.675884427540464e-06
Position 526: 6.638545977781051e-06
Position 3685: 6.340985341245189e-06
Position 4039: 4.627324119512062e-06
Position 137: 4.189806582703816e-06
Position 731: 3.853003627240317e-06
