Gene = Atac2
index = 33
Annotated 5SS: [ 481  693  923 2221]
Annotated 3SS: [ 540  747  988 2286]
SMsplice 5SS: [ 481  693  923 2221]
SMsplice 3SS: [ 540  747  988 2286]
top_k =  500
Partition function (log Z): 9.619907226608591

Sorted 5' Splice Sites (High to Low Probability):
Position 693: 0.9977020214627308
Position 923: 0.9969241141648394
Position 481: 0.9922557302383455
Position 2221: 0.9807308885430676
Position 1240: 0.14474417970026604
Position 247: 0.09739581856437389
Position 1410: 0.08416209579356261
Position 1198: 0.05746006957011832
Position 1297: 0.05451390031951717
Position 256: 0.021627745631350115
Position 1168: 0.01782175727821324
Position 2473: 0.013562057998286976
Position 1470: 0.010880505450324162
Position 2409: 0.008145311136119977
Position 2373: 0.006253355231118641
Position 176: 0.0019844896332290567
Position 1093: 0.0015858137303226758
Position 1134: 0.001355412443144069
Position 2197: 0.0012550016432853793
Position 1193: 0.001234872544833823
Position 1464: 0.0010599647914324166
Position 491: 0.0009619790708810669
Position 323: 0.0006837824374476834
Position 2154: 0.0005758700729507789
Position 910: 0.0005522048550834059
Position 471: 0.0004654339085284554
Position 485: 0.0004556257044713561
Position 317: 0.0003997215665837118
Position 230: 0.00036065375376006576
Position 479: 0.0003254404632423258
Position 2225: 0.0002662361514531163
Position 2178: 0.0002582874452508793
Position 258: 0.00025098042639119176
Position 34: 0.00015689222890762552
Position 2109: 0.00015609404368421026
Position 1548: 0.00012788390511136503
Position 2377: 9.765512178728779e-05
Position 284: 9.392173953403385e-05
Position 241: 8.765099211338521e-05
Position 2492: 8.125401692354998e-05
Position 27: 8.110739198267957e-05
Position 2319: 6.022934512822334e-05
Position 260: 2.885945415353364e-05
Position 680: 2.6523473686050372e-05
Position 643: 2.409475850657804e-05
Position 251: 2.265540182281103e-05
Position 120: 2.1895209306899225e-05
Position 1779: 1.974709213033396e-05
Position 697: 1.954480919672153e-05
Position 2417: 1.8657875625730548e-05
Position 67: 1.6990828559894247e-05
Position 154: 1.6656040942756212e-05
Position 615: 1.4439773378504622e-05
Position 2450: 1.142376508343972e-05
Position 2090: 9.55691966970375e-06
Position 438: 9.017621983685336e-06
Position 52: 7.029467686142829e-06
Position 2582: 6.506570569410088e-06
Position 708: 6.204248917702206e-06
Position 2499: 6.178697707940123e-06
Position 84: 5.087830540290246e-06
Position 2327: 4.480345218632134e-06
Position 350: 4.031478843930524e-06
Position 131: 3.363624949529767e-06
Position 895: 2.8994972933223966e-06
Position 1003: 1.904489630290382e-06
Position 443: 1.6892317023284625e-06
Position 1268: 8.8681161319493e-07
Position 954: 8.015519109110543e-07
Position 57: 7.25233797441823e-07
Position 546: 5.140391894774275e-07
Position 569: 5.115973727354751e-07
Position 610: 5.105294094839637e-07
Position 623: 4.480085622071987e-07
Position 601: 3.513302470300493e-07
Position 594: 2.0769900800775778e-07
Position 733: 1.360528806041648e-07
Position 820: 1.30906743305329e-07
Position 1712: 1.1602178341713332e-07
Position 837: 1.1532515314954495e-07
Position 564: 4.542901551922593e-08
Position 764: 2.3768778311137662e-08
Position 376: 9.149427040003965e-09
Position 1631: 8.190346620488857e-09
Position 1897: 7.047789157624077e-09
Position 794: 5.698545883807964e-09
Position 781: 5.615814740996816e-09
Position 988: 4.955311935406735e-09
Position 2350: 4.644688562607755e-09
Position 583: 2.5311490402220766e-09
Position 535: 2.0112734704020293e-14
Position 736: 5.285272033918642e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 540: 0.9977161317889456
Position 2286: 0.9889969557232358
Position 747: 0.9585188207446063
Position 988: 0.8796109085360599
Position 1365: 0.10970375002808531
Position 1043: 0.10720305991248506
Position 1578: 0.07746552920276199
Position 296: 0.06793190429318978
Position 1296: 0.03850790497724984
Position 1368: 0.037057507483691306
Position 1469: 0.03551153000917007
Position 1924: 0.02684356535800838
Position 791: 0.026551673446423656
Position 391: 0.02398952656853351
Position 1606: 0.023880432592394904
Position 2468: 0.012836882263881211
Position 2549: 0.011526687383610255
Position 313: 0.01122464442581874
Position 302: 0.009355607023631697
Position 333: 0.006756134714043916
Position 1484: 0.0065526141366267126
Position 1056: 0.005703186567159764
Position 758: 0.0053545197696939825
Position 804: 0.00428691952993687
Position 1637: 0.0034331020370569967
Position 1454: 0.003397116662890506
Position 2534: 0.0020958700052549233
Position 1209: 0.0017237916419386332
Position 764: 0.0015605092134011703
Position 1704: 0.001498943375690445
Position 1822: 0.001407056972963981
Position 2290: 0.0012499801215554995
Position 1953: 0.0011874126848410015
Position 1013: 0.0010119792377101457
Position 2131: 0.000715988152775267
Position 2431: 0.0006336941249497166
Position 1709: 0.0005743971495148588
Position 1732: 0.0005703770389960721
Position 2606: 0.00044128283317578285
Position 2443: 0.0004357859113123555
Position 1377: 0.0004195587483879571
Position 1863: 0.00041708449226619023
Position 1524: 0.000378975871652523
Position 2376: 0.00034203022559201133
Position 1074: 0.00030091980576757595
Position 317: 0.0002765726659501463
