Gene = Ltn1
index = 1253
Annotated 5SS: [  71  926 1163 2261 3627 3914 4159 4492 4994 5173 6982 7444 7686]
Annotated 3SS: [ 131  982 1218 2318 3680 3974 4215 4558 5060 6769 7251 7517 7748]
SMsplice 5SS: [  71  926 1163 2261 3627 3914 4159 4492 4994 5173 6982 7444 7686]
SMsplice 3SS: [ 131  982 1218 2318 3680 3974 4215 4558 5060 6769 7251 7517 7748]
top_k =  500
Partition function (log Z): 39.13538914268902

Sorted 5' Splice Sites (High to Low Probability):
Position 4159: 0.9978551294253621
Position 2261: 0.9923264875569549
Position 926: 0.9920986169992185
Position 5173: 0.9871558903670347
Position 3627: 0.9863492684730575
Position 7444: 0.9862893811974038
Position 6982: 0.9653139181154503
Position 1163: 0.9649573058621974
Position 4994: 0.9392867231629018
Position 7686: 0.9340782930379476
Position 71: 0.8804024316234824
Position 3914: 0.724889593251735
Position 4492: 0.6861164088892087
Position 5395: 0.33474047143702373
Position 6669: 0.31501870913152075
Position 6576: 0.23148963283661442
Position 2451: 0.19050277410066
Position 5414: 0.1141165981463795
Position 6440: 0.11136582584602613
Position 4396: 0.08247894425454406
Position 5676: 0.07809392031444976
Position 5905: 0.07250430649739958
Position 4500: 0.054991118616854545
Position 2610: 0.04750489804432628
Position 6910: 0.030979864235742057
Position 5887: 0.030263279516541276
Position 2915: 0.026409370617774864
Position 3241: 0.02529429752569521
Position 5838: 0.023085731430843456
Position 5929: 0.02258486712741571
Position 1571: 0.01984039180634488
Position 5454: 0.01889143302662612
Position 1127: 0.017519487464024822
Position 6133: 0.01696882849443557
Position 4722: 0.015792024158309787
Position 3480: 0.014952475539143818
Position 1772: 0.014515787910832599
Position 6018: 0.013032925970474842
Position 1147: 0.012971192685896643
Position 7467: 0.01185923603558102
Position 4485: 0.0072231414710694644
Position 669: 0.006681745306780335
Position 3612: 0.006387800549027334
Position 3024: 0.006253615263771815
Position 930: 0.005531312011629631
Position 3438: 0.0049147135216154
Position 6170: 0.004892550627770324
Position 7188: 0.004871850110918187
Position 651: 0.004836116226566646
Position 1452: 0.004195719591968888
Position 508: 0.004151218631611597
Position 425: 0.0040844793872355425
Position 2019: 0.003335396531698873
Position 86: 0.0032759444473435023
Position 1972: 0.0031963968799761343
Position 5459: 0.0030771840229359086
Position 1616: 0.002763303534668999
Position 3912: 0.0021653905064769057
Position 2495: 0.0019277364298848606
Position 2094: 0.0019174229742241347
Position 81: 0.0017916050335787623
Position 3224: 0.0017613904113387255
Position 6849: 0.0017024331672816104
Position 5356: 0.0016494775511257504
Position 2756: 0.001647272789011215
Position 6179: 0.0016087223427193546
Position 393: 0.0015780223998606538
Position 7811: 0.001547585722661049
Position 5974: 0.0014220793042766997
Position 912: 0.0013573471112949139
Position 2643: 0.0012639538217754471
Position 1155: 0.0012237458921473586
Position 3371: 0.0010855528600092338
Position 2391: 0.0010816106560870612
Position 2676: 0.0010637304526283009
Position 1337: 0.000991122448236051
Position 2589: 0.0009719173966448325
Position 2457: 0.0009552323492267557
Position 78: 0.0009220503527020044
Position 664: 0.0008186697906004722
Position 2604: 0.0007945030794297204
Position 1457: 0.0007449296518264384
Position 462: 0.000711659506572343
Position 4911: 0.0006716584550171197
Position 5407: 0.0006654521034451767
Position 7067: 0.000606646200067813
Position 6213: 0.0005048314330193461
Position 2034: 0.0004965366960623119
Position 1858: 0.0004780661993318035
Position 2454: 0.00044826234068186553
Position 286: 0.0004351182949793822
Position 2264: 0.0004324474319742744
Position 7132: 0.0004138933172517598
Position 2422: 0.0004100326368411769
Position 2951: 0.00039338323418172563
Position 506: 0.00038891655514999883
Position 4728: 0.00036918809868584574
Position 6841: 0.000354800253275748
Position 536: 0.00034571649530059853
Position 3075: 0.0003342914431312087
Position 7648: 0.0003126134931312812
Position 2612: 0.00030714778750193087
Position 5844: 0.00030391495637828567
Position 3048: 0.0002806537813107317
Position 3344: 0.00025039651555587306
Position 2567: 0.0002475752722352986
Position 5968: 0.00023471671848197776
Position 3092: 0.0002282363568502041
Position 3960: 0.0002196058333535448
Position 2741: 0.00018906070975916164
Position 2410: 0.0001670834585131322
Position 3142: 0.00014679761147397494
Position 3840: 0.0001441508501649712
Position 380: 0.0001309850628118165
Position 3940: 0.00012209658864381325
Position 3032: 0.00011848752967953594
Position 7051: 0.00010954633097262288
Position 5989: 0.00010883916557413672
Position 387: 0.00010554941279750346
Position 3810: 0.0001039864729038705
Position 4351: 0.00010126894408337468
Position 4756: 9.679965811940196e-05
Position 2844: 9.400579118271451e-05
Position 2083: 9.398381173177416e-05
Position 2407: 9.316136700507492e-05
Position 3759: 9.198257136573916e-05
Position 1023: 9.126787902379908e-05
Position 7004: 8.73326984743868e-05
Position 7815: 8.416300086154407e-05
Position 2592: 8.388732266861373e-05
Position 3849: 8.207306843931627e-05
Position 2068: 7.932452939562804e-05
Position 2620: 7.611207363600977e-05
Position 7024: 7.563712370814364e-05
Position 1412: 7.43755253750472e-05
Position 3524: 7.425485066928318e-05
Position 3087: 7.25341577715553e-05
Position 592: 7.249123713144268e-05
Position 683: 7.018888312376624e-05
Position 1638: 6.965027021864096e-05
Position 2919: 6.937862208017291e-05
Position 767: 6.867111213780808e-05
Position 1186: 6.813024349159237e-05
Position 4933: 6.67468731019645e-05
Position 7681: 5.819192347912965e-05
Position 222: 5.584604371653227e-05
Position 3854: 5.29615403779461e-05
Position 4512: 5.140241429664883e-05
Position 1665: 5.066748928252813e-05
Position 4483: 5.039605913512168e-05
Position 4371: 4.8037585612044325e-05
