Gene = Ccz1
index = 1060
Annotated 5SS: [ 142  295 1153]
Annotated 3SS: [ 196  358 1215]
SMsplice 5SS: [1153]
SMsplice 3SS: [1215]
top_k =  500
Partition function (log Z): -5.315422687685926

Sorted 5' Splice Sites (High to Low Probability):
Position 1153: 0.9727914853631737
Position 142: 0.39116750905488196
Position 286: 0.24310325419142792
Position 295: 0.2317471734988952
Position 893: 0.025291372264793614
Position 270: 0.024764246013896526
Position 325: 0.01975566279764674
Position 329: 0.015278477853248287
Position 1326: 0.009597764244841671
Position 443: 0.00933719041815092
Position 474: 0.003771705261004139
Position 1138: 0.003616257110080133
Position 209: 0.0034362988040806757
Position 130: 0.00294957923872875
Position 183: 0.0024609778224526954
Position 631: 0.0017204354194775408
Position 984: 0.001345550588841151
Position 260: 0.001219452080738367
Position 1065: 0.0011512434219241618
Position 498: 0.0009405382633195618
Position 437: 0.0007204654666988299
Position 514: 0.0005627835943858697
Position 1379: 0.0004483483460532027
Position 1536: 0.0003380202852608696
Position 996: 0.00027818287758967983
Position 1157: 0.00023118541934977218
Position 918: 0.0002135367937056569
Position 1530: 0.00014173506114224416
Position 569: 0.00012968314865390964
Position 79: 9.90940032287425e-05
Position 607: 9.299744831009413e-05
Position 706: 6.395698705607294e-05
Position 1142: 5.37974196182216e-05
Position 1563: 5.214283273752115e-05
Position 46: 4.138457027429806e-05
Position 843: 1.7232046014894037e-05
Position 1136: 1.35688276519494e-05
Position 214: 8.960045408645338e-06
Position 973: 8.836795297944255e-06
Position 492: 1.6258479412113973e-06
Position 662: 6.322807445985014e-07
Position 90: 3.6697543910032067e-07
Position 1014: 1.1837062993449175e-07
Position 1071: 9.352855048322478e-08
Position 342: 6.891872298354257e-08
Position 349: 5.04266170775009e-08
Position 1038: 4.488181876592664e-08
Position 1385: 1.8132300951564385e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1215: 0.9769800633036639
Position 358: 0.5101282206402565
Position 196: 0.38268058609619454
Position 386: 0.019984796879444714
Position 737: 0.017306667230197675
Position 962: 0.010709604265243595
Position 945: 0.01023154218055298
Position 634: 0.007131266627132403
Position 1223: 0.006010214828408442
Position 375: 0.0039687625300440735
Position 1427: 0.003399641299288088
Position 967: 0.0033941640674014914
Position 318: 0.0024445238651504123
Position 1402: 0.0023619825709557817
Position 1612: 0.002101819328597346
Position 1465: 0.0019402505071136398
Position 401: 0.0018126087365083643
Position 629: 0.0010418275139971384
Position 473: 0.0008625105023103127
Position 983: 0.0007736471460249344
Position 470: 0.00042343089524575636
Position 541: 0.0003930966360225351
Position 1585: 0.0003924452854548373
Position 842: 0.0003742425571384788
Position 1046: 0.00028153357202158954
Position 447: 0.0002518900024919653
Position 532: 0.00020723369921510053
Position 1409: 0.00020521016276683687
Position 257: 0.0001862077329127821
Position 836: 0.0001699239765914751
Position 340: 0.00015349599880690537
Position 435: 0.00013959075483117826
Position 1239: 0.0001040627304226136
Position 1379: 0.0001034465911882998
Position 1443: 6.667978296787501e-05
Position 607: 4.255500256817164e-05
Position 1568: 4.2031816676012337e-05
Position 653: 3.5421807436056775e-05
Position 208: 2.033851659201033e-05
Position 1616: 1.7809676861428832e-05
Position 205: 1.6858734397049416e-05
Position 1492: 1.5603147221571047e-05
Position 1535: 1.4365482601166263e-05
Position 1429: 8.142029471005254e-06
Position 1306: 7.153431467836349e-06
Position 1699: 6.678773500568948e-06
Position 1589: 4.719370949884174e-06
Position 270: 4.207598750500218e-06
Position 674: 3.7759626901977906e-06
Position 1640: 3.4298689426218537e-06
Position 285: 2.032314657980971e-06
Position 98: 1.7511086115879714e-06
Position 130: 8.399650647585012e-07
Position 161: 1.5117536493084852e-07
Position 167: 1.3652561125369645e-08
Position 342: 7.602886772194786e-09
Position 431: 5.485265575012718e-09
Position 136: 3.967006591536775e-09
Position 183: 1.0468107866049125e-09
Position 141: 4.315338583041268e-10
Position 325: 1.3385443973222529e-10
Position 320: 1.1878993162968483e-10
Position 274: 4.635424197241737e-12
