Gene = ntc
index = 1823
Annotated 5SS: [639]
Annotated 3SS: [1694]
SMsplice 5SS: [639]
SMsplice 3SS: [1694]
top_k =  500
Partition function (log Z): -4.436631245936768

Sorted 5' Splice Sites (High to Low Probability):
Position 639: 0.9992151652962381
Position 1582: 0.16866312025758196
Position 483: 0.1407720398135229
Position 1152: 0.025950120261533663
Position 314: 0.02438664514524686
Position 272: 0.018470347280230597
Position 996: 0.015681564436276604
Position 487: 0.014745090024507673
Position 453: 0.009121903390679099
Position 1188: 0.00736080787461287
Position 396: 0.0057536838435956975
Position 1132: 0.0025387549725093043
Position 254: 0.0022920740127865932
Position 159: 0.0020249988249491577
Position 1223: 0.0018568899886701718
Position 230: 0.0008020343761900307
Position 1290: 0.00048725194522820226
Position 467: 0.00035553793663050927
Position 1206: 0.0002588673868533653
Position 243: 0.00023519149498456675
Position 648: 0.00022474308141008523
Position 981: 0.00021650190331626672
Position 1211: 0.0002077424845046044
Position 1175: 0.00018872412469730828
Position 416: 0.00018843122272120264
Position 4: 0.0001869585769002553
Position 17: 0.00017532338652568265
Position 341: 0.0001706640481233272
Position 910: 0.0001622984067465376
Position 269: 0.0001531227107951245
Position 84: 0.00012720359878531218
Position 293: 0.00010831895577393724
Position 1374: 8.940260662057933e-05
Position 1546: 8.934427558460438e-05
Position 1527: 8.871872777993368e-05
Position 1532: 7.423434045472906e-05
Position 1014: 5.978577134948978e-05
Position 643: 5.9333471719570987e-05
Position 2210: 5.501272261579384e-05
Position 1349: 4.7195302536240754e-05
Position 225: 4.7141009593144104e-05
Position 57: 3.990748949663791e-05
Position 206: 3.6161625589154456e-05
Position 1973: 3.5970036661778244e-05
Position 1940: 3.5875268734039536e-05
Position 168: 3.0501279174359182e-05
Position 782: 2.7900388461911683e-05
Position 441: 2.550074073237139e-05
Position 605: 2.46271042361149e-05
Position 219: 2.3546034950523078e-05
Position 280: 2.2343909155532623e-05
Position 180: 1.7497261825108854e-05
Position 825: 1.6637201821276014e-05
Position 382: 1.4104567312947962e-05
Position 1452: 1.3691128201338824e-05
Position 1471: 5.792571666328358e-06
Position 9: 5.064754524305848e-06
Position 209: 4.807515536583742e-06
Position 502: 4.25757240159634e-06
Position 349: 3.711823282029895e-06
Position 7: 3.0656496932005872e-06
Position 753: 2.9072954255791346e-06
Position 602: 2.2324595946287644e-06
Position 692: 7.873627074961746e-07
Position 1514: 7.864079989207014e-07
Position 799: 3.6452424470569833e-07
Position 1000: 2.096934076698901e-07
Position 806: 8.643958153523591e-08
Position 987: 6.937419234288567e-08
Position 1016: 4.0546429691900576e-08
Position 731: 2.773595971359014e-08
Position 646: 1.7802119971991848e-08
Position 723: 1.1736032886425194e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1694: 0.766679079772094
Position 536: 0.1645231018779106
Position 879: 0.14954125719641598
Position 845: 0.07998371285394655
Position 1517: 0.05248319441410619
Position 1007: 0.03861791377014018
Position 1452: 0.025426609443885948
Position 475: 0.019347914776037048
Position 506: 0.017011811700347965
Position 1088: 0.015662100929539093
Position 957: 0.013536098275264915
Position 799: 0.011176272298132364
Position 1624: 0.011165256419843072
Position 1000: 0.01033626923852602
Position 362: 0.008857998451464117
Position 349: 0.006586805260105424
Position 1340: 0.0065654213351629695
Position 1578: 0.004952393282757692
Position 731: 0.0033839280447178917
Position 1269: 0.003105846591407327
Position 1953: 0.0029629356752382927
Position 1249: 0.0027047781044285107
Position 1102: 0.00233693993173775
Position 396: 0.002297951095835916
Position 1232: 0.0020670582310016194
Position 1581: 0.001977895474729454
Position 1378: 0.001973353149065423
Position 822: 0.0015443181324411434
Position 2156: 0.0014589347424667787
Position 2394: 0.0013566696642289837
Position 2317: 0.0011302209675476433
Position 1080: 0.0009659210029999757
Position 2302: 0.0009134204598602535
Position 825: 0.0008740549492789488
Position 1463: 0.0007522032295043783
Position 2281: 0.0007132221673320567
Position 1997: 0.0006594850979124339
Position 1956: 0.0006469808193415071
Position 1629: 0.000641952266451861
Position 526: 0.0005725597164237381
Position 2224: 0.000562737790560137
Position 2101: 0.0005422744885807014
Position 574: 0.0005409446120794174
Position 1426: 0.0005266481931063481
Position 1969: 0.0005258480319718867
Position 2290: 0.0004969131715960278
Position 441: 0.0003191947177157475
Position 1655: 0.000274833615506897
Position 1732: 0.00026554217509294173
Position 681: 0.0002609832573798365
Position 1705: 0.00023805147599245398
Position 1727: 0.00023168217099462084
Position 1152: 0.0002214113566532978
Position 2457: 0.00021341239976267076
Position 1311: 0.00020027314396657198
Position 2329: 0.0001649996836711294
Position 1471: 0.00016051640460800642
Position 1708: 0.0001543622100838742
Position 904: 0.0001524693253247421
Position 2260: 9.373132196782661e-05
Position 301: 6.0705766241728774e-05
Position 1132: 5.922605374930727e-05
Position 1792: 5.8980349485947324e-05
Position 1822: 4.0710120727256834e-05
Position 2062: 3.940489352648108e-05
Position 293: 3.660837107701958e-05
Position 2461: 3.02001172481816e-05
Position 453: 2.7297000026543576e-05
Position 121: 1.509943182949733e-05
Position 1483: 1.456413135218022e-05
Position 1352: 1.2872371686724894e-05
Position 1009: 1.2183362483049736e-05
Position 188: 8.997393216143598e-06
Position 314: 8.574287828678856e-06
Position 382: 8.010655900444725e-06
Position 586: 7.421293225681324e-06
Position 583: 5.398080971830621e-06
Position 180: 2.5788471946933046e-06
Position 238: 1.1277330882174105e-06
Position 616: 7.94408555741638e-08
Position 806: 4.234693263872346e-08
Position 660: 2.4827159322457498e-08
Position 637: 4.93282264809921e-09
Position 626: 7.033569908092426e-10
