Gene = Gsc
index = 1203
Annotated 5SS: [1098 2414]
Annotated 3SS: [ 2051 10239]
SMsplice 5SS: [1098 2414]
SMsplice 3SS: [ 2051 10239]
top_k =  500
Partition function (log Z): -3.874872801797676

Sorted 5' Splice Sites (High to Low Probability):
Position 1098: 0.9861163724843375
Position 2414: 0.9617196811575667
Position 6856: 0.2966083469768204
Position 1823: 0.1382176597296925
Position 5290: 0.13764179167869678
Position 10796: 0.10804638780763362
Position 3566: 0.0946160640985618
Position 10580: 0.06800159783443997
Position 6868: 0.06225681892204189
Position 3573: 0.053371346907372004
Position 6692: 0.04443955554582977
Position 6428: 0.04335159972102317
Position 90: 0.04315282163196121
Position 2132: 0.0325081947694876
Position 4539: 0.02929141333408158
Position 1872: 0.02325024448535899
Position 3384: 0.020500603758192477
Position 5342: 0.0169399251190283
Position 1457: 0.01644659895339673
Position 6883: 0.015314047548505795
Position 7414: 0.013859233441498512
Position 1765: 0.010908212096437978
Position 5878: 0.006723784723208416
Position 915: 0.00632320821961026
Position 4586: 0.005955705282400917
Position 1906: 0.005195344007541378
Position 482: 0.0050408802846706145
Position 208: 0.005039642568394816
Position 741: 0.00454208445210685
Position 2968: 0.003524535154032546
Position 3636: 0.0031935237145363864
Position 6775: 0.003074362551074018
Position 416: 0.0030325876507097485
Position 2918: 0.00286694213543214
Position 5040: 0.002383412335341812
Position 3404: 0.00224077951558021
Position 3358: 0.0016414374684627783
Position 2973: 0.0013902904792257517
Position 736: 0.0012775797929309271
Position 10569: 0.0012438767876235225
Position 1718: 0.0010027147620899413
Position 1802: 0.0009343833451384041
Position 3563: 0.0008999293268768327
Position 108: 0.0008247514169089038
Position 3585: 0.0007753923509296234
Position 2387: 0.0007743524380967455
Position 1192: 0.0007607778654836883
Position 1982: 0.0006859066566403246
Position 231: 0.0006777985654396463
Position 2004: 0.0006392651335189965
Position 3276: 0.0006336355335883377
Position 909: 0.0006252621135609345
Position 2878: 0.0006208205184364772
Position 103: 0.000619065992558063
Position 661: 0.0005241307243066763
Position 400: 0.0004928989996857076
Position 5760: 0.0004704131140486105
Position 5705: 0.00042912043113819194
Position 4706: 0.00042860452715388973
Position 705: 0.0003702315657516756
Position 1705: 0.0002501403419638983
Position 3007: 0.00022250551331368551
Position 147: 0.00020364354045193778
Position 831: 0.00016653993896318753
Position 1568: 0.00016377474982428827
Position 1735: 0.00016010771944924127
Position 113: 0.00014352932172947318
Position 3127: 0.00014167326344630815
Position 665: 0.0001392154171709123
Position 4437: 0.0001291411204688282
Position 787: 0.0001245724819014308
Position 4145: 0.00011818699443061994
Position 3866: 0.00011621268558771879
Position 1777: 9.961020901629814e-05
Position 1483: 8.470254765435583e-05
Position 523: 6.40066445497146e-05
Position 96: 6.245085928058308e-05
Position 507: 6.06446977332522e-05
Position 413: 5.318827838131843e-05
Position 5658: 5.1397568626012754e-05
Position 1528: 4.533435785384072e-05
Position 4120: 4.2597486984682044e-05
Position 2451: 4.251987370741355e-05
Position 1041: 4.209335216418013e-05
Position 2939: 3.545988352429081e-05
Position 1410: 3.499168939462821e-05
Position 1830: 3.288098564703664e-05
Position 38: 3.265324201910223e-05
Position 1068: 3.194819165751191e-05
Position 94: 2.539259924717518e-05
Position 339: 2.4623037879278095e-05
Position 256: 2.261177809477033e-05
Position 927: 2.09760443279108e-05
Position 937: 2.048367988189834e-05
Position 31: 1.4644398181853657e-05
Position 2924: 1.1786548435188692e-05
Position 220: 1.0312964336536066e-05
Position 2408: 8.142552046877308e-06
Position 2453: 8.136890018356315e-06
Position 715: 6.963405624871782e-06
Position 697: 6.430902057209564e-06
Position 1102: 4.4108015012371764e-06
Position 3238: 2.0602693096615636e-06
Position 1748: 1.8769376058313208e-06
Position 52: 1.6735729412057722e-06
Position 1180: 1.1268706747488092e-06
Position 2649: 1.7310099088755768e-07
Position 1004: 5.7237334617476185e-08
Position 1282: 9.073868908904557e-09
Position 743: 7.897445153968053e-09
Position 319: 1.0811366703377442e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 10239: 0.9972628547656327
Position 2051: 0.8946555530716922
Position 6562: 0.3111520968205394
Position 1265: 0.13352186574606484
Position 3447: 0.08599823270212303
Position 6356: 0.07953481225805308
Position 4382: 0.06362242433200858
Position 10846: 0.05814716877889558
Position 5132: 0.05727410084149132
Position 3340: 0.054248786138109545
Position 10859: 0.05333523536428045
Position 5175: 0.0446600027825987
Position 6763: 0.03775162008597243
Position 1671: 0.03651186997959994
Position 2017: 0.02845991070872826
Position 10631: 0.027697822054208995
Position 1399: 0.027455046822272393
Position 6730: 0.02628421326871226
Position 4788: 0.023327542108144233
Position 3481: 0.0164992995566874
Position 6617: 0.01342310302494429
Position 807: 0.012617215745848237
Position 1282: 0.01222491866395205
Position 829: 0.010863717784863787
Position 2518: 0.010830584880855303
Position 1269: 0.010288439061781507
Position 1630: 0.00973294707446614
Position 10918: 0.009486024033518515
Position 10703: 0.00944798314619253
Position 10792: 0.008364028971226014
Position 285: 0.008352761245611727
Position 6505: 0.008330595031691881
Position 966: 0.0074325998974543546
Position 3345: 0.006553706254989962
Position 972: 0.005998821509948967
Position 2700: 0.005723870902481345
Position 10757: 0.005417940664715107
Position 1618: 0.005153997479892517
Position 1927: 0.005046542676753679
Position 10990: 0.004606341900209976
Position 293: 0.004568793183001299
Position 1876: 0.004444759494225141
Position 1000: 0.004033092134622308
Position 2119: 0.0033546172923724074
Position 2796: 0.0029865554277962547
Position 2233: 0.002851530659865828
Position 7109: 0.002659588929926437
Position 304: 0.0023649757050510254
Position 5539: 0.002309856139280256
Position 4606: 0.002306875152988216
Position 5415: 0.002222494038774545
Position 256: 0.0019747794319272785
Position 2589: 0.0019620951097776658
Position 2495: 0.0019310831704545
Position 1301: 0.0019282085301997487
Position 147: 0.0019023200833922
Position 1160: 0.001746178583158285
Position 1802: 0.001606512129755729
Position 1200: 0.0015868172520854722
Position 2272: 0.0015657135963678586
Position 2757: 0.0015177017105655623
Position 4571: 0.0015049359997581467
Position 4796: 0.0013591836612159437
Position 631: 0.0011301172669080776
Position 1508: 0.0011011022941200845
Position 6702: 0.0010596752938298948
Position 161: 0.000954385525174685
Position 366: 0.000887984404741646
Position 547: 0.0008035313292831332
Position 1982: 0.000791387500977906
Position 11135: 0.000789317516450033
Position 1712: 0.0006772518518674051
Position 2125: 0.0006560704286865931
Position 1489: 0.0005128320720092056
Position 522: 0.0004997746205208777
Position 9684: 0.0004672448765424765
Position 7056: 0.00040188214970095644
Position 2244: 0.0003941577391655308
Position 9044: 0.00032274680600458626
Position 213: 0.0003170534590875389
Position 1286: 0.0002886082979226906
Position 2311: 0.0002871241066681278
Position 661: 0.000239995521568942
Position 1483: 0.0002326030759381692
Position 394: 0.00020694881140571685
Position 2586: 0.00019614214728404057
Position 1938: 0.00019472096951972558
Position 332: 0.00017756608326734702
Position 4915: 0.00016465703322932377
Position 1891: 0.00014205149126454025
Position 3401: 0.00014074196186693612
Position 2706: 0.00013070329843470493
Position 1180: 0.0001152705682549194
Position 2144: 0.00011073818221139449
Position 1538: 9.453528590227581e-05
Position 220: 9.44884081069491e-05
Position 1170: 9.28237291858308e-05
Position 2354: 9.2250497881468e-05
Position 1369: 7.658898024770682e-05
Position 909: 6.174451494196707e-05
Position 1187: 5.836926566545446e-05
Position 485: 5.79129150023481e-05
Position 2561: 5.246277414101545e-05
Position 1021: 4.817314030189473e-05
Position 1578: 4.0556494697164766e-05
Position 6947: 3.710958577066034e-05
Position 977: 3.3336624869958735e-05
Position 732: 2.674240677532937e-05
Position 927: 2.550673337383411e-05
Position 231: 2.2443027712844618e-05
Position 2308: 2.1906608818607412e-05
Position 676: 1.8518663646454317e-05
Position 1416: 1.8221536081106003e-05
Position 1142: 1.8157506428383674e-05
Position 697: 1.8013287762279952e-05
Position 1206: 1.7276230061866593e-05
Position 550: 1.721614392844855e-05
Position 2984: 1.6250099724663608e-05
Position 531: 1.5560893501197916e-05
Position 6909: 1.4571134050077054e-05
Position 3382: 1.0774946844571922e-05
Position 400: 1.0315841841259875e-05
Position 553: 9.006603161082142e-06
Position 673: 7.400922431465563e-06
Position 944: 5.658082337682211e-06
Position 3508: 5.39366169046218e-06
Position 5831: 3.317874923090774e-06
Position 870: 9.750591245677066e-07
Position 90: 5.94164917731549e-07
Position 335: 5.158743410557807e-07
Position 652: 4.7419409235088425e-07
Position 1584: 2.760431092049841e-07
Position 103: 2.704747043965228e-07
Position 3914: 1.4366089650284233e-07
Position 264: 6.681608114435508e-08
Position 266: 5.920587729417809e-10
Position 113: 2.438277063532426e-10
Position 429: 1.8260275956602735e-10
Position 406: 1.6776316130514138e-10
