Gene = Fhos
index = 1165
Annotated 5SS: [13011 23699 29039 31439 31687 31981 32297 32613 32819 33726 34102 35687
 35899 36890 37682 43608]
Annotated 3SS: [23377 28928 31379 31501 31756 32074 32352 32680 33002 33899 35319 35751
 36550 36965 43380 44501]
SMsplice 5SS: [  877  9507 29039 31439 31687 31981 32297 32613 32819 33726 34102 35687
 35899 36216 36890 37682 43608]
SMsplice 3SS: [ 9430 28928 31379 31501 31756 32074 32352 32680 33002 33899 35319 35751
 35954 36550 36965 43380 44501]
top_k =  500
Partition function (log Z): 42.750872460369536

Sorted 5' Splice Sites (High to Low Probability):
Position 36890: 0.9991450296425394
Position 29039: 0.9980157436049247
Position 37682: 0.9973737871485077
Position 31439: 0.9915093161021753
Position 32297: 0.9909794634480805
Position 32819: 0.9898117627927269
Position 34102: 0.9893057443614768
Position 32613: 0.9696697902902993
Position 35687: 0.962924693943052
Position 43608: 0.9254342281211071
Position 877: 0.9174764725033019
Position 35899: 0.9046414472821234
Position 31981: 0.8951743101479982
Position 9507: 0.8939918477107054
Position 33726: 0.8496886741906263
Position 31687: 0.6540566186567761
Position 5762: 0.6148512998892068
Position 36216: 0.5521034480623896
Position 9267: 0.30037349075821895
Position 6454: 0.2797391788636144
Position 6919: 0.2536542404764995
Position 34762: 0.22797902544710813
Position 44203: 0.22763688591842426
Position 35243: 0.18600324027716544
Position 35039: 0.1856486322644681
Position 34551: 0.1720937429111983
Position 9987: 0.1318017376123489
Position 39218: 0.11855743645859183
Position 10169: 0.1166916784679724
Position 30866: 0.09787214587618641
Position 9668: 0.06295668498193244
Position 34824: 0.05235503702204746
Position 6038: 0.04989037198229888
Position 6799: 0.0425427859254217
Position 6030: 0.04137255516959791
Position 34444: 0.04039497087452359
Position 43625: 0.0367618364898643
Position 103: 0.03340466503064388
Position 6410: 0.03191445971355642
Position 407: 0.02101097615149692
Position 5962: 0.02074947588153948
Position 15060: 0.019218352199484475
Position 34555: 0.0191305453503139
Position 605: 0.017034109155909215
Position 6005: 0.016405653565117084
Position 35655: 0.014710225311965433
Position 6158: 0.014216950544704442
Position 33633: 0.013428683454574979
Position 32543: 0.012355325221669397
Position 12370: 0.011104408076179614
Position 34224: 0.00992016149523924
Position 33318: 0.009725296083725668
Position 31155: 0.0096841927506725
Position 32279: 0.008429285556482162
Position 15070: 0.0070598503125506515
Position 44188: 0.006939892214274687
Position 36018: 0.006598635842021888
Position 853: 0.006080081448380168
Position 33170: 0.00604806240459845
Position 32592: 0.00604075628824431
Position 35223: 0.0055572691019363
Position 35903: 0.005437022164836974
Position 6553: 0.0040757847458278785
Position 2134: 0.004065214328847558
Position 158: 0.003590736437303071
Position 34844: 0.003586511580870276
Position 1484: 0.003497899169325286
Position 35581: 0.003355266292417481
Position 3030: 0.0030069459694697337
Position 36118: 0.002833491543997397
Position 1336: 0.002662782540666141
Position 7175: 0.00245415683724879
Position 107: 0.002394426352093495
Position 35595: 0.0023633163738526293
Position 30980: 0.0022551263629650804
Position 33399: 0.002175841241756878
Position 363: 0.0021554340889461247
Position 32452: 0.002101687499318496
Position 30976: 0.0020686454172377487
Position 4613: 0.0020401111507336945
Position 31919: 0.0020142059260604135
Position 29072: 0.001984256395068635
Position 426: 0.0017832013563370479
Position 43808: 0.0016839138351711536
Position 35148: 0.0016628805450151552
Position 105: 0.0015963563442927507
Position 887: 0.001505686577808706
Position 2589: 0.001380607400136124
Position 32364: 0.0011596843320823788
Position 33074: 0.001124782791674954
Position 30312: 0.0010652549576448003
Position 4523: 0.0009739878433401252
Position 32030: 0.0008857681181822255
Position 34741: 0.000877369226827767
Position 32556: 0.0008615160798935328
Position 3956: 0.000844623351530226
Position 30053: 0.0008296440291604006
Position 881: 0.0007727724051567606
Position 32586: 0.0007437306510292514
Position 2123: 0.0007228535835189248
Position 2052: 0.0007191031411077658
Position 29485: 0.0007153156700568865
Position 946: 0.0006693331424870507
Position 2594: 0.0006459916419874842
Position 35955: 0.0006388239384609979
Position 33361: 0.000625824607340033
Position 2654: 0.0006003454178956264
Position 32498: 0.0005528542280323859
Position 385: 0.0005347147082423438
Position 36885: 0.0004931781373383285
Position 31624: 0.0003790596706250856
