Gene = stv
index = 1899
Annotated 5SS: [ 942 4829]
Annotated 3SS: [3494 4893]
SMsplice 5SS: [ 414 4829]
SMsplice 3SS: [3491 4893]
top_k =  500
Partition function (log Z): -2.2196937798635323

Sorted 5' Splice Sites (High to Low Probability):
Position 4829: 0.995781415010596
Position 414: 0.7240972212453411
Position 3595: 0.4838923032652641
Position 942: 0.33520487072107374
Position 5869: 0.08250311158397024
Position 2335: 0.0300378488207096
Position 745: 0.021268952747645467
Position 4581: 0.020990184235634562
Position 5358: 0.01268376471221153
Position 5887: 0.012187670255814126
Position 55: 0.012031661766124323
Position 3062: 0.009585170160917669
Position 1885: 0.008875248188197302
Position 2331: 0.007915383879191457
Position 801: 0.006619343273836785
Position 5004: 0.0038130954378225793
Position 1682: 0.0035512918042254773
Position 1636: 0.0032854358380093097
Position 2137: 0.0030371448723507267
Position 1032: 0.002557765800476975
Position 2547: 0.00236945506074645
Position 617: 0.0022579284246725872
Position 2347: 0.0021878345104318644
Position 1482: 0.0020955596290746304
Position 2896: 0.0019948544443343557
Position 5370: 0.001989339530822779
Position 389: 0.0017710698612511434
Position 216: 0.001431691006695334
Position 626: 0.0013121297348156692
Position 1213: 0.0013054708251141833
Position 87: 0.001278132978759513
Position 5564: 0.001222175408371289
Position 1048: 0.0009516362799060443
Position 2141: 0.0007328595433789662
Position 5876: 0.0006398379124365519
Position 2375: 0.000546100149546628
Position 5383: 0.0005152393946161257
Position 25: 0.0004929705234774436
Position 5728: 0.00048356974907618356
Position 1726: 0.000453795672879449
Position 5203: 0.00043583617153081727
Position 2709: 0.00039993166735164163
Position 5388: 0.00037282200952666074
Position 2283: 0.0003547065335115329
Position 2326: 0.0003129865787503978
Position 510: 0.00030472052008273786
Position 1890: 0.0002856149213490624
Position 5364: 0.00027565157394221506
Position 1326: 0.0002329040236623388
Position 5048: 0.00021930338828812885
Position 909: 0.00017745078464906125
Position 1715: 0.0001754667523531896
Position 797: 0.00017449715107053593
Position 655: 0.0001628247247817852
Position 236: 0.00012621107106320487
Position 4994: 7.501350333603531e-05
Position 5394: 3.5241225620031335e-05
Position 538: 2.2334634992718685e-05
Position 210: 2.1971118606931e-05
Position 230: 1.8961639378857473e-05
Position 1116: 1.8894146139391277e-05
Position 5770: 1.8789694692450936e-05
Position 79: 1.7949947915295394e-05
Position 5549: 1.56756187803474e-05
Position 1527: 1.5450421827024096e-05
Position 224: 1.531940115383755e-05
Position 1164: 1.529671367096338e-05
Position 527: 1.514675998585486e-05
Position 5170: 1.4898248586747695e-05
Position 5642: 1.4823480506980688e-05
Position 1217: 7.5151476893394475e-06
Position 238: 6.986990168456507e-06
Position 5182: 6.820399228187087e-06
Position 37: 5.2716389242492875e-06
Position 1297: 4.602050997978855e-06
Position 39: 3.6651077670298018e-06
Position 661: 3.22095661119498e-06
Position 786: 2.516502737521669e-06
Position 1193: 1.7979030256385003e-06
Position 476: 1.4687295567789955e-06
Position 1841: 1.2877616058651475e-06
Position 47: 1.112065316262768e-06
Position 1314: 1.0540000399324114e-06
Position 4047: 1.0463636297368574e-06
Position 254: 6.46975812282635e-07
Position 401: 5.876076441359811e-07
Position 266: 5.21344056641811e-07
Position 513: 4.910179817037364e-07
Position 3724: 2.8947456642230654e-07
Position 1273: 2.859521486369019e-07
Position 1130: 1.452634952275817e-07
Position 5009: 1.0315293628878236e-07
Position 3712: 4.601664950614572e-08
Position 460: 3.459476346783202e-08
Position 5381: 3.408531181218483e-08
Position 404: 2.044868987992459e-08
Position 3975: 1.797015270573548e-08
Position 3616: 1.2977266877625841e-08
Position 3823: 1.117522660511353e-08
Position 3: 1.1172957295678092e-08
Position 3820: 1.0265171000053043e-08
Position 282: 8.480579573394775e-11
Position 256: 7.604894092369463e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4893: 0.9993598769648636
Position 3491: 0.7164501984872748
Position 4652: 0.4168913125384474
Position 3494: 0.1445669219777401
Position 5960: 0.09616194413276695
Position 3672: 0.09142156954007614
Position 579: 0.07672965693161189
Position 4661: 0.05902493652404045
Position 470: 0.025183312480338317
Position 1586: 0.023441583862606922
Position 1977: 0.015165597193456712
Position 4616: 0.014627329613744397
Position 3920: 0.009915389408883781
Position 4167: 0.009247680545827683
Position 1380: 0.009164024228712729
Position 3801: 0.008984699126542175
Position 2140: 0.008403697321264876
Position 5438: 0.005733006147717486
Position 1980: 0.004512895650930549
Position 4433: 0.003975157367950165
Position 4462: 0.0036789720870572837
Position 2997: 0.0036780132426843595
Position 2648: 0.003268442949023112
Position 5748: 0.0030448970382406307
Position 2699: 0.0026728606333051384
Position 3791: 0.002558649612508673
Position 2108: 0.0024948096513522176
Position 5428: 0.002420596911728298
Position 692: 0.002300587769445776
Position 3938: 0.0022992276347508
Position 129: 0.0022818007106968122
Position 4469: 0.0022331332650143906
Position 290: 0.0021651052583657694
Position 4271: 0.0019721080278193004
Position 874: 0.0019014402798364762
Position 5793: 0.0018898957923132662
Position 3817: 0.0018588248840460597
Position 1213: 0.0017955295867880198
Position 3054: 0.001722190459027274
Position 4310: 0.0016738316301934525
Position 609: 0.001561976227796511
Position 3971: 0.0014820798828469566
Position 602: 0.0012608284993529284
Position 5065: 0.0011647370144638426
Position 162: 0.0011062597210178087
Position 5102: 0.00105251720473518
Position 676: 0.0009219515374596536
Position 5796: 0.00086620579994867
Position 5441: 0.000858029613055985
Position 797: 0.0008026234306257667
Position 3112: 0.0007821892588280425
Position 5617: 0.000720516263861008
Position 1524: 0.000620631701992238
Position 3248: 0.0005832788266218289
Position 5547: 0.0005597186414780269
Position 4903: 0.0005556644867438582
Position 1956: 0.000535670961062045
Position 3968: 0.0005112807250112807
Position 1326: 0.0005053141745264936
Position 2798: 0.0005040083885922759
Position 5681: 0.0004923173631114186
Position 445: 0.0004705845205341013
Position 5275: 0.0004525348002475564
Position 5401: 0.0003920250386358859
Position 830: 0.0003830575463144488
Position 1390: 0.0003352424092382957
Position 5552: 0.0003269106457905049
Position 5815: 0.0002970322706843423
Position 716: 0.0002852758620139769
Position 5600: 0.00028402012507729293
Position 2745: 0.00026327080868037973
Position 3387: 0.0002597138398631441
Position 827: 0.00022023320403134227
Position 5718: 0.00018899885392696495
Position 5059: 0.00018136567615610822
Position 2368: 0.00018023929033546835
Position 1147: 0.00017895160849647727
Position 527: 0.0001220270641519907
Position 2331: 0.00010902635777760275
Position 5658: 0.0001012282988307694
Position 550: 9.295598968678971e-05
Position 2157: 7.91112421815409e-05
Position 513: 7.290158026947155e-05
Position 5900: 7.131391717205066e-05
Position 5559: 7.01425599945577e-05
Position 5404: 6.876349005295425e-05
Position 533: 6.643221356545653e-05
Position 167: 6.351621695593705e-05
Position 5754: 5.604948047831525e-05
Position 878: 4.435784775361553e-05
Position 1682: 4.2151398635742326e-05
Position 5675: 3.866169621437752e-05
Position 1330: 3.7551644918623076e-05
Position 200: 3.678849194853734e-05
Position 510: 3.663129974775717e-05
Position 1314: 3.630527441526011e-05
Position 5640: 2.4149334929535555e-05
Position 1252: 1.9096345409827607e-05
Position 2582: 1.1864264596204075e-05
Position 5284: 4.6370554064885325e-06
Position 1762: 4.47723522089597e-06
Position 1715: 3.771128300979402e-06
Position 301: 2.0152729619770716e-06
Position 266: 1.9325760142065405e-06
Position 839: 1.2766974830881989e-06
Position 246: 1.2749337543009784e-06
Position 1067: 1.190623235531639e-06
Position 1225: 1.0474741094774828e-06
Position 614: 9.172767841845751e-07
Position 1088: 8.720299206818019e-07
Position 1295: 8.02247814890162e-07
Position 250: 7.674627152340281e-07
Position 5182: 6.91175064192347e-07
Position 210: 6.095546988191859e-07
Position 5083: 5.267825693690567e-07
Position 929: 4.975437801434245e-07
Position 1102: 3.529692428521755e-07
Position 304: 3.3795995957572125e-07
Position 173: 3.348312120673518e-07
Position 926: 1.6457421014120235e-07
Position 805: 1.4085142547206073e-07
Position 538: 1.3127067554518997e-07
Position 298: 4.467454432190394e-08
Position 224: 1.9534366405891385e-08
Position 310: 1.7335184253308272e-08
Position 175: 3.6218450501274155e-09
Position 216: 3.6085476357019953e-09
Position 313: 2.662070999104525e-09
Position 923: 1.7392619191373564e-09
Position 724: 1.696983334961164e-09
Position 334: 1.5287978073547636e-09
Position 340: 1.3467089824304376e-09
Position 337: 1.3416132299155703e-09
Position 369: 1.1139133964626851e-09
Position 413: 8.459398200783927e-10
Position 386: 7.058678840110168e-10
Position 1003: 4.717866364977079e-10
Position 1164: 4.5339713512715897e-10
Position 319: 3.7901709019742507e-10
Position 355: 3.694470703983527e-10
Position 316: 2.907671179310229e-10
Position 331: 2.7829691832992254e-10
Position 623: 2.522916192108373e-10
Position 322: 1.9093859426135693e-10
Position 183: 1.6969212726518199e-10
Position 254: 2.711492801303757e-11
Position 899: 8.389161352290722e-12
Position 881: 7.654828083543207e-12
Position 941: 5.171605748660868e-12
Position 343: 1.836292005213045e-12
Position 79: 1.3284982400415153e-12
Position 349: 2.94848078479814e-13
