Gene = Taf4
index = 1545
Annotated 5SS: [ 154  930 1632 2619 3408 4897 5188 6189 6420 6606]
Annotated 3SS: [ 672 1099 2456 2819 4332 4959 5294 6245 6479 6701]
SMsplice 5SS: [ 154 1014 1509 2619 3030 4897 5188 6189 6420 6606]
SMsplice 3SS: [ 201 1099 2456 2819 4332 4959 5294 6245 6479 6701]
top_k =  500
Partition function (log Z): 34.28071422017594

Sorted 5' Splice Sites (High to Low Probability):
Position 4897: 0.9995233962898651
Position 5188: 0.9986327517126362
Position 6189: 0.9981940346498611
Position 6420: 0.9974861931259378
Position 2619: 0.9776977916791649
Position 6606: 0.9206659797188383
Position 154: 0.9010846798882641
Position 3030: 0.7605783801188851
Position 1014: 0.5263710792783973
Position 1509: 0.39787679921438907
Position 1206: 0.37034131847149593
Position 1845: 0.26729627515471127
Position 3408: 0.13126220792541984
Position 999: 0.10975063452612747
Position 1632: 0.10437025004228807
Position 5418: 0.07930217452433143
Position 2925: 0.07805128793407058
Position 3874: 0.07558931209614837
Position 254: 0.04450928052567804
Position 343: 0.04359934985069524
Position 930: 0.030695581405241205
Position 880: 0.02715714987921686
Position 6610: 0.025906452462125213
Position 2343: 0.02390177341819283
Position 5023: 0.023485645626799626
Position 7229: 0.021992769724636353
Position 1443: 0.021286339141425033
Position 1513: 0.020280337568292763
Position 3620: 0.018061867018591377
Position 287: 0.016062882905680732
Position 2661: 0.013893041689482792
Position 8070: 0.013471617828196825
Position 4516: 0.012066146379587318
Position 6591: 0.011917647928122367
Position 3777: 0.009516523837082985
Position 3901: 0.008321855820174468
Position 1752: 0.007614712038629001
Position 3130: 0.006808302239880363
Position 3557: 0.005771064997184399
Position 44: 0.005370710156528853
Position 7265: 0.004880362950920814
Position 1009: 0.004796481785158856
Position 1866: 0.004560653994487433
Position 6012: 0.004096495224715064
Position 2914: 0.003916681307766373
Position 2623: 0.0037455034308541534
Position 5485: 0.0033419342626315614
Position 4003: 0.002984647459921457
Position 2598: 0.0029373481261511696
Position 6615: 0.002580990822403376
Position 4553: 0.002199816351810327
Position 3792: 0.0017960763061072454
Position 7554: 0.0016836809174700926
Position 8261: 0.001550039071303475
Position 5929: 0.0015174839153547254
Position 3153: 0.001465840925657785
Position 3626: 0.0013935842059074597
Position 1773: 0.00130118248153357
Position 5605: 0.00121054681334416
Position 963: 0.0011636414140546985
Position 961: 0.0011598781527480723
Position 1420: 0.0011337875303849406
Position 5510: 0.0011320893677806974
Position 648: 0.0009773200303291422
Position 1036: 0.0009601853638205951
Position 6638: 0.0009015905258221115
Position 1164: 0.0008845705847920789
Position 5173: 0.0008481257107358534
Position 1903: 0.000819674810038471
Position 7272: 0.0007195396764021364
Position 7026: 0.0007125133827538984
Position 1153: 0.0007109634425573821
Position 6424: 0.0006888426588128023
Position 48: 0.0006188672343524638
Position 7575: 0.0005614665803729174
Position 4507: 0.0005588402842256007
Position 1605: 0.0005447014356788703
Position 3157: 0.0005339091330454244
Position 3034: 0.0005065543768329388
Position 2725: 0.0004525048970446235
Position 5180: 0.0004463164429635086
Position 5888: 0.0004414793807826771
Position 719: 0.0004379114821292605
Position 4608: 0.0004358998873838021
Position 4546: 0.0004187008316954629
Position 874: 0.00040016661923128954
Position 6857: 0.00039616291363693003
Position 369: 0.00038743329795907193
Position 721: 0.00037562415101983923
Position 258: 0.00036296218321627867
Position 2652: 0.00034889355235447685
Position 717: 0.0003325905241105166
Position 6384: 0.0003324712172854145
Position 7285: 0.00032328126334679573
Position 5574: 0.00031356503142718044
Position 3779: 0.0003086328183723512
Position 755: 0.0002970704292253594
Position 5383: 0.0002623365173115107
Position 131: 0.0002450806206587527
Position 1952: 0.00024506493350581076
Position 7450: 0.00023265789514861028
Position 5893: 0.00021226710882341917
Position 1536: 0.00020725200763487445
Position 533: 0.0001917434860966654
Position 6346: 0.00018924439511176804
Position 858: 0.00015776652362832627
Position 5027: 0.00015034386043491613
Position 1064: 0.00012938075000003716
Position 977: 0.00012617769520417217
Position 358: 0.0001185841988239316
Position 757: 0.00010403745537303228
Position 2791: 9.184117362992946e-05
Position 605: 8.713661306258934e-05
Position 1971: 8.491396020840449e-05
Position 725: 8.304050823868797e-05
Position 6156: 7.382563237029295e-05
Position 6371: 5.317722918942248e-05
Position 697: 4.771672406450648e-05
Position 6377: 3.639983251972228e-05
Position 205: 3.112744525084678e-05
Position 6193: 3.0105662869886186e-05
Position 66: 2.8539454412489756e-05
Position 3645: 2.74079560915052e-05
Position 5564: 2.612430930143731e-05
Position 946: 2.6049633349744247e-05
Position 158: 2.6031112380231825e-05
Position 6422: 2.186785581363222e-05
Position 29: 1.8138498301276985e-05
Position 2574: 1.7613445418877843e-05
Position 1210: 1.6653140567444127e-05
Position 6203: 1.6343265379969437e-05
Position 568: 1.5194185779875308e-05
Position 537: 1.5185348192015267e-05
Position 542: 1.509612910769249e-05
Position 5192: 1.4764329449319365e-05
Position 105: 1.419485154961777e-05
Position 2799: 1.179913110580413e-05
Position 2571: 1.1597744232668158e-05
Position 723: 1.1049994465465797e-05
Position 3199: 1.049830066587096e-05
Position 6149: 1.0328990885424178e-05
Position 2665: 7.531208781182649e-06
Position 630: 7.029248008298417e-06
Position 5514: 6.9066105108488705e-06
Position 2611: 5.4682725845900655e-06
Position 6434: 4.01183875514489e-06
Position 701: 3.745553109959864e-06
Position 6928: 3.266958403492821e-06
Position 3479: 3.0137345994265093e-06
Position 5843: 2.0589364306997213e-06
Position 6595: 2.0041910922878884e-06
Position 6772: 1.7830271927746547e-06
Position 6141: 1.6179314136983877e-06
Position 33: 1.6179299823304256e-06
Position 122: 1.4776344453491743e-06
Position 6931: 1.2944331229606179e-06
Position 2898: 1.237418948847328e-06
Position 6995: 1.17343849386245e-06
Position 619: 1.069879708196361e-06
Position 12: 7.364218956509386e-07
Position 6118: 6.792599543332282e-07
Position 5968: 5.712444496111558e-07
Position 7219: 4.443692958708484e-07
Position 475: 4.365769009215179e-07
Position 453: 4.163251563077933e-07
Position 5371: 2.2970259698467926e-07
Position 6636: 2.129143548502278e-07
Position 5661: 1.653557566358045e-07
Position 6283: 1.5513585212051943e-07
Position 5166: 1.3298160654004014e-07
Position 5126: 7.798081955384465e-08
Position 237: 7.034696716031118e-08
Position 6293: 6.828853392586777e-08
Position 5385: 5.345788027230627e-08
Position 5338: 4.3317553430885294e-08
Position 6276: 2.9167796996639216e-08
Position 5131: 8.807818498839833e-09
Position 4925: 6.515625473420445e-09
Position 6655: 4.4781345070970164e-09
Position 5109: 3.912303536637873e-09
Position 5525: 8.511149855984216e-10
Position 5519: 4.717544202715539e-10
Position 438: 9.74794561334374e-11
Position 5311: 2.0743296433735273e-11
Position 5301: 1.8474751770379016e-11
Position 5412: 7.274069070655366e-12
Position 5349: 1.0319099346167814e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 6245: 0.9999305459107817
Position 5294: 0.9989599429230611
Position 6479: 0.9976723304818954
Position 4959: 0.9964601194303031
Position 2456: 0.9538048629433488
Position 4332: 0.9478007488875838
Position 2819: 0.7558689079691293
Position 201: 0.7542566686109496
Position 1099: 0.7234683031272123
Position 1255: 0.34457167240814923
Position 6701: 0.26906776562881674
Position 7443: 0.2357844200627169
Position 2686: 0.21565543973988707
Position 7391: 0.10313855316059882
Position 6709: 0.09382823294649292
Position 3689: 0.08529548957952889
Position 475: 0.0695921649974309
Position 7354: 0.05402703931130679
Position 7102: 0.05382657938153117
Position 5870: 0.036302170991684625
Position 7662: 0.028422407621229263
Position 6666: 0.02822639684859307
Position 5094: 0.02339056706211423
Position 5638: 0.02239967594827794
Position 3269: 0.021053005580065624
Position 2198: 0.01988815891684422
Position 7359: 0.019672550603586712
Position 8123: 0.019069531661338405
Position 8378: 0.01861256533551502
Position 4683: 0.01826367391852483
Position 2030: 0.01804528552695501
Position 6683: 0.0178137982200923
Position 8414: 0.015254220193934706
Position 2999: 0.014861501173450439
Position 3171: 0.014845279753391963
Position 420: 0.014048998577715393
Position 4100: 0.012767218581569609
Position 7114: 0.010341651862160947
Position 1306: 0.009531447459671537
Position 4300: 0.008849687122980355
Position 5990: 0.007641011277631443
Position 7620: 0.007551117550987724
Position 7467: 0.007063480651383364
Position 6039: 0.00499916444327735
Position 1079: 0.004975578671504084
Position 5484: 0.004503404232594675
Position 237: 0.004197330906266228
Position 5867: 0.003967648496351739
Position 1270: 0.0036586687276366947
Position 3546: 0.003508054233397788
Position 5612: 0.003423619619382987
Position 7026: 0.0033708722518261615
Position 3721: 0.0033040890557385788
Position 8387: 0.0032143475553942378
Position 4124: 0.003112812714592014
Position 6065: 0.0029004535073890807
Position 7449: 0.0028983953113364195
Position 2849: 0.0028767711981367485
Position 1670: 0.0027102967498842385
Position 7681: 0.002620368146498947
Position 4994: 0.002540155487312279
Position 2101: 0.0024536696597225586
Position 4358: 0.0022498623971525565
Position 529: 0.0022092093882877164
Position 7553: 0.002132905791400989
Position 6089: 0.0021066546542188695
Position 3275: 0.0019315893562126946
Position 3098: 0.0019301014966960153
Position 6650: 0.0018667430545858117
Position 3278: 0.001722403619719748
Position 6978: 0.0015782941866700436
Position 683: 0.0015278868337300611
Position 7891: 0.0015118873899789306
Position 7184: 0.0014459760765739237
Position 2229: 0.001340195857273068
Position 1631: 0.0012659151312529402
Position 3978: 0.0012442670526877843
Position 3199: 0.001243017789584213
Position 7689: 0.0012099617835393947
Position 2156: 0.00119492845581667
Position 6485: 0.0011314827524118447
Position 7729: 0.001123515276350774
Position 1149: 0.0010167759959309873
Position 1536: 0.0010002687132000944
Position 1646: 0.0009814844384544554
Position 6655: 0.000948952987928443
Position 6122: 0.000946975718929497
Position 3181: 0.0009331513321163947
Position 8137: 0.000829790769859661
Position 7913: 0.0007494868785075196
Position 2269: 0.0007458388041572773
Position 5321: 0.0006777376785240027
Position 4410: 0.0006716247731348515
Position 5016: 0.0006071053899680476
Position 2830: 0.0005730768572091823
Position 2519: 0.000564335647776426
Position 5592: 0.0005394908135027203
Position 672: 0.0005231640043522128
Position 2888: 0.0004945905992657591
Position 3943: 0.0004651498769054006
Position 3594: 0.00042547902308970727
Position 2111: 0.0004230632892182691
Position 8042: 0.0003956341073018799
Position 2274: 0.00037587648629267944
Position 1119: 0.0003638954613248827
Position 5672: 0.000312136748101075
Position 6043: 0.00029932320979414006
Position 6944: 0.0002717435450212962
Position 2397: 0.0002713249186154232
Position 929: 0.00023808259095886293
Position 3027: 0.00023203629785376026
Position 5091: 0.00021263328921982078
Position 6829: 0.00019168388701482406
Position 1599: 0.00018887825221619982
Position 7559: 0.00018347239877893179
Position 3281: 0.00016492006614949925
Position 3080: 0.00015889452713964693
Position 7399: 0.0001548236049904659
Position 960: 0.0001540522879079802
Position 4857: 0.0001496478906511971
Position 2059: 0.00013623473415771395
Position 576: 0.000133732457949131
Position 7030: 0.00010928589797506885
Position 5022: 0.00010722856138499696
Position 1333: 0.00010236221713560475
Position 732: 9.669531324223975e-05
Position 1274: 8.965893109793675e-05
Position 438: 8.635798285126114e-05
Position 697: 8.259099448224053e-05
Position 6006: 8.157914412992875e-05
Position 4969: 7.081889008173852e-05
Position 5738: 5.0165603915088176e-05
Position 5383: 4.519070841701259e-05
Position 122: 4.361822864126126e-05
Position 998: 4.281377911638446e-05
Position 717: 4.031086938080599e-05
Position 4998: 3.532972755925783e-05
Position 785: 3.0359272107213943e-05
Position 3095: 2.8768330055722465e-05
Position 3065: 2.8466945668259457e-05
Position 6272: 2.6485760328381088e-05
Position 3320: 2.600270549016171e-05
Position 5702: 2.5846713709363056e-05
Position 3077: 2.1743262389175063e-05
Position 245: 1.841465120275479e-05
Position 1581: 1.8260458993279356e-05
Position 5771: 1.7937193638591674e-05
Position 5452: 1.565006401993558e-05
Position 2732: 1.5106805932852107e-05
Position 2701: 1.260202747686655e-05
Position 6488: 1.0755254367956097e-05
Position 1619: 8.612244168740295e-06
Position 6287: 7.539089576171768e-06
Position 755: 7.3883485800998615e-06
Position 5172: 7.054595519996105e-06
Position 453: 6.78898275420236e-06
Position 3299: 5.7795646884792745e-06
Position 3062: 5.763940171046196e-06
Position 5336: 3.2639258470066734e-06
Position 85: 2.204367731649351e-06
Position 6447: 1.9792933839380162e-06
Position 6293: 1.933924402622411e-06
Position 1596: 1.7945137494817385e-06
Position 2779: 1.5532211290999644e-06
Position 6548: 1.538303912835072e-06
Position 2870: 8.120654549623488e-07
Position 6509: 5.574657178587443e-07
Position 172: 4.5476117217795113e-07
Position 154: 1.0614906069203492e-07
Position 6305: 9.86980651263329e-08
Position 87: 9.599219006101441e-08
Position 760: 6.355111909897896e-08
Position 5354: 5.169486338992319e-08
Position 290: 5.02035883478993e-08
Position 6460: 3.3686975850728695e-08
Position 5330: 2.1988647961345945e-08
Position 2688: 1.3439631091781328e-08
