Gene = IFT52
index = 1220
Annotated 5SS: [ 184 1090]
Annotated 3SS: [ 443 1145]
SMsplice 5SS: [ 184 1090]
SMsplice 3SS: [ 443 1145]
top_k =  500
Partition function (log Z): -4.0755153225756695

Sorted 5' Splice Sites (High to Low Probability):
Position 1090: 0.9835533227772012
Position 184: 0.5420781340304869
Position 164: 0.16047138746308287
Position 1331: 0.044346790124546814
Position 364: 0.03589229828171109
Position 941: 0.028116625933918272
Position 23: 0.015878600165075273
Position 86: 0.011955635517995257
Position 279: 0.00931122411014024
Position 188: 0.008614529731920837
Position 718: 0.0023798746099584927
Position 176: 0.0022391554271435476
Position 673: 0.0018323766896122086
Position 1094: 0.0012123501758361716
Position 1361: 0.0007146479795511698
Position 781: 0.0005509450935817334
Position 642: 0.0004973825936804622
Position 958: 0.0004931997016877445
Position 730: 0.00046074868017454595
Position 722: 0.00036377292664082955
Position 713: 0.00022165745926492584
Position 807: 0.00018790383791048547
Position 559: 0.0001544346522210075
Position 783: 0.00013649534550609906
Position 49: 0.00013229311096403182
Position 577: 0.00012690731554229422
Position 725: 0.00011628858478300926
Position 670: 0.00010922832785783174
Position 1084: 0.00010523746462416536
Position 622: 0.00010062637028116952
Position 1253: 8.030549404998701e-05
Position 987: 7.549189084741942e-05
Position 892: 4.7645540600270185e-05
Position 1442: 3.213622028542827e-05
Position 733: 2.9010601911867196e-05
Position 850: 2.7497821959156227e-05
Position 580: 2.4506113808858617e-05
Position 711: 2.2266727695274755e-05
Position 1326: 2.0089805564145108e-05
Position 335: 1.5909128638822667e-05
Position 1017: 1.3528476402268168e-05
Position 5: 1.1698674577226762e-05
Position 1023: 7.385604736128973e-06
Position 916: 7.269003326952196e-06
Position 747: 7.019886060395151e-06
Position 73: 7.0104403290577176e-06
Position 1299: 4.655129345971377e-06
Position 1397: 3.944198901741636e-06
Position 1178: 2.791356977640814e-06
Position 609: 1.971535003938354e-06
Position 481: 1.8159862035048523e-06
Position 797: 1.7934791158566851e-06
Position 1503: 1.3626554804802274e-06
Position 1580: 7.301691225674109e-07
Position 741: 2.3032966381907225e-07
Position 889: 1.2140757095325162e-08
Position 572: 7.792337661589995e-09
Position 424: 1.430859483308094e-10
Position 553: 1.4974968534231163e-11
Position 894: 1.1724226944091e-11
Position 1112: 5.119582967586686e-12
Position 538: 4.642820893437889e-13
Position 493: 8.67741551850995e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 1145: 0.9929230813096213
Position 443: 0.4805446344988007
Position 377: 0.2721457878422812
Position 1414: 0.03841803229006691
Position 510: 0.013819614070901116
Position 1002: 0.011457837475065952
Position 996: 0.008260498195657587
Position 797: 0.007608767516455693
Position 1388: 0.00759456321894268
Position 402: 0.003381325278465016
Position 940: 0.003051537059630434
Position 331: 0.0025001314419599483
Position 383: 0.0019934115184506995
Position 486: 0.0013031759316460625
Position 987: 0.0012847048005787817
Position 269: 0.0011723099265844121
Position 461: 0.0011152849973308078
Position 1023: 0.0006214004706687194
Position 523: 0.0005140324322647961
Position 889: 0.00044979335077203493
Position 78: 0.00042845503577008763
Position 1035: 0.0003326693144876969
Position 278: 0.0003189816563355063
Position 708: 0.00030205114467725776
Position 642: 0.0002067627895174184
Position 1199: 0.00015124644175507754
Position 1465: 0.00012309029628522358
Position 546: 7.854275528250864e-05
Position 163: 7.316154709530027e-05
Position 82: 6.806028982444589e-05
Position 1045: 6.457452045282745e-05
Position 711: 6.03124004331183e-05
Position 1064: 6.021041916917266e-05
Position 765: 5.599635273198229e-05
Position 1273: 4.115342223083666e-05
Position 1250: 3.6283277560862164e-05
Position 1511: 3.597118200880123e-05
Position 1160: 3.395932319808083e-05
Position 769: 2.8313667682343382e-05
Position 1502: 2.5868526530620333e-05
Position 468: 2.5404565573905955e-05
Position 1108: 2.1006902765335507e-05
Position 1658: 1.2792583319709588e-05
Position 216: 1.212193129122473e-05
Position 1295: 1.0817062272832156e-05
Position 1247: 8.152559780579215e-06
Position 1535: 7.722146012637085e-06
Position 1481: 7.5213053220048305e-06
Position 1439: 5.509091855398569e-06
Position 1553: 3.0415443999285855e-06
Position 184: 1.5975682752670762e-06
Position 1738: 3.6470873965889737e-07
Position 807: 2.771869971078076e-07
Position 775: 1.848126514590211e-07
Position 49: 3.625242804322768e-08
Position 196: 1.6667525166252022e-08
Position 188: 5.983598878790766e-09
