Gene = Dscam2
index = 1140
Annotated 5SS: [  665  6309  6554  7391  7624  9794 10209 14507 16650 17554 21762 22084
 22356 22704 23269 24647 25007 25202 25582 26180]
Annotated 3SS: [ 5975  6391  7243  7505  9344 10063 14354 16376 17265 21641 21909 22204
 22422 22767 23329 24715 25054 25417 26052 26751]
SMsplice 5SS: [  665  6309  6554  7391  7624  9794 10209 14507 21762 22084 22356 22704
 23269 24647 25007 25202 26180]
SMsplice 3SS: [ 5975  6391  7243  7452  9166 10063 14354 21641 21909 22204 22422 22782
 23329 24715 25081 26052 26751]
top_k =  500
Partition function (log Z): 26.752694472098273

Sorted 5' Splice Sites (High to Low Probability):
Position 23269: 0.9962555020336027
Position 26180: 0.990787796547698
Position 24647: 0.9875349310338936
Position 22356: 0.9850658344407376
Position 7391: 0.9844442248134138
Position 25202: 0.9782948734193904
Position 14507: 0.9668039145958709
Position 25007: 0.9653745170845061
Position 21762: 0.9603211617717156
Position 6309: 0.9496049890504018
Position 9794: 0.9219306572716025
Position 6554: 0.8975876853563889
Position 7624: 0.8768735229389125
Position 22704: 0.8757382886673316
Position 18259: 0.85238057449984
Position 22084: 0.797727898157877
Position 10209: 0.6335355285089105
Position 17554: 0.6113419122081991
Position 665: 0.5033078237988022
Position 16650: 0.4866138547146481
Position 8498: 0.20761490714740255
Position 10640: 0.206491960181832
Position 25582: 0.13659907890878953
Position 18992: 0.11059629753465938
Position 16044: 0.0865256500151047
Position 25684: 0.07618598524354492
Position 5485: 0.07530122911902774
Position 142: 0.0696154121373133
Position 8785: 0.06403143369810221
Position 26577: 0.06354082040677607
Position 2105: 0.0621709618219898
Position 6493: 0.061948547695463325
Position 16764: 0.061759370969873675
Position 26843: 0.04622427891079101
Position 150: 0.04610933870425622
Position 102: 0.04251181374847914
Position 152: 0.040190021575961604
Position 154: 0.03777185292761965
Position 24154: 0.03351460256696538
Position 89: 0.03348153839863303
Position 27639: 0.03246580571013666
Position 22708: 0.03176903338061232
Position 184: 0.0297621547148725
Position 15509: 0.028281502454401232
Position 7634: 0.027938438910409855
Position 6269: 0.026896081415006937
Position 146: 0.026802356494451982
Position 156: 0.024766391379487034
Position 23569: 0.023949016433402113
Position 372: 0.022314091339186156
Position 6507: 0.02229435865755147
Position 16637: 0.022102229632288056
Position 8474: 0.021896050852299016
Position 10403: 0.02188921900611699
Position 7909: 0.02032413043422818
Position 7588: 0.02004881786580998
Position 8362: 0.019622344689139253
Position 148: 0.0193778758718344
Position 10123: 0.01789276867703033
Position 6299: 0.017865920257723825
Position 26560: 0.017689274213466506
Position 8241: 0.017419234934247355
Position 16654: 0.017345237151964375
Position 16264: 0.016311954089033086
Position 17590: 0.015978970697268054
Position 8433: 0.015286996587692133
Position 16034: 0.014366189620162012
Position 16059: 0.014115625256088142
Position 297: 0.013436009254084403
Position 15536: 0.01307424214815257
Position 8565: 0.012106693622229431
Position 7628: 0.011135908777426371
Position 415: 0.010987634718314182
Position 9811: 0.010337014337039502
Position 5724: 0.009104572954809386
Position 11266: 0.008576632350190424
Position 9722: 0.008444190669897931
Position 816: 0.008216338355955302
Position 17430: 0.00816933917954346
Position 7883: 0.007855780285755457
Position 22675: 0.00785282918429033
Position 5708: 0.0078028052160785105
Position 15320: 0.007787963071190395
Position 9703: 0.007770510624390225
Position 16226: 0.007669152340731639
Position 443: 0.0076070398901202435
Position 610: 0.007384373602825983
Position 5265: 0.007158839023730984
Position 7162: 0.006860345561037876
Position 25792: 0.0064908881098111795
Position 22062: 0.00648446811946705
Position 17523: 0.006337157027048151
Position 5874: 0.006232079775906602
Position 15711: 0.005889319722346096
Position 8788: 0.00583682524806647
Position 29035: 0.005469986381968779
Position 287: 0.005024985917433435
Position 5538: 0.00496150685020323
Position 23665: 0.0048513562530238695
Position 3089: 0.004802955669469942
Position 22077: 0.004784801487176499
Position 22132: 0.004194368166072072
Position 25688: 0.0040158165186072224
Position 14583: 0.003974762687285423
Position 12050: 0.003963823378468449
Position 17502: 0.0038418786378555843
Position 772: 0.0036716092292262636
Position 5246: 0.003594451125773099
Position 9905: 0.003566555675180361
Position 18200: 0.003536757504156324
Position 1107: 0.003368570712989538
Position 7354: 0.0032817064547116656
Position 18252: 0.0030823699164436603
Position 253: 0.003066920190033435
Position 1086: 0.0029583183825525783
Position 22746: 0.002675269606501038
Position 669: 0.0025170747669050727
Position 7198: 0.0024266313699724297
Position 7874: 0.002311136014257435
Position 257: 0.002278178466094863
Position 24893: 0.002201757926299864
Position 17547: 0.0021856585494786874
Position 1338: 0.002183944208752689
Position 18233: 0.0021305166056422627
Position 8237: 0.002083900539077801
Position 25011: 0.002039575910065902
Position 7360: 0.0019726889753394886
Position 8219: 0.0019658779492759864
Position 1963: 0.0019378350460789822
Position 5717: 0.001843889953659905
Position 479: 0.0017196091435964305
Position 2423: 0.0017163952833535814
Position 25631: 0.0014118006008624292
Position 18094: 0.0013715785422925932
Position 26600: 0.001338994894449619
Position 14687: 0.0012861265074025656
Position 5216: 0.001257509892731297
Position 8469: 0.0011976713569570602
Position 8108: 0.0011910283786011932
Position 22713: 0.001167916136788156
Position 22088: 0.0011630736335336267
Position 6683: 0.001153242994920419
Position 7070: 0.0011496522099607967
Position 22112: 0.001101304779193005
Position 6947: 0.001084255772780989
Position 22625: 0.0010585332436551373
Position 23691: 0.001058237995111093
Position 7020: 0.0010207173006789231
Position 6329: 0.0009749489371117229
Position 6477: 0.0009633870945199174
Position 99: 0.000908422038680568
Position 1099: 0.000901669345367487
Position 6676: 0.0008879886371309068
Position 23277: 0.0008592045346093031
Position 23739: 0.0008502611421960606
Position 182: 0.0008229226985276923
Position 274: 0.0008158710770429849
Position 23494: 0.0008062365866219681
Position 23527: 0.0007727626687650027
Position 25871: 0.0007686933803655917
Position 7640: 0.0007249795760982292
Position 235: 0.000718628446045577
Position 7174: 0.0007169496394976518
Position 166: 0.0006933716328453598
