Gene = cort
index = 1656
Annotated 5SS: [ 205  396  876 1306 1514]
Annotated 3SS: [ 263  460  933 1363 1572]
SMsplice 5SS: [ 205  396  876 1306 1514]
SMsplice 3SS: [ 263  460  933 1363 1572]
top_k =  500
Partition function (log Z): 3.3663146665318253

Sorted 5' Splice Sites (High to Low Probability):
Position 205: 0.9859859370248614
Position 1306: 0.9851218675244715
Position 396: 0.9603654697326485
Position 876: 0.890637223247104
Position 1514: 0.8438450621596453
Position 25: 0.021672192756674633
Position 1140: 0.009443100338692586
Position 1501: 0.007053432904004315
Position 621: 0.005407003098716984
Position 1511: 0.004950839862934428
Position 951: 0.002553203596666331
Position 405: 0.0012209739426079695
Position 1592: 0.0010147163584481981
Position 1302: 0.0009965323839029646
Position 1118: 0.0007392780605917766
Position 1154: 0.0007391459274281857
Position 1172: 0.00065667163008111
Position 1590: 0.0006005174108149148
Position 820: 0.0005640181775361555
Position 584: 0.0005496302446516475
Position 356: 0.000541940366412791
Position 398: 0.000538359730453323
Position 1230: 0.0004488050129793258
Position 587: 0.00043832082887985377
Position 1555: 0.0003499529667177889
Position 1495: 0.0003356509746030703
Position 400: 0.000319114885437766
Position 19: 0.0002781438594437511
Position 166: 0.00020506984961529606
Position 797: 0.00018327320025658366
Position 1488: 0.00014956362114066336
Position 1450: 7.315405193433495e-05
Position 13: 6.904615330817117e-05
Position 1817: 6.834861963959409e-05
Position 788: 6.345025289246039e-05
Position 553: 5.765711294162204e-05
Position 1799: 5.163095502242114e-05
Position 1425: 4.987365904767095e-05
Position 87: 4.0973503329822735e-05
Position 1050: 3.397530295502637e-05
Position 103: 2.3591586355252816e-05
Position 101: 1.8858130875604677e-05
Position 1256: 1.6827310848929272e-05
Position 1605: 1.4172708544051953e-05
Position 1263: 1.3662338810775152e-05
Position 1067: 1.3385501032508198e-05
Position 1186: 1.3242807929974814e-05
Position 903: 1.3058779484263686e-05
Position 244: 1.1311763822751141e-05
Position 728: 8.658441393710945e-06
Position 1314: 7.549536829662498e-06
Position 1244: 5.1576309924657505e-06
Position 1221: 2.6644068668048206e-06
Position 6: 1.5574521658172112e-06
Position 344: 1.1516454293458222e-06
Position 29: 1.093398693537325e-06
Position 547: 9.182590108085059e-07
Position 79: 8.984141426595114e-07
Position 1083: 8.428444422638749e-07
Position 684: 6.999265662057699e-07
Position 105: 6.137399755848341e-07
Position 288: 3.4066934159722984e-07
Position 43: 2.941562704794285e-07
Position 4: 2.9403185332977866e-07
Position 689: 2.7795987825317356e-07
Position 265: 2.608234547191332e-07
Position 107: 1.5220378390274777e-07
Position 91: 5.0156492314313175e-08
Position 144: 2.921055369258064e-08
Position 802: 1.1615760643470073e-08
Position 933: 8.870127495873714e-09
Position 956: 8.516187550892881e-09
Position 1001: 6.720593261512302e-09
Position 247: 6.158625688911247e-09
Position 113: 4.770705755526695e-09
Position 290: 3.0193898099862014e-09
Position 1380: 2.1548058192692615e-09
Position 715: 6.33383640073692e-10
Position 297: 4.4685551369860566e-10
Position 1417: 1.0360566324964996e-10
Position 462: 4.930996944256469e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 263: 0.9790088843788536
Position 1363: 0.9765019389141754
Position 933: 0.8800369670345576
Position 460: 0.8764081743538368
Position 1572: 0.8148609646638889
Position 480: 0.07490927747004096
Position 1649: 0.04162440518061442
Position 1186: 0.011386262671091633
Position 113: 0.010714581282201997
Position 1430: 0.007680802525273042
Position 132: 0.0075244407305327205
Position 1590: 0.006421295273791857
Position 684: 0.005733080600491929
Position 652: 0.005697088567875477
Position 950: 0.005351295558850458
Position 1229: 0.004617779346935684
Position 989: 0.0026288837870037766
Position 748: 0.0024005758580620006
Position 247: 0.002117891962296311
Position 287: 0.0014317820872280763
Position 74: 0.0012994425259085132
Position 1001: 0.0012909035512198217
Position 553: 0.0012097241563822489
Position 1172: 0.0011561833281485807
Position 165: 0.0009565440948067025
Position 1202: 0.0006597236861336012
Position 1067: 0.0006157280093275067
Position 1018: 0.0006059612262729202
Position 558: 0.0005154692723074298
Position 144: 0.0004729810438406103
Position 1244: 0.00038268968897813867
Position 307: 0.0003711514259146111
Position 1373: 0.0002770727739319461
Position 908: 0.00027104507112061773
Position 561: 0.00024407849206009054
Position 1118: 0.00021087719977830666
Position 1754: 0.0001776994385244959
Position 1872: 0.00015064487962410583
Position 66: 0.00011054265126484788
Position 493: 9.388384266019631e-05
Position 667: 7.536301791237918e-05
Position 1472: 6.618160490543023e-05
Position 284: 4.6315961167459554e-05
Position 96: 4.3043910031174164e-05
Position 1436: 4.086659003327347e-05
Position 884: 3.7378208408179644e-05
Position 955: 3.062163949347853e-05
Position 101: 2.733173108889179e-05
Position 335: 2.3945460215747268e-05
Position 1255: 1.5534968645024516e-05
Position 1458: 7.922320941303311e-06
Position 1047: 7.5477584590083485e-06
Position 278: 7.442885342215704e-06
Position 795: 5.932821619394173e-06
Position 356: 5.085481614856165e-06
Position 536: 4.456911188998976e-06
Position 1445: 2.6765180596101548e-06
Position 820: 2.239376075318161e-06
Position 405: 1.8673628529252948e-06
Position 329: 1.01559982498429e-06
Position 265: 8.619087280419374e-07
Position 189: 8.556797804051003e-07
Position 192: 6.11136783500005e-07
Position 568: 4.3281872937616614e-07
Position 274: 3.6906520598930624e-07
Position 368: 9.739488946205352e-08
Position 374: 3.251925689781269e-08
Position 204: 2.1183026881159342e-08
Position 875: 1.3631533127325405e-08
Position 209: 5.445505532165485e-09
Position 377: 5.196788834769929e-10
Position 344: 1.0349938327111425e-10
