Gene = CtIP
index = 1111
Annotated 5SS: [ 220  863 1626]
Annotated 3SS: [ 276 1003 1689]
SMsplice 5SS: [ 220  863 1626]
SMsplice 3SS: [ 276  947 1689]
top_k =  500
Partition function (log Z): 0.8244639832718804

Sorted 5' Splice Sites (High to Low Probability):
Position 220: 0.9942036501468359
Position 1626: 0.9891196109659289
Position 863: 0.845955708064979
Position 1331: 0.05751903416479037
Position 10: 0.053520080804181476
Position 1341: 0.03447326976494959
Position 648: 0.013644670285842946
Position 1386: 0.007807304770298009
Position 1162: 0.006487655842706228
Position 1191: 0.0031787723497711676
Position 1607: 0.002453378890226739
Position 1857: 0.0013203526193431116
Position 997: 0.0006812909550385457
Position 1251: 0.0005698866658743277
Position 1630: 0.000381666783810527
Position 891: 0.00034919567440902717
Position 1189: 0.0002735681145525915
Position 1840: 0.00015941701472605417
Position 658: 0.0001568303315854357
Position 599: 0.00015631187213474606
Position 1918: 0.00013719177271711137
Position 1616: 0.00012836279379396348
Position 639: 0.00012316582259589668
Position 1842: 7.923138776375901e-05
Position 624: 7.379438809106081e-05
Position 1194: 7.075212395058724e-05
Position 592: 7.044089357247319e-05
Position 1910: 4.8778401753226884e-05
Position 690: 3.5254309388618835e-05
Position 522: 2.301392150759567e-05
Position 2033: 2.2350479307422803e-05
Position 893: 1.9163374307026664e-05
Position 105: 1.060614461554399e-05
Position 171: 9.887119450336084e-06
Position 1807: 8.428757569112532e-06
Position 1594: 6.522251707820901e-06
Position 176: 5.6773094080401494e-06
Position 1948: 5.427875420460229e-06
Position 1020: 2.244211289318511e-06
Position 792: 1.9953752350060186e-06
Position 387: 1.3203244924639297e-06
Position 301: 7.669653357263694e-07
Position 561: 6.615524212795894e-07
Position 276: 3.838245820652218e-07
Position 123: 1.0453133986574374e-07
Position 781: 8.508253476841779e-08
Position 413: 7.396885829402375e-08
Position 137: 5.636748292255135e-08
Position 954: 2.2389149225958996e-08
Position 154: 1.9086244629380997e-08
Position 805: 1.2846215477130295e-08
Position 1584: 1.2837554024832595e-08
Position 1522: 3.575791713067105e-09
Position 120: 2.2966320647518638e-09
Position 1611: 2.2871775724654375e-09
Position 148: 6.389045034245654e-12
Position 261: 6.400209493806895e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 276: 0.9874909240762599
Position 1689: 0.8287742511257085
Position 947: 0.5357754279308974
Position 1720: 0.15950210561884595
Position 996: 0.11716647347434184
Position 1439: 0.05885400984022772
Position 1003: 0.04904357821304164
Position 1054: 0.04590350219629504
Position 1386: 0.04326691767489242
Position 87: 0.033048779627134185
Position 1413: 0.0325150345037147
Position 1091: 0.019720625410437523
Position 120: 0.01675702650730505
Position 1032: 0.016015964726488547
Position 927: 0.011921915777323972
Position 1248: 0.007662265257207871
Position 1008: 0.006665912134443255
Position 769: 0.0063394106233912355
Position 1515: 0.00531077392649185
Position 1217: 0.005007839695350821
Position 1512: 0.0038896593004630036
Position 1749: 0.003469845445776139
Position 105: 0.0017373146495462042
Position 1060: 0.001596445336478509
Position 341: 0.0015062429079715294
Position 1952: 0.0014568109105215369
Position 762: 0.0013576517399317696
Position 131: 0.001155585300130547
Position 1449: 0.0009731319465063165
Position 1819: 0.0007990146702908847
Position 1161: 0.0007897849831536045
Position 1358: 0.0005449385830647907
Position 1982: 0.0005262571511968201
Position 740: 0.0005164636736654067
Position 1918: 0.0005077770680389214
Position 294: 0.00048183659390994637
Position 1120: 0.00047808290463837653
Position 1194: 0.0004767808563658865
Position 1728: 0.0003307751814532602
Position 1541: 0.00027703535687732345
Position 2086: 0.0002734357888188156
Position 1084: 0.00024641905379356303
Position 483: 0.00023529812286146007
Position 1443: 0.00021541131701655164
Position 1772: 0.00021365346158153274
Position 1493: 0.00019536558115260046
Position 719: 0.00019328473160571666
Position 1361: 0.0001842756693282334
Position 288: 0.00016125202624549283
Position 490: 0.0001422848990311689
Position 1923: 0.00013890918173310789
Position 1295: 0.00013528550909642654
Position 1327: 0.00012877545112409527
Position 518: 0.00012806798190816992
Position 701: 0.00010327512128843468
Position 1189: 9.638042970357505e-05
Position 1565: 8.59586037053827e-05
Position 1891: 8.475887393107921e-05
Position 1331: 8.224092470289325e-05
Position 568: 7.214180380614796e-05
Position 315: 5.7333167211622215e-05
Position 161: 5.367042109337503e-05
Position 296: 4.906333564025255e-05
Position 498: 4.643290701049356e-05
Position 1822: 4.5050673580900066e-05
Position 320: 3.508318752420077e-05
Position 326: 3.3959776521641196e-05
Position 658: 3.2990134542552915e-05
Position 368: 2.619203291145689e-05
Position 350: 2.5668493929875142e-05
Position 554: 2.0502201458304572e-05
Position 449: 2.0493687145318254e-05
Position 1910: 1.577328362703538e-05
Position 1762: 1.5183577936623097e-05
Position 891: 1.4530318054616754e-05
Position 377: 1.0677921087228538e-05
Position 1735: 8.71934577354624e-06
Position 186: 6.2271430538929365e-06
Position 301: 5.948814931758659e-06
Position 721: 4.024195567340553e-06
Position 781: 3.860213236706198e-06
Position 2024: 3.6081176069288393e-06
Position 798: 3.307549234383534e-06
Position 830: 3.0091069037929637e-06
Position 671: 2.772173107412889e-06
Position 307: 2.5801895498251244e-06
Position 371: 2.364591962165923e-06
Position 838: 2.1684208015576795e-06
Position 860: 2.0455019096937282e-06
Position 2095: 1.9981937112628135e-06
Position 592: 1.9386635761357605e-06
Position 2092: 1.8168804108637606e-06
Position 392: 1.6662847625095433e-06
Position 166: 1.022248267059193e-06
Position 792: 8.136375008453213e-07
Position 599: 7.840803951790177e-07
Position 401: 7.062423296114684e-07
Position 425: 5.492747108271712e-07
Position 629: 4.963683515580378e-07
Position 207: 4.854561437269029e-07
Position 788: 3.7450515578742643e-07
Position 431: 3.309547206176011e-07
Position 686: 3.300360069677729e-07
Position 512: 1.179949852483731e-07
Position 398: 6.9217220208115e-08
Position 457: 5.610025451712436e-08
Position 176: 2.5850959888206734e-08
Position 169: 2.7832927601282826e-09
Position 209: 5.0330647034427865e-11
Position 224: 4.023468758478778e-14
Position 220: 1.8395899186861477e-14
