Gene = bark
index = 1622
Annotated 5SS: [  152  3979  5608  9720 11988 12262 12687 12871 13065 13221 13655 13938]
Annotated 3SS: [ 3370  5428  5665  9781 12049 12330 12744 13040 13122 13283 13712 14040]
SMsplice 5SS: [  152  5608  5923  9720 11988 12262 12687 13065 13221 13655 13938]
SMsplice 3SS: [ 5428  5665  9570  9781 12049 12330 12744 13122 13283 13712 14040]
top_k =  500
Partition function (log Z): 17.629870442911482

Sorted 5' Splice Sites (High to Low Probability):
Position 12687: 0.9971918330121285
Position 13221: 0.9965664221136934
Position 5608: 0.9952979567848074
Position 11988: 0.9824841451188445
Position 12262: 0.9778078910488072
Position 9720: 0.9447838964924496
Position 13065: 0.89870456913108
Position 13655: 0.859518697715623
Position 5923: 0.7548366778195339
Position 13938: 0.6975805448687721
Position 152: 0.5872737589863956
Position 3979: 0.4427863305798415
Position 12871: 0.2834212574153435
Position 12456: 0.19321214666900527
Position 11399: 0.17155573146852326
Position 464: 0.11790871844831942
Position 8286: 0.0760734310646062
Position 34: 0.06830969871511892
Position 7978: 0.05065866397687651
Position 71: 0.04990943581922288
Position 8259: 0.0470894322033498
Position 8682: 0.045886369090378694
Position 1066: 0.04112624857378465
Position 74: 0.03577525190971741
Position 8585: 0.03415813458024479
Position 5854: 0.03307352322581505
Position 10506: 0.028966834713851922
Position 10833: 0.027055913240973343
Position 10854: 0.02688835267956509
Position 13350: 0.025164702555102853
Position 7104: 0.02440122802257698
Position 5794: 0.020851889375145014
Position 94: 0.02078669908932099
Position 7612: 0.01992640301095541
Position 12267: 0.018190864141709423
Position 13365: 0.016116933867250483
Position 1452: 0.015260377066299466
Position 12544: 0.014896439202702111
Position 340: 0.014678229223472578
Position 7690: 0.013714522892046962
Position 14375: 0.013049617003126953
Position 13541: 0.013026436134526802
Position 4714: 0.011834297398835486
Position 7461: 0.01141666584379014
Position 15215: 0.011099258827589725
Position 533: 0.010017916013403273
Position 15075: 0.009652437382128556
Position 5848: 0.008580947759532012
Position 10900: 0.00826537155161867
Position 643: 0.007866284936810207
Position 15013: 0.0072719147024326684
Position 377: 0.0071374206367453025
Position 1955: 0.0067744061506024
Position 6618: 0.006579478201905383
Position 14187: 0.0061115155585196555
Position 7466: 0.0060293390700549825
Position 13978: 0.005738763138578763
Position 13691: 0.005520929911111554
Position 5771: 0.0038658181743534046
Position 1379: 0.00352854537956168
Position 13498: 0.0032599742914506268
Position 5612: 0.0031862443435417306
Position 14147: 0.0031241924228372357
Position 15182: 0.0030751761465708637
Position 947: 0.0028056018428178576
Position 881: 0.0025629147923028335
Position 2548: 0.0024442791656772347
Position 522: 0.0024214410271000053
Position 7132: 0.0023915351718773892
Position 1709: 0.0022783410992262866
Position 131: 0.0022675986354998164
Position 683: 0.002119804305183134
Position 136: 0.002115494075617874
Position 125: 0.001852766566385194
Position 12483: 0.0017220338944788584
Position 7491: 0.0016476328589910046
Position 12640: 0.0014616249889085144
Position 1239: 0.0013222907612980223
Position 18: 0.0012814972197367628
Position 345: 0.0012433275830795094
Position 1193: 0.0011863898226852731
Position 13216: 0.0011658338942362465
Position 5588: 0.0011113984659751428
Position 12533: 0.0009617584569934586
Position 6271: 0.0008831525590834732
Position 6990: 0.0008826255917554566
Position 13912: 0.0008372765980820967
Position 1426: 0.0008202166367002942
Position 12460: 0.0007721131009165275
Position 193: 0.0007472935267622416
Position 15080: 0.0007226915739648613
