Gene = SRm160
index = 1464
Annotated 5SS: [ 444 1838 2519]
Annotated 3SS: [ 602 1907 2583]
SMsplice 5SS: [ 444 1838 2519]
SMsplice 3SS: [ 602 1907 2583]
top_k =  500
Partition function (log Z): 4.958839225916024

Sorted 5' Splice Sites (High to Low Probability):
Position 1838: 0.9995305429325865
Position 2519: 0.9975233449170257
Position 444: 0.9685365370780012
Position 3718: 0.4748109678680403
Position 818: 0.023368187181477998
Position 3740: 0.021835322239915963
Position 3729: 0.007055957384190113
Position 788: 0.0052775018500528514
Position 2937: 0.005019170962600307
Position 3608: 0.0048067012978800505
Position 937: 0.0018764705576532449
Position 490: 0.0012784594746654784
Position 251: 0.0009755610617756558
Position 249: 0.000864268532614441
Position 253: 0.0006865785013009405
Position 892: 0.0005674831017017563
Position 513: 0.0005106892633854859
Position 79: 0.0004949544876784169
Position 693: 0.0004182008849965757
Position 1365: 0.0003985979679738665
Position 708: 0.00038504310361593837
Position 1051: 0.00034164087761577556
Position 720: 0.0003142909809129293
Position 727: 0.00025962394909577425
Position 783: 0.00024877002249657496
Position 3691: 0.00024251945627312268
Position 295: 0.00021307841481806324
Position 3612: 0.0001688263440367868
Position 1030: 0.00016351331887903546
Position 4015: 0.00015822456415731193
Position 777: 0.00015037413291349439
Position 1388: 0.00014081133240977724
Position 3722: 0.00010619964695067336
Position 1024: 9.454448606431935e-05
Position 457: 8.840054093743185e-05
Position 2761: 8.047930591268734e-05
Position 285: 7.991398380439048e-05
Position 517: 7.988162303952022e-05
Position 349: 7.927775847083466e-05
Position 2322: 7.644714509276215e-05
Position 4062: 7.307701663140076e-05
Position 288: 6.793093426906938e-05
Position 2099: 5.8439371429110424e-05
Position 668: 5.406159875925645e-05
Position 363: 5.2311418832367755e-05
Position 780: 3.822624261394973e-05
Position 46: 3.061814579403181e-05
Position 2802: 2.8072851792331115e-05
Position 2700: 2.5218352533898285e-05
Position 255: 2.4894236864664526e-05
Position 792: 1.9963239715588212e-05
Position 2426: 1.950816589476428e-05
Position 2525: 1.884559288180695e-05
Position 2510: 1.873286798607553e-05
Position 1781: 1.843670612752041e-05
Position 148: 1.746243197773199e-05
Position 2523: 1.7388244516981163e-05
Position 884: 1.6779051857724298e-05
Position 3619: 1.6777272133235832e-05
Position 2378: 1.3006584545375561e-05
Position 1091: 1.2964236646684487e-05
Position 265: 1.214487803455291e-05
Position 3876: 1.1295332226012769e-05
Position 1816: 1.089962965975755e-05
Position 1842: 1.0563012736168652e-05
Position 2719: 9.554107427124056e-06
Position 170: 9.385653274105268e-06
Position 824: 7.933371825267133e-06
Position 437: 7.744705602445932e-06
Position 3686: 6.82284624843213e-06
Position 168: 6.231106315052535e-06
Position 84: 5.673184240692024e-06
Position 2027: 4.84604614831652e-06
Position 4035: 4.784435861503687e-06
Position 2060: 3.156996754922854e-06
Position 257: 3.0915271605739358e-06
Position 1135: 2.4387344922145676e-06
Position 2692: 2.0137910194307474e-06
Position 11: 1.844977729293181e-06
Position 1774: 1.5716045856657746e-06
Position 9: 1.3526383074440567e-06
Position 1949: 1.249827669346225e-06
Position 185: 1.1880608526425314e-06
Position 1633: 1.0722565841195163e-06
Position 2219: 8.844696883623496e-07
Position 2181: 6.914303541905291e-07
Position 2741: 6.732084499812211e-07
Position 2549: 6.395874130491503e-07
Position 2300: 5.492617919059179e-07
Position 2483: 5.261243296305313e-07
Position 1189: 4.999386920566833e-07
Position 2600: 4.910902386830611e-07
Position 2679: 4.5639884899317354e-07
Position 2408: 3.251575652645578e-07
Position 2429: 3.100671190616602e-07
Position 1958: 2.969467233276333e-07
Position 1570: 2.444655836951078e-07
Position 1681: 2.3142401926819044e-07
Position 2553: 1.549722669455464e-07
Position 2616: 1.4662344865291826e-07
Position 2157: 1.4227628807803223e-07
Position 3453: 1.3218071867963422e-07
Position 2118: 1.1586769369330964e-07
Position 1072: 8.464536926916111e-08
Position 1669: 8.455994044339667e-08
Position 2456: 7.555061614387192e-08
Position 1711: 7.326595286122045e-08
Position 1305: 6.245874146477066e-08
Position 1992: 5.850872133707515e-08
Position 120: 5.453238457989418e-08
Position 1216: 5.255735472100833e-08
Position 1735: 4.973546395004768e-08
Position 385: 3.360951834655907e-08
Position 2998: 2.2956560663987186e-09
Position 731: 2.0685951173963045e-09
Position 2977: 1.4118201136937743e-09
Position 3869: 1.3064914520728838e-09
Position 2402: 1.2000802022028255e-09
Position 701: 9.688894862529299e-10
Position 2495: 8.591473387539718e-10
Position 2303: 6.859880534443322e-10
Position 2591: 5.131897743449689e-10
Position 2595: 1.948827811500516e-10
Position 565: 1.8988066164481423e-10
Position 2309: 1.4316053976993543e-10
Position 2474: 1.185115579660762e-10
Position 2792: 1.0372489389219725e-10
Position 3392: 4.6315003569048045e-11
Position 2884: 4.0081425784846233e-11
Position 2839: 7.190629427629894e-12
Position 1544: 7.077494860684975e-12
Position 1140: 6.905467379649314e-12
Position 950: 2.3635590654827e-12
Position 1961: 1.3996120631759064e-12
Position 1355: 1.3591140914183568e-12
Position 1412: 1.3583090007805016e-12
Position 1399: 8.881128164153943e-13
Position 2444: 8.613595980746916e-13
Position 2229: 7.964792234072242e-13
Position 1970: 7.934422771856489e-13
Position 2261: 5.235161445059216e-13
Position 629: 4.155019616760157e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1907: 0.9984519798340473
Position 2583: 0.9970606389819564
Position 602: 0.7147693526248922
Position 3795: 0.4536860895513887
Position 1102: 0.08611764560182607
Position 617: 0.08077295813901922
Position 923: 0.05260361172158077
Position 614: 0.030898269247660114
Position 3825: 0.01819172382870103
Position 3822: 0.016317657159338805
Position 3800: 0.01054750049600319
Position 1780: 0.008070353101769272
Position 1091: 0.00465990687132385
Position 1471: 0.004456017461549245
Position 1760: 0.004118111713170387
Position 3837: 0.004016062407286869
Position 4049: 0.0032552901715915826
Position 3949: 0.0027085449823739173
Position 620: 0.0024729322098662357
Position 884: 0.0022023777799189403
Position 1652: 0.0019202210527667725
Position 803: 0.0018023574924532601
Position 1946: 0.001450389012577829
Position 3912: 0.0012552481165621582
Position 989: 0.0012387488864230086
Position 1147: 0.0012115723132546156
Position 404: 0.0009761970780468075
Position 1051: 0.0009205066983218901
Position 3711: 0.0007486073090025536
Position 3865: 0.0006790506498281238
Position 3920: 0.0006710279038533316
Position 1486: 0.0006320369201202118
Position 1118: 0.0006051872286029659
Position 1447: 0.0006037897543743105
Position 1429: 0.0005857724285423671
Position 1724: 0.0005611897988143484
Position 1648: 0.0005607932309383545
Position 4074: 0.0005354584033333638
Position 739: 0.0005007751623230199
Position 962: 0.00047293560885789917
Position 3964: 0.000465788088358707
Position 968: 0.00046191926316122955
Position 1057: 0.00045647446686793364
Position 136: 0.00040079670121437864
Position 339: 0.0003731488086195592
Position 945: 0.00034492508160080255
Position 1299: 0.0003370756695302672
Position 3139: 0.0002619868017833974
Position 1228: 0.0002578874448627576
Position 1529: 0.00023605513088692049
Position 2825: 0.00019469494262995638
Position 4097: 0.00018330501563350153
Position 3997: 0.00017271903967895505
Position 3927: 0.0001696505811194324
Position 3852: 0.00015394379012667966
Position 4117: 0.00014577572349635308
Position 363: 0.0001384622815729515
Position 842: 0.00012893020733685613
Position 689: 0.00010842261138677672
Position 1047: 0.00010837037004615543
Position 959: 0.00010754923692864582
Position 1618: 9.441103871170732e-05
Position 3409: 9.031733867259317e-05
Position 2377: 7.071856412738704e-05
Position 3149: 6.23407585060774e-05
Position 426: 6.0016845899157004e-05
Position 998: 5.813230338733409e-05
Position 634: 5.5949407898795154e-05
Position 2750: 4.8762829924009065e-05
Position 1070: 4.705274973895028e-05
Position 3674: 4.670845223024571e-05
Position 2238: 4.4425540275864326e-05
Position 928: 4.2333130077860886e-05
Position 1295: 3.967137438709223e-05
Position 3280: 3.941666572062591e-05
Position 3382: 3.7596016714293e-05
Position 644: 3.75510943930661e-05
Position 2208: 3.5364299970710654e-05
Position 2998: 3.083220818865303e-05
Position 641: 2.9332283920142936e-05
Position 2648: 2.7831976098743636e-05
Position 950: 2.7331386625122694e-05
Position 833: 2.6281288798188974e-05
Position 2157: 2.6069778028235232e-05
Position 713: 2.5137123894734387e-05
Position 3464: 2.4448039510734017e-05
Position 1834: 2.364935691027489e-05
Position 4065: 2.306618865244602e-05
