Gene = Nelf-E
index = 1314
Annotated 5SS: [ 217  793 1049]
Annotated 3SS: [ 274  881 1112]
SMsplice 5SS: [ 217  793 1049]
SMsplice 3SS: [ 274  881 1112]
top_k =  500
Partition function (log Z): 8.353114450554887

Sorted 5' Splice Sites (High to Low Probability):
Position 1049: 0.9993126108759427
Position 793: 0.9976674926962109
Position 217: 0.9964953265772432
Position 50: 0.02977957841603486
Position 12: 0.0010549205822780851
Position 195: 0.0008264520136322191
Position 1160: 0.0002351061197860309
Position 816: 0.00017411550392855944
Position 647: 0.00017390578031091524
Position 1203: 0.00015975770984472703
Position 797: 0.00011012434346782789
Position 973: 7.273173188362665e-05
Position 810: 5.334414483849268e-05
Position 363: 4.784237595195887e-05
Position 368: 2.9410653898184373e-05
Position 108: 2.864755364700054e-05
Position 716: 2.2869999608797484e-05
Position 1240: 2.171792018949187e-05
Position 555: 2.1084173102715084e-05
Position 18: 2.0753602005920197e-05
Position 764: 1.9468184138125192e-05
Position 93: 1.0572596827001718e-05
Position 1038: 9.53607953626006e-06
Position 1134: 9.17419176731012e-06
Position 1053: 8.901790319541701e-06
Position 339: 7.306223998662362e-06
Position 1060: 5.219223287319492e-06
Position 1062: 4.333635146785667e-06
Position 87: 3.4371710420129614e-06
Position 952: 2.520692749394925e-06
Position 1258: 2.2557573100991694e-06
Position 1211: 2.1695974847661923e-06
Position 139: 1.54929160929792e-06
Position 1033: 1.3862011595452544e-06
Position 1026: 1.3717994195576071e-06
Position 240: 1.3269952245143684e-06
Position 912: 5.257504663199031e-07
Position 703: 4.7476848148868476e-07
Position 517: 4.111837134047917e-07
Position 868: 2.080462594734084e-07
Position 1324: 1.496790340191875e-07
Position 978: 1.1851387754776324e-07
Position 1307: 9.963630229421977e-08
Position 701: 7.550584518175298e-08
Position 579: 6.322670233339736e-08
Position 494: 4.341630614463041e-08
Position 770: 4.1706440267165446e-08
Position 533: 7.3956397407719555e-09
Position 892: 7.306640870449857e-09
Position 260: 4.262407051097767e-09
Position 271: 3.4072942880379222e-09
Position 1098: 4.415318868968368e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 1112: 0.9988655981773602
Position 274: 0.9950085288460364
Position 881: 0.9654345057130709
Position 122: 0.024767641600849977
Position 972: 0.023158945974694044
Position 849: 0.008633658737252014
Position 119: 0.004569484846284795
Position 280: 0.0024204074281069404
Position 90: 0.0009587997734745983
Position 919: 0.0005692408965994509
Position 1240: 0.0003850006427325132
Position 1258: 0.0001874139029164945
Position 93: 0.000175658927187032
Position 1137: 0.00014529493840483853
Position 1132: 0.00012122721990954456
Position 715: 0.00011455492571447464
Position 978: 9.027363951868864e-05
Position 526: 8.772379872041187e-05
Position 172: 8.160818055155642e-05
Position 1216: 7.702473543758144e-05
Position 1033: 7.340438367863833e-05
Position 912: 6.275382400610498e-05
Position 415: 5.5203801679809634e-05
Position 948: 5.197162409257949e-05
Position 260: 5.132933493123025e-05
Position 1324: 3.8825612234281984e-05
Position 1339: 3.179162679902488e-05
Position 508: 2.687051922702796e-05
Position 412: 2.6171620796274098e-05
Position 337: 2.4409129152306637e-05
Position 1246: 1.9968282232324347e-05
Position 1119: 1.2699341811029117e-05
Position 1370: 1.0915970706844181e-05
Position 445: 9.125165149165053e-06
Position 613: 7.870417996398876e-06
Position 418: 6.312135771292175e-06
Position 290: 5.905952661341161e-06
Position 1189: 4.705488750679407e-06
Position 298: 4.576203004861275e-06
Position 455: 3.519243323465214e-06
Position 646: 3.1791760489797197e-06
Position 1175: 2.8994056336378706e-06
Position 999: 1.91334949782985e-06
Position 1144: 1.7509412024733252e-06
Position 739: 1.470309052351676e-06
Position 568: 1.3563329894380526e-06
Position 174: 1.1196561110468839e-06
Position 822: 1.0964484561549929e-06
Position 307: 8.255756578609572e-07
Position 986: 4.168247626660355e-07
Position 319: 3.7058157430291134e-07
Position 667: 3.597278451514276e-07
Position 189: 3.489552051211882e-07
Position 460: 3.346306633864394e-07
Position 571: 3.3261541965466533e-07
Position 662: 2.855773664537551e-07
Position 390: 2.724803674827096e-07
Position 586: 2.4826585446311747e-07
Position 195: 1.6731891997013697e-07
Position 625: 1.38054242110026e-07
Position 555: 1.330964880221614e-07
Position 781: 1.1846699049574603e-07
Position 1203: 8.075905329942784e-08
Position 368: 5.977924868695601e-08
Position 424: 5.276603815954769e-08
Position 1156: 4.670409526501023e-08
Position 375: 3.6821656098835166e-08
Position 210: 3.5748625449510506e-08
Position 790: 3.288976435790512e-08
Position 541: 3.205366901431717e-08
Position 993: 3.1298489315333155e-08
Position 936: 2.530451686374181e-08
Position 356: 1.5528733847971123e-08
Position 574: 1.4890849403789874e-08
Position 544: 1.1080914743325412e-08
Position 1060: 5.715728299185828e-09
Position 216: 5.430725334627619e-09
Position 201: 3.677684766320406e-09
Position 177: 2.9604519751459687e-09
Position 313: 2.2268145999457215e-09
