Gene = NijA
index = 1318
Annotated 5SS: [ 311 1249 1854]
Annotated 3SS: [1172 1461 2150]
SMsplice 5SS: [ 311 1400 1854]
SMsplice 3SS: [1172 1461 2150]
top_k =  500
Partition function (log Z): 0.5074996924732622

Sorted 5' Splice Sites (High to Low Probability):
Position 1854: 0.9739074306192432
Position 311: 0.6113743064327377
Position 1400: 0.5822738699583978
Position 1249: 0.3461622760488072
Position 348: 0.2101514156394325
Position 299: 0.07578759430684973
Position 1381: 0.026206285411323308
Position 176: 0.012649183324617405
Position 1002: 0.012228883170495784
Position 1294: 0.005400647610971661
Position 1590: 0.0047844499466751554
Position 1253: 0.0046671439205712385
Position 1932: 0.004045286585388643
Position 117: 0.004024202527717268
Position 986: 0.0033415382056339467
Position 676: 0.0032625290368310856
Position 1868: 0.00300284072328248
Position 2033: 0.0028275600873715495
Position 1222: 0.002310908630189428
Position 2023: 0.002156230133111746
Position 2066: 0.001949059366126263
Position 1584: 0.001784121028323446
Position 2050: 0.0017478229196438446
Position 2342: 0.0014285011035999045
Position 1398: 0.0013893717843039982
Position 972: 0.0012462838046017268
Position 849: 0.0011156313072655248
Position 370: 0.0010210946650087622
Position 2244: 0.0006205790898345337
Position 100: 0.0006164381804279466
Position 983: 0.0005800032240697781
Position 911: 0.0004946072701141917
Position 1692: 0.00047566546024860296
Position 2053: 0.0004477006266757824
Position 2370: 0.0004385391692116014
Position 1889: 0.00039582871006145276
Position 1404: 0.00036508498249702113
Position 2351: 0.0003630226922081965
Position 1947: 0.00034295363493967875
Position 321: 0.0002191114046651658
Position 1074: 0.0001943010121730317
Position 1540: 0.00017565635177774279
Position 965: 0.00017427326496880654
Position 2271: 0.00014839874119535552
Position 228: 0.00011694565516246501
Position 2313: 0.00011019253399817195
Position 1417: 0.00010673112470603973
Position 469: 0.00010618366082098274
Position 436: 9.215950944417925e-05
Position 876: 9.00766910402817e-05
Position 1651: 7.812765231904514e-05
Position 315: 7.677350345006284e-05
Position 560: 6.351982438364646e-05
Position 2277: 5.490209993309754e-05
Position 2268: 5.4219068297998974e-05
Position 237: 5.400449668989942e-05
Position 659: 4.6907568400535986e-05
Position 1269: 4.18849665682589e-05
Position 457: 4.069597630219375e-05
Position 669: 3.9218247186192735e-05
Position 417: 3.914463705951796e-05
Position 1554: 3.817152836361737e-05
Position 1132: 3.648445878417096e-05
Position 680: 3.088234453523758e-05
Position 397: 2.7932836273001687e-05
Position 1819: 2.56724802492456e-05
Position 1656: 2.4813681005328543e-05
Position 1671: 2.1401828601121938e-05
Position 22: 2.1162238072001588e-05
Position 2298: 1.7128186823763117e-05
Position 1621: 1.5753956242249463e-05
Position 632: 1.477168501362293e-05
Position 619: 1.397320318152838e-05
Position 1779: 1.242661665168141e-05
Position 1420: 1.1224571809785151e-05
Position 1333: 8.362964678959406e-06
Position 1596: 7.303522530223685e-06
Position 1339: 7.230987311136342e-06
Position 954: 7.0519177449412825e-06
Position 1826: 6.501828496777806e-06
Position 32: 6.491679514389066e-06
Position 1310: 5.972113882069777e-06
Position 761: 5.357347643184083e-06
Position 272: 4.1919620928508225e-06
Position 1774: 4.083061222422692e-06
Position 50: 3.2578237758473763e-06
Position 405: 2.836348469442947e-06
Position 2186: 2.5419617574229333e-06
Position 443: 1.8639958185636307e-06
Position 2203: 1.7699658541658067e-06
Position 500: 1.4768483828250911e-06
Position 1530: 7.115388330954487e-07
Position 689: 1.1068747799225422e-07
Position 8: 7.886157998248798e-08
Position 5: 4.440444501240948e-08
Position 532: 4.2780558422429574e-08
Position 467: 2.5345633177189277e-08
Position 1236: 1.010506933522854e-08
Position 1434: 6.945346374370867e-09
Position 1135: 6.943131716541278e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2150: 0.9966230712307497
Position 1461: 0.9829662072413005
Position 1172: 0.6596039991348891
Position 1063: 0.10776748338696544
Position 702: 0.10419348083721282
Position 947: 0.007945390549698185
Position 745: 0.005702917261225138
Position 443: 0.005246773548075463
Position 1017: 0.004667818639179649
Position 771: 0.0042139825758610566
Position 1922: 0.0035942380819140424
Position 1509: 0.0032322360682643094
Position 546: 0.002675756472286125
Position 513: 0.0017926877795631248
Position 824: 0.0015641626388471263
Position 1298: 0.0015143598557339998
Position 1899: 0.0014913759718454744
Position 393: 0.001490108209648583
Position 1068: 0.0013024732723915643
Position 2398: 0.0012559263331092501
Position 2439: 0.0010610377620814586
Position 1973: 0.0009527960449860963
Position 930: 0.0009031452819220611
Position 1192: 0.0008356578799093426
Position 2363: 0.0007760199167959092
Position 1434: 0.0006761680590201355
Position 1706: 0.0006405696038163476
Position 576: 0.0006196683485021321
Position 972: 0.0005730903755381
Position 2083: 0.00037425973350823727
Position 983: 0.0003564776029975603
Position 653: 0.0003486019762262885
Position 2386: 0.00027491832634277596
Position 1032: 0.0002607385644136063
Position 2053: 0.00026014721147268774
Position 1132: 0.00022803510313357717
Position 1608: 0.00020284555839245684
Position 1108: 0.00020188673383915537
Position 1183: 0.00016924141298944547
Position 781: 0.00014898174700668133
Position 1284: 0.00013492844692956322
Position 632: 0.00011966120465936284
Position 189: 0.00011483049207685922
Position 1712: 0.00010495021636906332
Position 245: 9.618199866479151e-05
Position 1715: 7.270031053418172e-05
Position 1002: 6.28739626752209e-05
Position 1787: 4.654051647637037e-05
Position 1071: 4.549451688745938e-05
Position 1127: 4.386733611509983e-05
Position 640: 3.9521058506782166e-05
Position 1560: 3.839391710506213e-05
Position 1407: 3.595549972000614e-05
Position 1819: 3.4390731765617734e-05
Position 2305: 3.228146317037616e-05
Position 713: 2.99693162348009e-05
Position 1840: 1.8374392577998132e-05
Position 2186: 1.705706709014246e-05
Position 1985: 1.6571190213545772e-05
Position 560: 1.4105816600947057e-05
Position 2032: 1.2350810321467578e-05
Position 237: 9.996374071972424e-06
Position 2289: 6.417738084819239e-06
Position 2342: 4.919788051886681e-06
Position 657: 4.3566014726091964e-06
Position 2262: 4.312155326908712e-06
Position 518: 3.4141602447959434e-06
Position 347: 2.868976515277193e-06
Position 1413: 2.6738903750409145e-06
Position 2248: 2.285374374200725e-06
Position 837: 2.271051005890296e-06
Position 2066: 1.8306963231148697e-06
Position 98: 1.7318441521321496e-06
Position 2370: 1.7265674204684604e-06
Position 2227: 1.7106327130281649e-06
Position 715: 1.6377899982631483e-06
Position 2039: 1.5640738564372316e-06
Position 149: 1.5468092190877054e-06
Position 2023: 1.3539469266878996e-06
Position 281: 1.3007544051149648e-06
Position 2244: 6.916336239385706e-07
Position 2069: 4.261467142820556e-07
Position 1853: 3.955123482967336e-07
Position 272: 1.4802565226526657e-07
Position 116: 7.530173388395683e-08
Position 311: 4.116071939299746e-08
Position 92: 6.774368968370319e-09
Position 849: 4.930339993584103e-09
Position 481: 2.682500153012804e-09
Position 122: 1.876469198893676e-09
Position 64: 1.0208558954100975e-09
