Gene = ebd2
index = 1688
Annotated 5SS: [ 247 2600]
Annotated 3SS: [2333 3212]
SMsplice 5SS: [ 247 2600]
SMsplice 3SS: [2333 3212]
top_k =  500
Partition function (log Z): -1.6504345988369429

Sorted 5' Splice Sites (High to Low Probability):
Position 2600: 0.9588252904240884
Position 247: 0.7570983576577842
Position 182: 0.16546005433592403
Position 2251: 0.15683055121336234
Position 2146: 0.1298703559026347
Position 476: 0.10645292053657086
Position 3497: 0.09230886727711607
Position 3485: 0.06717986647620981
Position 1246: 0.05579041181105239
Position 481: 0.03855640397496609
Position 874: 0.02917404984950039
Position 2244: 0.021035439283864622
Position 2285: 0.01990623654316912
Position 940: 0.01844956993034574
Position 238: 0.017159034560427243
Position 3635: 0.013743681488743229
Position 1544: 0.012186478902191423
Position 427: 0.010846057345385228
Position 1686: 0.007131800945547638
Position 1312: 0.00690461641751972
Position 3874: 0.004990426063398097
Position 438: 0.0038287624840789803
Position 1666: 0.0038066724652253215
Position 2419: 0.0036604183523816897
Position 2167: 0.0029166365765663257
Position 3449: 0.0028247803225669222
Position 3090: 0.002808885998125424
Position 338: 0.0026585278235914988
Position 2161: 0.0024612087318873345
Position 3867: 0.001738797002175537
Position 2909: 0.00160213306349931
Position 4210: 0.001554159407694085
Position 813: 0.0014906332555863478
Position 802: 0.0013864358738318627
Position 4271: 0.0013610506657211832
Position 3629: 0.0013013928492267162
Position 3121: 0.0012478470352576525
Position 3110: 0.001003748522667746
Position 1211: 0.000973035085395281
Position 4247: 0.0007720598624945549
Position 478: 0.0006060481566537444
Position 1071: 0.0005522936546785918
Position 1554: 0.0005139115168066423
Position 1657: 0.0004324666599895186
Position 4008: 0.00039202643501283
Position 632: 0.00024385596628657565
Position 2884: 0.00020680599546603855
Position 9: 0.0002048138622589838
Position 3346: 0.00020378587428491075
Position 2463: 0.00019103596931222997
Position 3489: 0.00018329260356560385
Position 553: 0.00016039311873254636
Position 3512: 0.0001209563669055756
Position 987: 0.00010478649276118422
Position 2604: 9.768525651836698e-05
Position 2634: 9.248772419024945e-05
Position 2746: 7.78643872636523e-05
Position 186: 5.989564896263763e-05
Position 4372: 3.9461897332914497e-05
Position 269: 3.5679387444506404e-05
Position 59: 2.4914464693367335e-05
Position 174: 2.2697002487956042e-05
Position 957: 1.9682151138289887e-05
Position 884: 1.671369169434223e-05
Position 332: 1.3272764959434742e-05
Position 287: 6.467236983417545e-06
Position 30: 6.2669425904747296e-06
Position 259: 2.67007989190748e-06
Position 661: 1.9559819491071036e-06
Position 556: 1.5902445296810735e-06
Position 1269: 1.331129834519237e-06
Position 3267: 1.3269207519302964e-06
Position 191: 1.2311465156822283e-06
Position 68: 9.991204650311622e-07
Position 3235: 8.470521233828794e-07
Position 3307: 7.885111932137353e-07
Position 342: 6.884426172940948e-07
Position 3460: 4.3011687526466024e-07
Position 3383: 1.433625027197526e-07
Position 3786: 9.556840197890204e-08
Position 3713: 7.838982903790818e-08
Position 63: 5.946905110841681e-08
Position 3274: 5.768865857250274e-08
Position 3320: 2.846665116512163e-08
Position 71: 2.7818780783821987e-08
Position 584: 2.567253935121824e-08
Position 3570: 1.0209486216091212e-08
Position 411: 1.6814174771636249e-09
Position 488: 1.3089426948586989e-09
Position 396: 1.211969651101583e-09
Position 431: 3.033882837036702e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3212: 0.997692992981916
Position 2333: 0.8833260072083617
Position 1954: 0.3543919080362647
Position 3592: 0.12033888566494857
Position 1067: 0.07695977447450893
Position 237: 0.059538728763914264
Position 316: 0.054720677065478354
Position 678: 0.037338472245384065
Position 3567: 0.01772849717439784
