Gene = Taf11
index = 1542
Annotated 5SS: [357]
Annotated 3SS: [418]
SMsplice 5SS: [357]
SMsplice 3SS: [418]
top_k =  500
Partition function (log Z): -3.0398449202124547

Sorted 5' Splice Sites (High to Low Probability):
Position 357: 0.9980009521292159
Position 42: 0.1230842798764239
Position 25: 0.017837981266985214
Position 66: 0.0074773351150481514
Position 51: 0.002273501955807124
Position 769: 0.0018155800943888483
Position 361: 0.0014953222676728154
Position 628: 0.00015387914617043182
Position 765: 0.00015146519836556146
Position 385: 0.0001228494074143583
Position 505: 0.00011552370295781812
Position 777: 0.0001006989107207664
Position 4: 7.257799569840127e-05
Position 591: 5.329453188209667e-05
Position 6: 4.640191682172025e-05
Position 281: 2.6563127119294715e-05
Position 576: 1.419539875508719e-05
Position 467: 1.252135160990288e-05
Position 744: 1.493161081215847e-06
Position 669: 1.4526809029490316e-06
Position 498: 3.901430362171655e-07
Position 612: 3.7705212570492155e-07
Position 227: 3.5695548706558674e-07
Position 420: 3.355672747967976e-07
Position 546: 3.3554616946089756e-07
Position 582: 1.9769723168051547e-07
Position 594: 1.9149450409574364e-07
Position 637: 1.771836138446087e-07
Position 781: 5.3092332766609614e-08
Position 168: 9.899610369382226e-09
Position 549: 3.587511786318864e-10
Position 472: 2.8739619723383797e-10
Position 529: 1.7640626246723658e-10
Position 426: 1.0346469834239856e-10
Position 560: 7.520992618011911e-11
Position 148: 2.4841913890729604e-11
Position 536: 1.9348230555010263e-14
Position 534: 3.436022464938707e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 418: 0.9893481227126179
Position 114: 0.1433399383711094
Position 168: 0.007289799193839251
Position 444: 0.0035664402400754397
Position 491: 0.0032839597908582386
Position 827: 0.0021506181885156427
Position 449: 0.0013908753939405885
Position 542: 0.0010386471008391766
Position 555: 0.0006391509164389047
Position 575: 0.00039223872298357117
Position 134: 0.0001573878569661563
Position 647: 0.00011787807161712752
Position 705: 5.5729608373429374e-05
Position 503: 4.529253125894416e-05
Position 709: 1.2151930946449599e-05
Position 812: 7.273357879799437e-06
Position 805: 6.731012052601328e-06
Position 730: 6.659021108666011e-06
Position 122: 3.4653642474493746e-06
Position 781: 2.801670827231006e-06
Position 689: 2.1766440643790322e-06
Position 669: 7.321560038345871e-07
Position 627: 5.071076356951706e-07
Position 620: 4.6772814851410117e-07
Position 237: 2.942922615059408e-07
Position 773: 2.918136998102452e-07
Position 719: 1.7210924924215753e-07
Position 590: 1.5089189134256117e-07
Position 189: 1.1730468714499814e-07
Position 740: 7.830919123713715e-08
Position 765: 6.783876723603495e-08
Position 264: 3.329973126767435e-08
Position 309: 1.5880296900341517e-08
Position 194: 9.27297378873157e-09
Position 324: 6.029548820338624e-09
Position 339: 4.9559540348208454e-09
Position 333: 3.6455060616902943e-09
Position 183: 2.923230752607352e-09
Position 315: 7.231396348163169e-10
Position 277: 4.784692050151819e-10
Position 321: 3.281262340360682e-10
Position 336: 5.3658513432289874e-11
Position 342: 2.5210706192871632e-11
Position 294: 9.57530686679031e-12
Position 382: 8.612039272766105e-12
Position 357: 4.983248347896556e-12
Position 365: 5.285582135141418e-13
Position 372: 4.355903476268981e-13
Position 603: 2.8344156328729277e-13
Position 361: 1.5692350163197399e-13
