Gene = scaf6
index = 1866
Annotated 5SS: [ 137  472  881 2136 2437 3019 3318 3580 4644 4869 5255 5491]
Annotated 3SS: [ 300  533 1972 2363 2943 3240 3380 3641 4700 4939 5318 5543]
SMsplice 5SS: [ 137  472  881 2136 3019 3318 3580 4644 4869 5255 5491]
SMsplice 3SS: [ 300  533 1972 2363 3095 3380 3641 4700 4939 5318 5543]
top_k =  500
Partition function (log Z): 21.662812362068415

Sorted 5' Splice Sites (High to Low Probability):
Position 4644: 0.9967580537197482
Position 4869: 0.995333939971815
Position 137: 0.9948427269691703
Position 3580: 0.9921991406637747
Position 2136: 0.985531616480947
Position 472: 0.9355647392623707
Position 3318: 0.925256867341063
Position 881: 0.8947773208966474
Position 5491: 0.727627817636684
Position 5255: 0.6754481123067764
Position 3019: 0.560725174609953
Position 738: 0.06429299324109201
Position 5464: 0.06232027343440207
Position 476: 0.06193471299240934
Position 2437: 0.06109298096712908
Position 5484: 0.05926881652210724
Position 3899: 0.0444575144956183
Position 2560: 0.019780886776305892
Position 3896: 0.01946429796587911
Position 5066: 0.015849363747339872
Position 3322: 0.015095338742085778
Position 5474: 0.010064606872032651
Position 1593: 0.00807988280498593
Position 5077: 0.007001302325986657
Position 4276: 0.006004243339175481
Position 1460: 0.0059159046569220095
Position 1617: 0.005727939339038445
Position 1609: 0.005354024442664716
Position 4085: 0.005280104346992059
Position 5271: 0.005177584001588283
Position 3584: 0.004926409470831806
Position 2885: 0.004336158473022579
Position 2473: 0.003973851139640585
Position 4875: 0.0020672129040423884
Position 3821: 0.0020184534889637748
Position 1152: 0.002013414501159126
Position 1469: 0.0018980552656987092
Position 2871: 0.0018183347505085637
Position 1615: 0.0015721309659083305
Position 5638: 0.0013790293282339272
Position 3112: 0.0012367240209451755
Position 4648: 0.0011275913019052175
Position 1340: 0.0008471744228643399
Position 5074: 0.0007985847278310182
Position 965: 0.0007408650300649454
Position 63: 0.000626596423442871
Position 1712: 0.0005485525748194406
Position 1783: 0.0005351663707697609
Position 2682: 0.00049890885131758
Position 5161: 0.0004261264798408234
Position 2772: 0.00042244622205077993
Position 2888: 0.00039782958547952883
Position 2663: 0.00039265778309194955
Position 4312: 0.00037487571305657927
Position 1305: 0.00037115103091258424
Position 1392: 0.0003667691825483915
Position 218: 0.00030835089362169464
Position 891: 0.0002808449644352575
Position 2146: 0.0002578774368123136
Position 3502: 0.00024312376707661944
Position 5496: 0.00023476215074776511
Position 1216: 0.0002339401369754299
Position 54: 0.00023122712036041779
Position 573: 0.00021752593525666827
Position 2585: 0.0001960583928901577
Position 2891: 0.0001955005859229993
Position 1882: 0.00017931288566446743
Position 3744: 0.0001664233787990204
Position 3048: 0.00016051579057408628
Position 3095: 0.00015406749297850624
Position 3888: 0.0001454566455335947
Position 1969: 0.0001448946365725901
Position 404: 0.0001433152342938381
Position 2924: 0.0001430657031596876
Position 826: 0.00013785951230161164
Position 141: 0.00012734323567581212
Position 453: 0.00012662790810647511
Position 5158: 0.000123098521567988
Position 1003: 0.0001202224769936817
Position 3592: 0.00010515630271754116
Position 157: 0.00010421693699418193
Position 3043: 0.00010233371885300591
Position 40: 9.946147821554442e-05
Position 2646: 9.282158422675208e-05
Position 3199: 8.855368140829066e-05
Position 480: 8.520788404461812e-05
Position 4124: 8.247447663338433e-05
Position 1397: 7.992206861689316e-05
Position 1073: 7.556357028649867e-05
Position 2179: 7.503413088140435e-05
Position 198: 7.244674210066452e-05
Position 491: 7.213925191720271e-05
Position 2205: 7.062657698346749e-05
Position 3023: 6.861338262611608e-05
Position 4105: 6.119710380005766e-05
Position 75: 5.8596189117514556e-05
Position 1884: 5.2065225726612725e-05
Position 4117: 5.059678070185077e-05
Position 2447: 4.025909057809932e-05
Position 4814: 3.739850681018392e-05
Position 4879: 3.576863583684086e-05
Position 4062: 3.522381616711155e-05
Position 4861: 3.362370140456439e-05
Position 2191: 3.2136306972141966e-05
Position 5393: 2.9677809308582973e-05
Position 33: 2.895883326287037e-05
Position 1652: 2.856092973589607e-05
Position 5167: 2.8425630088443125e-05
Position 2625: 2.596645271661552e-05
Position 2337: 2.2996568480616884e-05
Position 1041: 2.19139593137703e-05
Position 2183: 2.073568808754788e-05
Position 5217: 1.8164104385701334e-05
Position 963: 1.7249944000852375e-05
Position 3490: 1.718783572501098e-05
Position 1328: 1.4790316645359661e-05
Position 428: 1.3147738870580565e-05
Position 5092: 1.297692202477493e-05
Position 1556: 1.1754911986335071e-05
Position 216: 1.1713882092314195e-05
Position 4873: 1.1389962901231731e-05
Position 2928: 8.614345804489526e-06
Position 10: 8.075786922336922e-06
Position 4495: 6.828776768509821e-06
Position 190: 4.519271729989418e-06
Position 4800: 4.2197559646117625e-06
Position 121: 3.5033115365821144e-06
Position 4822: 2.944738003096154e-06
Position 5287: 2.8882561834889217e-06
Position 95: 2.8440106682071364e-06
Position 4741: 2.6558735430700396e-06
Position 4348: 2.597483451992727e-06
Position 410: 1.9147060669032864e-06
Position 4432: 1.436389996309821e-06
Position 4324: 1.1868504389600661e-06
Position 5505: 8.817793343151514e-07
Position 793: 5.3059029939302e-07
Position 2066: 3.155291076037415e-07
Position 1289: 2.48736651598877e-07
Position 1101: 2.1223858234749655e-07
Position 4806: 1.2967666941783624e-07
Position 4994: 1.2313325386331632e-07
Position 996: 1.0398360460259337e-07
Position 107: 1.0316431169776316e-07
Position 338: 9.60198335664431e-08
Position 1085: 8.56486773242046e-08
Position 1342: 6.491395938627665e-08
Position 533: 1.5334894740962572e-08
Position 2414: 5.906394027404723e-09
Position 3284: 4.281455287913666e-09
Position 4706: 2.59627142140244e-09
Position 3427: 1.0306416876387668e-09
Position 2487: 8.839775235354774e-10
Position 307: 5.324526533408314e-10
Position 342: 2.3242107660117846e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4700: 0.9990811180530238
Position 300: 0.9949939276572357
Position 4939: 0.9814840131098018
Position 3380: 0.9664995343841583
Position 3641: 0.9476345869541065
Position 533: 0.9238494563685392
Position 1972: 0.8706645741857407
Position 5543: 0.8651594264533656
Position 5318: 0.7097507263640129
Position 2363: 0.6144298657804301
Position 3095: 0.3625210208592794
Position 2943: 0.18398163298999748
Position 3240: 0.11176733436891231
Position 3116: 0.10460759465509115
Position 1521: 0.08824970036815641
Position 572: 0.057546608970643634
Position 3069: 0.054591187660778695
Position 2186: 0.049315019195489695
Position 3197: 0.038460061990017204
Position 3680: 0.031047658669660663
Position 4149: 0.030884276737258225
Position 3994: 0.020249472875106866
Position 2528: 0.02001788911567726
Position 2605: 0.01644351001438962
Position 2240: 0.015357357438074723
Position 2026: 0.011735181233871506
Position 4182: 0.009700334549492878
Position 4023: 0.009602299420684962
Position 2900: 0.008685266705368556
Position 4369: 0.005523952487606817
Position 2996: 0.005190537228651893
Position 2772: 0.004849611494161179
Position 2198: 0.004710141655570187
Position 2971: 0.0039935163124325684
Position 2383: 0.003977221537456387
Position 1257: 0.0039738870471716205
Position 4336: 0.003918408809604151
Position 4462: 0.003908320059308101
Position 1085: 0.0038676712984540783
Position 2507: 0.0037408435677811582
Position 947: 0.0036704850898988737
Position 3141: 0.0036176923306257347
Position 3362: 0.003510034896932125
Position 3648: 0.0033750513915771587
Position 952: 0.0023543143676688686
Position 4077: 0.002228083164821244
Position 1299: 0.0020770425404332935
Position 1578: 0.0020019458616269
Position 4124: 0.0016373669780538338
Position 3202: 0.0015369823822408257
Position 2730: 0.0015141425268555202
Position 3654: 0.0014664969013845467
Position 933: 0.0014340453572713675
Position 5287: 0.0014211866582336384
Position 2560: 0.0013836775126124122
Position 547: 0.0013321481624703514
Position 616: 0.001329436469147084
Position 2828: 0.0012508165098145169
Position 1269: 0.0012358197097440567
Position 5686: 0.001168112008098473
Position 5131: 0.0011088108321041983
Position 198: 0.0011024858057219272
Position 3696: 0.0008958115624593272
Position 541: 0.0008731082193995007
Position 3397: 0.0008483313251570948
Position 2434: 0.0008065713200136791
Position 1990: 0.0007154205231745441
Position 3273: 0.000701569553184996
Position 5324: 0.0006940316257983585
Position 806: 0.00058535509931272
Position 1987: 0.0005648770328910475
Position 658: 0.0005488387090816806
Position 2871: 0.0005470078099759719
Position 5547: 0.0005221844449915184
Position 1996: 0.0004923538304544596
Position 4946: 0.0004903976418224475
Position 1201: 0.0004873668402150413
Position 655: 0.0004837338543671085
Position 3895: 0.00046351056812500373
Position 1423: 0.0004575649778845839
Position 4269: 0.00043908332734751704
Position 1073: 0.00043802615989647594
Position 2397: 0.00039149335510345795
Position 4129: 0.00038147900647020474
Position 874: 0.00037625417476503753
Position 3684: 0.0003349120826507363
Position 1420: 0.00031656670761947376
Position 3268: 0.00031616871535850786
Position 4990: 0.000310432738494044
Position 4911: 0.00029905136022373967
Position 3439: 0.0002948357573124871
Position 4280: 0.0002754964847250157
Position 5691: 0.00027115566898925963
Position 3556: 0.0002679536241424435
Position 4740: 0.00026684701882205683
Position 3061: 0.0002404886783028072
Position 1277: 0.00022677850606457383
Position 3099: 0.00022664847668271037
Position 1626: 0.0002164873161649858
Position 5065: 0.00021390960547053542
Position 1173: 0.0001938473779338752
Position 3708: 0.0001872109915284674
Position 700: 0.0001798998000496977
Position 1999: 0.00017384644724588636
Position 2205: 0.00015890470986213099
Position 2564: 0.00014496731760768597
Position 2209: 0.00014308306023013236
Position 5341: 0.00014176280195607176
Position 2437: 0.00012814672447526793
Position 3520: 0.00012127496661797904
Position 181: 9.79141999032981e-05
Position 709: 8.416121680686358e-05
Position 3915: 7.494126395847056e-05
Position 2095: 7.185263172152568e-05
Position 349: 7.14493567160807e-05
Position 3306: 7.107999958602553e-05
Position 4986: 7.023752105949022e-05
Position 3406: 6.764951330174894e-05
Position 2902: 6.636104663959176e-05
Position 5137: 6.207479343984082e-05
Position 2690: 6.192435080505219e-05
Position 2832: 5.9198727573734894e-05
Position 5182: 5.607483480282924e-05
Position 2666: 5.543421032803625e-05
Position 2257: 5.360161604518357e-05
Position 5367: 5.2384343198748295e-05
Position 2059: 4.192909286495162e-05
Position 1097: 4.1153785256737446e-05
Position 1392: 4.108487955131433e-05
Position 686: 3.832932711731144e-05
Position 957: 3.5056954237482134e-05
Position 1177: 2.9703181865176476e-05
Position 2044: 2.8633685527971698e-05
Position 451: 2.75609445308656e-05
Position 2673: 2.702106818701542e-05
Position 3811: 2.4954942006898062e-05
Position 5271: 2.4651281848184584e-05
Position 3403: 2.3564503985102302e-05
Position 5588: 2.0820862551175162e-05
Position 1208: 2.0062304827485138e-05
Position 814: 1.905402857912704e-05
Position 307: 1.8767221367121165e-05
Position 760: 1.677249650336465e-05
Position 4704: 1.2958553241527154e-05
Position 1593: 1.2863514484359251e-05
Position 107: 1.2234519965610153e-05
Position 5030: 1.175785078962065e-05
Position 238: 1.1477146267462665e-05
Position 963: 1.0664849488669493e-05
Position 383: 1.0286136916772853e-05
Position 380: 9.919077592932953e-06
Position 87: 9.707558217643713e-06
Position 5090: 9.30776288116077e-06
Position 5062: 7.893110017400415e-06
Position 826: 6.821413284622869e-06
Position 1326: 6.434776193922918e-06
Position 1469: 5.625560610054321e-06
Position 841: 5.26394389570252e-06
Position 389: 5.021693773068264e-06
Position 823: 4.768719366343449e-06
Position 977: 4.360361597791617e-06
Position 4716: 4.069760402053757e-06
Position 954: 3.796670562822523e-06
Position 4731: 3.3702591959860887e-06
Position 1030: 2.6430610687138353e-06
Position 757: 2.6369307667053562e-06
Position 4746: 2.2598172616408022e-06
Position 5595: 2.2317458624617946e-06
Position 5576: 2.008157822846904e-06
Position 1033: 1.5149266545585092e-06
Position 4713: 9.216946414291331e-07
Position 1328: 8.413228300213457e-07
Position 2368: 6.327352908383432e-07
Position 95: 6.21581626603871e-07
Position 368: 5.525459258270631e-07
Position 459: 5.27290167085015e-07
Position 404: 4.00567168094883e-07
Position 4761: 3.7390791116606376e-07
Position 392: 1.9964218878195266e-07
Position 75: 1.8673723367306015e-07
Position 386: 1.3331764957122086e-07
Position 820: 1.111955925232653e-07
Position 338: 9.251872233717279e-08
Position 410: 2.9330201913891517e-08
Position 146: 3.5821622342154677e-09
Position 4954: 1.7585956852745464e-09
Position 857: 1.4700554705826469e-09
Position 4948: 1.4345319215949865e-09
Position 428: 1.2626577774531308e-09
Position 54: 1.0181702098178405e-09
Position 157: 9.939284389734744e-10
Position 63: 6.409615313611787e-10
Position 141: 5.435798951369182e-10
Position 847: 5.091328745800061e-10
Position 468: 2.3179362317987157e-10
