Gene = spag4
index = 1886
Annotated 5SS: [ 174  802 1024]
Annotated 3SS: [ 231  856 1082]
SMsplice 5SS: [ 346 1024]
SMsplice 3SS: [ 856 1145]
top_k =  500
Partition function (log Z): -3.94726509815667

Sorted 5' Splice Sites (High to Low Probability):
Position 1024: 0.9173804726207615
Position 346: 0.7133390162981554
Position 174: 0.40819209353317837
Position 136: 0.12265573620598492
Position 802: 0.11559246243260471
Position 765: 0.10073627417682282
Position 796: 0.07982878797052498
Position 776: 0.023550831058051495
Position 999: 0.020310135787649897
Position 151: 0.019232912869200442
Position 1090: 0.005912493139440782
Position 316: 0.004509563616621859
Position 566: 0.003375344955207072
Position 544: 0.0033395661420958234
Position 769: 0.002211289174368423
Position 57: 0.0017143924584709384
Position 619: 0.0008597671053180465
Position 527: 0.0007741674452071818
Position 424: 0.0005025143848393509
Position 1014: 0.0003777455527904793
Position 685: 0.0002653094211386415
Position 28: 0.00024796464955625984
Position 66: 0.0002163081076895365
Position 650: 0.0001642260995573627
Position 1057: 0.000145534834341845
Position 1178: 0.00013711147034679285
Position 593: 0.0001090930160277753
Position 715: 0.00010695125345235328
Position 1084: 0.00010421091924064434
Position 285: 9.622892140414194e-05
Position 944: 7.75973580251608e-05
Position 942: 6.364295671897828e-05
Position 51: 6.099218947386537e-05
Position 452: 5.4787832310986166e-05
Position 584: 5.178437840278955e-05
Position 330: 4.241213371182318e-05
Position 350: 4.155020665684523e-05
Position 1028: 3.465689495989956e-05
Position 159: 3.4175193465823376e-05
Position 265: 2.338874576691309e-05
Position 358: 1.8892640275626587e-05
Position 185: 1.8347831544710224e-05
Position 1044: 1.0704632507726326e-05
Position 982: 8.0981381700293e-06
Position 403: 7.852266092571782e-06
Position 78: 6.951784835289805e-06
Position 242: 6.86564940339728e-06
Position 927: 5.817737516880931e-06
Position 739: 4.818655033321436e-06
Position 431: 4.011976090009491e-06
Position 1030: 2.88794258039084e-06
Position 182: 1.448217532804894e-06
Position 31: 6.410818201904305e-07
Position 369: 1.588874729586813e-08
Position 279: 1.0855394728105573e-09
Position 903: 1.2549790295134587e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 856: 0.961177499805872
Position 1145: 0.5675654230759593
Position 1082: 0.37917504277089564
Position 231: 0.32923455269075846
Position 200: 0.11119572893707803
Position 420: 0.07013007664413509
Position 203: 0.030938553547090856
Position 452: 0.022233292751318166
Position 704: 0.021049129766413682
Position 417: 0.017641905844977813
Position 584: 0.01678550262492743
Position 249: 0.005317305680959011
Position 605: 0.0029525697002668093
Position 375: 0.0027274824412568967
Position 252: 0.002650904572511182
Position 1067: 0.0014506452787990125
Position 220: 0.0012062918236707262
Position 581: 0.0011274253307727025
Position 1236: 0.000523095660925545
Position 246: 0.000513255766191182
Position 1090: 0.00025001125253751755
Position 674: 0.00017554182162229093
Position 1248: 0.00011196416960785708
Position 831: 8.825208113522618e-05
Position 121: 6.686583215877648e-05
Position 124: 5.898189062299489e-05
Position 1166: 3.778918890322015e-05
Position 1220: 3.615734011134689e-05
Position 431: 2.2953178119095542e-05
Position 880: 2.2091239727201688e-05
Position 495: 2.173861870899992e-05
Position 381: 2.0043539088213967e-05
Position 549: 2.0004336793765874e-05
Position 898: 1.1168090974372782e-05
Position 273: 6.214261533664445e-06
Position 1178: 6.1125050559952e-06
Position 774: 6.06537800573646e-06
Position 1100: 4.441113461963922e-06
Position 285: 2.3078496388452165e-06
Position 212: 2.166962720633937e-06
Position 178: 1.726898803536349e-06
Position 424: 1.5709652508851397e-06
Position 312: 8.519039906116007e-07
Position 319: 4.937423658340101e-08
Position 260: 3.071629490081139e-08
Position 256: 2.8892732469828685e-08
Position 301: 1.639433504474937e-08
Position 350: 9.94982847077472e-09
Position 265: 8.28842489483036e-09
Position 155: 3.932687539727731e-10
Position 316: 2.0257042417163282e-11
