Gene = Atox1
index = 38
Annotated 5SS: [201 368]
Annotated 3SS: [291 978]
SMsplice 5SS: [201 368]
SMsplice 3SS: [291 978]
top_k =  500
Partition function (log Z): -2.0598113048648075

Sorted 5' Splice Sites (High to Low Probability):
Position 201: 0.9550818204471162
Position 368: 0.9042163938389252
Position 1161: 0.1428216592520677
Position 395: 0.026508718406987458
Position 1337: 0.023073746828054048
Position 666: 0.021477062933439893
Position 399: 0.020164684578471145
Position 438: 0.0167097385074999
Position 1139: 0.015083579834094377
Position 645: 0.011945184596988618
Position 205: 0.00668883940089362
Position 649: 0.005713452521953893
Position 388: 0.004169610634376529
Position 636: 0.00400988633884586
Position 889: 0.0039968299693206024
Position 640: 0.00374094344190318
Position 675: 0.003485473487151914
Position 1101: 0.0034133331587788943
Position 1168: 0.003269184091308668
Position 1365: 0.0021555423388266246
Position 442: 0.0021536980721742244
Position 414: 0.0021171822767760322
Position 224: 0.0020454505042465446
Position 522: 0.0016812978385549958
Position 1020: 0.0011424829661714636
Position 518: 0.0008826599195556471
Position 432: 0.0008555108834869063
Position 1229: 0.0008472319815042182
Position 876: 0.0008397472110247768
Position 672: 0.0008370952585747351
Position 1240: 0.00077842833324213
Position 454: 0.0007113442512261699
Position 886: 0.0005650302870025449
Position 372: 0.0004993255634722456
Position 1130: 0.00045406173833285407
Position 655: 0.0004511231159207102
Position 918: 0.00044514979305068696
Position 756: 0.0003866908334917064
Position 219: 0.00026188075357232285
Position 1348: 0.00022303441439821184
Position 468: 0.0001719126656997399
Position 1341: 0.0001296693826022016
Position 789: 0.00012694515812590343
Position 634: 0.00010810517922927604
Position 1316: 6.262829850760389e-05
Position 405: 5.43373698715384e-05
Position 1095: 4.997186812041245e-05
Position 1118: 4.070443297465303e-05
Position 169: 4.015068388370474e-05
Position 1235: 3.3694548366602845e-05
Position 426: 3.3171578993786785e-05
Position 749: 3.119682591071432e-05
Position 12: 1.3824159742928063e-05
Position 794: 6.620217323990882e-06
Position 141: 4.417521119116118e-06
Position 381: 4.184551612590749e-06
Position 101: 3.1932341510091264e-06
Position 574: 2.9009692386316247e-06
Position 456: 2.2849772317341e-06
Position 72: 1.5094624516291741e-06
Position 403: 1.466981417702432e-06
Position 552: 1.036840447247185e-06
Position 802: 6.793389145725656e-07
Position 458: 3.5258222347179906e-07
Position 80: 3.4277825933942695e-07
Position 125: 1.4781265043455758e-07
Position 87: 1.4366090782227556e-07
Position 307: 1.312072140240247e-07
Position 349: 5.5109582776868584e-08
Position 340: 4.586483417369736e-08
Position 117: 3.8596585941328614e-08
Position 292: 2.8929322472179334e-08
Position 335: 1.4403670671696666e-08
Position 329: 1.1882388302695897e-08
Position 536: 1.3822460442960425e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 291: 0.9613250953785862
Position 978: 0.9381675170803828
Position 1439: 0.11288347324549146
Position 552: 0.07176397544512281
Position 1396: 0.04818912003065784
Position 1316: 0.021142713318272048
Position 1291: 0.015492864521808867
Position 719: 0.004380769045434155
Position 1344: 0.004077975766172895
Position 1216: 0.0029444912398920936
Position 886: 0.0023891449010014975
Position 789: 0.0022162414376659797
Position 569: 0.0019565604668135505
Position 809: 0.0018000492408762102
Position 816: 0.0014939400763528485
Position 983: 0.0012384416343228207
Position 1240: 0.0010989670024231573
Position 526: 0.000804995153213
Position 1476: 0.0007080558785665812
Position 794: 0.0004726599612153457
Position 1501: 0.000385756553772633
Position 634: 0.0003158760509477221
Position 1456: 0.00028905469060629726
Position 1351: 0.0002683611535731219
Position 921: 0.00019311432444970433
Position 1402: 0.0001871544592181824
Position 306: 0.000135540729700779
Position 853: 0.00011501520547224266
Position 1463: 0.00010594655678374039
Position 1525: 9.872837723020388e-05
Position 918: 4.079500424207348e-05
Position 903: 3.9404693995454865e-05
Position 1166: 3.851869581349209e-05
Position 666: 2.5775383519350907e-05
Position 672: 2.426135476725474e-05
Position 574: 1.6033210261638965e-05
Position 68: 2.1111121503341666e-06
Position 1064: 8.097316401411488e-07
Position 104: 3.857392170923099e-07
Position 1010: 9.011145346440374e-08
Position 80: 7.291482818974887e-08
Position 141: 7.18719959575806e-08
Position 152: 3.8660408900002134e-08
Position 645: 3.6880454993311424e-08
Position 335: 1.4432618192437324e-08
Position 122: 3.0489329388875132e-09
Position 312: 2.6081624359972167e-09
Position 166: 1.7274424573434338e-09
Position 149: 1.0203196426818082e-09
Position 169: 8.507614111496393e-10
Position 114: 4.287883238114772e-10
Position 375: 3.799774627835211e-10
Position 381: 3.506796785052101e-10
Position 72: 2.8433723720474736e-10
Position 242: 1.8442246194945925e-10
Position 224: 1.20603835661997e-10
Position 175: 3.847381867586514e-11
Position 178: 1.484583842456772e-11
Position 395: 9.401284279432286e-12
Position 181: 9.170079319949234e-12
Position 399: 3.401992894284182e-12
Position 403: 3.3418242924472005e-12
Position 388: 3.199063087229204e-12
Position 101: 2.3650662340379264e-12
Position 184: 1.0326548171599272e-12
Position 99: 7.373437426612078e-13
Position 345: 6.648069056980885e-13
Position 187: 8.506425286160201e-14
Position 190: 4.074600239281709e-14
Position 193: 5.502741184545379e-15
Position 109: 1.1839426183463896e-15
Position 219: 1.858092646179619e-16
Position 201: 2.5866673765109268e-17
