Gene = NTPase
index = 1306
Annotated 5SS: [ 858 4469]
Annotated 3SS: [3016 4529]
SMsplice 5SS: [1494 4469]
SMsplice 3SS: [3016 4529]
top_k =  500
Partition function (log Z): -8.64204250815295

Sorted 5' Splice Sites (High to Low Probability):
Position 4469: 0.9578887932074014
Position 1494: 0.8233722431625896
Position 3159: 0.11055357549623528
Position 1054: 0.06295098132693693
Position 78: 0.04895283749772918
Position 626: 0.0486135325913672
Position 858: 0.04205552634848649
Position 4612: 0.04189064602516811
Position 222: 0.04125829894843674
Position 17: 0.03957892393167161
Position 2931: 0.03014096263657202
Position 3916: 0.030052614076406525
Position 465: 0.029406752497774576
Position 623: 0.02075778134979936
Position 313: 0.016158332949462197
Position 3878: 0.01548966374378554
Position 3908: 0.009584202779391959
Position 1156: 0.009529128729371181
Position 1385: 0.008798322760937814
Position 977: 0.008784999878902914
Position 1988: 0.008686116820533801
Position 2419: 0.008609594018340825
Position 13: 0.008477907786556264
Position 2005: 0.00783717615209638
Position 2213: 0.005724003091882676
Position 1451: 0.00530668739489753
Position 736: 0.0052636897596052
Position 1557: 0.004918044255533536
Position 3925: 0.0046143287197660575
Position 155: 0.004053356876244307
Position 4876: 0.0030208699278348556
Position 1696: 0.0026962894652041783
Position 2002: 0.0022389304250673317
Position 869: 0.0011388273344072146
Position 417: 0.001062582889860291
Position 1257: 0.0009080536643038378
Position 2746: 0.0008670930865333427
Position 4640: 0.000860471550981801
Position 4636: 0.0007291810309765345
Position 1673: 0.0007212243157608231
Position 172: 0.0005492810909208169
Position 814: 0.0004984942901880263
Position 4796: 0.0004656031057433563
Position 3179: 0.0004100401244438757
Position 560: 0.0003483155877022754
Position 4900: 0.00034176712388507547
Position 2608: 0.0002900845655874873
Position 187: 0.0002822290844701851
Position 1540: 0.00027761210364706575
Position 4205: 0.00026671911962558695
Position 1550: 0.0002281926655275349
Position 2553: 0.0002192102950109365
Position 309: 0.00020727515588318801
Position 1223: 0.00016303442468211448
Position 573: 0.00015223793968802802
Position 1014: 0.00014948093670159366
Position 4994: 9.034538332760757e-05
Position 1042: 8.878418244881968e-05
Position 457: 7.364041742546726e-05
Position 111: 5.748375645430156e-05
Position 159: 4.00748433872017e-05
Position 407: 2.5584630955982863e-05
Position 82: 1.2079361260012411e-05
Position 153: 3.0773779994599527e-06
Position 1677: 2.863028846535778e-06
Position 125: 2.844486694697964e-06
Position 843: 2.716037468307992e-06
Position 443: 1.4548945819948666e-06
Position 807: 1.0034314867116877e-06
Position 146: 8.465672635155823e-07
Position 1007: 6.626866918930125e-07
Position 96: 5.560194608136073e-07
Position 113: 1.5694137391116902e-07
Position 636: 1.0910327953348757e-07
Position 790: 1.7679963480102882e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3016: 0.9598254646344687
Position 4529: 0.9212097399871981
Position 3978: 0.11781452470811728
Position 3338: 0.04816001143434452
Position 4674: 0.048159057292535154
Position 1137: 0.043623605606123814
Position 552: 0.04268647889216039
Position 1768: 0.04039335992259067
Position 271: 0.025614356629935997
Position 1221: 0.02457579712745856
Position 1338: 0.02382839235134892
Position 4690: 0.02371897219668811
Position 2796: 0.023205090299193265
Position 374: 0.01777552262777507
Position 417: 0.015212070910733172
Position 1290: 0.009950002509696488
Position 687: 0.007824726932856994
Position 4114: 0.00740341699735516
Position 2832: 0.0065797576170522655
Position 1377: 0.006578528123638955
Position 1256: 0.004101880733765837
Position 4940: 0.004021687989591878
Position 3399: 0.0035968735071684873
Position 5046: 0.0035669488320532266
Position 143: 0.0034270687348160627
Position 2212: 0.003361631038425822
Position 1815: 0.0033491482435221327
Position 807: 0.003309735787447158
Position 3360: 0.0029374139040600285
Position 3388: 0.0026845839431550553
Position 1737: 0.0025358879310767315
Position 999: 0.001993322302717831
Position 146: 0.001701890419510218
Position 643: 0.0016951497734101412
Position 4636: 0.001531271888903103
Position 2243: 0.001475701549709925
Position 4541: 0.0013088857989508108
Position 888: 0.001200605154955233
Position 1451: 0.001051987877275728
Position 3681: 0.0010338232106922966
Position 4764: 0.0010321521304615243
Position 4967: 0.00102938932018567
Position 197: 0.0009729570046284399
Position 2288: 0.0009496737541181749
Position 2502: 0.0009489783008404468
Position 3474: 0.0009173292815885983
Position 4790: 0.0009067547594247812
Position 2607: 0.0008420494876481687
Position 1264: 0.0008227874323191248
Position 1720: 0.000809495526992671
Position 4538: 0.0006307083820345511
Position 1080: 0.0006189604268806339
Position 4700: 0.0005481360176493495
Position 106: 0.0005231819802889297
Position 450: 0.00036448724696614034
Position 689: 0.00035227882602979104
Position 2045: 0.00031968698497651795
Position 1428: 0.00031264308993585817
Position 1285: 0.0002914613206444439
Position 383: 0.00023437551053008746
Position 2670: 0.00022448462796747994
Position 4835: 0.00015965626454685788
Position 153: 0.00014400037500097044
Position 1066: 0.00014162816288830802
Position 760: 0.00011643083625385088
Position 720: 0.00011211447877973623
Position 1636: 0.00011063197568162163
Position 2860: 0.00011029374040698877
Position 826: 9.54768504724758e-05
Position 1646: 4.347928980592486e-05
Position 1575: 2.8380910080607455e-05
Position 2163: 1.3249433635867577e-05
Position 1914: 9.77603281388915e-06
Position 2353: 8.911341143129877e-06
Position 1853: 8.84626062612607e-06
Position 1986: 8.654329291188513e-06
Position 2250: 6.311301290217697e-06
Position 1917: 3.909637111798436e-06
Position 1748: 3.111810164322058e-06
Position 868: 2.2917121795437505e-06
Position 330: 9.098245346910224e-07
Position 465: 8.253688613461314e-07
Position 654: 5.850543734209269e-07
Position 573: 2.0488651717657156e-07
Position 462: 2.003592593789747e-07
Position 222: 1.1624896012256142e-07
Position 585: 3.3880261054144785e-08
Position 725: 1.9542570568302512e-08
Position 736: 1.6429071918547642e-08
Position 123: 1.3245921955837954e-08
Position 96: 5.317949549986266e-10
