Gene = Rrp1
index = 1458
Annotated 5SS: [1253 1392 1795]
Annotated 3SS: [1313 1453 1856]
SMsplice 5SS: [1253 1392 1795]
SMsplice 3SS: [1313 1453 1856]
top_k =  500
Partition function (log Z): 5.025554949981472

Sorted 5' Splice Sites (High to Low Probability):
Position 1795: 0.9963648368995425
Position 1253: 0.9901220550690943
Position 1392: 0.9465678191210829
Position 1523: 0.23678238031237217
Position 2627: 0.0960491842621055
Position 1383: 0.05124906419126178
Position 994: 0.03219527176927433
Position 2072: 0.03195376167267414
Position 1085: 0.018235673027206224
Position 2144: 0.00890365632996894
Position 1561: 0.005810808098782334
Position 1550: 0.004605034622330101
Position 18: 0.004176442912155897
Position 1527: 0.0031937311218727792
Position 2045: 0.003060738434763472
Position 2543: 0.0030593937014502014
Position 1642: 0.0026816527065144707
Position 158: 0.0023776999695923717
Position 973: 0.001978514881990907
Position 829: 0.0018763027216609596
Position 2520: 0.0018731015809527291
Position 2442: 0.001695030535745446
Position 2529: 0.0015955705066533956
Position 928: 0.0009782994038126732
Position 1096: 0.000400227951024357
Position 493: 0.00027154923027803194
Position 556: 0.00023120884569800414
Position 1210: 0.00022082946028165618
Position 1208: 0.00021548742587048267
Position 2618: 0.00019665032165852066
Position 337: 0.0001885749734403659
Position 2598: 0.00018697613699562697
Position 2012: 0.00018530798157205016
Position 2054: 0.00018447327314128115
Position 2589: 0.00012082433919769364
Position 1511: 9.304752008637881e-05
Position 2148: 9.270072377443943e-05
Position 2022: 9.095177632989967e-05
Position 2175: 8.984815771629126e-05
Position 625: 8.351441747441132e-05
Position 2445: 7.920715625189654e-05
Position 1893: 4.6520195421491315e-05
Position 168: 4.564584072149261e-05
Position 1403: 4.417650513218323e-05
Position 15: 4.147655166698309e-05
Position 1748: 3.867045299404218e-05
Position 786: 3.1620091346877123e-05
Position 919: 2.961325378503524e-05
Position 2199: 2.781794726654293e-05
Position 2533: 2.6545485113849076e-05
Position 2557: 2.4893563411938835e-05
Position 32: 2.1781927529035325e-05
Position 1213: 1.944714137643909e-05
Position 1263: 1.9425963532256712e-05
Position 778: 1.8427945315368666e-05
Position 94: 1.639993537746838e-05
Position 2100: 1.5995400800473304e-05
Position 198: 1.4331108343253865e-05
Position 1734: 1.1809696022616366e-05
Position 2178: 1.1607049939595152e-05
Position 1953: 1.0434733452139803e-05
Position 112: 9.952681051814471e-06
Position 496: 8.933167305489796e-06
Position 189: 7.629518692611214e-06
Position 409: 7.217981633905389e-06
Position 1721: 7.162446211316206e-06
Position 2272: 6.38793376443574e-06
Position 1755: 6.341459069661289e-06
Position 1274: 5.9045796887221415e-06
Position 385: 5.702023906034862e-06
Position 13: 5.552765073571452e-06
Position 2535: 4.80776042695877e-06
Position 1012: 3.7303177799459705e-06
Position 1986: 3.092731944259734e-06
Position 2391: 3.053234878988171e-06
Position 1595: 2.45740607860991e-06
Position 590: 2.0762085013368785e-06
Position 1024: 1.731832766222376e-06
Position 1498: 1.2702814578916416e-06
Position 2070: 9.655209433756913e-07
Position 249: 6.19333922158389e-07
Position 1352: 4.364646127364801e-07
Position 630: 3.884426493747034e-07
Position 152: 2.953319504282919e-07
Position 229: 2.5041977515188515e-07
Position 1865: 2.48319870235819e-07
Position 83: 2.336778311118766e-07
Position 60: 2.0034284403865025e-07
Position 443: 8.278482174177998e-08
Position 220: 7.695936420398424e-08
Position 72: 7.278661300893394e-08
Position 875: 5.183911566080207e-08
Position 298: 4.083772746545294e-08
Position 218: 2.7549484422913035e-08
Position 2076: 1.0929579412921416e-08
Position 1337: 4.78521255656162e-09
Position 1880: 3.2366641023234746e-09
Position 1928: 7.194301703062029e-10
Position 1714: 5.429646198566665e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1453: 0.9970581324715996
Position 1313: 0.9957282574392999
Position 1856: 0.9953652792396644
Position 1603: 0.18081113267169563
Position 2682: 0.10691845375714264
Position 1678: 0.053404238570538554
Position 1048: 0.03396027838342026
Position 2141: 0.017812477655576996
Position 2621: 0.014751307854103099
Position 1137: 0.014156246493336577
Position 1706: 0.011916372641638607
Position 1675: 0.004755014566810495
Position 72: 0.003627820375311808
Position 2234: 0.0028816300580991683
Position 2716: 0.0021110964006834316
Position 2320: 0.0020840346294357438
Position 1149: 0.0018108014503796187
Position 1865: 0.0010413050812108431
Position 1319: 0.0010239441362772516
Position 883: 0.0010130068230175175
Position 2088: 0.0009628014163863181
Position 1615: 0.0008068363675519728
Position 1657: 0.0007695727571907374
Position 2132: 0.0007503458948830489
Position 225: 0.0007446647667404782
Position 2264: 0.0007072059155459751
Position 2342: 0.00047873094135519303
Position 2153: 0.00039504372428203043
Position 1880: 0.0003798368864136334
Position 1459: 0.0003300046135115591
Position 1146: 0.00030382492207142465
Position 681: 0.000242164271864434
Position 1012: 0.0002024440524498854
Position 1938: 0.00017726235775263172
Position 1071: 0.00017448715429307796
Position 2246: 0.0001476895591903243
Position 1059: 9.6811246600023e-05
Position 2286: 9.02028919991738e-05
Position 645: 8.749355116516383e-05
Position 1099: 7.994616246482178e-05
Position 1966: 7.419545205456837e-05
Position 436: 5.742786885053702e-05
Position 625: 5.380843875000728e-05
Position 1684: 5.297549894997002e-05
Position 2267: 4.169122276983353e-05
Position 1727: 4.1089451051708095e-05
Position 997: 3.756004859252613e-05
Position 601: 3.5524177628907454e-05
Position 1119: 2.7503139423116062e-05
Position 244: 2.299635443709312e-05
Position 313: 2.2238594822805716e-05
Position 1021: 2.195099261977147e-05
Position 1623: 2.1104316701024885e-05
Position 891: 1.9694210350698917e-05
Position 898: 1.7817474038302368e-05
