Gene = Ac78C
index = 6
Annotated 5SS: [  279 11293 24436 24797 25345 25624 25939 26211 27123 27283 27747 29567
 30840 31621 31779 31981 32264 33127 33278 33600 34077 34365 34573]
Annotated 3SS: [10927 23996 24498 25039 25481 25756 26008 26988 27192 27584 29429 30698
 31067 31682 31840 32108 32359 33181 33418 33672 34135 34426 34709]
SMsplice 5SS: [  491 11293 24436 24797 25345 25624 25939 26211 27123 27283 27747 29567
 30840 31621 31779 31981 32264 33127 33278 34077 34365 34573]
SMsplice 3SS: [10927 23996 24498 25039 25481 25756 26008 26988 27192 27584 29429 30698
 31067 31682 31840 32108 32359 33181 33418 34135 34426 34709]
top_k =  500
Partition function (log Z): 75.14108103268077

Sorted 5' Splice Sites (High to Low Probability):
Position 27283: 0.9997090975126757
Position 30840: 0.9987151076797303
Position 33278: 0.9962687534292431
Position 27123: 0.9951125314652743
Position 34365: 0.9950243255004466
Position 25939: 0.9938405127624185
Position 33127: 0.9927989708115117
Position 25345: 0.9891536573296977
Position 34077: 0.9856841221869338
Position 31621: 0.9824921966818345
Position 31779: 0.9822613505488936
Position 27747: 0.9760018376102644
Position 24436: 0.9743508906244281
Position 34573: 0.9522177345343453
Position 29567: 0.9322179684673099
Position 31981: 0.920810370576183
Position 32264: 0.9168555008710652
Position 11293: 0.8498003926752346
Position 26211: 0.831561198675674
Position 24797: 0.673517344051197
Position 25624: 0.6705428330768141
Position 491: 0.5085209927723595
Position 33600: 0.4958700958178711
Position 25707: 0.29906715984523946
Position 227: 0.25389049972084965
Position 24831: 0.2166381151831824
Position 279: 0.1483149304756637
Position 26818: 0.11979112070456231
Position 24805: 0.0820493270002569
Position 17516: 0.06791360737021274
Position 30570: 0.05778703369165166
Position 32215: 0.05670506484017806
Position 10989: 0.050908734719414886
Position 11436: 0.050239981456163346
Position 2062: 0.047897723848687075
Position 1257: 0.04612958223480589
Position 292: 0.04172166615950934
Position 146: 0.03848434319935417
Position 26843: 0.037740988667394136
Position 26945: 0.02914446742690239
Position 29610: 0.026376233750872755
Position 26634: 0.026186089937276048
Position 25628: 0.022937227297245052
Position 19738: 0.02099792037193241
Position 29571: 0.019466463890515536
Position 26585: 0.017982450720658006
Position 1652: 0.017237073289174863
Position 34582: 0.01666950464646178
Position 27924: 0.014641907432178705
Position 159: 0.014189688980665981
Position 26356: 0.012934424681416873
Position 31626: 0.012551053120520876
Position 17054: 0.012236988780363237
Position 33732: 0.008902785789671623
Position 29838: 0.008849169480258668
Position 34828: 0.007306170980145602
Position 29105: 0.007103446107630128
Position 868: 0.006673307532669115
Position 246: 0.0066222918787701805
Position 31997: 0.00612577472185821
Position 26897: 0.005874340140894517
Position 26629: 0.0058065230199297385
Position 25863: 0.005663068672610498
Position 34081: 0.005491978855009286
Position 29014: 0.005284768269739874
Position 31251: 0.0050207342304568435
Position 1912: 0.004828444806352675
Position 8878: 0.004631860876818118
Position 27846: 0.0043770344584825
Position 283: 0.004363482154889974
Position 485: 0.004162632353482497
Position 621: 0.0041542293617225
Position 1676: 0.004003276368781767
Position 34070: 0.0039323824347095955
Position 1656: 0.00387396875868402
Position 31956: 0.0035924693875552137
Position 2022: 0.0035746799157186752
Position 33137: 0.003432275808871394
Position 153: 0.003277245843080569
Position 33347: 0.0030528400330842127
Position 33921: 0.0028646160771386487
Position 5452: 0.0028424910871972455
Position 32451: 0.0023987751543510156
Position 27074: 0.002347316968168374
Position 6596: 0.0022466080369406873
Position 34382: 0.00196221636421185
Position 30037: 0.001959489378848218
Position 27960: 0.001813895478947797
Position 34614: 0.0017900691111728446
Position 1031: 0.0017613031854605212
Position 32398: 0.0016651737432482451
Position 25360: 0.0016157750515270282
Position 34845: 0.0015263216947875977
Position 33822: 0.0014219861548263107
Position 29693: 0.0013868765436954222
Position 35106: 0.001382811617608778
Position 25635: 0.0013307699076155982
Position 1073: 0.0013173756975686252
Position 27096: 0.001269288450325157
Position 31985: 0.0011386905260222626
Position 29734: 0.0011237708631317196
Position 32694: 0.0010813433283903217
Position 756: 0.0010065429780584522
Position 28701: 0.001001466909642487
Position 32698: 0.0009855960600399438
Position 35306: 0.0009800433923957193
Position 29811: 0.0009750830970493142
Position 26167: 0.0009618418967887604
Position 32675: 0.0009489238350096659
Position 29122: 0.0009301010226867557
Position 34873: 0.0009028993042492271
Position 25906: 0.000787473745043737
Position 26444: 0.000743318519899686
Position 29920: 0.000679760457550661
Position 32577: 0.0006299105467623893
Position 31960: 0.0006241573838469153
Position 26415: 0.0005906671803180923
Position 27127: 0.0005598466499248056
Position 34543: 0.0005480190250245471
Position 26905: 0.0005324047169361767
Position 33579: 0.0005259461040112813
Position 34989: 0.000522190013660416
Position 34229: 0.00047462034995237077
Position 28204: 0.00046804868217822926
Position 34817: 0.00045583448358664784
Position 362: 0.000440799485835075
Position 26089: 0.00042364778945433175
Position 30870: 0.000377676459522836
Position 34654: 0.0003738001629676392
Position 33673: 0.00037030348794715495
Position 33827: 0.00036860741164395955
Position 25255: 0.0003615633658515241
Position 917: 0.00034823701997629215
Position 28303: 0.0003462727288047692
Position 32414: 0.0003462509471968552
Position 34522: 0.00033973155292328037
Position 26242: 0.0003335939401735945
Position 31987: 0.0002973985583304824
Position 27481: 0.00028942232395744286
Position 25593: 0.0002698704642645771
Position 27466: 0.00026169516827866893
Position 34513: 0.00024783136918603483
Position 26026: 0.00024314463222743928
Position 35084: 0.0002323733416191433
Position 34587: 0.00022907408992617676
Position 818: 0.0002275071989824489
Position 30025: 0.00022415539081707063
Position 29784: 0.00021560322156194338
Position 31424: 0.00021528096138867596
Position 27443: 0.00020912922892910368
Position 34063: 0.00020183669301479979
Position 302: 0.0001885961763135511
Position 26429: 0.00018241391901645607
Position 32443: 0.00017886935990774554
Position 31562: 0.0001650521693392508
Position 34585: 0.00016388382161523646
Position 32539: 0.00015236748976128409
Position 34553: 0.0001464709970603932
Position 34937: 0.00014616920878404276
Position 626: 0.00014438576260616083
Position 34622: 0.0001399825855354005
Position 33743: 0.00013428756680250377
Position 33573: 0.00012902605366500435
Position 34851: 0.00012641108943657874
Position 33366: 0.00012483061321620178
Position 25806: 0.00011262977018817925
Position 30844: 0.00010280317839057069
Position 1171: 0.0001009301287895299
Position 35297: 9.974253550805646e-05
Position 33100: 9.894229161668844e-05
Position 32437: 9.876075043458165e-05
Position 778: 9.596856610729621e-05
Position 27991: 8.430832541519893e-05
Position 33121: 8.270092282599165e-05
Position 34963: 8.070383023442082e-05
Position 858: 7.729898592416371e-05
Position 25249: 7.490526925125787e-05
Position 33604: 7.325942341388422e-05
Position 25605: 7.102378041036831e-05
Position 338: 7.0567784915524e-05
Position 1666: 6.51679895962752e-05
Position 30851: 6.204977126064164e-05
Position 26625: 5.8267179866921334e-05
Position 25704: 5.524700727651243e-05
Position 33094: 5.519260353830066e-05
Position 34026: 5.2743007290806156e-05
Position 30918: 5.0735932125213104e-05
Position 31783: 4.913216010338842e-05
Position 27129: 4.681039439696506e-05
Position 34074: 4.5898591913289027e-05
Position 256: 4.4462456327782644e-05
Position 31951: 4.308982045421507e-05
Position 31975: 4.218396077398885e-05
Position 1061: 3.832100041318675e-05
Position 32476: 3.8122583633508464e-05
Position 32445: 3.755962473102784e-05
Position 952: 3.680216197338515e-05
Position 31924: 3.6667235051391626e-05
Position 660: 3.544865154215103e-05
Position 25632: 3.29599536199127e-05
Position 714: 3.181834340274325e-05
Position 25138: 2.9277104681826214e-05
Position 32318: 2.880199448874149e-05
Position 26558: 2.8357011368317376e-05
Position 1680: 2.806939730117807e-05
Position 25662: 2.7996078164791606e-05
Position 30934: 2.712323762282039e-05
Position 26400: 2.598419214605776e-05
Position 33290: 2.462722387071176e-05
Position 27287: 2.4458962388601234e-05
Position 26098: 2.428702197604098e-05
Position 44: 2.3199763908570084e-05
Position 25141: 2.15896068327583e-05
Position 551: 2.1278196313010205e-05
Position 75: 1.980439689401417e-05
Position 1688: 1.9421576376244332e-05
Position 34072: 1.87168315723265e-05
Position 655: 1.7436668043652803e-05
Position 1023: 1.737721803055415e-05
Position 86: 1.724261297376892e-05
Position 1662: 1.606579270039457e-05
Position 34085: 1.576721678900362e-05
Position 1660: 1.566171998009948e-05
Position 30942: 1.49146503881275e-05
Position 33006: 1.4210524981581164e-05
Position 31244: 1.3623551152160508e-05
Position 601: 1.3289237265387697e-05
Position 34371: 1.2350617815810896e-05
Position 27540: 1.1972225999100337e-05
Position 25860: 1.1560882145782287e-05
Position 33000: 1.1538192706098739e-05
Position 25973: 1.129350134470272e-05
Position 25801: 1.1052901104268582e-05
Position 32186: 1.1000666622313417e-05
Position 239: 1.0759129011942176e-05
Position 846: 1.0712937377337654e-05
Position 25815: 1.0415734028234617e-05
Position 34140: 9.703807569721246e-06
Position 1545: 9.492962119441291e-06
Position 33028: 9.434866019880026e-06
Position 34369: 9.355939904331078e-06
Position 32968: 9.295473930440814e-06
Position 1438: 8.676610906395588e-06
Position 34187: 8.51797354076843e-06
Position 1053: 8.487426644305902e-06
Position 31412: 8.177256655192213e-06
Position 34143: 8.13829498189115e-06
Position 34020: 7.935155948859808e-06
Position 1456: 7.508818557052592e-06
Position 840: 7.50111301666789e-06
Position 30751: 7.45430505020054e-06
Position 32931: 7.05007404657109e-06
Position 33225: 7.0203945884662146e-06
Position 27: 6.9691668175938314e-06
Position 39: 6.7365384866455525e-06
