Gene = Msp300
index = 1287
Annotated 5SS: [ 10145  16762  21072  21725  22061  24746  38139  38797  40045  40641
  41014  43909  46422  48006  54341  54658  54973  86841  87405  94584
  95408  97248 101426 102866 103716 104027]
Annotated 3SS: [ 16699  20798  21557  21783  22138  24950  38481  38901  40433  40775
  41125  46115  47853  53370  54444  54711  86729  87239  87464  95101
  96989  98465 102238 103573 103958 104226]
SMsplice 5SS: [   168   2720  21072  21725  22061  24746  38797  40045  40641  41014
  46422  48006  54341  54658  54973  86841  87405  87552  94584  95408
  97248 102866 103716]
SMsplice 3SS: [  1818  20798  21557  21783  22138  38481  38901  40238  40775  46115
  47853  53370  54444  54711  86729  87239  87464  94382  95101  96989
 102238 103585 104226]
top_k =  500
Partition function (log Z): -26.181798483031027

Sorted 5' Splice Sites (High to Low Probability):
Position 54973: 0.9999281883940422
Position 2720: 0.9998649638880517
Position 38797: 0.9995605032271816
Position 54658: 0.999182319768027
Position 21725: 0.9967141795104448
Position 41014: 0.995942466677503
Position 48006: 0.9794863952167979
Position 21072: 0.9685428060568114
Position 40045: 0.943209872406466
Position 46422: 0.9234213050764911
Position 40641: 0.8893347862131886
Position 54341: 0.8647496657113017
Position 24746: 0.6283138916066682
Position 22045: 0.5067188254618303
Position 168: 0.5058277503039008
Position 2119: 0.4773403084843833
Position 16762: 0.4609441810002982
Position 22260: 0.43549196111303445
Position 43909: 0.2728830044107067
Position 26181: 0.24973440799470226
Position 1673: 0.15009454443068915
Position 22477: 0.1478409090061903
Position 21989: 0.12009558120645743
Position 1200: 0.09516000695969455
Position 22216: 0.08857925453019079
Position 42275: 0.08657660624053096
Position 47771: 0.0709334938553022
Position 21373: 0.062466381261410825
Position 46732: 0.05913835833372454
Position 39025: 0.05184900030875572
Position 47034: 0.047316476036785654
Position 47558: 0.04465995627958747
Position 6878: 0.037205117746695236
Position 52349: 0.03621570563229866
Position 22011: 0.03577468300655263
Position 54002: 0.034426566397118295
Position 46377: 0.032943230833533656
Position 41218: 0.032832525423840346
Position 13072: 0.03263188885626209
Position 41935: 0.029884583374000025
Position 1589: 0.029020479892600155
Position 842: 0.02420517275133024
Position 21244: 0.022262661503743134
Position 40647: 0.02100672605443281
Position 1518: 0.020008665489600036
Position 1575: 0.01852048019927642
Position 41262: 0.01791431567120804
Position 51657: 0.017853848929453627
Position 41309: 0.016760838168521173
Position 49297: 0.016534038057518245
Position 47317: 0.016252259589412656
Position 7399: 0.01621082292155914
Position 403: 0.016054861699238705
Position 22065: 0.015732059236169254
Position 25752: 0.015343455757594642
Position 7718: 0.014451308368659151
Position 318: 0.01432306666565376
Position 7430: 0.013033987811098649
Position 41210: 0.012489529711563986
Position 41441: 0.010124566200105605
Position 172: 0.009839254986697469
Position 631: 0.009782850222807357
Position 39747: 0.009755324201987757
Position 1762: 0.009719991127445602
Position 39069: 0.009174386410412998
Position 1325: 0.009009147513053721
Position 39643: 0.008632965067009713
Position 1671: 0.00851313746881252
Position 47182: 0.008500287769574887
Position 48522: 0.008159022407047443
Position 53405: 0.00809108009423936
Position 46986: 0.007456862193312531
Position 51479: 0.0063794060280192005
Position 40369: 0.005455250915709822
Position 53807: 0.005358909886918079
Position 47985: 0.005248461050100182
Position 21875: 0.005118700248235875
Position 455: 0.00503101383537213
Position 47336: 0.004767099705004211
Position 21909: 0.004171752425193344
Position 21800: 0.004077037246308755
Position 40515: 0.003753924630553301
Position 53561: 0.0037501051044610493
Position 22984: 0.0037432777389970304
Position 146: 0.003570409440514717
Position 6869: 0.003444209533257672
Position 39169: 0.003284631627597441
Position 1208: 0.0032807702867316273
Position 24862: 0.0032121779681690043
Position 22807: 0.003103718032188844
Position 21705: 0.00284183982518755
Position 42549: 0.00274097257033534
Position 47028: 0.002649835841081991
Position 522: 0.002629496399001296
Position 1007: 0.002521235962760534
Position 1347: 0.0022336646345245395
