Gene = r2d2
index = 1853
Annotated 5SS: [106 501]
Annotated 3SS: [198 573]
SMsplice 5SS: [501]
SMsplice 3SS: [573]
top_k =  500
Partition function (log Z): -4.29664997935194

Sorted 5' Splice Sites (High to Low Probability):
Position 501: 0.7628486854026205
Position 106: 0.3286692759404753
Position 454: 0.23329507895016977
Position 774: 0.015999962360234484
Position 97: 0.008967824258109965
Position 1197: 0.008449890766752786
Position 1622: 0.007302601145864278
Position 1368: 0.004838903934446885
Position 672: 0.004729897819307553
Position 89: 0.004687691700163269
Position 20: 0.0031518247107019852
Position 1871: 0.0031155789082888343
Position 1405: 0.002359950333457743
Position 462: 0.0017898886519352709
Position 717: 0.0013581056216471325
Position 122: 0.0010806335596844946
Position 239: 0.001008815506132165
Position 840: 0.0006296220258209624
Position 367: 0.00045538410745407724
Position 951: 0.0004415901659765227
Position 152: 0.0003976551401480624
Position 1485: 0.00037797222186182136
Position 271: 0.0003683427925039832
Position 320: 0.00033897854164435267
Position 1355: 0.00031764765515234823
Position 1583: 0.00026992471587810273
Position 1250: 0.00022954503598205737
Position 4: 0.00020391949732179426
Position 303: 0.00020067245018205794
Position 1686: 0.00019037920423441311
Position 207: 0.00013111263016257017
Position 1592: 0.00011603261962943504
Position 1702: 0.00011310444384177448
Position 467: 9.685477893434281e-05
Position 458: 8.847555130107911e-05
Position 374: 8.574861229343464e-05
Position 36: 7.589483987513523e-05
Position 248: 6.908423676697677e-05
Position 854: 6.120798379735635e-05
Position 228: 5.533412212520179e-05
Position 1691: 3.967702386540549e-05
Position 676: 3.487030765452807e-05
Position 9: 1.467008605449721e-05
Position 11: 1.0934434715077357e-05
Position 1596: 9.643735248336688e-06
Position 201: 9.486579217008487e-06
Position 116: 7.72104657019661e-06
Position 328: 4.759714936549693e-06
Position 1481: 4.61659223550723e-06
Position 975: 2.768686196595746e-06
Position 1269: 2.1576300531999167e-06
Position 741: 1.9547051129513946e-06
Position 335: 1.892078492092878e-06
Position 877: 1.3125207133960173e-06
Position 1065: 1.155797271113463e-06
Position 1296: 6.593094051845311e-07
Position 730: 6.414439913910759e-07
Position 777: 5.569313347927496e-07
Position 313: 5.381862024923242e-07
Position 429: 4.433730825131885e-07
Position 391: 2.1682052221975163e-07
Position 1514: 1.398275989894028e-07
Position 396: 6.295372744294917e-08
Position 622: 3.3180967663269835e-08
Position 1046: 2.1741564361758478e-08
Position 1282: 1.5219403572009887e-08
Position 1231: 1.3474481550128252e-08
Position 586: 6.684096462885667e-11
Position 1293: 3.3128781880562015e-12
Position 577: 1.4005611552059457e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 573: 0.9970551751434885
Position 198: 0.3068143405301189
Position 271: 0.020772526188660972
Position 1484: 0.012145696416957126
Position 324: 0.009520368664472636
Position 1430: 0.007655771080713874
Position 1267: 0.00734724274499101
Position 174: 0.007269314385726833
Position 840: 0.007225388623035758
Position 1936: 0.004113238726450494
Position 1513: 0.003218309716778542
Position 1773: 0.002738921037588537
Position 1691: 0.002697056631146005
Position 429: 0.0015032775437736645
Position 1807: 0.0014291771550884753
Position 388: 0.0008032766933869628
Position 1927: 0.0007845591365585476
Position 1393: 0.0007540310992523416
Position 1746: 0.0006440540595623674
Position 89: 0.000623966645182717
Position 279: 0.0005852135065989837
Position 367: 0.00043730745669895915
Position 1522: 0.000369986478389709
Position 1904: 0.00034094035426508653
Position 409: 0.00029896554396631865
Position 1559: 0.00028581484787506
Position 916: 0.00025654422720908633
Position 1214: 0.00023320571428937475
Position 212: 0.00020821765277186303
Position 1021: 0.0001809565552783909
Position 1161: 0.00015639266063122967
Position 1136: 0.00013558702500717512
Position 371: 0.00012836009241591598
Position 1112: 9.052948555099888e-05
Position 391: 8.878538489932653e-05
Position 1555: 7.03416337803043e-05
Position 773: 3.4020335424482795e-05
Position 610: 2.8049131833193896e-05
Position 777: 1.585271491221607e-05
Position 1231: 1.5692337108301494e-05
Position 782: 1.3486445540664776e-05
Position 725: 1.1593807972054192e-05
Position 64: 1.0805273630582483e-05
Position 446: 6.591894672787602e-06
Position 1575: 5.807569409483314e-07
Position 102: 1.901986552884081e-07
Position 97: 1.301178800673469e-07
Position 662: 7.021867457708373e-08
Position 105: 4.386694947979788e-08
Position 485: 3.4932053051615665e-08
Position 467: 3.031702001824698e-08
Position 584: 2.6020115206722677e-08
Position 722: 1.720172263007489e-08
