Gene = Zcchc7
index = 1605
Annotated 5SS: [ 124  504 3929 4191 4387]
Annotated 3SS: [ 181 1774 3990 4248 4448]
SMsplice 5SS: [ 124  504 4191 4387 4630]
SMsplice 3SS: [ 181 3990 4248 4448 4685]
top_k =  500
Partition function (log Z): 7.400876170560469

Sorted 5' Splice Sites (High to Low Probability):
Position 4387: 0.9980177534256873
Position 124: 0.9885822718584686
Position 504: 0.974816061222905
Position 4191: 0.9056343326045607
Position 4630: 0.6249339643789934
Position 2975: 0.4041625333026911
Position 5344: 0.3703897826371516
Position 3929: 0.16214851405664524
Position 5568: 0.15310921173185735
Position 4195: 0.09066410937323786
Position 3260: 0.07430157469418758
Position 1591: 0.03640618619946469
Position 3085: 0.026213632385148664
Position 1154: 0.020715634541568717
Position 3682: 0.019509500316261696
Position 4842: 0.018089573931177227
Position 3242: 0.017968529444793446
Position 3460: 0.014644183687341376
Position 4863: 0.013934643656227519
Position 594: 0.013905493104779527
Position 952: 0.013900574146951962
Position 3910: 0.013498122581177219
Position 2738: 0.011726984615014343
Position 6863: 0.006458738864001043
Position 1418: 0.005354844524777016
Position 528: 0.004542868935352619
Position 4760: 0.004472170235856643
Position 633: 0.004244387927662759
Position 539: 0.004115851460562721
Position 3239: 0.0034993412649620705
Position 5019: 0.0034851594991496967
Position 2767: 0.003304675137645743
Position 965: 0.0032708997795991767
Position 3454: 0.003073363487972624
Position 2113: 0.002847899344549869
Position 1171: 0.002717326353546887
Position 3257: 0.0026428065664876894
Position 5007: 0.002566218310582495
Position 4552: 0.002559711204232093
Position 6439: 0.002329818605388796
Position 3619: 0.0020927121953318575
Position 1090: 0.0016711098069561946
Position 3947: 0.001654685416737485
Position 5185: 0.001634111125131856
Position 2071: 0.0015636715550017815
Position 2606: 0.001256682480180329
Position 2587: 0.0012404514397185704
Position 1611: 0.0009964599870754525
Position 5134: 0.0009174766734448092
Position 2473: 0.0006952626405068489
Position 3180: 0.0006781445662828092
Position 1283: 0.000584509027738565
Position 957: 0.0004917226691697002
Position 2470: 0.00042730059889410594
Position 4699: 0.00041740945636537056
Position 5390: 0.0004166908815169434
Position 1603: 0.0003713294176344484
Position 1120: 0.00036733728202165703
Position 2479: 0.00035383993612277066
Position 4966: 0.00031309559780293687
Position 1465: 0.0002755763619627552
Position 4618: 0.0002688856373813487
Position 1222: 0.00025086241301154567
Position 4589: 0.0002326859660714859
Position 4479: 0.00022657499498370483
Position 119: 0.00021066366496418673
Position 2074: 0.00020569013948623302
Position 1652: 0.0001981776379897731
Position 4727: 0.0001918670206595052
Position 648: 0.000139835387152642
Position 1535: 0.00012246003030105327
Position 455: 9.480232620963163e-05
Position 4125: 8.654050757664301e-05
Position 4370: 8.602513749896727e-05
Position 5278: 6.935851618999226e-05
Position 1240: 6.515880708607964e-05
Position 721: 6.474438092535852e-05
Position 1218: 5.6327752439183644e-05
Position 1173: 5.5841120101260964e-05
Position 1647: 5.560655691809303e-05
Position 429: 5.5545916930820535e-05
Position 738: 5.508037570954667e-05
Position 1310: 4.683154215858844e-05
Position 130: 4.079739240171896e-05
Position 4365: 3.868092067821027e-05
Position 1115: 3.007703703426274e-05
Position 35: 2.925103356449032e-05
Position 4108: 2.6948583645850352e-05
Position 4775: 2.5934383488971545e-05
Position 1860: 1.949524328659702e-05
Position 1832: 1.856486531185143e-05
