Gene = mus304
index = 1807
Annotated 5SS: [ 737 2317 2570]
Annotated 3SS: [ 815 2389 2635]
SMsplice 5SS: [ 737 2317 2570]
SMsplice 3SS: [ 815 2389 2635]
top_k =  500
Partition function (log Z): -0.3374690848086846

Sorted 5' Splice Sites (High to Low Probability):
Position 737: 0.9849840305557509
Position 2317: 0.9817594595537711
Position 2570: 0.9689853889786441
Position 1308: 0.12272965986522802
Position 1718: 0.09016359984261424
Position 317: 0.057493678057452646
Position 732: 0.010729069557400021
Position 1328: 0.009353369586946736
Position 1811: 0.009251663538754297
Position 1605: 0.007203337942878203
Position 1299: 0.006445720815563773
Position 1436: 0.005091769075919767
Position 1150: 0.0028773970858962782
Position 540: 0.0025709300209973344
Position 501: 0.0023303768070970115
Position 1339: 0.002256329628712647
Position 2206: 0.002217729191645469
Position 1522: 0.0016036680359487532
Position 995: 0.0010278421627286662
Position 2552: 0.0010207073813605252
Position 2262: 0.00092850785105582
Position 2559: 0.0008131070521311333
Position 2280: 0.0007681460542458021
Position 741: 0.0006842505892536157
Position 753: 0.0006711377376138803
Position 161: 0.0005819873768402545
Position 705: 0.0004989524620447116
Position 1839: 0.0004696423820886212
Position 1295: 0.00045845003422482545
Position 70: 0.00033782521519899067
Position 2526: 0.00031488772505598777
Position 2865: 0.00028807225303087257
Position 1896: 0.00027401740534525453
Position 2321: 0.0002193003848764085
Position 1367: 0.0002146132517629733
Position 3: 0.00020033131295669958
Position 1432: 0.00018328221309859235
Position 2171: 0.00015761858808455539
Position 965: 0.00013732568249045436
Position 2856: 0.00012820223017005598
Position 1815: 0.00012393429451385785
Position 2883: 8.886801776903513e-05
Position 2241: 6.60014464738168e-05
Position 2788: 6.389028026726264e-05
Position 2246: 6.0599900460519286e-05
Position 338: 5.940813162125488e-05
Position 727: 5.6469704056133046e-05
Position 566: 4.747147062692137e-05
Position 1319: 4.40971833616007e-05
Position 1154: 3.831313939237955e-05
Position 167: 3.752859543991105e-05
Position 139: 3.1990519050138235e-05
Position 2859: 2.7792001237533724e-05
Position 2900: 2.7684609124094654e-05
Position 924: 2.749959014872104e-05
Position 2770: 2.015487818991564e-05
Position 2601: 1.774581591738846e-05
Position 1989: 1.718146782867597e-05
Position 2775: 1.4987407801158718e-05
Position 2086: 1.4548807918358635e-05
Position 2635: 1.155079049868475e-05
Position 2825: 1.1140764983137168e-05
Position 564: 1.1031328729568189e-05
Position 2468: 1.0854242281620081e-05
Position 2877: 1.0367935455365406e-05
Position 1401: 9.803650124831766e-06
Position 2175: 7.862250704478043e-06
Position 2639: 5.782412222649662e-06
Position 2454: 4.608166449416532e-06
Position 2472: 3.80143039856632e-06
Position 986: 3.7014203970637545e-06
Position 2782: 2.7804209444023375e-06
Position 637: 1.680308629072444e-06
Position 2918: 1.416265317420333e-06
Position 485: 7.36599189909481e-07
Position 2743: 5.432144130518324e-07
Position 2923: 4.38742612899024e-07
Position 394: 3.76561081317213e-07
Position 1152: 3.5039297581110493e-07
Position 192: 2.783622907086924e-07
Position 242: 2.0291286611435927e-07
Position 1122: 5.427438028583751e-10
Position 829: 4.695859573753929e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2389: 0.9777585156651436
Position 2635: 0.9654422387124288
Position 815: 0.8918211868014357
Position 1895: 0.09235341855719141
Position 370: 0.058081148855388946
Position 1777: 0.04696240045429734
Position 1427: 0.04585384257205863
Position 2103: 0.02889245268068768
Position 2279: 0.02468708161201094
Position 1654: 0.022856881082484404
Position 2130: 0.015992871835055624
Position 2425: 0.014922680735028147
Position 1117: 0.012899142382367824
Position 1949: 0.012631188664560014
Position 1930: 0.009358512354449601
Position 857: 0.00836428680272982
Position 1250: 0.0067569407842925505
Position 1102: 0.00631693496317678
Position 2662: 0.006235335135519485
Position 1822: 0.0059250419446283745
Position 1392: 0.00492681422504267
Position 1476: 0.0028360825210330775
Position 785: 0.0022997662077342343
Position 1786: 0.002041178850854061
Position 622: 0.001960642738029833
Position 1451: 0.0010789094873251744
Position 619: 0.001039761851356449
Position 1560: 0.0009670122214904181
Position 558: 0.0009343333048444903
Position 2694: 0.0009174724543908661
Position 651: 0.0006181862295048275
Position 1762: 0.000612135845951078
Position 1339: 0.00047303669023148804
Position 1220: 0.0004652531647981486
Position 1055: 0.0004605593162363987
Position 3012: 0.00044614881714571334
Position 2206: 0.00041276925880065566
Position 1961: 0.00029165897615291596
Position 2942: 0.00022014165692773915
Position 1150: 0.0001761349508262451
