Gene = Grasp65
index = 1201
Annotated 5SS: [164]
Annotated 3SS: [599]
SMsplice 5SS: [164]
SMsplice 3SS: [599]
top_k =  500
Partition function (log Z): -4.550108248390677

Sorted 5' Splice Sites (High to Low Probability):
Position 164: 0.9764384296886698
Position 441: 0.0158391479995259
Position 265: 0.008264489230117134
Position 1042: 0.007120626194198303
Position 375: 0.0032438503370050106
Position 2091: 0.0028847245605725393
Position 1775: 0.002843062104873629
Position 1596: 0.001979663565712123
Position 788: 0.001973547573454274
Position 201: 0.0019420511570319816
Position 1079: 0.0016718975623680396
Position 1349: 0.001618050504033678
Position 536: 0.0011748911129522397
Position 959: 0.000917256574728385
Position 542: 0.0007394505584708215
Position 1529: 0.0005254962949598133
Position 1523: 0.0003696759264177033
Position 503: 0.00023881796578253392
Position 1283: 0.00021509327828421088
Position 445: 0.00016436117300771476
Position 274: 0.00012919223959757548
Position 1916: 0.00011928864714195522
Position 1274: 0.00011852155314051343
Position 1989: 0.00011299085617330914
Position 845: 0.00010906012052936876
Position 2026: 0.00010752934261286708
Position 470: 9.048486516040791e-05
Position 905: 8.900513607254186e-05
Position 168: 8.610083784775578e-05
Position 1765: 7.524579925591265e-05
Position 170: 7.27866051413162e-05
Position 617: 6.604549072860441e-05
Position 1504: 5.769241176398644e-05
Position 248: 5.360699353616189e-05
Position 1266: 5.142028898052176e-05
Position 2089: 5.055870625206897e-05
Position 766: 3.385989498937972e-05
Position 2065: 3.2276191331001926e-05
Position 1623: 2.730279522228177e-05
Position 1493: 2.1601499883744565e-05
Position 2036: 1.967022351359506e-05
Position 349: 1.645767171023835e-05
Position 432: 1.3911238439806927e-05
Position 855: 1.1349027320687468e-05
Position 475: 7.87432126864167e-06
Position 70: 6.569491264483932e-06
Position 506: 6.518500919106113e-06
Position 185: 4.402809282354396e-06
Position 3: 4.315704285067744e-06
Position 363: 4.139206476529348e-06
Position 752: 4.130191856904963e-06
Position 1508: 2.2086365054542141e-07
Position 1762: 1.6952043933731483e-07
Position 887: 1.4385031727181345e-07
Position 29: 1.2859674755503812e-07
Position 1387: 5.293359346636067e-08
Position 1046: 3.093984962052093e-08
Position 740: 2.2358154138319693e-08
Position 61: 1.710024318930752e-08
Position 50: 7.98751591099241e-09
Position 565: 5.444570011744378e-09
Position 764: 4.757923541331405e-09
Position 81: 1.6574209358697868e-09
Position 142: 6.974139384162293e-10
Position 395: 1.0769839267191456e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 599: 0.9881862587041379
Position 1657: 0.007483544899594459
Position 2162: 0.006022507599701567
Position 1168: 0.005957887526364031
Position 1831: 0.0031008378360422124
Position 307: 0.00277620135378731
Position 231: 0.002518335039744294
Position 432: 0.0021063184077941867
Position 1856: 0.0015514796001929398
Position 349: 0.0014557977546599849
Position 542: 0.001277087079055596
Position 1702: 0.0010407564863059277
Position 2198: 0.0006292356063362379
Position 1027: 0.0005821393938420076
Position 506: 0.0005748375370728228
Position 562: 0.0005605707266691911
Position 1450: 0.0004987464979487182
Position 1596: 0.00047077371456822335
Position 622: 0.0004425808497820098
Position 264: 0.00038891824996804803
Position 1622: 0.0003637708792230626
Position 509: 0.0003394149341294538
Position 363: 0.0003294778016949539
Position 643: 0.000329437694277715
Position 2040: 0.0002986774786041599
Position 546: 0.00029355535122357554
Position 485: 0.00029246600935574953
Position 923: 0.00023328314756869255
Position 565: 0.00021440263631430985
Position 1705: 0.00018994861293992687
Position 1774: 0.00017780909303708663
Position 1381: 0.0001533163160161559
Position 616: 0.0001421164997079186
Position 774: 9.511606264883724e-05
Position 1742: 9.419903221227406e-05
Position 935: 8.311524970681735e-05
Position 1810: 5.392915538411491e-05
Position 1562: 5.2792171917420504e-05
Position 274: 5.243564301517165e-05
Position 238: 4.798137953864206e-05
Position 683: 4.021677105238657e-05
Position 279: 3.81398899023245e-05
Position 971: 3.575515600628672e-05
Position 736: 3.133138033438742e-05
Position 1172: 3.0453279981151336e-05
Position 1642: 2.1671408917713997e-05
Position 1528: 1.7641505684192663e-05
Position 905: 1.3008965026998712e-05
Position 703: 9.140613487889511e-06
Position 1090: 9.076639149267065e-06
Position 2008: 8.824801496434272e-06
Position 1522: 8.663670410713292e-06
Position 2207: 7.222327128045861e-06
Position 1414: 6.2499423886603995e-06
Position 248: 4.79290721446096e-06
Position 1024: 4.568056158974524e-06
Position 524: 4.4570027509683965e-06
Position 2213: 3.880719184306896e-06
Position 813: 3.845789332632456e-06
Position 778: 3.6330829686996103e-06
Position 59: 2.050945291106367e-06
Position 74: 1.6162404287859678e-06
Position 70: 7.642563661918493e-07
Position 134: 1.6337884947027153e-07
Position 128: 5.265438199869442e-08
Position 849: 1.739521399061611e-08
Position 240: 3.288154016761249e-11
Position 163: 1.2518117514948486e-11
Position 94: 2.699427053210585e-12
Position 168: 1.151732862714887e-13
