Gene = Grip71
index = 1202
Annotated 5SS: [ 282  636 1540]
Annotated 3SS: [ 340  697 1594]
SMsplice 5SS: [282 636]
SMsplice 3SS: [ 340 1594]
top_k =  500
Partition function (log Z): 0.018905275960134693

Sorted 5' Splice Sites (High to Low Probability):
Position 636: 0.9841429867840947
Position 282: 0.9835506437871936
Position 1544: 0.30874347228703747
Position 4: 0.09481125919195699
Position 844: 0.03879053130041272
Position 1550: 0.03049382894031663
Position 1228: 0.016523451197513108
Position 1986: 0.013833122897709842
Position 1497: 0.009792331685620936
Position 293: 0.008440909259954135
Position 2205: 0.007188115098448807
Position 985: 0.004869070216336949
Position 873: 0.004586631230366567
Position 427: 0.004056923436104071
Position 1805: 0.003575590610762332
Position 1529: 0.0030476450940884834
Position 2225: 0.0025787967711799055
Position 1348: 0.002163048672964771
Position 1147: 0.001786207678660454
Position 1126: 0.0017055411043537785
Position 590: 0.0016516184405612215
Position 1223: 0.001188495469555224
Position 975: 0.0010935550570397648
Position 431: 0.0007208064102893701
Position 2330: 0.0006680852017969009
Position 1969: 0.000645634797940378
Position 1200: 0.0006369170233168401
Position 1753: 0.0005919848464658218
Position 66: 0.00047892491370402844
Position 1207: 0.0004247558330875572
Position 2247: 0.00040775284768967176
Position 227: 0.00038869644625183904
Position 1177: 0.000379527347351723
Position 2256: 0.00037942850625848355
Position 546: 0.0003768999107623645
Position 879: 0.00035874093772444326
Position 1071: 0.00034475445329898094
Position 2050: 0.00025594247537240284
Position 1095: 0.00023625774297540575
Position 1775: 0.00021340202621583215
Position 1796: 0.0001870972123789082
Position 1080: 0.00015261570755711345
Position 1509: 0.00015246073907545935
Position 1402: 0.00013542960485853146
Position 314: 0.00013400505422268575
Position 362: 0.00011778742189276068
Position 35: 9.642841630535832e-05
Position 1462: 9.151559714774092e-05
Position 1948: 9.125961243871414e-05
Position 1051: 8.872175190139368e-05
Position 991: 7.232145521177798e-05
Position 640: 6.75683981220816e-05
Position 2314: 5.95094881787195e-05
Position 581: 5.853821241600562e-05
Position 559: 5.4382911476655595e-05
Position 655: 5.432911576869254e-05
Position 848: 4.312265431416979e-05
Position 1250: 4.1811649168714e-05
Position 160: 3.569632803644563e-05
Position 780: 3.362140945340728e-05
Position 2148: 3.320300652758259e-05
Position 1102: 3.3110807751891754e-05
Position 765: 2.8741700244705646e-05
Position 251: 2.8576381171177838e-05
Position 440: 2.5781831365067456e-05
Position 445: 2.5571851159528377e-05
Position 2306: 2.3111462841552485e-05
Position 1359: 2.2948308000856778e-05
Position 1282: 2.028378182908089e-05
Position 823: 1.9036176380485313e-05
Position 2166: 1.882778844074811e-05
Position 1198: 1.8175346625757e-05
Position 708: 9.795837785217206e-06
Position 64: 9.56818225275065e-06
Position 98: 8.876659169610106e-06
Position 154: 7.45363937273514e-06
Position 687: 5.380317084229576e-06
Position 396: 5.246721518734409e-06
Position 215: 2.6098846484303207e-06
Position 318: 1.5489422660758426e-06
Position 1689: 1.261213624069672e-06
Position 109: 1.1029395345104668e-06
Position 509: 1.0637817579149267e-06
Position 221: 8.428467809302258e-07
Position 389: 6.438245184715263e-07
Position 443: 5.446786453157437e-07
Position 122: 4.4829242618755513e-07
Position 1331: 4.4409518258708204e-07
Position 358: 3.9190543346496775e-07
Position 925: 3.0956326700259877e-07
Position 1064: 2.606196188635186e-07
Position 1078: 2.2313988452302845e-07
Position 1006: 1.8310399163990384e-07
Position 196: 1.5001637488496596e-07
Position 164: 5.570244660410984e-08
Position 485: 5.435552509002205e-08
Position 740: 2.2584761288072454e-09
Position 391: 1.754986730521488e-11
Position 514: 6.479897833559735e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 340: 0.9933085139573503
Position 1594: 0.9595526087268629
Position 697: 0.3066397793032427
Position 79: 0.07570813944162223
Position 785: 0.034926651929255925
Position 1396: 0.03440517250274152
Position 1476: 0.032997417302226995
Position 759: 0.02342012587506815
Position 196: 0.014212343197529037
Position 1308: 0.01294481104126294
Position 2381: 0.007327908138728683
Position 2049: 0.007132991151184344
Position 1857: 0.005140472978489368
Position 2305: 0.003977063445948528
Position 474: 0.0036077625192155287
Position 2430: 0.0031305452905952737
Position 762: 0.0027124214537761425
Position 811: 0.0025168000849699885
Position 2046: 0.002176240669489837
Position 154: 0.0019203742744383725
Position 2361: 0.001592404197803049
Position 2287: 0.0015431954856127779
Position 1462: 0.001139867108755653
Position 172: 0.0010256593048590197
Position 1107: 0.0009259164132184291
Position 823: 0.0008864900840921142
Position 2098: 0.0004570902444929827
Position 1912: 0.0004104417051501325
Position 1863: 0.00030611185409214827
Position 2007: 0.00028148348299938817
Position 148: 0.0002796419113878533
Position 1866: 0.0002696244586951652
Position 506: 0.0002192736196628778
Position 179: 0.0001655411565376144
Position 47: 0.00013667884065933847
Position 1570: 0.00013094751748471872
Position 1617: 0.00011163678725911467
Position 2442: 0.00010528907681135922
Position 2154: 6.134194516141004e-05
Position 932: 5.6316711093284835e-05
Position 661: 4.2671258373146403e-05
Position 553: 3.704045609795036e-05
Position 1022: 3.506266536167311e-05
Position 405: 2.949038415551385e-05
Position 418: 2.914540068595318e-05
Position 2025: 2.824429610450627e-05
Position 2175: 2.5874851690429343e-05
Position 1126: 2.5528708180377947e-05
Position 1604: 2.4764071465190264e-05
Position 366: 1.4499584796441845e-05
Position 435: 1.4396902743640174e-05
Position 896: 1.0833721154756303e-05
Position 1268: 1.0666955160425375e-05
Position 450: 8.558385101039816e-06
Position 816: 8.456379153009738e-06
Position 606: 8.40845100889438e-06
Position 844: 8.38177082271032e-06
Position 609: 6.5157628184636954e-06
Position 797: 5.83078646058955e-06
Position 628: 2.153851021703149e-06
Position 1048: 1.6572367082519035e-06
Position 546: 1.5886870006585001e-06
Position 348: 7.692108362342138e-07
Position 597: 7.150977146662101e-07
Position 509: 7.019128033646971e-07
Position 160: 4.4773851552229727e-07
Position 724: 3.6073768644204993e-07
Position 265: 2.2903964225114505e-07
Position 581: 1.3075960732194324e-07
Position 271: 3.9340735066371046e-08
Position 226: 2.8558757651345744e-08
Position 358: 2.776518340620003e-08
