Gene = emc
index = 1693
Annotated 5SS: [828]
Annotated 3SS: [2871]
SMsplice 5SS: [828]
SMsplice 3SS: [2871]
top_k =  500
Partition function (log Z): -7.70046017530176

Sorted 5' Splice Sites (High to Low Probability):
Position 828: 0.963831344249248
Position 203: 0.23799407813173787
Position 123: 0.036489593609329574
Position 195: 0.02919932586556466
Position 105: 0.0264540048924301
Position 3198: 0.025613810693885526
Position 2509: 0.01991537567117584
Position 3645: 0.01698628646582188
Position 2975: 0.013976506829976431
Position 3138: 0.011332959316789147
Position 2037: 0.007291731246423759
Position 2421: 0.005438674743059006
Position 52: 0.004133028905675919
Position 2010: 0.0035105088858914633
Position 118: 0.003463300114512193
Position 1806: 0.0029747797377518846
Position 386: 0.002293431502605437
Position 853: 0.0018641493606605356
Position 2062: 0.0018116622914703786
Position 1912: 0.0015405627558683758
Position 925: 0.0014095995039538982
Position 942: 0.0013011200198614545
Position 244: 0.0012774943267678648
Position 295: 0.0012590199214068045
Position 213: 0.0012182033744361509
Position 2243: 0.0011368924475270799
Position 3482: 0.0010768013632441503
Position 2477: 0.0008628682989261869
Position 3143: 0.0007178201509032225
Position 899: 0.0004615798121809606
Position 817: 0.00045865372561054366
Position 80: 0.0004162481761811878
Position 3206: 0.0003686321946472297
Position 2279: 0.0003399593292882913
Position 1439: 0.00033292674419601817
Position 552: 0.0003190067971167777
Position 2904: 0.00023816362779159213
Position 2041: 0.0001764009952201433
Position 3672: 0.0001143147522918111
Position 416: 0.00011425215807169643
Position 1792: 6.763022049300381e-05
Position 1479: 6.407121534105975e-05
Position 618: 5.176092437945541e-05
Position 82: 3.756636545650441e-05
Position 211: 2.101471657190264e-05
Position 3959: 1.9946217568624638e-05
Position 669: 1.0574892205482616e-05
Position 392: 8.149047446987609e-06
Position 688: 5.350886917156879e-06
Position 164: 4.660352265588171e-06
Position 10: 3.7829401974111996e-06
Position 411: 3.284783063412802e-06
Position 1167: 3.260759735473152e-06
Position 945: 3.010067071096196e-06
Position 282: 2.928103242800181e-06
Position 269: 2.5930429271454605e-06
Position 876: 2.401528735832467e-06
Position 1500: 2.33993238320332e-06
Position 13: 2.2274153549197063e-06
Position 832: 1.0133983321891077e-06
Position 1451: 9.191766868883724e-07
Position 1063: 8.60643803519927e-07
Position 87: 4.0084406607452954e-07
Position 1334: 1.1442580315101485e-07
Position 1226: 5.740571934137946e-08
Position 968: 5.85384303958511e-09
Position 982: 5.779427336743878e-09
Position 809: 2.0093697143620797e-09
Position 1047: 2.098822083438378e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2871: 0.8732741467970663
Position 262: 0.26518162128492756
Position 2877: 0.07485814205366223
Position 491: 0.04246737911266215
Position 3361: 0.028501530368202733
Position 3568: 0.02604743365428296
Position 2333: 0.023688254515127693
Position 3740: 0.013028009154921914
Position 1391: 0.00759432043586031
Position 1708: 0.007181677760945507
Position 3714: 0.006339136214815091
Position 3045: 0.005468990709158446
Position 3865: 0.005437928425668169
Position 1936: 0.005422954474048622
Position 1558: 0.003959276893214159
Position 3574: 0.003619096455335368
Position 3242: 0.0032482114980297737
Position 1008: 0.0031549590006306983
Position 3893: 0.002586925211895303
Position 3055: 0.0022094331506059125
Position 2293: 0.002150982554058462
Position 227: 0.0020980173980097846
Position 2582: 0.0020631213811781544
Position 1410: 0.001664317100701668
Position 1805: 0.0015349788856490426
Position 103: 0.0014663050556730595
Position 164: 0.0012437076142514031
Position 3683: 0.0012177285680879768
Position 1145: 0.0009651645136914995
Position 428: 0.0008736498503247603
Position 2601: 0.0008408402411229146
Position 160: 0.0007854026762609207
Position 3452: 0.0007164180203787787
Position 1278: 0.0006782863909599321
Position 1033: 0.0006675303028390231
Position 195: 0.0006373835792857872
Position 290: 0.0006150176930297147
Position 749: 0.0005646789692559524
Position 746: 0.000478377494393139
Position 1117: 0.00046146608607373446
Position 433: 0.0003924610513336854
Position 3024: 0.0003785977515366586
Position 3549: 0.00037628438693232755
Position 4062: 0.00032661906112223623
Position 3416: 0.0003050927733141679
Position 2634: 0.0002938564753530813
Position 3185: 0.0002915489635955813
Position 404: 0.00025117048311071815
Position 1097: 0.00022257889084835472
Position 982: 0.00021166994129572365
Position 872: 0.00020420629938990207
Position 1421: 0.00017236455126921064
Position 3011: 0.0001654755632190418
Position 3387: 0.00015172857613102495
Position 294: 0.0001370921184591602
Position 325: 0.00011593754766967988
Position 1911: 0.00010798131987974609
Position 3547: 9.893032938815417e-05
Position 239: 9.511900973584079e-05
Position 269: 7.17825339213133e-05
Position 3191: 6.136601251926821e-05
Position 641: 6.122595581009338e-05
Position 1043: 5.446287245526897e-05
Position 2645: 4.994936812714658e-05
Position 2021: 4.826635089341715e-05
Position 2704: 4.5517738080507395e-05
Position 1063: 4.071115644002608e-05
Position 2421: 3.570373634928971e-05
Position 1497: 3.352577352704643e-05
Position 1307: 3.1195187563261664e-05
Position 659: 3.0091157871878165e-05
Position 497: 2.6654753529694526e-05
Position 537: 2.623482491348674e-05
Position 1017: 2.2507194045924853e-05
Position 461: 1.4773159037335675e-05
Position 968: 1.4649652542223992e-05
Position 945: 1.4510153297444544e-05
Position 249: 9.548136765189521e-06
Position 242: 9.061159457653477e-06
Position 1715: 8.79518413483167e-06
Position 171: 6.734247811378576e-06
Position 803: 6.307478682755753e-06
Position 1196: 6.24986215884631e-06
Position 1284: 6.1211410462649466e-06
Position 446: 6.09637331167237e-06
Position 169: 5.042035992152889e-07
Position 118: 2.2533217703818562e-07
Position 123: 1.5747941846805933e-07
Position 437: 1.249511321667485e-07
Position 656: 1.161715227118623e-07
Position 338: 7.246776019352485e-08
Position 61: 5.621321353393395e-08
Position 503: 5.0079492616377696e-08
Position 136: 4.2603193689899336e-08
Position 893: 2.90832630581602e-08
Position 883: 2.3793590357004316e-08
Position 109: 2.1168908427960332e-08
Position 80: 1.0593176164215153e-08
Position 782: 4.025022230444853e-09
Position 569: 3.524067622920561e-09
Position 800: 3.1219743308580243e-09
Position 105: 2.6582611681460814e-09
Position 822: 6.656166005705035e-10
Position 127: 4.5047445068949027e-13
