Gene = corn
index = 1655
Annotated 5SS: [ 1138 11107 11483 11843 12111 12337 13014]
Annotated 3SS: [ 9208 11172 11544 11900 12164 12791 13066]
SMsplice 5SS: [ 1138 11107 11483 11843 12111 12337 13014]
SMsplice 3SS: [ 9208 11172 11544 11900 12164 12791 13066]
top_k =  500
Partition function (log Z): 19.89869835883251

Sorted 5' Splice Sites (High to Low Probability):
Position 13014: 0.9946611557041073
Position 12111: 0.9902359684450445
Position 11843: 0.9883289943084783
Position 11107: 0.9752573749362884
Position 11483: 0.9331454119628837
Position 1138: 0.8848523096058847
Position 12337: 0.8396071360509738
Position 696: 0.2552837794779139
Position 12664: 0.17418579039924187
Position 8990: 0.13484061518354104
Position 180: 0.12906153380246063
Position 356: 0.11303003618581516
Position 12342: 0.06477175086837673
Position 11488: 0.05982328500617367
Position 700: 0.049531278510765844
Position 495: 0.03851807971099075
Position 1651: 0.0252396126706905
Position 515: 0.019791800137424237
Position 6861: 0.0178784674707581
Position 501: 0.01482668680781974
Position 1640: 0.014268531926074335
Position 702: 0.013816473203893152
Position 732: 0.013202756942980147
Position 13313: 0.012048446611874456
Position 1776: 0.011504178230325672
Position 704: 0.010382026950782254
Position 11847: 0.009357177057143095
Position 3586: 0.009342176487532525
Position 12103: 0.007643971270256981
Position 206: 0.006382086580654943
Position 505: 0.005419069689232604
Position 13303: 0.004773117456991446
Position 12978: 0.0045457279290459385
Position 191: 0.004476451417073851
Position 11625: 0.004378925253243356
Position 13316: 0.0033114668086337575
Position 12684: 0.002670848218343738
Position 555: 0.0024126260888970245
Position 12692: 0.002170991358093588
Position 12735: 0.0016570274044217545
Position 12013: 0.0012397532256200198
Position 694: 0.001194632624481631
Position 13656: 0.0011026195859893985
Position 13627: 0.0008136099769085809
Position 11459: 0.0008009647776123115
Position 939: 0.0007304627884960154
Position 13211: 0.0007207520668119095
Position 13367: 0.0007158341090747115
Position 13694: 0.000654043927995141
Position 13301: 0.0006143559906284971
Position 1134: 0.0005530345313392548
Position 11345: 0.0005430908258507764
Position 13006: 0.0005334006696086773
Position 12434: 0.00046065010796188184
Position 11716: 0.00044302959899797373
Position 3276: 0.0004245144775469717
Position 13642: 0.0003918755576893991
Position 13214: 0.0003846616624021199
Position 6003: 0.00038299236262890165
Position 155: 0.00033833509792379217
Position 13328: 0.0003284394989323455
Position 5945: 0.00032101687332896354
Position 10496: 0.0003122823897278422
Position 11622: 0.0002949535996200454
Position 12064: 0.0002851741944639181
Position 708: 0.00027436748129053317
