Gene = nuf
index = 1825
Annotated 5SS: [38084 39237 39441 40243 40456]
Annotated 3SS: [38957 39305 39785 40306 41056]
SMsplice 5SS: [  722  9231  9578  9938 22334 39441 40243 40456]
SMsplice 3SS: [ 9074  9294  9868 22218 39305 39785 40306 41056]
top_k =  500
Partition function (log Z): 12.025283495431545

Sorted 5' Splice Sites (High to Low Probability):
Position 22334: 0.9999989404254355
Position 39441: 0.9964437532235353
Position 9578: 0.9951387961896809
Position 9231: 0.9928458901372762
Position 40243: 0.9844653437808873
Position 40456: 0.9738237644958764
Position 722: 0.7110827196663374
Position 12783: 0.5185727868583525
Position 9938: 0.4979073467204329
Position 12975: 0.34028605144239127
Position 10447: 0.20516488099064567
Position 7117: 0.18826327087242845
Position 1966: 0.1389934527689821
Position 395: 0.13765104263137573
Position 10797: 0.1223045696924868
Position 13813: 0.11568043307741468
Position 14055: 0.1104368345760881
Position 2312: 0.10006774149358992
Position 26015: 0.09697165348582179
Position 12603: 0.08879852290742876
Position 106: 0.08626354735805916
Position 12932: 0.06993542462536398
Position 39627: 0.06721965661276924
Position 40766: 0.062124302884539837
Position 4766: 0.056121893052432786
Position 41926: 0.053689966316445854
Position 41182: 0.050993319490002846
Position 7139: 0.04358769063071898
Position 13526: 0.02841694552787476
Position 3095: 0.027643204429511382
Position 39623: 0.02671833029198593
Position 2562: 0.026391453411932633
Position 1939: 0.026042302245402153
Position 11567: 0.02512558094625052
Position 6405: 0.024635553529932182
Position 569: 0.024623013464765246
Position 1409: 0.023989727975797532
Position 567: 0.023102298748567347
Position 1962: 0.021694658810458445
Position 937: 0.02166585924190016
Position 565: 0.021267073590493013
Position 40887: 0.018203529938486243
Position 41005: 0.0166183922747281
Position 13780: 0.014768923061008599
Position 40247: 0.014545468888844674
Position 13382: 0.01297301095009403
Position 40964: 0.012729805040534078
Position 5780: 0.011330164087789002
Position 40640: 0.011321566520513875
Position 40894: 0.010088699461234047
Position 3573: 0.009932328535294249
Position 252: 0.008355944285004004
Position 561: 0.00822831229720085
Position 10026: 0.007061646213948459
Position 40460: 0.006919163420615413
Position 40821: 0.006820783554717876
Position 563: 0.006596695734833201
Position 40849: 0.005064403318453354
Position 3595: 0.004664762148067452
Position 9602: 0.004195337546872867
Position 41729: 0.0037673114154812538
Position 13397: 0.003307648688249836
Position 13172: 0.0030942433059153052
Position 11709: 0.002741050363704178
Position 10898: 0.0022461492857356173
Position 41316: 0.0018654453408369774
Position 1970: 0.0016972679579021792
Position 387: 0.0014825955422408824
Position 40503: 0.001362662875008831
Position 1136: 0.0011375231128895418
Position 12711: 0.0010892840382464685
Position 10424: 0.0010166624017001946
Position 10206: 0.0008804040348885674
Position 12684: 0.0007547142839370443
Position 9813: 0.0006020893695926316
Position 138: 0.0005837867447947071
Position 238: 0.0005817106284295686
Position 2370: 0.0005076573839877907
Position 393: 0.00047704920985486716
Position 579: 0.00044557785870681736
Position 10052: 0.0004400253490519593
Position 1200: 0.0004264193314778556
Position 1127: 0.0003481646124589155
Position 10176: 0.00031638966941481225
Position 96: 0.0003124464290901621
Position 40627: 0.0002731975220784196
Position 1575: 0.0002518751387802987
Position 10835: 0.0002496795057677127
Position 1454: 0.0002424124487835941
Position 10498: 0.0002319454370063937
Position 780: 0.00022523613185059196
Position 125: 0.0002133286386441895
Position 10481: 0.00020851582226888787
Position 10159: 0.0002084572904333324
Position 40629: 0.00018447204075718946
Position 146: 0.00018149693933414593
Position 10606: 0.00015384376869745362
Position 318: 0.00014390215037230102
Position 40619: 0.0001429660267034954
Position 43: 0.00013858358878471674
Position 1894: 0.000108649845407935
Position 130: 0.00010504006982805027
Position 742: 0.00010300538531691892
Position 511: 0.00010166482366584662
Position 110: 9.904903461663591e-05
Position 40644: 9.825984725525982e-05
Position 27553: 9.741191172394095e-05
Position 356: 9.549027735152267e-05
Position 10186: 7.421095181424177e-05
Position 289: 6.660730587195815e-05
Position 40476: 6.610002887427463e-05
Position 897: 6.135596003435218e-05
Position 1081: 6.082131061481922e-05
Position 1304: 5.6069264394073185e-05
Position 2323: 5.537274712535102e-05
Position 912: 4.897562254677842e-05
Position 601: 4.884501158729548e-05
Position 1378: 4.829841570042056e-05
Position 41559: 4.5655540664416926e-05
Position 40418: 3.571487687137039e-05
Position 9531: 3.415881466711263e-05
Position 10148: 3.39234328484954e-05
Position 25: 3.062701992321457e-05
Position 12: 3.029343129728678e-05
Position 201: 3.0089300423669766e-05
Position 27647: 2.9443225267605187e-05
Position 598: 2.7857509697063972e-05
Position 27936: 2.4972195954939243e-05
Position 15: 2.486595762400489e-05
Position 9726: 2.3799441555303623e-05
Position 9606: 2.3381899323440894e-05
Position 9717: 2.3260891214100908e-05
Position 10455: 2.1786867268585348e-05
Position 595: 2.033345593015594e-05
Position 11051: 1.9119324693072994e-05
Position 10317: 1.8751181275969666e-05
