Gene = Usp32
index = 1588
Annotated 5SS: [ 316 2857 3201 3631 4554 5752 6128 6492 8341 8564 8816 9058 9587]
Annotated 3SS: [2621 2923 3401 3693 4619 5824 6183 7693 8396 8627 8871 9118 9649]
SMsplice 5SS: [ 316 2857 3201 3631 4554 5752 6128 6435 8341 8564 8816 9058 9587]
SMsplice 3SS: [2621 2923 3401 3693 4619 5824 6183 6583 8396 8627 8871 9118 9649]
top_k =  500
Partition function (log Z): 46.86740181782271

Sorted 5' Splice Sites (High to Low Probability):
Position 9058: 0.9994594219415729
Position 2857: 0.9991490209553561
Position 3631: 0.9976166651519051
Position 4554: 0.9964276745577445
Position 3201: 0.9930479540388106
Position 6128: 0.9908611150174687
Position 9587: 0.9869338835638009
Position 5752: 0.9857154953079348
Position 316: 0.9738978402354559
Position 8341: 0.9659575089963813
Position 8816: 0.9556785435120249
Position 8564: 0.9134169364583787
Position 6435: 0.5150163280090546
Position 6492: 0.4634129555689273
Position 9994: 0.35296516978888304
Position 6312: 0.34292782658545823
Position 3886: 0.2542574102072042
Position 2495: 0.11246559696894066
Position 4875: 0.10848928928678925
Position 2357: 0.08109796182087199
Position 65: 0.0500558969899268
Position 9342: 0.04559268392364093
Position 2321: 0.03520235230877398
Position 4884: 0.032217521685178906
Position 8568: 0.030485821980704104
Position 1497: 0.029520717257187596
Position 6801: 0.026390963830595596
Position 8279: 0.018614745444142516
Position 5160: 0.014185662134040279
Position 7889: 0.011259507838887482
Position 2281: 0.010470315226511866
Position 4752: 0.009389731729212866
Position 9350: 0.008018090952268665
Position 677: 0.00626189680223997
Position 5756: 0.006169829022267891
Position 6027: 0.0059433528618675294
Position 2515: 0.005728974143638987
Position 2399: 0.005721282369506711
Position 4806: 0.0048049083485164675
Position 9881: 0.004394983449861374
Position 6904: 0.004389226459914608
Position 429: 0.0037454269481308378
Position 6053: 0.003427979550049327
Position 10546: 0.003151602355771274
Position 4523: 0.002615198307472681
Position 7479: 0.00259359896341759
Position 6832: 0.0025664193999071477
Position 3234: 0.0025573754143771487
Position 9591: 0.002519381428229318
Position 1570: 0.002489261014214741
Position 750: 0.0024329892324999
Position 67: 0.0023690796200691758
Position 8814: 0.002226266559145319
Position 7794: 0.0019852459748403474
Position 2345: 0.0019561315899881597
Position 5358: 0.001782671952678539
Position 3588: 0.0017690998155315896
Position 6363: 0.0016957449746165057
Position 4106: 0.0016697838023675823
Position 2426: 0.0016418777653691456
Position 6334: 0.0014739891641675485
Position 801: 0.00140737933052821
Position 5721: 0.0011382533912042783
Position 10362: 0.0010640978997331005
Position 9715: 0.0010481944354073969
Position 8820: 0.001013961577326692
Position 2312: 0.0009741530564308319
Position 334: 0.0009657070876755458
Position 1135: 0.0009281975600055488
Position 852: 0.0009158035105505813
Position 5649: 0.0009007666129148843
Position 371: 0.0008374965092239422
Position 7336: 0.0008323244519653989
Position 6522: 0.0008181284456383269
Position 865: 0.0007778199099909344
Position 7085: 0.0007674502982193964
Position 662: 0.0007662231312467075
Position 6969: 0.0007604572235291669
Position 9675: 0.0007600156911722787
Position 52: 0.0007352742126217573
Position 2512: 0.0006499472959875735
Position 673: 0.0006416252630232199
Position 5763: 0.0006288196372222499
Position 4735: 0.0005571916073148867
Position 306: 0.0004862085046789777
Position 6: 0.00046104681500974107
Position 3831: 0.0003937331204356318
Position 9584: 0.0003857907684896471
Position 9308: 0.0003288290518488199
Position 9581: 0.0003261028606020591
Position 2491: 0.00031576970384824366
Position 9161: 0.00029010771548080243
Position 1216: 0.0002729791201702785
Position 5745: 0.0002504535716514225
Position 2835: 0.0002469837252379146
Position 10557: 0.0002426184324645819
Position 10203: 0.00023754812735807422
Position 2501: 0.00023686767871316497
