Gene = fok
index = 1704
Annotated 5SS: [493]
Annotated 3SS: [2054]
SMsplice 5SS: [493]
SMsplice 3SS: [5597]
top_k =  500
Partition function (log Z): -7.984934638489763

Sorted 5' Splice Sites (High to Low Probability):
Position 493: 0.7917080061576691
Position 1996: 0.6213101626274591
Position 1656: 0.5460453926015983
Position 2284: 0.5198906915569667
Position 2282: 0.16980212303311237
Position 3136: 0.16858167952263212
Position 1243: 0.13421379800252206
Position 3589: 0.11052146598445407
Position 758: 0.07723941920117952
Position 4335: 0.06844475663209121
Position 1947: 0.06821929128952518
Position 3410: 0.030356936646917514
Position 2394: 0.025097931451049337
Position 2719: 0.01784737390902282
Position 1428: 0.013506466592233625
Position 433: 0.013259359413311847
Position 3754: 0.009795554152229385
Position 3322: 0.008688151419171975
Position 1677: 0.008066047591274817
Position 2925: 0.007214306576345848
Position 3307: 0.006923382250452591
Position 5088: 0.004986716219945226
Position 925: 0.00493864490563498
Position 1247: 0.004385395397763403
Position 4339: 0.004379826786597228
Position 3140: 0.0043507687918294576
Position 3963: 0.003781285082208866
Position 2974: 0.00343691938009372
Position 1020: 0.0032726376422764435
Position 5065: 0.0031999638538065377
Position 1660: 0.003109886278678316
Position 5698: 0.00293689929551612
Position 2288: 0.0020130206413112874
Position 996: 0.001945745539036564
Position 147: 0.0018684304402008724
Position 125: 0.0015727218540355068
Position 1147: 0.0009711525645853058
Position 111: 0.0008865507154851069
Position 198: 0.000872512221233548
Position 1138: 0.0008232717949432956
Position 1665: 0.0008058410928167547
Position 1910: 0.0007887609949345885
Position 2317: 0.0005546364594718167
Position 592: 0.0005445138887425619
Position 164: 0.00046270034000021225
Position 1339: 0.00046124200017794967
Position 3005: 0.00042014410942643645
Position 2844: 0.0004047468506869894
Position 585: 0.00037222875724883997
Position 1891: 0.00035542833348672746
Position 863: 0.00033233685822707575
Position 1964: 0.0003246125700949986
Position 1284: 0.0003093076635557112
Position 1510: 0.00030125974907543765
Position 2512: 0.00026755524107862836
Position 1680: 0.0002316423752558926
Position 932: 0.00022892371476000226
Position 1253: 0.00019851779713700988
Position 566: 0.00015952815415192883
Position 1441: 0.00015518492551688665
Position 762: 0.00011947500985117835
Position 1683: 0.00010409219591191764
Position 1636: 9.267696625312606e-05
Position 1298: 9.163070187761323e-05
Position 891: 7.836966201282682e-05
Position 670: 7.633820468793013e-05
Position 1617: 7.366102591269201e-05
Position 128: 6.65698385789463e-05
Position 999: 6.272758785776856e-05
Position 1194: 4.847029918418742e-05
Position 310: 4.500378472875378e-05
Position 2348: 4.141970590365626e-05
Position 3593: 3.95834663706322e-05
Position 481: 3.437570262966277e-05
Position 2535: 1.948007588452175e-05
Position 281: 1.598203111484312e-05
Position 662: 1.3630651123360246e-05
Position 1032: 9.552699881477113e-06
Position 664: 5.598362019552562e-06
Position 297: 4.599305358083281e-06
Position 94: 4.027580164304102e-06
Position 682: 3.681220494833914e-06
Position 680: 3.2197959984805567e-06
Position 1113: 2.65470328520331e-06
Position 666: 1.732884348115679e-06
Position 678: 1.2053237064710426e-06
Position 342: 1.1058694633919719e-06
Position 443: 1.0224342670590643e-06
Position 465: 9.892682286112536e-07
Position 7: 8.521132023493277e-07
Position 583: 3.9315173453523116e-07
Position 577: 1.3742900906476513e-07
Position 596: 1.0979683547014029e-07
Position 486: 9.252483001857151e-08
Position 604: 4.844778049752194e-08
Position 674: 4.7864174890309336e-08
Position 594: 4.694826320704293e-08
Position 357: 2.7074661643921597e-08
Position 808: 2.304564176289554e-08
Position 731: 2.2724022945981665e-08
Position 422: 2.2667264191655837e-08
Position 654: 1.9045569670168678e-08
Position 947: 1.7968496104241706e-08
Position 783: 1.6146423372762207e-08
Position 676: 1.4632462916419937e-08
Position 668: 6.811343275204615e-09
Position 745: 4.0815384650587865e-09
Position 599: 3.1463350898891412e-09
Position 386: 3.055040670180022e-09
Position 607: 2.897641143884733e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2054: 0.8533335525496344
Position 5597: 0.7692362110975323
Position 1813: 0.4669333782018583
Position 1481: 0.3055109607256985
Position 3206: 0.21713541359867722
Position 1798: 0.1590367621140637
Position 2654: 0.09007593663187813
Position 993: 0.07945475670288285
Position 1084: 0.06658864229138288
Position 2627: 0.0470838232676096
Position 4256: 0.04617665533326908
Position 1581: 0.04218546735882705
Position 1774: 0.03791965587317182
Position 1759: 0.03778336524732502
Position 3054: 0.03160825170341065
Position 1456: 0.025281898828604012
Position 1319: 0.023308857518611645
Position 1173: 0.022587469175838447
Position 3465: 0.016376117195125734
Position 3674: 0.014224381894997579
Position 4843: 0.013964997905975664
Position 1384: 0.013690162033104827
Position 1122: 0.01183023131810391
Position 4485: 0.011374272678906925
Position 2355: 0.010570123659279045
Position 2898: 0.009345093947044102
Position 1465: 0.004139794337864452
Position 1284: 0.004110101025399295
Position 1301: 0.00401551519824155
Position 2699: 0.003616662789695782
Position 1534: 0.003312280217722804
Position 816: 0.003112430968045518
Position 5752: 0.00293689929551612
Position 689: 0.002881917822542083
Position 4602: 0.0026429942036928825
Position 891: 0.002542411047601322
Position 1497: 0.002499556873463244
Position 328: 0.0024234236196738405
Position 1431: 0.0023858374003123987
Position 1731: 0.001674688527057488
Position 3350: 0.0015611046329832277
Position 5448: 0.0015347713396450858
Position 715: 0.0013764261238379714
Position 844: 0.0011289484242381432
Position 3008: 0.0010816455304677567
Position 647: 0.0008700535006537462
Position 630: 0.0008033876334058356
Position 720: 0.0007604067367632666
Position 995: 0.0005551636844580912
Position 2417: 0.0005159990240953141
Position 297: 0.00045916452528609763
Position 1367: 0.0004158659119786387
Position 1138: 0.00038502042070495196
Position 2376: 0.0003644786388954931
Position 1093: 0.0002998359672686648
Position 1097: 0.0002574807092863577
Position 907: 0.00021380049211023005
Position 854: 0.00020775111711271771
Position 1143: 0.00019499893995557146
Position 1509: 0.00017224011494111803
Position 333: 0.00016594557788558977
Position 662: 0.0001450607886102929
Position 2764: 0.00013700953257604495
Position 1635: 0.000136827464678993
Position 361: 0.00010328553804953259
Position 634: 6.005352432226873e-05
Position 163: 5.646559270540623e-05
Position 1104: 4.3175913016630974e-05
Position 1041: 3.719221198932769e-05
Position 310: 3.156538585937367e-05
Position 2059: 2.660928069543233e-05
Position 1146: 2.5871974870160468e-05
Position 963: 2.5629670394632942e-05
Position 397: 2.123994084633469e-05
Position 761: 1.8206608642333424e-05
Position 897: 1.299709697382513e-05
Position 969: 1.2011792753682236e-05
Position 1019: 1.1716238801025013e-05
Position 862: 9.714452440407903e-06
Position 514: 9.14251918061163e-06
Position 561: 8.540731650975245e-06
