Gene = CkIIalpha
index = 1074
Annotated 5SS: [ 403  686 3286]
Annotated 3SS: [ 487 3172 5049]
SMsplice 5SS: [686]
SMsplice 3SS: [5049]
top_k =  500
Partition function (log Z): -8.417113485204787

Sorted 5' Splice Sites (High to Low Probability):
Position 686: 0.9074700279966177
Position 1158: 0.7539067423041779
Position 3286: 0.522966429576779
Position 4024: 0.22290904683608104
Position 2652: 0.10447862271905393
Position 403: 0.0877992526017906
Position 3696: 0.08255969603839822
Position 5365: 0.07892195970683559
Position 4859: 0.05431814222312314
Position 2134: 0.05430364345153496
Position 1905: 0.04669941461118334
Position 4115: 0.03344895374633035
Position 3500: 0.012307232944016085
Position 2090: 0.011892177956275823
Position 5642: 0.01109150165614248
Position 270: 0.009530840985971725
Position 3658: 0.009291516925173281
Position 598: 0.00824179996778532
Position 2934: 0.007811404931525304
Position 294: 0.007135859627947587
Position 3430: 0.006292692946367437
Position 4322: 0.006124828545623628
Position 683: 0.003856720955053089
Position 1073: 0.003507147436798344
Position 712: 0.0028818147815209885
Position 4382: 0.0025127644902843767
Position 2378: 0.002455539268315089
Position 612: 0.0022007190616632672
Position 408: 0.0017607385142487057
Position 978: 0.001388368577049284
Position 3475: 0.001321402850476633
Position 1612: 0.00125124018614977
Position 3369: 0.0011845518353421234
Position 463: 0.0009793406474351975
Position 3504: 0.0008326088119368198
Position 1883: 0.0007505556023331643
Position 79: 0.0006498426795949686
Position 2107: 0.0005514962525535103
Position 1652: 0.0005161792261973863
Position 2138: 0.0004711530068938543
Position 59: 0.00046379647851555004
Position 503: 0.00043046426829495107
Position 274: 0.0003884449143158127
Position 405: 0.0003800177554432241
Position 3847: 0.0003611547101905621
Position 421: 0.00033012140815407814
Position 1341: 0.0003018379118148334
Position 104: 0.0002827078313209331
Position 315: 0.0002170666290978659
Position 1647: 0.00021029620988708705
Position 665: 0.0002053401577056649
Position 2404: 0.0001953344522246794
Position 1395: 0.00012983885675065036
Position 111: 0.000128652651395923
Position 903: 0.00012441866982248654
Position 432: 0.00012387492555595767
Position 97: 0.00010130974186126722
Position 1046: 9.002291319722877e-05
Position 1886: 8.780952428132931e-05
Position 1162: 8.078556819518133e-05
Position 85: 7.995933911449005e-05
Position 854: 5.382611034644701e-05
Position 221: 5.1114478854889306e-05
Position 454: 4.4121544120525715e-05
Position 116: 3.9990722946730816e-05
Position 835: 3.627618172064103e-05
Position 1703: 3.240450333487977e-05
Position 780: 3.10216417943072e-05
Position 968: 2.5973355366809144e-05
Position 1577: 1.9674161438388497e-05
Position 561: 1.856570374648709e-05
Position 1034: 1.8408049273309812e-05
Position 1021: 1.0661298335745861e-05
Position 246: 9.333550056756288e-06
Position 88: 8.819711359151385e-06
Position 57: 7.9688793648086e-06
Position 346: 6.943274915060287e-06
Position 1219: 5.525432344403754e-06
Position 160: 3.820612909854163e-06
Position 1077: 3.4980845997229004e-06
Position 473: 3.4463388448404674e-06
Position 427: 3.344401741504868e-06
Position 476: 1.8507738662014585e-06
Position 479: 7.337949759703901e-07
Position 1363: 3.765392270456247e-07
Position 1423: 3.508010079431621e-07
Position 840: 1.616138145816435e-07
Position 833: 5.7881889215984034e-08
Position 1142: 8.52982178317528e-09
Position 638: 4.881220843357652e-09
Position 806: 4.192929653675751e-09
Position 531: 4.2967745702171106e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5049: 0.724858152340589
Position 3350: 0.45683733478162647
Position 931: 0.3136580969501145
Position 3147: 0.25246220826732163
Position 5468: 0.1348951764949769
Position 1045: 0.12589412697531407
Position 3172: 0.08450364060172304
Position 910: 0.08187936368537438
Position 487: 0.07757894467811689
Position 2313: 0.07543301359687361
Position 2719: 0.06832834457391154
Position 1411: 0.06449745796542918
Position 4696: 0.060925140813488245
Position 897: 0.05533671702986016
Position 1282: 0.04907100080540167
Position 2482: 0.04393022836107246
Position 767: 0.03872808049470719
Position 3945: 0.0376743441258365
Position 1021: 0.0351097608088836
Position 1964: 0.03186362448110436
Position 977: 0.028176841996633936
Position 2281: 0.027514396283958742
Position 1932: 0.02241021119724312
Position 2816: 0.020243826277402188
Position 3806: 0.020020892388305307
Position 5696: 0.01886882004489208
Position 4914: 0.013399429266509126
Position 3530: 0.010666587285550748
Position 2365: 0.009743472353964706
Position 1102: 0.007078750752143558
Position 5076: 0.006640262328727192
Position 654: 0.006535842336840835
Position 3988: 0.004994445108333919
Position 1076: 0.00485451750776039
Position 359: 0.0045049935440498335
Position 6116: 0.004283210637093097
Position 1316: 0.0036430452524985734
Position 854: 0.0034396527335546346
Position 1390: 0.0032493075493095344
Position 780: 0.0030959068407708993
Position 6378: 0.0030878627272064967
