Gene = Naprt
index = 1310
Annotated 5SS: [ 925 1597 2338 2533 3055 3254 4533 4762 7513 7989]
Annotated 3SS: [1291 2166 2405 2970 3125 4391 4589 7246 7578 8051]
SMsplice 5SS: [1597 2338 2533 3055 3254 4533 4762 5439 7513 7989]
SMsplice 3SS: [2166 2405 2970 3125 4391 4589 5102 7246 7578 8051]
top_k =  500
Partition function (log Z): 37.52365215900467

Sorted 5' Splice Sites (High to Low Probability):
Position 2338: 0.9999679659517723
Position 7513: 0.9997507900713957
Position 4533: 0.999396683650288
Position 7989: 0.9987019885373156
Position 3055: 0.9187702047238001
Position 5439: 0.8944969306359815
Position 4762: 0.8938960025781499
Position 1597: 0.8394219732914168
Position 3254: 0.7432529217232752
Position 2533: 0.6832292644418335
Position 4104: 0.4353694974306748
Position 2898: 0.36755669842739186
Position 5956: 0.23187960880924144
Position 1883: 0.19408587397470542
Position 199: 0.182742883896783
Position 6297: 0.11982367226325122
Position 44: 0.10309256652113938
Position 107: 0.06609031052783554
Position 976: 0.06590243918715831
Position 1126: 0.038960652085707335
Position 3338: 0.03683779171119611
Position 2097: 0.03253570751425068
Position 3041: 0.03171981744824672
Position 1601: 0.0275459965414489
Position 2657: 0.02669729252676618
Position 1644: 0.026229758302584658
Position 765: 0.025131525598089774
Position 925: 0.01914278581631984
Position 2497: 0.019055497471047792
Position 7752: 0.01756685345147709
Position 120: 0.016205309639351816
Position 1877: 0.01601573666603024
Position 8349: 0.015319957991381992
Position 4747: 0.015194890976772213
Position 841: 0.01370917863798113
Position 820: 0.012813606883566789
Position 8375: 0.011061862161112185
Position 1605: 0.010622666866637138
Position 852: 0.009583649447846529
Position 7785: 0.00884508989583449
Position 2922: 0.007210805785349591
Position 440: 0.0071110489209088735
Position 8515: 0.006937324826975085
Position 4213: 0.006751899647938246
Position 368: 0.006138570902070834
Position 7674: 0.005697633142481659
Position 8367: 0.0049414173828971775
Position 2610: 0.004751955429905795
Position 4674: 0.004654140785574056
Position 436: 0.004562467609993848
Position 2734: 0.004440346565643964
Position 5639: 0.004280727413471129
Position 6448: 0.004032737172007134
Position 5230: 0.0037489620492054607
Position 4344: 0.003571942471580436
Position 356: 0.0035051146650917726
Position 4291: 0.003436030378156759
Position 354: 0.0032324868495206796
Position 1329: 0.0031660935253022817
Position 358: 0.003087763125298466
Position 360: 0.0029859974418100918
Position 2601: 0.002795252976295625
Position 3941: 0.0027781288378297747
Position 362: 0.0026473443337920034
Position 1959: 0.002457363522356918
Position 4078: 0.002456863914389576
Position 364: 0.0023737863283313345
Position 1655: 0.002344797167465083
Position 2674: 0.0023430110948840844
Position 76: 0.0020479965305518037
Position 5470: 0.0019698251796792577
Position 6030: 0.0018676139436764807
Position 930: 0.001752169796024111
Position 1668: 0.0017434292004586784
Position 2635: 0.0016723875772159912
Position 3224: 0.0016024431569475032
Position 2668: 0.0014241409454259645
Position 193: 0.0013786480312200106
Position 2561: 0.0013702516259448418
Position 4795: 0.0012412340237664945
Position 374: 0.0012195471006893374
Position 117: 0.0011313445404980767
Position 4754: 0.0011288602531750811
Position 3167: 0.001085251685831138
Position 4820: 0.0010522793676110856
Position 2599: 0.0010106269544197673
Position 2779: 0.000949318364048403
Position 29: 0.0008746046148012712
Position 153: 0.0008668152225144879
Position 2537: 0.000817001062068463
Position 1093: 0.0007974442931443435
Position 4849: 0.0007507149453660814
Position 773: 0.0007057653938787424
Position 2746: 0.0006485979546984291
Position 2519: 0.0005954606577701617
Position 321: 0.0005901992766373417
Position 3160: 0.0005707987794058318
Position 4964: 0.0005669746145979885
Position 7995: 0.00047053256947926026
Position 372: 0.0004665198304612839
Position 5288: 0.0004617975181229989
Position 5213: 0.00044837862965293584
Position 4537: 0.00041254408320878246
Position 1157: 0.0003861810727939975
Position 5961: 0.00038402665972495727
Position 8193: 0.00035839224611908146
Position 1641: 0.0003081784648457998
Position 757: 0.0002756722539487042
Position 242: 0.00024069952101729377
Position 7773: 0.00023616272726148597
Position 258: 0.00021019873916321838
Position 4808: 0.00020991666129558132
Position 7911: 0.000209797446326384
Position 8523: 0.0002084937028019001
Position 8377: 0.00020437675477240312
Position 1185: 0.0001975596059247314
Position 1865: 0.00018933230395914335
Position 779: 0.0001743129862841485
Position 7827: 0.0001581500378348143
Position 8230: 0.0001563578536749751
Position 231: 0.00014598923693158943
Position 4095: 0.00013419716243624668
Position 1702: 0.00011666137544623591
Position 4880: 9.879117660434837e-05
Position 7993: 8.300880935358002e-05
Position 7923: 6.867044424999271e-05
Position 7860: 6.76317950417465e-05
Position 2461: 5.148258493134741e-05
Position 1705: 5.011051212748252e-05
Position 4909: 4.6043662041555765e-05
Position 7645: 4.42912361361178e-05
Position 7395: 3.589363407553349e-05
