Gene = frtz
index = 1707
Annotated 5SS: [ 713 1679 2685 3255 3707 3924]
Annotated 3SS: [1377 1733 2742 3308 3763 3983]
SMsplice 5SS: [ 713 1679 2685 3255 3707 3924]
SMsplice 3SS: [ 810 1733 2742 3308 3763 3983]
top_k =  500
Partition function (log Z): 10.866231492153165

Sorted 5' Splice Sites (High to Low Probability):
Position 2685: 0.9957399920333214
Position 1679: 0.9931011522755833
Position 3707: 0.9926556576336472
Position 3255: 0.9583856313343637
Position 3924: 0.8729806976664708
Position 713: 0.8354693867829986
Position 3344: 0.3921105631756068
Position 13: 0.204938598503527
Position 3928: 0.11663664003587426
Position 4455: 0.09208657867013405
Position 4166: 0.035767472608266876
Position 2844: 0.033596385948496135
Position 4175: 0.03183013972774694
Position 4139: 0.030055849022726507
Position 1205: 0.027079676628504665
Position 679: 0.017250777538692596
Position 4076: 0.01179624912757278
Position 4162: 0.011621879117158816
Position 4178: 0.009674936569476225
Position 3092: 0.009521441468952443
Position 908: 0.009438401045165171
Position 1137: 0.00931267211463039
Position 700: 0.005846658181364181
Position 3240: 0.005213105742271059
Position 2037: 0.0036685153411144147
Position 4094: 0.0032283587554866535
Position 898: 0.002944060163287964
Position 717: 0.0020367158084267003
Position 586: 0.0017244032996340426
Position 3892: 0.0013127711803931025
Position 8: 0.0012972070808905279
Position 4151: 0.0012466525004486172
Position 3701: 0.0011492351496449522
Position 3027: 0.0011216618264424593
Position 1837: 0.0010999991695300805
Position 3420: 0.0008786762708182357
Position 1509: 0.0008560376095353895
Position 4124: 0.0006824723934263187
Position 852: 0.0006822265578817009
Position 3698: 0.0006384896845081832
Position 840: 0.0006350243008258457
Position 3261: 0.0006217030444370077
Position 3213: 0.0005955631978857961
Position 1243: 0.0005786840649709311
Position 4345: 0.0005691601813776635
Position 672: 0.0005326173977482842
Position 2170: 0.0004835611485671505
Position 4405: 0.00047546446910892677
Position 3668: 0.00043451635781149693
Position 3692: 0.00042727049809400104
Position 2689: 0.00041864491506293935
Position 3259: 0.00041032701435036903
Position 3348: 0.00032862386113600067
Position 3475: 0.00030517034747121994
Position 4397: 0.0002691460315523295
Position 2646: 0.00025267928633056506
Position 3158: 0.00024816213768743037
Position 4425: 0.00023942047321737225
Position 3460: 0.00022171925673596408
Position 862: 0.00020671480440055407
Position 2985: 0.00019786971173655425
Position 2644: 0.0001721606590469325
Position 3934: 0.00016638139338926006
Position 3711: 0.00011838053043565971
Position 1782: 0.00011149473132020523
Position 3085: 0.00010546630337433277
Position 2858: 9.089243510081998e-05
Position 4109: 7.716940206835098e-05
Position 3216: 6.940389047595358e-05
Position 1611: 6.795245176467973e-05
Position 3047: 6.187434799637588e-05
Position 4091: 5.296015354141184e-05
Position 4079: 4.7464132164646e-05
Position 2827: 4.3218901123818595e-05
Position 3192: 3.962816868237544e-05
Position 60: 3.115220919319775e-05
Position 343: 3.0317878689457378e-05
Position 3205: 2.738096232112134e-05
Position 452: 2.392367570609862e-05
Position 3673: 2.2768276376336682e-05
Position 22: 2.099740885392801e-05
Position 2868: 1.4095824758111578e-05
Position 2812: 1.282334231562247e-05
Position 20: 1.234537085304036e-05
Position 36: 1.1259858131529067e-05
Position 340: 8.863400867180878e-06
Position 2848: 7.376516117391324e-06
Position 3807: 7.131546346596997e-06
Position 2424: 6.413647700513255e-06
Position 4214: 6.149131693059462e-06
Position 2631: 6.042358110826949e-06
Position 661: 5.437469101518532e-06
Position 2952: 4.131071841618999e-06
Position 2977: 3.1401211362541004e-06
Position 2322: 3.0343987902965142e-06
Position 2944: 2.6772145296701467e-06
Position 2455: 2.6097687197235526e-06
Position 3329: 2.5799948431445495e-06
Position 3062: 2.2325684842024706e-06
Position 90: 2.0132076009968973e-06
Position 492: 1.8516197697834805e-06
Position 3939: 1.8072756306415613e-06
Position 3424: 1.6117845149002172e-06
Position 245: 9.57716655438988e-07
Position 3643: 8.857226348897274e-07
Position 240: 7.541041044058959e-07
Position 143: 7.255482704059851e-07
Position 327: 7.243088951485305e-07
Position 3876: 6.971975540075482e-07
Position 3079: 2.6543552555304723e-07
Position 4063: 2.4260022616844054e-07
Position 2928: 1.8459715448944017e-07
Position 485: 1.799921261139664e-07
Position 100: 1.6151609662207765e-07
Position 183: 1.4564667511346262e-07
Position 469: 1.1472123623780329e-07
Position 64: 1.1037249011466838e-07
Position 132: 9.896711877503349e-08
Position 4066: 9.460531231119756e-08
Position 1990: 5.050414399991754e-08
Position 2182: 3.9927210965539155e-08
Position 2070: 2.9895365699590304e-08
Position 2546: 2.923598797370696e-08
Position 805: 7.97999486314521e-09
Position 3732: 5.959110374857948e-09
Position 3738: 7.465013382009695e-10
Position 567: 1.5806872660549696e-10
Position 3586: 8.466617728489492e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2742: 0.995646049674226
Position 3308: 0.993349457264088
Position 3983: 0.993015586192754
Position 3763: 0.9885032849038073
Position 1733: 0.5583443325913218
Position 1740: 0.4057965692841439
Position 3401: 0.3882313121119465
Position 71: 0.16615730457943886
Position 810: 0.16186930035498162
Position 1043: 0.14271952800315554
Position 4515: 0.10594334329844815
Position 1466: 0.0893703829840258
Position 1557: 0.08489565193421529
Position 765: 0.08364575632673199
Position 1377: 0.07945617648258818
Position 1424: 0.05759613161297122
Position 782: 0.03855234484071315
Position 4214: 0.03811550385673898
Position 895: 0.037082966113405884
Position 4238: 0.035473891009090146
Position 922: 0.026897573457536343
Position 4333: 0.026603252432715295
Position 1445: 0.023015919128846526
Position 1012: 0.02103695881388308
Position 1958: 0.02017525703801139
Position 838: 0.01920619048485828
Position 60: 0.01893280567218104
Position 981: 0.014722712101142569
Position 4299: 0.013821273437416673
Position 1322: 0.007215403197704392
Position 4247: 0.006398806625735108
Position 1530: 0.006258394075989722
Position 745: 0.005982768015247952
Position 988: 0.005941322029863984
Position 2283: 0.005159296705212057
Position 1595: 0.004963252289779756
Position 2331: 0.004847422033866791
Position 3406: 0.004624271315010224
Position 1062: 0.004570907870836841
Position 3157: 0.004253190085405939
Position 2897: 0.004070466749069919
Position 3778: 0.0036923251775041487
Position 3167: 0.003144761509227646
Position 1567: 0.0028782501709618954
Position 1604: 0.0027698343298379973
Position 907: 0.0023921436797834693
Position 3085: 0.0021816796754844784
Position 386: 0.0018317796962566497
Position 2298: 0.0017396993959619173
Position 2919: 0.001490448102928112
Position 4254: 0.0014629098861051637
Position 1051: 0.0013830091019474352
Position 1770: 0.0013348776359344563
Position 3534: 0.0013019653577073824
Position 176: 0.001094424788533069
Position 4121: 0.0010843799222118387
Position 822: 0.001023633662758869
Position 3784: 0.000742396516725591
Position 2779: 0.0006874577021477456
Position 1172: 0.00065307263937426
Position 3458: 0.0005553785577630823
Position 2070: 0.0005337598064323407
Position 3091: 0.0005109044454667555
Position 2166: 0.00044360836197906696
Position 997: 0.00044167725445127474
Position 3816: 0.0004403251351297309
Position 390: 0.0003975931613031606
Position 2439: 0.00038256044918431816
Position 1109: 0.0003572906388513194
Position 3213: 0.0003293468265228425
Position 3850: 0.00032388157265909916
Position 197: 0.00031943317484417
Position 1938: 0.0003074902907046449
Position 4529: 0.00030664771793449945
Position 2838: 0.00029889671842645184
Position 573: 0.00029739097681217013
Position 940: 0.0002598617245773466
Position 90: 0.0002592202555988695
Position 1670: 0.00025681581555136583
Position 3020: 0.00025545052865129364
Position 2553: 0.00025376619501328796
Position 4178: 0.00024291210480694762
Position 4493: 0.00023434986821423034
Position 138: 0.00022014152980033252
Position 1805: 0.00020088704222069817
Position 2130: 0.0001999016639203534
Position 852: 0.00017532651032265431
Position 4455: 0.00017467936900108263
Position 1137: 0.00014612410484060137
Position 3325: 0.0001456438425441139
Position 3994: 0.0001440969525609201
Position 2049: 0.00014134037197185894
Position 3115: 0.00013727086541630493
Position 948: 0.00013258435258856047
Position 510: 9.351994081001867e-05
Position 305: 9.176491350479588e-05
Position 1310: 8.502572417396669e-05
Position 1069: 7.919045650306927e-05
Position 3799: 7.537008825431735e-05
Position 3205: 7.460851978462318e-05
Position 2761: 7.104565312821278e-05
Position 1095: 5.6799522080807096e-05
Position 1988: 5.528417277885616e-05
Position 551: 5.310986945373075e-05
Position 143: 4.918217790953274e-05
Position 3738: 4.587116017926622e-05
Position 2195: 4.5773825658853215e-05
Position 1968: 4.5400987998542915e-05
Position 3106: 3.844834374005891e-05
Position 3475: 3.821723914766668e-05
Position 3605: 3.8006781480530625e-05
Position 2255: 3.3943420008940256e-05
Position 2857: 3.391904270519648e-05
Position 2827: 3.387985804570531e-05
Position 1802: 3.22998715520497e-05
Position 286: 2.8012094756044064e-05
Position 936: 2.6832244978339314e-05
Position 1715: 2.4567199888397125e-05
Position 1836: 2.38460348203977e-05
Position 1833: 1.823312252609822e-05
Position 3216: 1.7703028471849606e-05
Position 1974: 1.760387936786968e-05
Position 4534: 1.6509397226325733e-05
Position 3538: 1.635465675677814e-05
Position 3366: 1.4421461728483767e-05
Position 3550: 1.342267144298785e-05
Position 3547: 1.2807043294544176e-05
Position 183: 1.0068012842581681e-05
Position 525: 9.04050291157161e-06
Position 522: 8.517729495558937e-06
Position 3340: 4.399110571094315e-06
Position 3643: 3.4274420352484353e-06
Position 585: 3.2420882224950557e-06
Position 3408: 2.1068177999074478e-06
Position 140: 2.0926124344307e-06
Position 567: 1.9909458219187927e-06
Position 3363: 1.784165413853859e-06
Position 132: 1.751501861465101e-06
Position 477: 1.7308064082321833e-06
Position 225: 1.607685209252945e-06
Position 3424: 1.5626861120965132e-06
Position 402: 1.4233687526940625e-06
Position 3692: 1.384151428362136e-06
Position 492: 1.3578983783073012e-06
Position 194: 1.2400445721188062e-06
Position 672: 1.0986595030579384e-06
Position 408: 8.211736587517796e-07
Position 435: 7.057014808237529e-07
Position 149: 5.991579812040545e-07
Position 354: 5.258591144184142e-07
Position 205: 3.015338302493113e-07
Position 546: 2.923792356157874e-07
Position 154: 2.2756660627807127e-07
Position 231: 2.270991177475817e-07
Position 309: 2.2248850120611334e-07
Position 399: 1.9467129373845183e-07
Position 360: 7.178330925561104e-08
Position 669: 7.150388794150766e-08
Position 405: 5.6933522493558355e-08
Position 411: 5.506382614178225e-08
Position 116: 3.822669999333088e-08
Position 531: 2.3085823073849036e-08
Position 414: 1.698612866445134e-08
Position 336: 1.3247030176749317e-08
Position 687: 1.895772107832181e-09
