Gene = Cwc25
index = 1113
Annotated 5SS: [119 397]
Annotated 3SS: [173 458]
SMsplice 5SS: [119 397]
SMsplice 3SS: [173 458]
top_k =  500
Partition function (log Z): 2.876481986192386

Sorted 5' Splice Sites (High to Low Probability):
Position 397: 0.9986235057167119
Position 119: 0.989754225178472
Position 563: 0.06255125959810673
Position 944: 0.010906013866577184
Position 969: 0.009908365369697582
Position 123: 0.0065719235022230205
Position 567: 0.0012690705027579318
Position 653: 0.0011628831351630476
Position 58: 0.0009242535822833386
Position 603: 0.0006607566212350871
Position 389: 0.000635054976345548
Position 1673: 0.0005875715526750682
Position 501: 0.0004662349764125523
Position 590: 0.000450226583365079
Position 54: 0.00036409431818848985
Position 105: 0.00030703715774626665
Position 885: 0.0002266618415969481
Position 65: 0.0001001902059820011
Position 410: 6.910398379792564e-05
Position 832: 5.589086863465781e-05
Position 635: 5.00631879968768e-05
Position 401: 3.0844897116519836e-05
Position 720: 2.6728473941009744e-05
Position 1586: 1.816780444468988e-05
Position 1507: 1.6343281531606366e-05
Position 383: 1.6107646426104438e-05
Position 1003: 1.427622295084462e-05
Position 605: 7.4930917570714065e-06
Position 77: 3.358835674047199e-06
Position 1389: 2.174727603047718e-06
Position 69: 2.043789725027774e-06
Position 17: 1.0801225256280393e-06
Position 331: 1.7071664709400623e-07
Position 640: 1.1651876581076079e-07
Position 128: 7.669884461435241e-08
Position 339: 1.0708524933773507e-08
Position 147: 6.702758559641243e-09
Position 514: 4.877676433324937e-09
Position 743: 1.6745858716108746e-09
Position 888: 1.4392591879125745e-09
Position 487: 1.4926611498903436e-11
Position 222: 5.420010608421986e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 173: 0.9977716353676617
Position 458: 0.8149634899105601
Position 462: 0.1802681843256854
Position 652: 0.03951686877875458
Position 1028: 0.023766516207605542
Position 640: 0.010741629607112451
Position 775: 0.0053010020417832305
Position 703: 0.0026787956516846944
Position 853: 0.001986971263843614
Position 467: 0.0014643513783324455
Position 700: 0.0012718481419661252
Position 727: 0.000995385543062888
Position 1741: 0.0007093550222158265
Position 784: 0.000532552454991736
Position 664: 0.0005248254820856979
Position 748: 0.00045597470060673945
Position 1832: 0.00029493915262617453
Position 1101: 0.0002916218065630494
Position 1425: 0.00020476918928569448
Position 1045: 0.00020403338426495124
Position 505: 0.00019378712648439986
Position 850: 0.0001512290904166544
Position 215: 0.00014278143981062127
Position 935: 0.00013820043413623377
Position 927: 0.00012978708047977692
Position 1571: 0.00010917103349664986
Position 182: 9.679309334707392e-05
Position 487: 6.979105814204613e-05
Position 988: 6.296088296783652e-05
Position 1069: 6.032298002354804e-05
Position 859: 5.711713007931758e-05
Position 1413: 5.6079206179508555e-05
Position 793: 4.96017465314239e-05
Position 873: 4.122051198346696e-05
Position 1372: 3.6823779575945433e-05
Position 1066: 3.257274357212026e-05
Position 1146: 3.0718035060713406e-05
Position 484: 2.825685186767736e-05
Position 856: 2.8111731758544935e-05
Position 894: 2.4874998476357295e-05
Position 1042: 2.3255259350488805e-05
Position 1072: 2.093772485125691e-05
Position 1473: 1.755783768703663e-05
Position 1428: 1.6505863460260613e-05
Position 1213: 1.6335720100217657e-05
Position 1089: 1.568245621525413e-05
Position 1788: 1.3062101156304548e-05
Position 1051: 1.2682582243430517e-05
Position 1086: 1.1946079163584271e-05
Position 1764: 1.1883175325528067e-05
Position 944: 1.1720483862228441e-05
Position 469: 1.160476206336376e-05
Position 1057: 1.1515099936380713e-05
Position 1003: 1.0767149818790746e-05
Position 1431: 1.0125578041169426e-05
Position 100: 9.14722413048913e-06
Position 1501: 8.949291923410162e-06
Position 1239: 7.236730671887043e-06
Position 1369: 7.145782124030061e-06
Position 968: 7.093720652410125e-06
Position 230: 6.380582142380076e-06
Position 1529: 5.682090802839862e-06
Position 1669: 4.888288726081973e-06
Position 1245: 4.836524067169807e-06
Position 1233: 4.449245415152179e-06
Position 1200: 4.428178171044363e-06
Position 533: 4.064544848987718e-06
Position 832: 3.7218912875593074e-06
Position 670: 3.0767804812217585e-06
Position 218: 1.2742536119597133e-06
Position 236: 2.19175641304489e-07
Position 838: 6.350110479661258e-08
Position 800: 4.617213468112174e-08
Position 880: 3.236209655910342e-08
Position 514: 3.222511944233058e-08
Position 754: 2.4660443622949027e-08
Position 736: 2.4535061589670805e-08
Position 119: 9.399369531102179e-09
Position 331: 7.821267897191358e-09
Position 269: 5.721333035848669e-09
Position 263: 4.650606132721777e-09
Position 316: 3.818294150128062e-09
Position 543: 3.187106010486779e-09
Position 556: 2.606330375377822e-09
Position 523: 2.5136308588536e-09
Position 284: 1.0854233495182765e-09
Position 248: 9.988169898799646e-10
Position 281: 7.547498342535358e-10
Position 113: 7.001209236480476e-10
Position 550: 4.716687156846933e-10
Position 304: 3.6927285838947896e-10
Position 339: 2.6148878290707874e-10
Position 574: 1.2738348984848658e-10
Position 243: 1.1358522248372779e-10
Position 553: 1.0400879608443148e-10
Position 888: 6.22691832839758e-11
Position 811: 5.4431087241962324e-11
Position 254: 3.6486480302241435e-11
Position 377: 3.638479423265054e-11
Position 308: 2.5286030940944908e-11
Position 595: 2.1920280080566688e-11
Position 123: 1.380223716394854e-11
Position 538: 8.30384683778739e-12
Position 296: 8.023809082376652e-12
Position 293: 3.760587881501502e-12
Position 239: 8.891891964945061e-13
Position 346: 7.583201501812999e-13
Position 257: 7.490705809031197e-13
Position 397: 3.7424232031346956e-13
Position 360: 6.953959498006857e-14
Position 383: 4.820497846857629e-14
Position 306: 3.875151471563152e-14
