Gene = mge
index = 1790
Annotated 5SS: [711 928]
Annotated 3SS: [ 891 1399]
SMsplice 5SS: [711 928]
SMsplice 3SS: [ 891 1399]
top_k =  500
Partition function (log Z): -4.7840333806343835

Sorted 5' Splice Sites (High to Low Probability):
Position 711: 0.8426585722395511
Position 175: 0.6255566164223129
Position 928: 0.3651870950764808
Position 1182: 0.12319048163061562
Position 1243: 0.11959281000315627
Position 1153: 0.045762499400404874
Position 47: 0.02631538371280745
Position 41: 0.020343300292590277
Position 1009: 0.0164360457923324
Position 802: 0.007456640677307279
Position 1299: 0.006131921042084548
Position 351: 0.003885999290522238
Position 1640: 0.003649374343094952
Position 1287: 0.003371162150219354
Position 974: 0.002768554574079303
Position 715: 0.0026065056731574606
Position 1022: 0.001562614307358441
Position 75: 0.0013988566916848522
Position 1031: 0.001319609460955615
Position 945: 0.0011303108326364878
Position 723: 0.0010556733683549776
Position 472: 0.0008951417031766503
Position 1047: 0.0008572382848293519
Position 516: 0.0007402758049135695
Position 1832: 0.0006272944207225308
Position 250: 0.0006115449574325246
Position 1068: 0.0004753001164667802
Position 356: 0.0004750290538193667
Position 2008: 0.00043300868670266134
Position 243: 0.00043141943795439
Position 2015: 0.0004232473237162737
Position 1481: 0.0004032748491832406
Position 941: 0.00031869790106443986
Position 485: 0.00029815629650283324
Position 456: 0.0002658520179263369
Position 1784: 0.00024082655647275132
Position 206: 0.00022952056972517146
Position 808: 0.0002237392009163443
Position 1794: 0.000223461171616946
Position 1659: 0.00019509683490949255
Position 239: 0.00019488863804599475
Position 155: 0.00016834007201996313
Position 552: 0.00016380921410037055
Position 60: 0.00013981094083106857
Position 226: 0.0001363679118658382
Position 105: 0.0001294279126805763
Position 765: 0.00011637075135323802
Position 1496: 8.215329140419141e-05
Position 1988: 8.040096807141973e-05
Position 13: 6.394996208760142e-05
Position 812: 4.714107912690147e-05
Position 726: 4.1819917148449316e-05
Position 341: 3.9707285795257324e-05
Position 576: 3.3924742940968785e-05
Position 7: 3.0180908944742348e-05
Position 694: 1.979060313216367e-05
Position 55: 1.9281019807801575e-05
Position 591: 4.7721304119072315e-06
Position 702: 2.741582328934731e-06
Position 550: 2.2037715569289962e-06
Position 181: 1.452659887422501e-06
Position 736: 1.4397303717562335e-06
Position 1206: 1.0360471574083857e-06
Position 1173: 5.399213801777651e-07
Position 501: 4.223319135885741e-07
Position 1247: 3.474623165741694e-07
Position 137: 2.673314398096607e-07
Position 556: 2.6161100748729517e-07
Position 1126: 1.4639306340202824e-08
Position 179: 6.774475116099005e-09
Position 241: 1.1344842451466287e-09
Position 270: 7.983424161392871e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 891: 0.8856716896835762
Position 1399: 0.6470035274695006
Position 514: 0.1390260177516542
Position 413: 0.09354097776356488
Position 239: 0.0667344575752985
Position 289: 0.05557071909086296
Position 1093: 0.04093854647692193
Position 591: 0.03709633302360973
Position 226: 0.032750195091505695
Position 440: 0.030516193336783792
Position 89: 0.02706661847453076
Position 1347: 0.02244843830397699
Position 1892: 0.017751099269559163
Position 137: 0.015598771851097403
Position 525: 0.011017090068064483
Position 1286: 0.010883086564044736
Position 247: 0.009044292340133882
Position 1313: 0.00902174800571953
Position 1350: 0.008896127846210583
Position 644: 0.007560405988317799
Position 768: 0.007171168677595816
Position 576: 0.00693810318247214
Position 456: 0.006420247405519685
Position 1058: 0.005436799457158758
Position 1025: 0.005375550441941528
Position 567: 0.004546112282648196
Position 1067: 0.0039000922045085464
Position 268: 0.0033551723229983607
Position 954: 0.0025216077529395414
Position 974: 0.0022568005990683763
Position 1353: 0.0021095062421406987
Position 2072: 0.0018905670805893064
Position 1250: 0.001694840871373896
Position 825: 0.0012265214025935945
Position 1818: 0.0010975041404964107
Position 1031: 0.0009152916899970814
Position 292: 0.0007848953769998982
Position 822: 0.0007781140459150347
Position 1539: 0.0006856857780904255
Position 492: 0.000665993204728996
Position 1742: 0.0005693717351669073
Position 666: 0.000535741560516797
Position 1008: 0.0005190577873568869
Position 1867: 0.0003250399638775172
Position 1232: 0.00030322973434572905
Position 765: 0.0002843930337914103
Position 1365: 0.0002797508456258914
Position 602: 0.00014694060110668518
Position 649: 9.03981132782504e-05
Position 254: 7.261187628737712e-05
Position 341: 6.359487888756288e-05
Position 1942: 5.720165467450839e-05
Position 632: 4.796444193043946e-05
Position 256: 3.358106135383198e-05
Position 367: 2.3617692093740595e-05
Position 197: 7.831377332700022e-06
Position 174: 2.12265881383419e-06
Position 673: 1.2517401126713065e-06
Position 915: 3.631575339928743e-07
Position 168: 1.510573830769739e-08
Position 179: 1.2129756750921924e-08
Position 209: 1.201875366384808e-08
Position 677: 7.401747109389362e-09
Position 203: 4.610700946374027e-09
