Gene = RpL37A
index = 1444
Annotated 5SS: [ 74 201 399]
Annotated 3SS: [145 269 651]
SMsplice 5SS: [ 74 201 399]
SMsplice 3SS: [145 269 651]
top_k =  500
Partition function (log Z): 4.935493158770795

Sorted 5' Splice Sites (High to Low Probability):
Position 399: 0.9934390478577428
Position 74: 0.9828629982110078
Position 201: 0.9376048437281549
Position 795: 0.03444033238867967
Position 301: 0.0015347389949291676
Position 463: 0.0011197047232143762
Position 80: 0.001054039365424653
Position 334: 0.000980666534906798
Position 892: 0.000931107027942613
Position 288: 0.0006287117784269276
Position 766: 0.00045824692048813124
Position 531: 0.0004493654722825358
Position 889: 0.0003233556810460197
Position 374: 0.00024624820184319685
Position 10: 0.00022670138552513972
Position 859: 0.0001466980035722649
Position 78: 0.00011678161095672532
Position 779: 0.00011338940620532917
Position 754: 8.993424599532854e-05
Position 947: 8.143046188104953e-05
Position 310: 7.391746621508142e-05
Position 484: 6.241350895766358e-05
Position 770: 5.5782857206742236e-05
Position 957: 5.439718870383819e-05
Position 342: 4.4601100937869806e-05
Position 557: 4.1076319290936746e-05
Position 729: 3.822917111262709e-05
Position 436: 3.286123095127859e-05
Position 773: 3.0339431307548394e-05
Position 297: 2.7274370035294395e-05
Position 912: 2.4426142030787592e-05
Position 171: 2.005096195259065e-05
Position 90: 1.9625567706568634e-05
Position 473: 1.7918956870296387e-05
Position 63: 1.6671614477967424e-05
Position 403: 1.5482957193983755e-05
Position 862: 1.3970766243497333e-05
Position 322: 1.3273136045351433e-05
Position 570: 1.2765933160376269e-05
Position 100: 1.1175485947562547e-05
Position 72: 1.1105029610612898e-05
Position 727: 9.087763856451102e-06
Position 901: 5.369104257709509e-06
Position 21: 3.4315102985969032e-06
Position 491: 3.3618066841983093e-06
Position 972: 3.112941355693675e-06
Position 1030: 2.5837599380543633e-06
Position 992: 1.756646444584422e-06
Position 34: 1.5415258024863508e-06
Position 930: 9.52405708372427e-07
Position 716: 4.870523004722421e-07
Position 907: 2.840180301031175e-07
Position 169: 2.599818293707352e-07
Position 984: 1.6695896558633472e-07
Position 995: 8.548262303911823e-08
Position 138: 8.493106935309969e-08
Position 316: 2.2573663121389095e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 651: 0.9951554612143095
Position 145: 0.9732751533643905
Position 269: 0.9477273526069112
Position 947: 0.014814794746943168
Position 853: 0.013583318472913292
Position 862: 0.007040286836495822
Position 597: 0.001396269941685086
Position 1030: 0.00133721031720189
Position 581: 0.0010017656850692992
Position 612: 0.0006201498108599644
Position 193: 0.0005338017073462956
Position 600: 0.0003481249475353167
Position 1083: 0.00030590120698511223
Position 449: 6.948269405373973e-05
Position 275: 6.580927259111329e-05
Position 663: 4.9688456850934845e-05
Position 370: 4.3023667467312504e-05
Position 338: 3.4242701087152005e-05
Position 625: 2.9006807229763285e-05
Position 365: 2.2991556819381494e-05
Position 984: 1.4255357399563781e-05
Position 972: 9.40861228173284e-06
Position 557: 9.25575144521519e-06
Position 704: 9.159940724417802e-06
Position 287: 4.861475069183587e-06
Position 350: 2.7950041901915875e-06
Position 398: 2.5645094089391596e-06
Position 506: 2.373340287964691e-06
Position 434: 2.0892542058523255e-06
Position 693: 1.954047163261954e-06
Position 1091: 1.6175503737109097e-06
Position 531: 7.193950453355792e-07
Position 565: 6.556940462099958e-07
Position 957: 6.305053934261085e-07
Position 374: 5.892808792196767e-07
Position 347: 5.4763125620313e-07
Position 284: 4.343695599947515e-07
Position 1088: 2.81257915112646e-07
Position 992: 1.9234379430643769e-07
Position 78: 4.05457991749191e-08
Position 491: 5.069321290880018e-09
Position 453: 3.6077607335433964e-10
