Gene = pelo
index = 1835
Annotated 5SS: [ 284 1065 1313 5937]
Annotated 3SS: [ 342 1119 5829 7334]
SMsplice 5SS: [ 284 1065 1313 5937]
SMsplice 3SS: [ 342 1119 5829 7334]
top_k =  500
Partition function (log Z): 8.725650500730021

Sorted 5' Splice Sites (High to Low Probability):
Position 284: 0.9989754218220362
Position 1313: 0.9974153165146851
Position 1065: 0.9924849218526218
Position 5937: 0.9422139622978032
Position 7271: 0.24007807683977755
Position 7125: 0.22198044237015938
Position 8005: 0.10971834672569915
Position 7011: 0.07225359806623806
Position 1550: 0.07092553953053479
Position 639: 0.0678815449614081
Position 7081: 0.06424998102023648
Position 4283: 0.056971041773315155
Position 910: 0.05671322435984894
Position 6009: 0.03898509253637627
Position 482: 0.029720259699272847
Position 5729: 0.024644751248878074
Position 5298: 0.02430775684679115
Position 7209: 0.022359990364391652
Position 2722: 0.021501593894394173
Position 4210: 0.014543075519779776
Position 7250: 0.013019447362576615
Position 7224: 0.011156347715444706
Position 5710: 0.010880066678497894
Position 2993: 0.009736208250498944
Position 6070: 0.008828235292522576
Position 912: 0.008810917241635121
Position 6498: 0.007873782882166235
Position 4785: 0.006820047199587201
Position 6769: 0.006799507871138937
Position 5988: 0.006552123795906698
Position 440: 0.005695592667527789
Position 2813: 0.004194970297546169
Position 6406: 0.003846518289960509
Position 6792: 0.0036741131797610933
Position 577: 0.002585415991789633
Position 6980: 0.0024512230481217646
Position 7230: 0.0024505537493696933
Position 7153: 0.002350058958954601
Position 3409: 0.002198084011663054
Position 3170: 0.0020492261037571473
Position 3826: 0.001943940292907879
Position 6545: 0.0017474002908623074
Position 6557: 0.0016911735908802829
Position 4696: 0.001476578482624914
Position 1216: 0.0008449143302254768
Position 3422: 0.0007454077833546214
Position 628: 0.0006980244729085342
Position 2999: 0.0005473310101980931
Position 3963: 0.0005147950039453569
Position 6862: 0.00048646343439150716
Position 6734: 0.0004704985627653383
Position 3285: 0.00046460168601657637
Position 6789: 0.0004341640098573067
Position 866: 0.0004122060247572394
Position 5941: 0.00040345886657403224
Position 8009: 0.00038977314743448416
Position 2964: 0.0003781086822742953
Position 7039: 0.0003552768971141613
Position 7233: 0.0003435853981269767
Position 183: 0.00032728544904868487
Position 1456: 0.00032003150940577947
Position 6944: 0.00031704152383631764
Position 7548: 0.00027931480610455677
Position 2846: 0.000277502628147576
Position 288: 0.0002663986786817899
Position 1970: 0.0002570093569336196
Position 3427: 0.0001631803334788989
Position 765: 0.00016034603828926717
Position 7943: 0.00014251512854721206
Position 1018: 0.00011554021890040829
Position 7808: 9.533801922950578e-05
Position 2195: 9.467865379093803e-05
Position 1028: 9.093370862058644e-05
Position 7712: 8.96285360558753e-05
Position 7826: 8.844425180720343e-05
Position 6835: 7.850315482199984e-05
Position 776: 7.797047045473788e-05
Position 151: 7.686603109709307e-05
Position 6807: 7.398792100982172e-05
Position 902: 7.331401270285806e-05
Position 506: 7.114380619070678e-05
Position 905: 6.67361069630224e-05
Position 3121: 6.560085592725845e-05
Position 7962: 5.04527516428512e-05
Position 416: 4.9426950526499684e-05
Position 64: 4.38124310841548e-05
Position 2100: 4.211609246632335e-05
Position 6710: 3.2738475281490695e-05
Position 794: 3.248301790941232e-05
Position 853: 3.037816365941428e-05
Position 890: 2.5088085733239363e-05
Position 145: 2.4605046654632115e-05
Position 914: 2.4331730214597188e-05
Position 6163: 2.2982288085946965e-05
Position 2505: 2.0460689471126026e-05
Position 7717: 2.018469234849399e-05
Position 117: 1.9387067687771772e-05
Position 2217: 1.6210763590141396e-05
Position 700: 1.561885157261716e-05
Position 1524: 8.207749518095176e-06
Position 1803: 8.196238646072866e-06
Position 1338: 7.41151407214374e-06
Position 7436: 6.962924975056761e-06
Position 2378: 6.857530482175656e-06
Position 1694: 6.265742043439712e-06
Position 2416: 4.974555631510371e-06
Position 1592: 4.963944248072789e-06
Position 537: 4.6466273926985235e-06
Position 6031: 4.315324141788551e-06
Position 1477: 4.23754728263789e-06
Position 1632: 4.124248342468165e-06
Position 1795: 4.060322699672623e-06
Position 6021: 3.94829143631377e-06
Position 916: 3.6407971221500924e-06
Position 1652: 2.965999744128365e-06
Position 2172: 2.7436928954070974e-06
Position 938: 2.6279972440928296e-06
Position 710: 2.216268964666646e-06
Position 83: 1.5303797241009688e-06
Position 1327: 1.2064736798421262e-06
Position 722: 9.368475707100536e-07
Position 66: 7.603188535086982e-07
Position 1317: 7.231120181444063e-07
Position 264: 7.023633501047982e-07
Position 2840: 6.255890262296579e-07
Position 3273: 6.004413902904545e-07
Position 925: 5.292417846218785e-07
Position 977: 4.6555177092448977e-07
Position 1658: 2.4823466854745866e-07
Position 1360: 1.7033985227573667e-07
Position 539: 1.4459423123199282e-07
Position 367: 4.296237012959689e-08
Position 1601: 2.6437537484588313e-08
Position 356: 2.2733888422799584e-08
Position 347: 2.11012574523033e-08
Position 581: 1.4673681180138777e-08
Position 303: 6.209344574971101e-09
Position 194: 4.063431960382888e-09
Position 1768: 3.1520846840660364e-09
Position 1454: 2.134254774467609e-09
