Gene = Fife
index = 1169
Annotated 5SS: [  339 13995 22202 27138 29470 32072 32478 32793 33153 38105 38626 38862
 44814 45780 53214 53477]
Annotated 3SS: [13763 21751 27001 29128 31822 32220 32537 32910 37979 38405 38796 44631
 45042 52467 53314 54017]
SMsplice 5SS: [  339 14019 27138 29061 29470 32072 32478 32793 33153 38105 38626 53214
 53477]
SMsplice 3SS: [13763 27001 28771 29128 31822 32220 32537 32910 37979 38405 52467 53314
 54017]
top_k =  500
Partition function (log Z): 15.351221101577412

Sorted 5' Splice Sites (High to Low Probability):
Position 38626: 0.9999999692759401
Position 32793: 0.9997110469262093
Position 32072: 0.9992140219029901
Position 32478: 0.9913618955651241
Position 27138: 0.9900835816833726
Position 38105: 0.9433619386432985
Position 33153: 0.880073128879261
Position 53214: 0.8692416972729218
Position 29470: 0.8481060490213325
Position 53477: 0.7456921376512673
Position 21129: 0.6367587684311986
Position 14019: 0.5918833196039068
Position 339: 0.5013796349967024
Position 29061: 0.42159621775129885
Position 15566: 0.3859880608208912
Position 182: 0.3496340239449085
Position 13902: 0.28152087571776424
Position 54834: 0.2629045756031524
Position 22202: 0.22657405490610094
Position 13995: 0.1178842186660133
Position 33185: 0.11159103971985794
Position 4371: 0.09122175579830763
Position 44814: 0.07363452812804827
Position 163: 0.07117908556557233
Position 4772: 0.04689997093793035
Position 45780: 0.03971573946702463
Position 17790: 0.03892837843829105
Position 53754: 0.02391273721096884
Position 4306: 0.02266445096378063
Position 112: 0.01860990387129643
Position 178: 0.018329371421517384
Position 46773: 0.018270910826575847
Position 14047: 0.01677490695969939
Position 35309: 0.015727276480198074
Position 130: 0.01481768053322735
Position 14819: 0.014100665310716996
Position 54108: 0.014016491946885637
Position 28962: 0.01393711031479278
Position 35976: 0.012920247535533643
Position 38125: 0.012519503850020725
Position 9361: 0.012486639618435304
Position 34739: 0.012287362633194649
Position 53758: 0.011702974869066017
Position 14251: 0.011336880990731919
Position 14566: 0.011278519327500361
Position 3452: 0.010221787093669948
Position 12389: 0.00976079165945771
Position 15870: 0.009331902642286682
Position 34018: 0.009011131574812441
Position 190: 0.008975285301189998
Position 46579: 0.008262645867605195
Position 174: 0.008208615047198836
Position 15273: 0.008104804094819422
Position 15136: 0.007895359254037561
Position 27311: 0.006791534768793453
Position 38114: 0.006504053069452676
Position 36991: 0.006169469205733954
Position 12046: 0.006034113950558338
Position 574: 0.005806042234243911
Position 27174: 0.005586718838151866
Position 816: 0.0053736598094221875
Position 38279: 0.005238619052329609
Position 5242: 0.004748408681750147
Position 5171: 0.0038209593728650375
Position 1369: 0.0036853716275423143
Position 3618: 0.003570947488678766
Position 32485: 0.0035507014769381247
Position 41234: 0.00328662256751214
Position 1219: 0.0031480503423016704
Position 35150: 0.002828887755344063
Position 28154: 0.002752321669361203
Position 13906: 0.002682382002930638
Position 45824: 0.0024203699004484687
Position 34596: 0.0018770403179264182
Position 49: 0.0018401804350559182
Position 134: 0.0015699967989242637
Position 45809: 0.0012270786935497126
Position 33829: 0.0008821538330154229
Position 34337: 0.0007646088533675234
Position 15607: 0.0005416322909396422
Position 186: 0.0005207954666207167
Position 15644: 0.0005200483805847877
Position 16188: 0.0004939953339853821
Position 32579: 0.0004737629194205734
Position 15584: 0.0004454274965574604
Position 33234: 0.00043676660194796055
Position 114: 0.0004031842629239897
Position 3649: 0.0003649886847643872
Position 32087: 0.0003284106485514988
Position 16498: 0.0003182850827346638
Position 15996: 0.00030833725795284176
Position 45720: 0.0003027987084777095
Position 32799: 0.0001588341752444973
Position 3859: 0.00014079146964439363
Position 27211: 0.00013939252631705297
Position 32435: 0.00013812935887892852
Position 39720: 0.00013442700886918656
Position 32429: 8.023096264695889e-05
Position 1594: 7.51495039941348e-05
Position 4459: 6.882854147376535e-05
Position 3456: 6.435057607524642e-05
Position 33843: 6.125915045202405e-05
Position 33503: 5.2125572389124806e-05
Position 3446: 4.818918189031723e-05
Position 32392: 4.812140717904625e-05
Position 40693: 4.7051599207366695e-05
Position 32797: 4.374860959134275e-05
Position 3622: 4.263893947147463e-05
Position 32306: 3.831197138932248e-05
Position 33498: 3.3106070126028056e-05
Position 32582: 3.197713420709252e-05
Position 230: 3.0829629577182236e-05
Position 40699: 2.7536895942671512e-05
Position 2452: 1.7401686737916416e-05
Position 33833: 1.709564709632946e-05
Position 40718: 1.588510730242142e-05
Position 32839: 1.3256344991164972e-05
Position 38892: 9.263312428535069e-06
Position 766: 9.2457420855181e-06
Position 157: 8.38976825684379e-06
Position 33306: 8.30570461906701e-06
Position 33240: 6.8571050210664195e-06
Position 32541: 6.5437496182593445e-06
Position 33510: 5.058459857114026e-06
Position 39310: 4.253289397833925e-06
Position 32417: 3.5425622190788334e-06
Position 33447: 3.3833303721539744e-06
Position 295: 3.3743387462363114e-06
Position 33304: 2.279221661730333e-06
Position 39490: 1.8345837596401977e-06
Position 188: 1.814058873962326e-06
Position 745: 1.5206539546763693e-06
Position 40724: 1.4946217911680177e-06
Position 120: 1.130318948426705e-06
Position 783: 1.0700691000631457e-06
Position 604: 9.72980190491226e-07
Position 459: 9.611738511198119e-07
Position 730: 8.589676301013266e-07
Position 38862: 7.5180784869789e-07
Position 442: 5.252222434615598e-07
Position 118: 4.813312109969431e-07
Position 165: 4.6938300453313527e-07
Position 32752: 4.552386130188591e-07
Position 167: 4.4386381711845283e-07
Position 128: 4.157378338411036e-07
Position 1381: 3.832680586571648e-07
Position 32677: 3.703849363894802e-07
Position 194: 3.6513060468791316e-07
Position 39272: 3.3359389493092113e-07
Position 202: 3.212981451985968e-07
Position 39069: 2.919021212254647e-07
Position 32624: 1.6260168825435944e-07
Position 33507: 9.765690355173605e-08
Position 200: 6.389142018369142e-08
Position 39409: 4.715069286559927e-08
Position 39298: 4.136790282444408e-08
Position 39460: 2.7696869708452247e-08
Position 205: 2.5145948745133615e-08
Position 38887: 1.6177283530879085e-08
Position 1697: 1.3273251460175517e-08
Position 1614: 1.1315245173384242e-08
Position 15701: 1.091594964946214e-08
Position 33236: 9.600604593370368e-09
Position 38877: 9.418062071920847e-09
Position 39546: 8.274818687949446e-09
Position 39160: 7.3406025787616324e-09
Position 145: 6.6019506407030674e-09
Position 655: 5.787177513766913e-09
Position 620: 4.946481060310507e-09
Position 33157: 4.721085866466319e-09
Position 352: 4.428829673497694e-09
Position 32411: 4.197310982573824e-09
Position 33276: 3.821278857014197e-09
Position 368: 3.3415013695113974e-09
Position 325: 2.7565780340432114e-09
Position 38670: 1.4946010712192404e-09
Position 40886: 1.4468420598011503e-09
Position 41344: 1.2598238010314693e-09
Position 418: 9.240080280185388e-10
Position 38717: 9.047114821931305e-10
Position 38661: 4.2336566936164e-10
Position 406: 2.598471068093672e-10
Position 38649: 2.5552764172516957e-10
Position 25: 2.4541231129941413e-10
Position 371: 1.4208469939696405e-10
Position 38927: 1.295617144241639e-10
Position 32414: 1.2016659279049418e-10
Position 38954: 1.1038055824564177e-10
Position 27345: 1.048772400452051e-10
Position 33065: 4.4840163281279433e-11
Position 38630: 3.227723914280476e-11
Position 32954: 2.396550909309307e-13
Position 33077: 1.0679290758940392e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 53314: 0.9998562411656337
Position 32910: 0.9985377433611172
Position 38405: 0.9927765531384598
Position 32220: 0.9846905691721908
Position 27001: 0.9772312278232266
Position 32537: 0.9743700301331448
Position 13763: 0.9603923429224838
Position 52467: 0.8692416972729218
Position 29128: 0.821378304738215
Position 37979: 0.7359077639467041
Position 31822: 0.675745981320064
Position 54017: 0.5405555913342959
Position 21002: 0.5069015912346269
Position 28771: 0.4471338443562293
Position 15401: 0.38483599665686086
Position 31882: 0.29718383319264563
Position 20974: 0.29388034781055716
Position 54912: 0.14095852777235846
Position 36930: 0.09757355782775473
Position 54889: 0.09741728790954922
Position 4214: 0.07524888546259277
Position 54886: 0.06246983745145786
Position 55330: 0.05240696802537749
Position 36819: 0.04945073657370865
Position 4077: 0.047913033206802916
Position 13994: 0.04250210755645668
Position 14229: 0.041024994456572164
Position 17065: 0.03892837843829107
Position 4666: 0.03545207029874414
