Gene = Eno
index = 1154
Annotated 5SS: [ 362 1583 1991]
Annotated 3SS: [1403 1755 2980]
SMsplice 5SS: [ 281 1583 1991 2422]
SMsplice 3SS: [1422 1755 2233 2980]
top_k =  500
Partition function (log Z): -5.330996138894175

Sorted 5' Splice Sites (High to Low Probability):
Position 1583: 0.7020700121878719
Position 1991: 0.6981773877358153
Position 2422: 0.5706440885254493
Position 87: 0.522477905010426
Position 281: 0.46327874705388755
Position 1708: 0.11983431740653325
Position 1703: 0.0806153736276129
Position 2884: 0.07951363581864831
Position 2672: 0.0731201414937998
Position 2583: 0.02596129094879361
Position 2183: 0.017269955403715558
Position 2014: 0.015426966125396256
Position 1275: 0.012654867850150927
Position 2426: 0.011197046580326091
Position 1984: 0.010548638475494159
Position 1577: 0.009834290021750005
Position 362: 0.00841930306504664
Position 556: 0.007847720642160832
Position 1334: 0.007603730297558237
Position 2683: 0.0070399034541539516
Position 943: 0.006514197713649341
Position 628: 0.006496480204287347
Position 265: 0.0057729990390417586
Position 451: 0.005598075910138898
Position 937: 0.0053690001774497585
Position 924: 0.005217861814429689
Position 2151: 0.004149869354126809
Position 4292: 0.003757724676494029
Position 1201: 0.0036565211152015625
Position 4117: 0.0029257151923132306
Position 2816: 0.0023383345512425985
Position 57: 0.0022898061711302355
Position 2548: 0.0021990134786084633
Position 1995: 0.002089097095300264
Position 720: 0.0013031900347354331
Position 647: 0.001268811140133371
Position 1938: 0.0012369521548274893
Position 2706: 0.0011139122391650546
Position 2319: 0.0008809473022169082
Position 206: 0.0008776463070638577
Position 2334: 0.0008593534072255578
Position 91: 0.0008462063683990929
Position 2353: 0.0008145530382712202
Position 2345: 0.0006052513870740908
Position 916: 0.00034535682784768906
Position 3173: 0.0003200038235646634
Position 4614: 0.000213108345510412
Position 616: 0.0001049029290750976
Position 3198: 0.00010326352265088468
Position 1918: 0.00010157858481495263
Position 940: 8.381841562840354e-05
Position 1461: 6.86860771364944e-05
Position 124: 6.335831676629931e-06
Position 532: 8.141575283647896e-07
Position 375: 7.94535001273953e-07
Position 654: 5.228273955995177e-07
Position 273: 8.91226072612031e-08
Position 148: 4.5808603134902556e-08
Position 397: 1.820539773626472e-08
Position 417: 1.5634075614161558e-08
Position 854: 8.901271813000068e-09
Position 244: 2.908732398961519e-09
Position 424: 2.772387696860482e-09
Position 304: 1.3582392744316885e-09
Position 536: 5.238630329020327e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2980: 0.9349620784353765
Position 2233: 0.6369257644300838
Position 1755: 0.4945790367697163
Position 1422: 0.34068027769629156
Position 1484: 0.31907811017601134
Position 1800: 0.13480890946774954
Position 2254: 0.09011958941149008
Position 177: 0.07866745427084097
Position 2706: 0.07791395106358313
Position 1403: 0.07740764974531927
Position 1251: 0.03462051144763399
Position 1821: 0.0344441580508228
Position 216: 0.03349165850189097
Position 1769: 0.03330041890422677
Position 1407: 0.029268860804912145
Position 1678: 0.024913515918429583
Position 1460: 0.016915437311586977
Position 1882: 0.016301478204387827
Position 336: 0.010611806929657049
Position 1305: 0.010243936946718168
Position 1892: 0.008103315667702882
Position 2077: 0.008079282539519837
Position 2483: 0.007894196389894881
Position 1846: 0.005525115932707925
Position 441: 0.004864768618049009
Position 1178: 0.004715183645779796
Position 2986: 0.004013483566393992
Position 257: 0.0037915099412667696
Position 2492: 0.003558381186157482
Position 1611: 0.0030519839487310628
Position 4172: 0.00292571519231323
Position 1688: 0.0021383684068162503
Position 1924: 0.001692402897583819
Position 1059: 0.001532406226182123
Position 686: 0.0014908494508480451
Position 1023: 0.0013026715258904504
Position 120: 0.0012852899229341848
Position 1107: 0.0012071751384095466
Position 4676: 0.001199930513421981
Position 1637: 0.001145483215644421
Position 4552: 0.0010919417848586123
Position 1119: 0.0010798349043715755
Position 2570: 0.0010388184597960933
Position 705: 0.0010263295570387928
Position 112: 0.0009731663028902881
Position 631: 0.0009467874349471768
Position 4500: 0.0009225619682257383
Position 330: 0.0008727909308298531
Position 4586: 0.000790942624466799
Position 2468: 0.0005929058799542308
Position 1111: 0.0005871684945084034
Position 1275: 0.000555183137372922
Position 1496: 0.00044853385767247306
Position 1044: 0.0004393783437549137
Position 459: 0.00035141824138388206
Position 268: 0.00034770338140507754
Position 2038: 0.00029614527166897577
Position 591: 0.0002784695588356224
Position 3254: 0.0002708595323481428
Position 2816: 0.00020405831312276032
Position 349: 0.0001849179242525115
Position 561: 0.0001827000613986589
Position 4827: 0.00011786394489871567
Position 643: 0.00011491595464171151
Position 750: 0.00011151779654525794
Position 406: 0.00010849481120417089
Position 315: 7.395689704848216e-05
Position 508: 6.324845148775033e-05
Position 2601: 3.734259374842967e-05
Position 669: 3.590502859868108e-05
Position 318: 3.370040925914292e-05
Position 2913: 3.3486496821153646e-05
Position 714: 3.105157683456839e-05
Position 646: 3.0286381845018066e-05
Position 352: 1.2110880428541256e-05
Position 273: 4.919009689328655e-06
Position 411: 1.1746230197078382e-06
Position 474: 9.851010032204897e-07
Position 124: 3.700127138133178e-07
Position 375: 5.734581286406845e-08
Position 132: 4.6965279316802925e-08
Position 299: 2.413643796169985e-08
Position 100: 9.098969029835671e-09
Position 366: 5.530712090494965e-09
Position 285: 2.991735118493387e-09
Position 198: 2.1004590817672177e-09
Position 304: 1.9146584270736733e-10
Position 397: 1.215119225814865e-12
Position 294: 1.7200737575620713e-13
