Gene = Pop2
index = 1387
Annotated 5SS: [ 330 1189 2166 2643]
Annotated 3SS: [1049 1824 2224 3918]
SMsplice 5SS: [1189 2166 2643]
SMsplice 3SS: [1824 2224 3918]
top_k =  500
Partition function (log Z): -1.9320424274116341

Sorted 5' Splice Sites (High to Low Probability):
Position 2166: 0.9911122893512292
Position 1189: 0.9508365722244999
Position 2643: 0.6593479727253658
Position 3672: 0.2857178044854308
Position 330: 0.2063185124941962
Position 678: 0.156808098361727
Position 956: 0.09115879793125639
Position 439: 0.06333831454488156
Position 4022: 0.060057194812599676
Position 3053: 0.05855875946475291
Position 4410: 0.026700703911273115
Position 993: 0.025426303381329743
Position 3696: 0.023770493910519813
Position 469: 0.02351936337571448
Position 353: 0.022824252089561674
Position 2638: 0.021165917494649984
Position 754: 0.02005579377064871
Position 2369: 0.01150089526061641
Position 3008: 0.011315479180704831
Position 441: 0.011197341813858262
Position 2355: 0.010827243713103306
Position 445: 0.010605640435008463
Position 447: 0.010476885932548368
Position 1505: 0.009848681342421287
Position 443: 0.009405098604516183
Position 3046: 0.008476257339438178
Position 705: 0.007873239361119092
Position 449: 0.007736388264063509
Position 343: 0.00768767256897574
Position 794: 0.006863656784240635
Position 485: 0.006486110268309072
Position 451: 0.005914654825925157
Position 475: 0.0052612566373704435
Position 453: 0.0047400527516220075
Position 1205: 0.00467908509607533
Position 4433: 0.003925400856180642
Position 3187: 0.0037033595103967906
Position 4106: 0.0035264354274908098
Position 158: 0.0034495452763415066
Position 984: 0.0034084655197662217
Position 2871: 0.0028475481040518245
Position 2154: 0.0025254831663177137
Position 850: 0.0024895588065027073
Position 195: 0.002344351181564915
Position 866: 0.0023262783634222075
Position 3398: 0.002201246279735604
Position 4156: 0.0019293040966167868
Position 1563: 0.0018595186731013857
Position 1586: 0.0015611723521028558
Position 160: 0.0015490033096490885
Position 1596: 0.0015144585331468819
Position 462: 0.001392735521357005
Position 1223: 0.0012353751459033846
Position 878: 0.0009481662677873363
Position 2172: 0.0008549298468287735
Position 1003: 0.0008320913012224318
Position 1124: 0.0008273806175947312
Position 2375: 0.0008069664218927116
Position 4317: 0.0007779537338331196
Position 2501: 0.0007383185129316467
Position 304: 0.0007270317147330153
Position 4173: 0.0007215585945472049
Position 1193: 0.0006794074621755415
Position 2980: 0.0006578661735397973
Position 2349: 0.0006126561975033282
Position 479: 0.0005430128418510211
Position 4266: 0.00041659865319096655
Position 1600: 0.00039393698363820485
Position 487: 0.00035615730593669884
Position 3515: 0.00033826465617152793
Position 1160: 0.00032869423222802997
Position 1378: 0.0002956652982561104
Position 2574: 0.0002840145894153261
Position 3063: 0.00027938163504513626
Position 530: 0.00027922947091881797
Position 2688: 0.00026133765713605233
Position 3676: 0.0002504739522821327
Position 728: 0.00024428202844811665
Position 377: 0.00023133442393876021
Position 881: 0.0002010737895010619
Position 1993: 0.00019980467717877577
Position 457: 0.00019096273032348775
Position 3977: 0.0001562750869879004
Position 1120: 0.00015294369829542425
Position 2054: 0.00013611188051325276
Position 455: 0.00012700237925637793
Position 565: 6.567070849400325e-05
Position 464: 6.276999619563306e-05
Position 477: 6.213104625977568e-05
Position 3966: 6.086124965123721e-05
Position 1953: 5.7110624230927894e-05
Position 32: 5.703824810555882e-05
Position 1615: 5.616763257711179e-05
Position 2174: 5.159178772376508e-05
Position 1093: 4.775393208250842e-05
Position 2142: 4.6734116955728424e-05
Position 1942: 3.476066976747157e-05
Position 1990: 3.379402326702168e-05
Position 516: 2.7741217694954058e-05
Position 4470: 2.5555985422986854e-05
Position 4414: 2.3741193038677998e-05
Position 3233: 2.058486277158623e-05
Position 1945: 1.79522285291256e-05
Position 4083: 1.7148546620919534e-05
