Gene = Cpsf6
index = 1106
Annotated 5SS: [ 431 1546 2492 3219 3729 3856]
Annotated 3SS: [ 825 2350 2751 3428 3786 4275]
SMsplice 5SS: [ 431 1111 3219 3729 3856 4477]
SMsplice 3SS: [ 825 2751 3428 3786 4275 4767]
top_k =  500
Partition function (log Z): 18.849315615732085

Sorted 5' Splice Sites (High to Low Probability):
Position 3729: 0.9992174537175085
Position 3219: 0.9971655453028404
Position 4477: 0.9697459458361997
Position 431: 0.963909111949301
Position 3856: 0.9217025105289218
Position 2492: 0.5778575867924498
Position 1111: 0.4352757946879983
Position 1510: 0.37084015468778786
Position 1546: 0.26146070249813624
Position 1874: 0.028632950361492396
Position 4070: 0.02598911576473894
Position 1697: 0.020872859733972956
Position 3514: 0.01741811851612249
Position 291: 0.013832252901925284
Position 3083: 0.012608896046606028
Position 1157: 0.011997305375776358
Position 83: 0.011567137328697203
Position 568: 0.011436376356451311
Position 473: 0.010945996369295533
Position 1129: 0.010017068721539159
Position 4084: 0.009440273947250749
Position 2433: 0.008854518653041994
Position 1839: 0.008530827316171651
Position 4200: 0.008197594092614707
Position 3904: 0.00789686628512653
Position 1007: 0.007852198642438843
Position 2873: 0.00712598793947745
Position 1585: 0.006926449979420534
Position 2523: 0.0052772348292796974
Position 2843: 0.004349418296840149
Position 621: 0.0037212287564810658
Position 254: 0.0032579380627942717
Position 2332: 0.0027203611394983245
Position 4582: 0.0020982107797757605
Position 3231: 0.002037227977489832
Position 2101: 0.001916436501839028
Position 1593: 0.001486058307969804
Position 484: 0.001479171922422773
Position 3864: 0.0011365545984111907
Position 4521: 0.0010734001729625305
Position 2460: 0.0010600466635234823
Position 563: 0.0010417478203104196
Position 988: 0.0009471197665495229
Position 64: 0.000877900849466779
Position 235: 0.0008345197637730965
Position 1134: 0.0008258215105203086
Position 556: 0.0007334736884235649
Position 4511: 0.0006951748395730064
Position 522: 0.0006818385847082363
Position 1995: 0.0006656698876304405
Position 3104: 0.0006537064176770428
Position 1048: 0.0006404070342550822
Position 1501: 0.0006083884329031112
Position 469: 0.0005915699961820032
Position 714: 0.0005797735394669652
Position 4446: 0.0005528876295161177
Position 703: 0.0005166328279902725
Position 1004: 0.0004011394618680361
Position 4369: 0.0003948508819517352
Position 4053: 0.0003821325326076719
Position 664: 0.00037598033512304383
Position 1780: 0.0003745228417174691
Position 4147: 0.00033232072262543973
Position 1065: 0.0002916168457570691
Position 728: 0.00026841420890885535
Position 4016: 0.00026841392825244334
Position 1115: 0.00026396292288761937
Position 3707: 0.0002638869385634826
Position 1597: 0.00024268658922391365
Position 1421: 0.00022025385137579946
Position 3606: 0.00021402959373335815
Position 974: 0.00020967412913023032
Position 573: 0.0002044724130853459
Position 283: 0.00017859458530594148
Position 896: 0.00017607389302874205
Position 3967: 0.0001738665843723441
Position 4643: 0.0001629938040113728
Position 3991: 0.0001626126894021632
Position 3452: 0.00015036904422748392
Position 4001: 0.00013139142634550877
Position 4011: 0.00011566419519402981
Position 1177: 0.00010437753153018474
Position 90: 0.00010261658148209451
Position 1730: 9.896141243360103e-05
Position 76: 9.803574620159739e-05
Position 289: 9.601599604467063e-05
Position 1266: 9.276344411057607e-05
Position 990: 9.275602630202919e-05
Position 4948: 9.15508279054974e-05
Position 489: 8.293686440801177e-05
Position 4003: 7.320346597841034e-05
Position 1476: 6.866383032114282e-05
Position 654: 6.0961044519530025e-05
Position 1613: 6.088257613633607e-05
Position 3925: 5.1134568508589463e-05
Position 316: 4.840060153940338e-05
Position 477: 4.52358236210326e-05
Position 327: 4.3960368245836486e-05
Position 4386: 4.182898822139432e-05
Position 388: 3.531483962530742e-05
Position 295: 3.2464531472273715e-05
Position 191: 2.3346353999298956e-05
Position 3666: 2.309163487397458e-05
Position 4519: 2.2674996613909597e-05
Position 4487: 2.236585494074736e-05
Position 3175: 2.0446699518109948e-05
Position 281: 2.0103549710456114e-05
Position 3713: 1.7661232898354423e-05
Position 3257: 1.617711369427557e-05
Position 3507: 1.4950517522675395e-05
Position 3196: 1.4067074841910431e-05
