Gene = Rcd7
index = 1415
Annotated 5SS: [ 440  855 1607]
Annotated 3SS: [ 572 1022 1662]
SMsplice 5SS: [ 855 1261 1607]
SMsplice 3SS: [1022 1312 1662]
top_k =  500
Partition function (log Z): -2.1244828806105973

Sorted 5' Splice Sites (High to Low Probability):
Position 1607: 0.9898228557625938
Position 855: 0.8690665351044228
Position 1261: 0.7081733146978761
Position 859: 0.10274627890931826
Position 399: 0.09003884314730766
Position 1788: 0.07630692036912289
Position 432: 0.03600757490050101
Position 1217: 0.01204878063663111
Position 1742: 0.0101169986659699
Position 520: 0.009703962235614828
Position 1684: 0.008255819818530331
Position 1228: 0.0038437045676118315
Position 456: 0.0036868674405096825
Position 1734: 0.002732543767874748
Position 485: 0.001161504990938064
Position 1445: 0.0009945956963366006
Position 271: 0.000811556551060751
Position 5: 0.0007778442486760536
Position 286: 0.000567310714550614
Position 781: 0.00045467796922766016
Position 131: 0.0003996600779242761
Position 370: 0.0003673790300085292
Position 775: 0.00024199856065249922
Position 817: 0.00023968529045714104
Position 134: 0.00023053532850727187
Position 518: 0.0002239219404859624
Position 74: 0.00021646920899531547
Position 1207: 0.00019975359228989323
Position 849: 0.00018031824830021974
Position 503: 0.00016026567647722424
Position 274: 0.00015623896979365494
Position 459: 0.00015274065684407515
Position 376: 0.0001452400582425201
Position 281: 0.0001445849937462005
Position 1576: 0.00013464716866805698
Position 863: 0.00013004148315894375
Position 742: 0.00012160287523687296
Position 469: 8.835268269319374e-05
Position 405: 7.78580463938663e-05
Position 1728: 7.183974648530047e-05
Position 95: 6.616313139648154e-05
Position 551: 5.9802637278946344e-05
Position 1265: 4.102131853564756e-05
Position 753: 3.8943827065057e-05
Position 322: 3.023536898819206e-05
Position 2108: 2.7115311705371726e-05
Position 211: 2.3713102572060937e-05
Position 513: 2.290639553912454e-05
Position 2077: 1.9736625134910775e-05
Position 870: 1.4928415360272317e-05
Position 1102: 1.4453045113281404e-05
Position 1697: 1.0516778601672844e-05
Position 368: 1.0244341651291451e-05
Position 924: 8.633513876889942e-06
Position 298: 5.7475943723854146e-06
Position 822: 4.875911442799756e-06
Position 278: 3.970904620290487e-06
Position 1167: 3.7860749701508118e-06
Position 101: 3.2588508532866027e-06
Position 1023: 3.0631565634875524e-06
Position 317: 3.037969266008621e-06
Position 289: 3.005383443473731e-06
Position 1033: 1.528922617837755e-06
Position 1104: 1.3844452983019228e-06
Position 720: 1.2766315954728563e-06
Position 559: 6.589028474954157e-07
Position 1506: 5.392551867779803e-07
Position 1549: 1.1210847485889228e-07
Position 1501: 1.0983464167265478e-07
Position 1348: 9.910637442298113e-08
Position 1542: 7.162512336958148e-08
Position 1611: 5.004474577970437e-08
Position 655: 9.195970591872945e-09
Position 1060: 5.747282063155447e-09
Position 1400: 5.541736650780523e-09
Position 1421: 1.5355912414675677e-09
Position 794: 4.481908549187503e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1662: 0.935589296694569
Position 1022: 0.6677277682487295
Position 1312: 0.44247673034066426
Position 1351: 0.31415062440791997
Position 1842: 0.11386182756773279
