Gene = pbl
index = 1834
Annotated 5SS: [  533  4833  9815  9996 10340 11875 13232 13652 14657 14833 15043]
Annotated 3SS: [ 4615  9678  9888 10089 10500 13099 13300 13714 14721 14892 15101]
SMsplice 5SS: [  533  4833  9815  9996 10340 13232 13652 14657 14833 15043 15514]
SMsplice 3SS: [ 4615  9678  9888 10089 13099 13300 13714 14721 14892 15101 15593]
top_k =  500
Partition function (log Z): 42.58679008894866

Sorted 5' Splice Sites (High to Low Probability):
Position 14833: 0.9999087865419358
Position 14657: 0.9991452823552206
Position 13232: 0.998680118338119
Position 9815: 0.995207932745699
Position 13652: 0.9942034183794423
Position 10340: 0.989483286373188
Position 4833: 0.9785250903045124
Position 15043: 0.9254001401693378
Position 9996: 0.8395923009809971
Position 1561: 0.7687523330841439
Position 2399: 0.6544761947852547
Position 15514: 0.6169297879737674
Position 533: 0.5197888206409205
Position 13428: 0.4695066703724521
Position 1955: 0.4499268792760536
Position 2794: 0.3566342875583231
Position 1845: 0.3444212698615698
Position 8759: 0.31843852263321343
Position 3707: 0.2848766831869523
Position 10031: 0.15627225062186703
Position 11803: 0.11283612469621707
Position 13410: 0.09393752375217432
Position 10888: 0.07905195210257877
Position 11875: 0.07230003684386971
Position 10928: 0.048880488034173046
Position 9406: 0.03923818987495518
Position 4244: 0.03886009044907873
Position 9587: 0.03839101151418909
Position 231: 0.03554169042713835
Position 15534: 0.03454899130129234
Position 1102: 0.032519719858633396
Position 235: 0.032211284110642016
Position 10879: 0.03213948001787767
Position 233: 0.031625919771708796
Position 237: 0.031068600648070138
Position 13817: 0.02938573560051725
Position 14491: 0.02813428739683372
Position 5251: 0.027144036998577616
Position 1849: 0.026919172339782648
Position 247: 0.02668558431058725
Position 625: 0.02362818380903453
Position 11483: 0.02285231625466912
Position 15692: 0.020572705075139936
Position 11315: 0.01956920404479115
Position 1074: 0.017403083259545156
Position 2777: 0.01721159514717867
Position 12686: 0.01709938644318331
Position 618: 0.015505524667402048
Position 7953: 0.013809588908270921
Position 8549: 0.013761954014398146
Position 4012: 0.013724743237503919
Position 15423: 0.01201028480878678
Position 1988: 0.011489795572728924
Position 11148: 0.011440820216809427
Position 15367: 0.011366706593554843
Position 10906: 0.010682951802364548
Position 1044: 0.009458583171066166
Position 14282: 0.009327323545847283
Position 2775: 0.00895638773188957
Position 2898: 0.008810108033604692
Position 3411: 0.008668473738402613
Position 362: 0.008633252118494342
Position 10943: 0.008208091712334083
Position 5238: 0.0073945739761950915
Position 941: 0.006996978280179009
Position 12368: 0.006856063671689159
Position 1965: 0.0063573614528013665
Position 2959: 0.006088927426580841
Position 173: 0.006028413848114885
Position 1294: 0.005935204129848918
Position 15047: 0.005439566619877327
Position 15216: 0.005403433851639776
Position 10388: 0.00479993585441432
Position 1272: 0.004462676426315734
Position 9836: 0.004273739338102689
Position 400: 0.004206688622535759
Position 15266: 0.004001633988899416
Position 15171: 0.003987998665796945
Position 15430: 0.0038191703309498806
Position 434: 0.003813823615729077
Position 935: 0.0032600456011913203
Position 13656: 0.0030442433782672798
Position 715: 0.0026505532890617064
Position 15186: 0.0024160742003089377
Position 1422: 0.002077912771589371
Position 15264: 0.001954054152106781
Position 1135: 0.001897209284880911
Position 448: 0.0018531471467526023
Position 15435: 0.0018232657040680356
Position 932: 0.0016280154006961499
Position 404: 0.00158514863548157
Position 15256: 0.0015287832440891774
Position 1427: 0.0015122638547013212
Position 9990: 0.001492657991102055
Position 725: 0.001484513149337216
Position 74: 0.0014817640910630247
Position 15548: 0.0014168925488943498
Position 13422: 0.00131992922045353
Position 11311: 0.0012969728973955378
Position 15282: 0.001209555285623829
Position 14186: 0.001126588351054175
