Gene = Gale
index = 1179
Annotated 5SS: [ 497  865 1969]
Annotated 3SS: [ 623 1677 2028]
SMsplice 5SS: [ 497  865 1969]
SMsplice 3SS: [ 623 1677 2028]
top_k =  500
Partition function (log Z): 0.020032202355269646

Sorted 5' Splice Sites (High to Low Probability):
Position 1969: 0.9905094932673022
Position 497: 0.9573278008564522
Position 865: 0.7709764956967464
Position 844: 0.1311295469146762
Position 2618: 0.07831100724094417
Position 805: 0.021093430944229614
Position 1620: 0.020120192485950088
Position 2535: 0.013100464146849828
Position 1653: 0.010569707301137495
Position 557: 0.009877484976529322
Position 292: 0.0074306395167233604
Position 1724: 0.007362383108562425
Position 1216: 0.007225310949246843
Position 251: 0.006437582077980398
Position 1850: 0.004244100364644254
Position 2065: 0.004215738954065998
Position 1303: 0.004100445709662879
Position 316: 0.0033348799493069328
Position 86: 0.0028635045394090463
Position 1510: 0.002294852330285449
Position 1132: 0.002261462789936504
Position 1539: 0.0014871080223758835
Position 781: 0.0014200230890387257
Position 1094: 0.0013908407560104254
Position 911: 0.0010678882630577302
Position 33: 0.000983506225928152
Position 2547: 0.0009567027832081852
Position 61: 0.0009011551444226452
Position 875: 0.0006503952798432204
Position 1151: 0.000645986006014589
Position 1090: 0.0006319220720967161
Position 1148: 0.000585867319426192
Position 1237: 0.000560615611178351
Position 115: 0.00042146250998812475
Position 562: 0.00039899818671828446
Position 1959: 0.0003860870046197161
Position 1251: 0.0003828085924205019
Position 489: 0.0003109071170857101
Position 2149: 0.0002774677193678073
Position 378: 0.0002199682072597334
Position 73: 0.00021423055521373324
Position 188: 0.00021132298099925948
Position 896: 0.00020821000679909662
Position 1693: 0.00019997764411317992
Position 412: 0.00019028650695945742
Position 2585: 0.0001760174874523105
Position 1170: 0.00017311204741910917
Position 1818: 0.00015423409824950453
Position 434: 0.00014193309876867947
Position 2254: 0.00014049505692871034
Position 1079: 0.00011702817195440954
Position 925: 0.00011326386739302986
Position 1443: 8.394578100359799e-05
Position 1455: 7.806961266719757e-05
Position 682: 7.611459268570951e-05
Position 903: 7.395772485759318e-05
Position 2593: 6.438369497246861e-05
Position 2641: 5.964287491683037e-05
Position 1172: 5.956193010590606e-05
Position 2493: 5.220763525077607e-05
Position 2052: 4.6926938198369496e-05
Position 2084: 4.685059118852969e-05
Position 712: 4.3036739468470905e-05
Position 425: 4.2190995644031726e-05
Position 853: 4.190550221204831e-05
Position 279: 4.022815465185672e-05
Position 1327: 3.944334363414308e-05
Position 162: 3.755386956081561e-05
Position 2646: 3.626393885780814e-05
Position 2555: 3.306614783012787e-05
Position 1260: 3.2318484926744536e-05
Position 2669: 2.9901200349555292e-05
Position 820: 2.9861987685064382e-05
Position 216: 2.8580974308040193e-05
Position 2380: 2.6461757268992667e-05
Position 1449: 2.572233040882322e-05
Position 362: 2.4940373970024024e-05
Position 2347: 2.4243494481195866e-05
Position 1843: 2.08958324804448e-05
Position 2143: 2.04871267128957e-05
Position 1452: 1.9545345730319512e-05
Position 1291: 1.9106578225285754e-05
Position 598: 1.2337694493472434e-05
Position 2069: 1.1395552971216112e-05
Position 1824: 1.1386181369576734e-05
Position 221: 1.0418640074704821e-05
Position 2406: 1.0295714794962171e-05
Position 1898: 8.308997742790001e-06
Position 2081: 7.676216894689816e-06
Position 381: 5.630656870151466e-06
Position 501: 2.7820014748414606e-06
Position 2159: 2.7565038197177094e-06
Position 77: 2.293397975016022e-06
Position 202: 1.7689906855371888e-06
Position 2672: 1.6600338015056629e-06
Position 508: 5.032481405362742e-07
Position 1860: 3.3669239003587446e-07
Position 1602: 2.912104009181677e-07
Position 1720: 1.9488883376529495e-07
Position 1953: 1.8255955855494393e-07
Position 168: 1.7057916322125977e-07
Position 1979: 1.2646462638446607e-07
Position 1749: 1.2584105882211532e-07
Position 732: 1.019116636421212e-07
Position 1001: 4.325466118059906e-08
Position 1014: 3.903548061992947e-08
Position 986: 3.600602289538675e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2028: 0.9934915388598488
Position 623: 0.9639689982505971
Position 1677: 0.8384937873217204
Position 2672: 0.08347210072049706
Position 1652: 0.06264339433334969
Position 1749: 0.04667388141261885
Position 1716: 0.029067918016092036
Position 1402: 0.01860575480987456
Position 2142: 0.005472233227603594
Position 2641: 0.003823512096132153
Position 1829: 0.003748979604267836
Position 1014: 0.0033709089304207063
Position 2736: 0.003290708940889248
Position 1791: 0.002475626682260927
Position 2718: 0.002345358639024074
Position 388: 0.001360288420788227
Position 1818: 0.001116101465913789
Position 1629: 0.0009929431640091706
Position 1434: 0.0008596558535100261
Position 1614: 0.0006558634918156435
Position 1342: 0.0005883317793791983
Position 1917: 0.0005599858082360481
Position 1120: 0.0004813071611457269
Position 861: 0.0004676359062823761
Position 2585: 0.0003463069212741138
Position 1476: 0.0003213793619533687
Position 1359: 0.0002714627100821754
Position 2038: 0.0002491220387079847
Position 496: 0.00024189803512686338
Position 2081: 0.0002245497527248344
Position 375: 0.000203411318330086
Position 1588: 0.00015410406931005627
Position 1835: 0.00014348245243535164
Position 2617: 0.00013764479509672164
Position 746: 0.0001223726984294521
Position 975: 0.00012224837135338978
Position 2698: 0.00011657856059889526
Position 1064: 0.00011536464423023492
Position 373: 0.00010836546965805218
Position 306: 9.313448075380853e-05
Position 1860: 7.671897355731916e-05
Position 523: 6.790006282444896e-05
Position 2013: 6.354596274059116e-05
Position 320: 5.604153985729921e-05
Position 121: 5.058015287997125e-05
Position 1488: 4.557202512725858e-05
Position 439: 4.343482627904998e-05
Position 1938: 4.039089950871871e-05
Position 1215: 3.4964540340117044e-05
Position 570: 3.222078248539163e-05
Position 749: 2.8740395407504762e-05
Position 264: 2.8175775782973655e-05
Position 903: 2.775629220971018e-05
Position 196: 2.297151085212679e-05
Position 520: 2.1683800755184537e-05
Position 368: 1.949277379645725e-05
Position 115: 1.881053047017569e-05
Position 162: 1.5724798452746364e-05
Position 2621: 1.4502935777224368e-05
Position 951: 1.34311261032386e-05
Position 1443: 1.2676335661277717e-05
Position 2000: 1.2243734116088717e-05
Position 296: 1.2092556056701308e-05
Position 818: 1.1034643789753668e-05
Position 900: 1.0470435776904179e-05
Position 864: 1.0458950486930196e-05
Position 248: 9.342357045256765e-06
Position 2550: 8.47159589683624e-06
Position 1498: 6.777532007520303e-06
Position 1289: 6.378662227070281e-06
Position 238: 5.898960915848944e-06
Position 690: 4.876818014434227e-06
Position 419: 4.323892684532515e-06
Position 90: 3.132086392421327e-06
Position 159: 3.1277305115231893e-06
Position 124: 2.6117696067166913e-06
Position 188: 2.1462810640401435e-06
Position 86: 1.9110940404337548e-06
Position 182: 1.5405791941713412e-06
Position 101: 1.2403152524000368e-06
Position 216: 1.0030774020789705e-06
Position 175: 4.593573083123895e-07
Position 277: 2.869224794654803e-07
Position 655: 1.756914472814176e-07
Position 2376: 1.6889534550661018e-07
Position 786: 1.4521050283974056e-07
Position 776: 1.358797519273405e-07
Position 2364: 1.131686495854662e-07
Position 221: 9.660280951573818e-08
Position 2183: 8.587542682989168e-08
Position 285: 7.678335942884334e-08
Position 403: 7.678101755472953e-08
Position 229: 5.737052331277916e-08
Position 2259: 4.2171833353096165e-08
Position 273: 1.9721444459603903e-08
Position 658: 1.1849009717398737e-08
Position 888: 9.138016220655316e-09
Position 804: 1.0488146701425521e-09
Position 801: 5.514722694302181e-10
Position 768: 4.3695260210727604e-10
Position 836: 2.2834769253887615e-10
Position 843: 4.3666106545665775e-12
Position 501: 3.606159835881632e-12
